player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Jaquari Lewis,198096,HB,APP STATE,1,33,1,3,30.9,54,0,175,0,0,1,69,5.5,5,9,108,0,27,79.6,73.7,77.2,,76.7,67.4,72.6,60.0,20,0,39,5,22,37,0,0,6,38,2,175,69,2.09,5.3,1.77,5
Cale Hellums,170981,QB,ARMY,1,32,3,2,34.6,55,0,159,0,0,3,59,17.3,2,11,114,0,8,78.8,83.7,76.8,75.2,,,74.0,60.0,31,0,7,0,0,56,0,0,0,32,3,159,59,1.84,5.0,,18
LJ Martin,175035,HB,BYU,1,32,12,4,38.7,86,0,222,0,3,12,149,199.6,6,13,128,0,9,79.5,83.9,79.1,,78.6,63.6,83.0,60.0,33,0,44,3,19,40,0,0,3,35,2,222,149,4.66,6.9,2.32,23
Evan Dickens,170066,HB,LIBERTY,1,30,6,6,71.1,162,0,228,0,0,6,180,120.0,8,12,206,0,28,79.3,71.0,78.2,,17.9,53.7,73.1,52.4,36,0,0,0,12,40,0,0,1,30,2,228,180,6.0,7.6,0.0,2
Dominic Richardson,122985,HB,TULSA,1,28,11,5,42.4,86,0,203,0,1,11,129,190.6,8,10,320,0,20,78.7,80.7,77.9,,81.3,58.4,83.2,46.2,20,0,22,1,23,32,0,0,1,29,1,203,129,4.61,7.3,0.96,8
Sieh Bangura,145886,HB,OHIO,1,27,7,4,49.0,96,0,196,0,0,7,130,120.4,6,8,259,0,22,78.5,86.4,77.4,,75.9,61.0,82.7,67.7,33,0,-2,1,7,34,0,0,1,28,2,196,130,4.81,7.3,-0.29,5
Micah Ford,188865,HB,STANFORD,1,27,4,1,20.4,29,0,142,0,0,4,117,61.9,2,8,300,0,15,78.5,71.4,77.3,,70.3,54.2,72.5,60.0,29,0,7,1,21,28,0,0,1,28,1,142,117,4.33,5.3,0.33,12
Austyn Dendy,190215,HB,BOWL GREEN,1,27,3,2,29.1,32,0,110,0,1,3,92,48.7,3,8,122,0,17,78.5,76.6,75.8,,75.1,89.0,72.2,59.8,17,0,27,1,2,29,0,0,1,28,0,110,92,3.41,4.1,13.5,10
Kaytron Allen,164158,HB,PENN STATE,1,25,5,1,31.3,50,0,160,0,0,5,83,66.4,4,8,266,0,16,78.0,74.6,0.0,,82.9,56.7,73.3,60.0,50,1,0,0,3,27,0,0,0,25,2,160,83,3.32,6.4,0.0,6
Cam Cook,173133,HB,JVILLE ST,1,25,6,3,55.8,77,0,138,0,2,6,30,35.6,3,6,196,2,13,23.5,59.7,77.7,,62.8,58.7,59.8,58.5,32,0,46,2,32,37,0,0,2,27,1,138,30,1.2,5.5,1.44,12
DeSean Bishop,174717,HB,TENNESSEE,1,24,4,2,37.9,44,0,116,0,0,4,91,63.2,2,11,307,0,22,77.8,80.1,76.1,,67.9,56.4,76.6,63.5,28,0,0,0,5,27,0,0,0,24,2,116,91,3.79,4.8,0.0,2
Joe Jackson,173106,HB,KANSAS ST,1,24,5,5,84.3,247,0,293,0,0,5,264,220.0,5,9,199,0,17,77.8,81.4,78.5,,26.9,60.5,83.7,57.0,80,0,19,1,14,32,0,0,1,25,3,293,264,11.0,12.2,1.36,6
Jalen Buckley,163158,HB,W MICHIGAN,1,24,0,1,12.0,16,0,133,0,0,0,67,0.0,5,10,347,0,15,77.8,74.7,75.3,,74.6,57.1,73.1,57.6,16,0,0,0,4,31,0,0,0,24,2,133,67,2.79,5.5,0.0,9
Kentrel Bullock,124129,HB,S ALABAMA,1,23,3,4,64.2,120,0,187,0,0,3,113,64.1,5,9,288,0,8,77.8,69.6,74.6,,18.9,55.2,69.5,68.2,64,0,0,0,11,28,0,0,0,23,3,187,113,4.91,8.1,0.0,15
Caleb Komolafe,176513,HB,NWESTERN,1,22,6,2,69.0,89,0,129,0,0,6,79,93.7,2,3,256,1,9,35.9,61.3,77.3,,60.2,62.1,62.2,49.7,46,0,2,1,11,28,0,0,1,23,1,129,79,3.59,5.9,0.18,13
Jordan Gant,159654,HB,AKRON,1,22,1,3,55.8,48,0,86,0,0,1,70,14.5,3,4,102,0,16,77.3,64.9,78.0,,52.4,53.8,66.7,59.2,18,0,0,0,18,27,0,0,1,22,0,86,70,3.18,3.9,0.0,6
Bryson Barnes,131845,QB,UTAH ST,1,22,7,1,14.3,18,0,98,0,0,2,56,32.7,6,10,329,1,11,75.4,86.0,78.0,79.4,62.2,89.3,72.7,60.1,18,0,2,1,1,42,28,4,1,19,0,126,89,4.05,5.7,2.0,4
Nate Sheppard,198337,HB,DUKE,1,22,8,2,50.0,45,0,90,0,1,8,85,151.2,2,3,154,0,7,78.0,73.6,76.8,,36.2,72.7,72.5,60.0,29,0,18,1,17,28,0,0,1,23,0,90,85,3.86,4.1,1.06,14
Raleek Brown,158458,HB,ARIZONA ST,1,22,8,3,65.4,166,0,254,0,1,8,152,270.4,6,5,110,1,13,35.9,77.6,77.5,,6.1,61.8,79.6,60.0,88,0,33,1,17,24,0,0,2,23,1,254,152,6.91,11.5,1.94,8
Sire Gaines,184229,HB,BOISE ST,1,22,8,2,22.1,33,0,149,0,0,8,101,159.7,4,11,120,0,12,77.3,90.3,76.0,,37.7,77.6,85.3,,18,0,12,1,2,22,0,0,1,23,2,149,101,4.59,6.8,6.0,10
Carson Hansen,174669,HB,IOWA STATE,1,22,0,2,33.3,40,0,120,0,2,0,49,17.1,5,8,193,0,9,77.5,66.3,75.5,,76.6,84.1,62.6,,25,0,32,4,8,23,0,0,4,26,1,120,49,2.23,5.5,4.0,12
Kejon Owens,123640,HB,FIU,1,21,1,3,68.1,92,0,135,0,0,1,27,5.8,3,5,166,0,16,77.0,67.8,76.2,,20.0,63.6,67.9,68.3,45,0,14,1,13,28,0,0,1,22,1,135,27,1.29,6.4,1.08,5
Hollywood Smothers,173719,HB,NC STATE,1,21,11,1,32.1,27,0,84,0,2,11,57,147.0,2,2,248,0,2,77.0,63.9,75.7,,48.1,63.2,63.9,60.0,27,0,0,3,25,22,0,0,3,24,0,84,57,2.71,4.0,0.0,19
Chavon Wright,205258,HB,N ILLINOIS,1,21,5,1,16.3,15,0,92,0,0,5,78,88.4,3,5,254,0,7,76.9,66.3,75.8,58.1,55.0,57.2,67.7,50.7,15,0,0,0,3,27,0,0,0,21,0,92,78,3.71,4.4,0.0,13
Adam Mohammed,183644,HB,WASHINGTON,1,21,6,1,13.9,15,0,108,0,0,6,81,105.2,3,7,340,0,7,77.0,69.5,77.8,,80.7,57.6,69.3,58.7,15,0,7,1,16,25,0,0,2,22,0,108,81,3.86,5.1,0.44,14
Shomari Lawrence,141839,HB,MO STATE,1,20,6,3,70.5,122,0,173,0,0,6,128,182.9,4,7,230,0,13,76.7,70.9,76.4,,59.1,65.6,69.8,,70,0,9,1,12,20,0,0,1,21,1,173,128,6.4,8.7,0.75,7
Ja'Kyrian Turner,199087,HB,PITTSBURGH,1,20,8,6,79.5,159,0,200,0,0,8,134,223.3,7,9,268,0,2,76.5,82.4,76.5,,0.0,62.9,89.0,60.1,56,0,12,4,18,24,0,0,4,24,1,200,134,6.7,10.0,0.67,17
Bryson Kuzdzal,176252,HB,MICHIGAN,1,20,2,2,37.0,37,0,100,1,0,2,44,21.0,3,10,222,0,13,76.7,71.3,77.7,,24.4,42.9,77.5,,19,0,8,1,19,20,0,0,2,21,3,100,44,2.2,5.0,0.42,7
Caleb Hawkins,199001,HB,N TEXAS,1,20,11,0,0.0,0,0,97,0,0,11,72,188.6,2,8,251,0,3,76.7,78.2,75.8,,77.7,61.3,78.2,60.0,12,0,12,1,19,21,0,0,1,21,3,97,72,3.6,4.9,0.63,17
Lucky Sutton,158807,HB,S DIEGO ST,1,20,2,0,0.0,0,0,79,0,0,2,37,17.6,2,7,284,0,8,76.7,75.0,75.5,,78.8,58.8,74.3,56.4,12,0,-3,1,7,28,0,0,1,21,1,79,37,1.85,4.0,-0.43,12
Emmett Johnson,156473,HB,NEBRASKA,1,19,2,1,50.5,52,0,103,0,3,2,45,43.9,1,2,238,0,7,76.6,60.8,78.0,,77.9,64.3,58.1,59.8,52,0,48,8,32,21,0,0,9,27,0,103,45,2.37,5.4,1.5,12
Haynes King,124329,QB,GA TECH,1,19,4,1,18.0,16,0,64,0,0,3,35,53.6,3,8,176,0,5,74.1,68.0,77.4,64.3,,,66.0,60.0,16,0,0,0,0,27,25,5,0,14,1,89,41,2.16,4.7,,3
Caleb Ramseur,172143,HB,NEVADA,1,19,4,0,0.0,0,0,88,0,1,4,66,86.8,4,6,239,0,9,76.7,71.1,77.9,,78.6,74.8,67.4,58.7,13,0,21,1,9,33,0,0,2,20,0,88,66,3.47,4.6,2.33,10
Colton Joseph,172283,QB,DOMINION,1,19,5,6,57.4,113,0,178,0,0,5,106,207.0,9,10,263,1,15,51.8,76.4,15.9,57.7,,,81.5,60.0,21,1,0,0,0,41,19,3,0,16,1,197,111,5.84,10.4,,0
Rodney Fields Jr.,188722,HB,OKLA STATE,1,19,2,1,29.9,26,0,87,1,1,2,57,42.9,2,3,262,0,9,76.5,58.6,75.1,,82.9,45.3,57.7,72.3,26,0,12,2,14,21,0,0,3,21,0,87,57,3.0,4.6,0.86,9
