player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Mataeo Durant,77719,HB,DUKE,1,44,5,0,0.0,0,0,156,0,0,5,107,27.0,2,10,154,1,15,56.5,62.8,78.1,,75.7,55.9,64.3,39.6,11,0,8,1,21,55,0,0,2,45,1,156,107,2.43,3.5,0.38,29
Ellis Merriweather,128096,HB,UMASS,1,39,4,4,42.1,72,0,171,0,0,4,93,23.8,4,11,216,0,25,80.7,77.3,79.1,,73.0,54.7,77.0,68.1,22,0,-2,1,20,53,0,0,2,40,2,171,93,2.38,4.4,-0.1,13
Brad Roberts,125398,FB,AIR FORCE,1,32,7,3,38.8,54,0,139,0,0,7,81,55.4,4,6,101,0,17,79.5,70.0,80.5,,78.0,58.7,65.7,77.2,21,0,0,0,2,49,0,0,0,32,1,139,81,2.53,4.3,0.0,3
A'Jon Vivens,75949,HB,COLO STATE,1,31,3,0,0.0,0,0,114,0,0,3,67,19.6,2,5,144,0,21,79.6,62.0,78.6,,77.5,64.5,60.7,59.7,13,0,10,2,11,37,0,0,2,33,0,114,67,2.16,3.7,0.91,10
Lew Nichols,97187,HB,C MICHIGAN,1,30,7,2,44.6,83,0,186,0,0,7,98,69.3,5,10,134,0,13,79.3,75.7,78.5,,65.0,61.8,75.5,60.0,47,0,24,3,23,33,0,0,4,33,1,186,98,3.27,6.2,1.04,17
Kenneth Walker III,97199,HB,MICH STATE,1,29,12,3,57.5,134,1,233,0,0,12,158,217.9,7,9,223,0,7,79.1,86.0,78.3,,37.9,69.9,84.4,60.0,94,1,13,1,18,32,0,0,1,30,1,233,158,5.45,8.0,0.72,21
Sean Tucker,123056,HB,SYRACUSE,1,26,8,3,31.4,48,0,153,0,1,8,119,142.0,6,10,304,0,9,78.2,72.0,78.8,,52.1,65.4,73.9,56.6,18,0,29,3,25,42,0,0,3,29,2,153,119,4.58,5.9,1.16,17
Blake Watson,84363,HB,DOMINION,1,26,3,2,42.3,71,0,168,0,0,3,86,38.2,4,9,263,0,2,78.7,75.1,76.6,,79.3,55.9,73.5,58.9,43,0,0,0,10,36,0,0,0,26,0,168,86,3.31,6.5,0.0,24
Shamari Brooks,61855,HB,TULSA,1,26,3,0,0.0,0,0,126,0,0,3,51,22.6,2,11,320,0,15,78.2,83.2,75.5,,55.0,55.0,82.4,57.1,13,0,0,0,11,31,0,0,0,26,2,126,51,1.96,4.8,0.0,11
Kennedy Brooks,57371,HB,OKLAHOMA,1,25,10,5,68.2,148,0,217,0,0,10,184,272.6,6,9,261,0,14,78.0,76.1,77.0,,35.0,58.9,77.5,59.3,65,0,-4,2,17,29,0,0,2,27,2,217,184,7.36,8.7,-0.24,11
Tyler Goodson,101659,HB,IOWA,1,25,4,2,43.2,38,0,88,0,0,4,71,42.1,3,5,192,0,2,78.2,65.8,79.1,,18.0,57.9,68.3,60.0,20,0,16,2,18,32,0,0,2,27,0,88,71,2.84,3.5,0.89,23
Garrett Shrader,98212,QB,SYRACUSE,1,24,7,2,19.9,39,0,123,0,0,3,60,70.3,9,13,304,0,7,74.6,77.1,77.8,53.8,,,85.1,60.0,24,0,0,0,0,45,73,8,0,16,1,196,126,5.25,8.2,,6
Brian Robinson,57120,HB,ALABAMA,1,24,5,4,53.7,79,0,147,0,0,5,77,57.3,4,5,103,0,3,78.0,69.6,77.8,,84.1,68.5,67.7,60.0,24,0,60,4,35,26,0,0,4,28,0,147,77,3.21,6.1,1.71,20
