player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Bryson Daily,147303,QB,ARMY,1,27,2,0,0.0,0,0,83,0,0,2,63,18.6,2,7,114,0,8,77.4,64.6,77.1,65.2,,,61.2,60.5,11,0,0,0,0,46,1,1,0,26,0,84,65,2.41,3.1,,15
Tai Lavatai,121854,QB,NAVY,1,17,3,1,29.1,25,0,79,0,0,2,46,40.9,1,3,237,1,11,43.4,61.7,75.8,52.4,,,68.4,60.0,25,0,0,0,0,20,7,2,0,15,0,86,54,3.18,5.1,,0
Kanye Udoh,171024,HB,ARMY,1,13,2,1,17.0,15,0,88,0,0,2,49,58.0,4,4,114,0,4,74.4,79.3,73.6,,70.3,,75.8,58.2,15,0,0,0,0,19,0,0,0,13,0,88,49,3.77,6.8,,9
Alex Tecza,162587,FB,NAVY,1,9,0,0,0.0,0,0,34,0,0,0,18,0.0,0,1,237,0,2,72.7,65.3,77.1,,81.7,61.1,67.1,54.0,6,0,9,2,14,26,0,0,2,11,0,34,18,2.0,3.8,0.64,4
Jakobi Buchanan,102884,HB,ARMY,1,4,0,0,0.0,0,0,9,0,0,0,3,0.0,0,1,114,0,1,68.6,63.2,72.7,,75.3,,60.6,63.8,4,0,0,0,0,13,0,0,0,4,0,9,3,0.75,2.3,,2
Xavier Arline,121831,QB,NAVY,1,4,1,0,0.0,0,0,8,0,0,1,3,18.8,0,1,237,0,4,68.8,46.9,71.4,30.7,62.2,,63.3,60.0,5,0,0,0,0,10,0,0,0,4,0,8,3,0.75,2.0,,0
Ay'Jaun Marshall,121589,WR,ARMY,1,2,0,0,0.0,0,0,19,0,1,0,8,100.0,1,1,114,0,0,66.9,70.9,75.7,,,65.8,67.6,63.3,12,0,9,2,7,26,0,0,2,4,0,19,8,4.0,9.5,1.29,1
Daba Fofana,144305,FB,NAVY,1,1,0,0,0.0,0,0,4,0,0,0,1,0.0,0,0,237,0,0,62.5,60.8,70.6,,72.0,59.8,57.5,67.7,4,0,0,0,1,4,0,0,0,1,0,4,1,1.0,4.0,0.0,1
Brandon Chatman,162541,HB,NAVY,1,1,1,0,0.0,0,0,12,0,0,1,5,166.7,1,1,237,0,0,65.3,64.3,74.8,,,62.7,60.0,57.8,12,0,24,2,23,14,0,0,6,3,0,12,5,5.0,12.0,1.04,0
Tyrell Robinson,121607,HB,ARMY,1,1,0,0,0.0,0,0,5,0,0,0,7,0.0,0,0,114,0,0,72.3,58.8,77.2,,74.6,53.2,63.3,59.3,5,0,0,0,8,14,0,0,1,1,0,5,7,7.0,5.0,0.0,1
