player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Tye Edwards,158816,HB,W VIRGINIA,1,25,7,2,31.9,45,0,141,0,0,7,94,105.3,5,12,343,0,9,78.0,79.4,76.5,,80.3,53.6,78.9,57.5,27,0,0,0,11,35,0,0,0,25,3,141,94,3.76,5.6,0.0,16
Hollywood Smothers,173719,HB,NC STATE,1,24,7,4,57.3,94,0,164,0,2,7,84,112.5,5,6,248,0,12,78.0,74.5,77.4,,51.4,66.1,74.5,60.0,42,0,-1,4,16,30,0,0,4,28,0,164,84,3.5,6.8,-0.06,12
Rashod Dubinion,157020,HB,APP STATE,1,23,5,1,17.9,17,0,95,1,0,5,57,53.9,3,8,108,0,22,77.8,66.4,78.1,,79.9,38.6,73.1,60.0,17,0,0,0,39,25,0,0,3,23,1,95,57,2.48,4.1,0.0,1
Haynes King,124329,QB,GA TECH,1,23,4,0,0.0,0,0,86,0,0,3,53,36.1,3,7,176,1,19,75.8,85.6,77.1,78.5,,57.0,75.4,60.0,17,0,0,0,0,38,32,2,0,21,1,118,86,3.74,5.1,,2
Jeremiyah Love,171090,HB,NOTRE DAME,1,23,7,1,17.0,16,0,94,0,2,7,72,104.3,4,6,258,0,4,77.5,74.0,77.8,,80.3,71.2,70.5,60.0,16,0,53,4,16,24,0,0,6,27,1,94,72,3.13,4.1,3.31,19
Cam Edwards,158615,HB,UCONN,1,23,6,1,44.0,51,0,116,0,0,6,55,62.4,1,5,146,0,6,77.5,63.9,77.5,,81.8,52.5,64.3,59.6,51,0,0,0,20,25,0,0,0,23,2,116,55,2.39,5.0,0.0,13
Ahmad Hardy,190013,HB,MISSOURI,1,22,13,4,53.6,134,0,250,0,0,13,177,475.4,9,14,229,0,8,77.3,92.9,76.6,,21.2,57.0,91.2,,71,0,0,0,6,22,0,0,0,22,3,250,177,8.05,11.4,0.0,14
Blake Horvath,162555,QB,NAVY,1,22,6,4,57.1,96,0,134,0,0,2,85,42.5,7,9,237,2,13,24.0,67.0,76.7,51.4,,,70.2,60.0,35,0,0,0,0,51,34,2,0,20,1,168,110,5.0,7.6,,0
Dean Connors,156624,HB,HOUSTON,1,22,2,0,0.0,0,0,71,0,0,1,42,8.7,2,3,182,0,6,76.9,68.3,76.8,,29.9,77.7,67.6,57.5,18,0,22,2,10,33,18,1,2,23,1,89,61,2.77,4.0,2.2,15
Ismail Mahdi,161419,HB,ARIZONA,1,22,1,4,67.7,128,0,189,0,3,1,34,25.8,5,7,109,0,5,77.3,75.8,77.7,,68.0,67.8,75.7,66.5,60,0,32,2,26,29,0,0,2,24,0,189,34,1.55,8.6,1.23,17
