player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Bryson Daily,147303,QB,ARMY,1,33,5,4,52.1,88,0,169,0,0,5,98,45.0,4,14,114,0,16,79.2,93.2,76.8,88.2,,,85.5,60.0,31,0,0,0,0,57,0,0,0,33,5,169,98,2.97,5.1,,14
Makhi Hughes,158417,HB,TULANE,1,27,8,3,35.8,53,0,148,1,1,8,113,134.5,6,8,319,0,16,78.7,70.6,79.0,,40.1,47.8,72.9,59.6,18,0,29,1,17,31,0,0,2,28,1,148,113,4.19,5.5,1.71,10
Jevon Jackson,149110,HB,UTEP,1,26,6,2,39.2,58,0,148,0,0,6,120,102.6,4,9,330,0,4,78.2,73.1,76.0,,76.5,58.7,72.9,57.5,42,0,22,1,13,31,0,0,1,27,1,148,120,4.62,5.7,1.69,22
Dylan Sampson,163772,HB,TENNESSEE,1,26,4,2,40.3,56,0,139,1,0,4,64,37.9,4,6,307,1,21,40.4,65.7,76.0,,82.7,32.8,67.5,60.0,36,0,0,0,10,29,0,0,1,26,2,139,64,2.46,5.3,0.0,5
Ismail Mahdi,161419,HB,TEXAS ST,1,25,9,0,0.0,0,0,137,0,1,9,89,136.9,4,12,314,0,22,78.2,78.2,76.6,,84.0,59.0,78.4,58.0,14,0,12,1,22,30,0,0,1,26,0,137,89,3.56,5.5,0.55,2
RJ Harvey,99622,HB,UCF,1,25,9,2,64.3,126,0,196,0,0,9,103,148.3,4,7,323,0,11,78.0,74.6,77.1,,75.4,51.9,75.7,58.6,80,0,0,0,16,33,0,0,1,25,2,196,103,4.12,7.8,0.0,13
Tahj Brooks,123133,HB,TEXAS TECH,1,25,2,1,24.8,31,0,125,0,0,2,46,12.7,3,7,315,0,12,78.0,69.0,76.8,,66.1,63.7,67.2,84.1,31,0,22,4,23,25,0,0,4,29,1,125,46,1.84,5.0,0.96,13
Terion Stewart,130386,HB,BOWL GREEN,1,25,5,2,36.3,45,0,124,0,0,5,78,62.4,5,7,122,0,12,78.2,68.9,74.2,,67.5,57.0,67.6,,26,0,0,0,5,26,0,0,0,25,0,124,78,3.12,5.0,0.0,13
Rahsul Faison,176482,HB,UTAH ST,1,24,7,0,0.0,0,0,79,0,0,7,60,64.8,0,5,329,0,10,78.0,61.2,77.9,,31.1,55.5,63.4,60.0,9,0,16,3,28,28,0,0,3,27,2,79,60,2.5,3.3,0.57,14
Demond Claiborne,157523,HB,WAKE,1,24,3,0,0.0,0,0,61,0,1,3,40,26.7,0,5,339,0,17,77.8,65.0,0.0,,68.0,67.6,65.4,60.0,7,1,20,1,10,28,0,0,1,25,2,61,40,1.67,2.5,2.0,7
