player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Omarion Hampton,162750,HB,N CAROLINA,1,32,6,3,51.7,89,0,172,0,1,6,126,78.8,3,9,245,0,16,79.4,84.5,77.3,,19.7,90.0,80.5,60.0,43,0,93,3,14,34,0,0,3,35,4,172,126,3.94,5.4,6.64,16
Ashton Jeanty,157196,HB,BOISE ST,1,31,20,1,23.5,35,0,149,0,0,20,126,246.3,3,10,120,0,20,79.5,83.7,78.7,,34.4,68.6,83.9,60.0,35,1,31,2,22,33,0,0,2,33,2,149,126,4.06,4.8,1.41,11
Phil Mafah,144123,HB,CLEMSON,1,30,7,3,37.4,64,0,171,0,1,7,102,77.7,7,14,140,0,8,79.1,74.2,78.5,,36.6,62.0,78.0,58.5,24,0,28,5,53,37,0,0,5,35,2,171,102,3.4,5.7,0.53,20
Damien Taylor,147252,HB,TROY,1,28,8,3,44.3,82,0,185,0,0,8,101,103.1,5,13,318,0,13,78.7,82.0,77.2,,,54.4,80.9,58.1,41,0,0,0,11,34,0,0,0,28,1,185,101,3.61,6.6,0.0,15
Harrison Waylee,130584,HB,WYOMING,1,27,3,2,31.2,53,0,170,0,0,3,62,25.5,4,10,351,0,4,78.5,70.4,76.8,,15.2,55.5,72.0,59.6,36,0,0,0,9,30,0,0,0,27,1,170,62,2.3,6.3,0.0,23
Quinton Cooley,123380,HB,LIBERTY,1,27,6,1,12.8,17,0,133,0,0,6,84,66.7,2,9,206,0,20,78.5,73.0,78.2,,27.2,73.6,73.5,56.5,17,0,9,1,5,38,0,0,1,28,1,133,84,3.11,4.9,1.8,7
Dylan Sampson,163772,HB,TENNESSEE,1,27,6,2,23.6,33,0,140,0,0,6,77,61.1,4,9,307,1,13,41.2,68.0,76.9,,55.2,61.1,68.4,60.0,17,0,9,1,23,28,0,0,2,28,2,140,77,2.85,5.2,0.39,13
Tre Stewart,160817,HB,JVILLE ST,1,27,9,5,67.6,152,0,225,0,0,9,91,112.3,5,9,196,1,5,44.8,85.8,77.0,,65.8,54.9,83.3,65.3,75,0,0,0,6,49,0,0,0,27,4,225,91,3.37,8.3,0.0,22
Bryson Washington,174649,HB,BAYLOR,1,26,7,3,46.9,92,0,196,0,1,7,149,163.7,5,11,118,0,6,78.2,85.0,76.5,,36.2,71.3,85.0,58.9,40,0,22,2,17,29,0,0,2,28,4,196,149,5.73,7.5,1.29,20
Makhi Hughes,158417,HB,TULANE,1,26,3,1,14.8,17,0,115,0,0,3,76,31.3,3,8,319,0,18,78.2,72.0,77.6,,0.0,65.7,70.9,71.3,17,0,15,2,16,30,0,0,2,28,2,115,76,2.92,4.4,0.94,8
Tahj Brooks,123133,HB,TEXAS TECH,1,25,8,2,27.0,33,0,122,0,1,8,60,80.0,3,8,315,0,3,78.0,68.8,76.7,,25.2,62.6,71.7,59.3,17,0,10,2,24,27,0,0,2,27,1,122,60,2.4,4.9,0.42,22
Ahmad Hardy,190013,HB,LA MONROE,1,25,7,2,55.1,114,0,207,0,0,7,107,119.8,5,7,209,0,1,78.2,76.1,77.9,,10.2,56.6,76.8,60.0,80,0,0,0,6,28,0,0,0,25,1,207,107,4.28,8.3,0.0,24
Kaleb Johnson,156419,HB,IOWA,1,24,3,2,23.7,32,0,135,0,0,3,83,41.5,5,10,192,0,7,78.0,70.0,76.3,,72.7,58.2,69.4,59.2,16,0,-2,1,11,29,0,0,1,25,3,135,83,3.46,5.6,-0.18,17
Ahmani Marshall,123391,HB,APP STATE,1,23,3,1,24.2,29,0,120,0,0,3,82,44.6,4,7,108,0,4,77.5,69.3,77.5,,37.2,59.6,70.5,60.0,29,0,11,1,10,25,0,0,1,24,0,120,82,3.57,5.2,1.1,19
Jonah Coleman,158717,HB,WASHINGTON,1,23,7,2,32.7,34,0,104,0,0,7,83,101.0,2,5,340,0,1,77.5,76.8,77.7,,45.6,65.6,78.1,60.0,19,0,17,2,21,26,0,0,2,25,2,104,83,3.61,4.5,0.81,22
Cam Skattebo,147787,HB,ARIZONA ST,1,23,8,3,41.8,64,0,153,0,2,8,109,175.5,6,9,110,0,13,77.5,78.1,77.3,,78.2,86.2,72.6,59.1,29,0,121,4,22,26,0,0,4,27,1,153,109,4.74,6.7,5.5,10
Brashard Smith,143951,HB,SMU,1,23,4,2,55.3,89,0,161,0,1,4,50,40.3,5,7,287,0,8,77.5,73.9,75.6,,39.1,90.6,70.5,47.1,71,0,21,4,10,24,0,0,5,27,2,161,50,2.17,7.0,2.1,15
Jordan James,163295,HB,OREGON,1,23,1,1,18.8,22,0,117,0,0,1,57,10.8,4,7,264,0,9,77.5,67.4,77.2,,39.3,51.6,70.2,60.0,22,0,0,0,17,24,0,0,0,23,1,117,57,2.48,5.1,0.0,13
RJ Harvey,99622,HB,UCF,1,22,10,7,70.1,129,0,184,0,3,10,84,206.8,9,10,323,1,3,38.2,85.3,75.7,,78.0,30.2,89.8,60.0,23,0,14,2,17,28,0,0,3,24,3,184,84,3.82,8.4,0.82,19
Kanye Udoh,171024,HB,ARMY,1,22,4,2,41.1,65,1,158,0,0,4,90,74.4,4,6,114,0,15,77.3,74.2,78.1,,29.4,57.9,74.8,56.6,40,1,0,0,3,40,0,0,0,22,2,158,90,4.09,7.2,0.0,4
Woody Marks,124179,HB,USC,1,22,1,3,40.7,50,0,123,0,0,1,45,7.1,5,9,326,0,15,77.6,69.2,77.8,,65.4,60.6,71.2,60.0,19,0,26,7,36,24,0,0,7,29,1,123,45,2.05,5.6,0.72,7
Jevon Jackson,149110,HB,UTEP,1,22,4,1,19.8,19,0,96,0,2,4,63,66.1,3,5,330,0,12,77.0,72.9,78.9,,79.0,68.3,73.4,53.0,19,0,20,4,31,31,0,0,5,26,0,96,63,2.86,4.4,0.65,9
Darius Taylor,173422,HB,MINNESOTA,1,22,2,2,33.6,44,0,131,0,1,2,81,35.6,3,6,225,0,6,77.4,77.4,78.4,,77.9,90.6,69.7,60.0,29,0,58,9,25,23,0,0,9,31,1,131,81,3.68,6.0,2.32,16
LeQuint Allen,158290,HB,SYRACUSE,1,21,1,2,33.1,40,0,121,0,1,1,57,20.9,4,8,304,0,12,77.0,78.1,0.0,,54.9,75.5,78.0,72.1,25,1,37,5,33,30,0,0,6,26,3,121,57,2.71,5.8,1.12,9
Raheim Sanders,146626,HB,S CAROLINA,1,20,3,2,55.6,80,0,144,0,3,3,120,144.0,3,7,289,1,15,36.8,80.7,77.0,,12.8,67.4,84.2,59.2,52,0,92,5,24,25,0,0,5,25,2,144,120,6.0,7.2,3.83,5
Jamari Ferrell,71409,HB,WYOMING,1,20,3,1,25.8,23,0,89,0,0,3,44,33.0,1,6,351,0,8,77.0,70.3,75.8,,27.7,56.6,70.9,59.0,23,0,0,0,5,25,0,0,0,20,1,89,44,2.2,4.5,0.0,12
Tyler Huff,142567,QB,JVILLE ST,1,20,3,3,45.3,63,0,135,0,0,3,54,50.0,6,6,196,0,11,75.3,81.8,22.9,76.9,,,73.1,60.0,32,1,0,0,0,49,4,2,0,18,0,139,58,2.9,7.0,,6
Nate Frazier,191146,HB,GEORGIA,1,19,1,0,0.0,0,0,82,0,0,1,44,11.0,1,3,173,0,10,76.5,71.3,0.0,,48.0,62.6,73.4,59.6,11,1,7,2,11,21,0,0,2,21,1,82,44,2.32,4.3,0.64,9
Zeon Chriss,156733,QB,HOUSTON,1,19,5,1,41.4,41,0,73,0,0,3,71,101.4,2,3,182,1,8,74.4,73.3,75.7,84.7,,58.5,59.6,60.0,41,0,8,1,1,30,26,5,1,15,1,99,92,4.84,5.2,8.0,3
