player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Chase Brown,77787,HB,ILLINOIS,1,41,10,2,18.3,33,0,180,0,0,10,105,58.2,5,9,187,0,20,81.0,71.4,78.6,,82.5,63.7,69.8,59.8,17,0,53,3,20,45,0,0,3,44,0,180,105,2.56,4.4,2.65,21
Carson Steele,145632,HB,BALL ST,1,32,5,2,23.7,42,0,177,0,0,5,108,52.7,4,10,117,1,14,46.7,76.0,77.8,,67.0,53.9,77.7,48.0,25,0,0,0,19,38,0,0,0,32,3,177,108,3.38,5.5,0.0,18
Casey Filkins,131759,HB,STANFORD,1,32,1,0,0.0,0,0,96,0,1,1,84,14.6,0,7,300,3,15,21.9,54.6,77.1,,79.1,45.6,55.9,60.0,9,0,46,4,17,36,0,0,7,36,1,96,84,2.63,3.0,2.71,14
Marquez Cooper,130489,HB,KENT STATE,1,31,7,3,31.3,52,0,166,0,0,7,74,53.9,7,11,201,0,15,79.3,72.6,77.7,,85.0,52.0,72.2,58.4,19,0,0,0,14,38,0,0,1,31,2,166,74,2.39,5.4,0.0,16
Chris Rodriguez Jr.,83689,HB,KENTUCKY,1,31,12,2,32.0,63,0,197,0,0,12,106,128.2,6,12,202,0,14,79.3,89.8,77.3,,72.7,60.1,86.8,60.4,47,0,0,1,7,32,0,0,1,32,2,197,106,3.42,6.4,0.0,15
Devin Mockobee,145111,HB,PURDUE,1,30,8,3,28.7,51,0,178,1,4,8,92,115.0,5,13,273,0,10,79.1,73.7,78.6,,24.3,61.1,75.1,60.0,18,0,28,2,33,33,0,0,4,32,1,178,92,3.07,5.9,0.85,20
Dewayne McBride,121495,HB,UAB,1,29,7,1,16.7,23,0,138,0,0,7,78,64.9,5,10,321,0,10,79.1,79.2,78.4,,24.1,55.9,78.5,60.0,23,0,0,0,7,33,0,0,0,29,2,138,78,2.69,4.8,0.0,19
Braelon Allen,145159,HB,WISCONSIN,1,29,8,2,43.9,54,0,123,0,1,8,53,51.4,2,5,349,1,18,39.7,65.8,0.0,,65.4,70.9,65.4,60.0,34,1,33,3,19,32,0,0,4,32,2,123,53,1.83,4.2,1.74,11
Keaton Mitchell,123826,HB,E CAROLINA,1,29,10,3,37.6,56,0,149,0,0,10,104,108.7,6,10,156,0,3,78.9,74.6,77.4,,32.2,63.3,77.0,55.0,20,0,28,4,28,34,0,0,4,33,3,149,104,3.59,5.1,1.0,26
Brad Roberts,125398,HB,AIR FORCE,1,29,5,0,0.0,0,0,144,0,0,5,76,45.2,0,13,101,0,9,78.9,90.4,78.6,,70.0,,84.9,66.2,9,0,0,0,0,40,0,0,0,29,4,144,76,2.62,5.0,,0
Bijan Robinson,123126,HB,TEXAS,1,28,7,1,18.5,25,0,135,0,2,7,99,99.4,3,7,311,0,8,78.9,86.2,77.6,,78.4,90.9,79.0,,25,0,36,4,15,29,0,0,4,32,0,135,99,3.54,4.8,2.4,20
Blake Corum,129574,HB,MICHIGAN,1,28,8,1,36.7,61,0,166,0,0,8,80,73.7,4,11,222,0,23,78.9,90.7,78.5,,81.4,68.0,90.3,59.1,61,0,15,3,16,32,0,0,4,31,2,166,80,2.86,5.9,0.94,5
Avery Morrow,128240,HB,COLO STATE,1,27,9,2,37.9,44,0,116,0,1,9,123,162.7,2,5,144,0,12,78.7,66.8,77.4,,17.1,55.1,71.1,,26,0,0,1,25,28,0,0,2,28,1,116,123,4.56,4.3,0.0,15
Khalan Laborn,57204,HB,MARSHALL,1,26,4,0,0.0,0,0,120,0,0,4,71,40.5,2,10,214,0,2,78.2,78.0,75.7,,53.5,66.7,79.4,45.2,12,0,9,1,10,28,0,0,2,27,2,120,71,2.73,4.6,0.9,23
Marion Lukes,145697,HB,C MICHIGAN,1,26,6,2,35.0,56,0,160,2,1,6,103,92.4,4,10,134,1,21,45.9,69.1,77.5,,78.7,48.8,71.2,60.0,39,0,71,4,18,29,0,0,6,30,2,160,103,3.96,6.2,3.94,5
Quinshon Judkins,157128,HB,OLE MISS,1,25,5,2,46.8,65,0,139,0,0,5,61,46.9,2,6,226,0,8,78.0,73.4,76.6,,70.0,73.8,70.6,56.8,41,0,7,1,9,33,0,0,1,26,2,139,61,2.44,5.6,0.78,17
Sieh Bangura,145886,HB,OHIO,1,25,3,0,0.0,0,0,77,0,0,3,74,30.6,1,4,259,1,19,42.2,62.0,79.1,,24.7,63.9,63.1,57.0,10,0,28,4,24,30,0,0,4,29,2,77,74,2.96,3.1,1.17,5
Tai Lavatai,121854,QB,NAVY,1,24,3,3,39.2,49,0,109,0,0,3,53,32.9,3,9,237,2,13,41.0,66.7,0.0,62.0,,,71.3,60.0,19,3,0,0,0,75,16,2,0,22,2,125,53,2.21,5.2,,0
Jahmyr Gibbs,122474,HB,ALABAMA,1,24,7,2,39.8,41,0,103,1,2,7,56,72.4,2,7,103,0,7,77.8,59.6,0.0,,15.1,55.0,67.0,,26,1,48,5,38,23,0,0,7,29,3,103,56,2.33,4.3,1.26,15
Calvin Tyler Jr.,52133,HB,UTAH ST,1,24,1,3,41.9,54,0,129,0,0,1,60,10.4,3,6,329,0,12,77.8,66.2,76.4,,46.1,53.4,69.9,46.1,20,0,0,0,14,34,0,0,0,24,0,129,60,2.5,5.4,0.0,11
Dedrick Parson,78572,HB,HAWAII,1,24,11,1,19.1,26,0,136,0,0,11,106,202.4,4,10,180,0,11,77.8,85.8,75.8,,70.1,89.0,80.4,60.0,26,0,0,0,13,27,0,0,0,24,3,136,106,4.42,5.7,0.0,12
Larry McCammon III,97309,HB,FAU,1,24,3,2,39.4,39,0,99,0,0,3,63,32.8,2,6,165,0,6,77.8,66.5,76.6,,67.4,55.0,66.2,59.5,20,0,0,0,9,29,0,0,0,24,1,99,63,2.63,4.1,0.0,18
Tony Mathis Jr.,99481,HB,W VIRGINIA,1,22,11,3,52.8,86,0,163,0,0,11,66,143.5,5,11,343,0,4,77.3,73.6,77.3,,51.5,53.0,76.4,59.7,37,0,9,1,22,24,0,0,1,23,2,163,66,3.0,7.4,0.41,15
Kendre Miller,123091,HB,TCU,1,22,8,2,35.6,37,0,104,1,0,8,89,140.7,5,9,305,1,8,38.7,65.9,76.5,,78.4,44.3,68.1,57.7,21,0,17,1,16,26,0,0,3,23,2,104,89,4.05,4.7,1.06,13
Dominic Richardson,122985,HB,OKLA STATE,1,22,3,1,23.6,17,0,72,0,2,3,52,47.3,1,5,262,0,7,77.3,73.8,77.4,,78.0,75.3,72.7,57.5,17,0,79,3,27,31,0,0,3,25,1,72,52,2.36,3.3,2.93,15
