player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Chase Brown,77787,HB,ILLINOIS,1,37,13,3,37.0,71,0,192,0,0,13,157,145.2,6,11,187,2,10,50.7,69.7,77.7,48.5,26.8,54.5,73.0,60.0,32,0,6,1,24,38,0,0,1,38,0,192,157,4.24,5.2,0.25,26
Frank Gore Jr.,121457,HB,SO MISS,1,31,6,2,42.0,74,0,176,0,0,6,137,85.5,2,7,296,0,20,79.2,64.0,78.6,59.3,,34.8,66.6,59.3,46,0,0,0,6,37,0,0,0,31,2,176,137,4.42,5.7,0.0,11
Lew Nichols,97187,HB,C MICHIGAN,1,26,3,1,20.8,15,0,72,0,1,3,68,32.7,3,6,134,0,7,78.5,65.2,78.5,,81.0,61.0,64.8,60.0,15,0,26,6,32,28,0,0,6,32,2,72,68,2.62,2.8,0.81,19
Leshon Williams,129487,HB,IOWA,1,24,8,0,0.0,0,0,72,0,1,8,56,80.8,1,4,192,1,7,39.5,59.2,78.4,,75.4,66.7,57.8,60.0,10,0,23,2,17,29,0,0,3,26,0,72,56,2.33,3.0,1.35,15
Tavion Thomas,77732,HB,UTAH,1,23,3,1,19.1,22,0,115,0,0,3,56,31.8,2,7,328,0,19,77.8,76.8,77.7,,14.7,54.4,77.5,,22,0,0,0,12,24,0,0,0,23,1,115,56,2.43,5.0,0.0,4
Anthony Grant,77701,HB,NEBRASKA,1,23,7,4,51.9,98,0,189,0,0,7,84,106.5,6,11,238,0,9,77.6,87.1,75.8,,75.5,57.2,86.4,60.0,46,0,0,1,14,24,0,0,1,24,2,189,84,3.65,8.2,0.0,13
Sieh Bangura,145886,HB,OHIO,1,23,7,2,28.1,32,0,114,0,2,7,62,101.1,5,4,259,0,5,77.5,75.9,79.6,,84.8,70.3,73.7,56.4,16,0,5,1,18,32,0,0,2,24,0,114,62,2.7,5.0,0.28,18
Nate Carter,147376,HB,UCONN,1,23,7,1,13.8,17,0,123,0,0,7,75,95.1,5,10,146,0,11,77.5,73.9,77.0,,19.1,64.8,73.9,58.7,17,0,18,1,11,28,0,0,1,24,1,123,75,3.26,5.3,1.64,12
Isaiah Bowser,66123,HB,UCF,1,22,4,0,0.0,0,0,74,0,1,4,56,50.9,1,6,323,0,9,77.3,71.0,76.9,,61.5,70.7,70.4,58.4,11,0,26,3,23,30,0,0,3,25,2,74,56,2.55,3.4,1.13,11
Cam Wiley,101646,HB,AKRON,1,21,3,0,0.0,0,0,84,1,0,3,59,36.6,3,7,102,0,8,77.0,68.0,76.6,,32.0,50.2,73.0,78.0,13,0,15,2,25,23,0,0,3,23,2,84,59,2.81,4.0,0.6,13
Reese White,97197,HB,COAST CAR,1,21,4,3,36.8,49,0,133,0,0,4,73,60.5,7,10,141,0,20,77.3,80.4,78.8,,60.8,76.8,77.7,56.2,18,0,20,2,11,28,0,0,2,23,1,133,73,3.48,6.3,1.82,1
Mohamed Ibrahim,55226,HB,MINNESOTA,1,21,7,2,23.5,31,0,132,0,0,7,96,145.5,4,12,225,0,7,77.3,84.6,74.8,,70.0,72.5,80.5,60.0,16,0,8,1,6,23,0,0,1,22,2,132,96,4.57,6.3,1.33,14
Sean Tucker,123056,HB,SYRACUSE,1,21,6,0,0.0,0,0,100,0,1,6,67,82.7,3,7,304,0,6,77.3,80.9,78.8,,75.3,79.1,77.6,57.7,12,0,84,6,21,31,0,0,6,27,1,100,67,3.19,4.8,4.0,15
Zach Charbonnet,97630,HB,UCLA,1,21,9,1,14.4,16,0,111,0,3,9,71,156.0,4,8,324,0,10,77.0,79.1,76.4,,72.6,70.5,79.6,,16,0,36,5,27,21,0,0,5,26,1,111,71,3.38,5.3,1.33,11
Raheim Sanders,146626,HB,ARKANSAS,1,20,6,3,65.0,76,0,117,0,0,6,88,114.8,3,3,111,0,1,77.0,66.7,77.1,,76.7,56.8,68.2,59.0,37,0,12,3,25,29,0,0,4,23,0,117,88,4.4,5.9,0.48,19
Ray Davis,101072,HB,VANDERBILT,1,20,8,2,54.7,52,0,95,0,0,8,91,158.3,2,3,333,0,10,76.8,74.6,77.2,,57.6,71.3,72.3,68.5,34,0,17,3,21,24,0,0,3,23,0,95,91,4.55,4.8,0.81,10
Zach Evans,123072,HB,OLE MISS,1,20,8,3,61.5,80,0,130,0,1,8,63,128.9,4,6,226,1,2,33.8,65.1,74.9,,,68.3,64.0,59.4,46,0,22,2,14,22,0,0,2,22,0,130,63,3.15,6.5,1.57,18
Oscar Adaway III,100835,HB,N TEXAS,1,20,10,3,55.6,65,0,117,0,0,10,108,270.0,5,6,251,0,9,76.7,80.5,73.4,,75.0,56.1,78.1,,35,0,0,0,6,20,0,0,0,20,1,117,108,5.4,5.9,0.0,11
Keshawn King,99612,HB,VA TECH,1,19,6,2,42.3,47,1,111,0,3,6,93,200.2,3,3,337,0,12,76.8,73.0,0.0,,26.8,69.6,75.9,56.6,32,1,22,3,14,22,0,0,3,22,0,111,93,4.89,5.8,1.57,7
Kyle Monangai,129891,HB,RUTGERS,1,19,2,0,0.0,0,0,64,0,0,2,35,17.5,0,4,278,0,2,76.5,66.2,76.6,,79.0,60.5,68.2,43.6,9,0,4,2,11,29,0,0,3,21,1,64,35,1.84,3.4,0.36,17
Blake Watson,84363,HB,DOMINION,1,19,3,0,0.0,0,0,60,0,1,3,56,56.1,1,5,263,0,6,76.5,71.5,75.7,,61.2,68.2,70.6,60.0,13,0,9,2,14,20,0,0,3,21,1,60,56,2.95,3.2,0.64,13
Perris Jones,77721,HB,VIRGINIA,1,19,9,2,30.8,32,0,104,0,1,9,79,198.0,3,6,335,0,0,76.7,82.7,77.5,,44.8,65.5,83.2,60.0,17,0,14,2,13,22,0,0,2,21,1,104,79,4.16,5.5,1.08,19
CJ Beasley,122317,HB,COAST CAR,1,19,2,0,0.0,0,0,91,0,0,2,39,21.6,2,3,141,0,10,76.5,72.8,78.5,,71.9,55.7,74.4,52.1,12,0,0,0,8,35,0,0,0,19,0,91,39,2.05,4.8,0.0,9
Tai Lavatai,121854,QB,NAVY,1,18,2,0,0.0,0,0,39,0,0,2,28,19.4,2,7,237,3,6,15.6,50.8,77.3,66.8,,,44.4,60.0,14,0,0,0,0,62,5,1,0,17,1,44,30,1.67,2.4,,4
Toa Taua,83722,HB,NEVADA,1,18,3,1,41.7,15,0,36,0,0,3,38,31.7,1,4,239,0,6,76.2,63.2,75.6,,70.5,62.0,62.8,59.4,15,0,12,2,14,21,0,0,2,20,2,36,38,2.11,2.0,0.86,12
De'Von Achane,124305,HB,TEXAS A&M,1,18,2,0,0.0,0,0,42,1,0,2,27,15.8,1,4,312,0,5,76.8,64.1,77.3,,44.0,43.1,68.9,58.1,12,0,9,1,24,27,0,0,2,19,1,42,27,1.5,2.3,0.38,13
Nakia Watson,83807,HB,WASH STATE,1,18,5,1,20.7,24,0,116,0,0,5,60,83.3,3,6,341,1,11,30.4,59.5,77.1,,7.6,55.6,65.5,60.0,24,0,17,2,40,19,0,0,3,20,0,116,60,3.33,6.4,0.43,7
La'Damian Webb,122423,HB,S ALABAMA,1,18,9,2,39.8,39,0,98,0,0,9,57,142.5,2,7,288,0,4,76.5,74.9,77.0,,9.1,70.4,73.7,72.5,24,0,18,2,17,20,0,0,3,20,2,98,57,3.17,5.4,1.06,14
Deuce Vaughn,122624,HB,KANSAS ST,1,17,1,2,48.9,64,0,131,0,0,1,37,11.5,3,5,199,0,11,75.9,78.1,76.5,,,59.7,77.7,70.1,39,0,-3,2,13,26,0,0,2,19,1,131,37,2.18,7.7,-0.23,6
Trey Potts,101647,HB,MINNESOTA,1,17,6,1,18.0,16,0,89,0,1,6,63,144.1,3,7,225,0,12,76.2,77.6,74.8,,52.9,73.1,75.0,60.0,16,0,14,1,5,20,0,0,1,18,1,89,63,3.71,5.2,2.8,5
Gino Campiotti,78504,QB,UMASS,1,17,5,0,0.0,0,0,54,0,0,4,42,74.7,1,4,216,0,14,75.0,51.1,75.4,26.5,,,65.8,60.0,12,0,0,0,0,39,8,2,0,15,1,62,53,3.12,3.6,,1
Jaydn Ott,158325,HB,CAL,1,17,6,1,17.3,18,0,104,0,2,6,58,143.7,3,4,130,0,8,75.9,74.0,76.5,,76.0,67.8,72.7,,18,0,26,2,18,17,0,0,3,19,0,104,58,3.41,6.1,1.44,9
KJ Jefferson,99129,QB,ARKANSAS,1,17,8,2,39.2,31,0,51,0,0,4,44,104.1,3,5,111,3,1,26.9,69.9,77.1,73.6,,60.0,59.1,60.2,16,0,0,0,1,38,28,4,0,13,1,79,79,4.65,4.6,0.0,10
Eric Gray,99143,HB,OKLAHOMA,1,16,3,1,34.3,35,0,102,0,0,3,79,82.3,2,7,261,0,4,75.5,78.4,74.5,,24.0,85.1,74.8,60.0,35,0,33,2,10,18,0,0,2,18,0,102,79,4.94,6.4,3.3,12
Tony Mathis Jr.,99481,HB,W VIRGINIA,1,16,1,2,57.7,41,0,71,0,0,1,49,17.0,2,3,343,0,0,75.9,65.2,77.3,,36.9,58.6,68.2,60.0,23,0,-7,2,18,19,0,0,2,18,0,71,49,3.06,4.4,-0.39,15
Tank Bigsby,123974,HB,AUBURN,1,16,13,3,57.1,84,0,147,1,0,13,115,549.6,4,8,115,0,5,75.5,91.1,76.6,,,43.4,93.1,71.1,39,0,2,1,9,22,0,0,2,17,2,147,115,7.19,9.2,0.22,11
