player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Vavae Malepeai,40626,HB,USC,1,18,1,1,22.4,24,0,107,0,0,1,44,12.9,3,7,326,0,5,76.5,66.7,75.0,,75.8,57.7,66.5,60.0,24,0,8,1,14,21,0,0,1,19,0,107,44,2.44,5.9,0.57,13
Chris Brooks,83644,HB,CAL,1,14,3,1,36.7,18,0,49,0,1,3,45,80.4,1,4,130,0,11,74.8,63.4,76.5,,15.9,67.8,65.5,60.0,18,0,5,2,8,15,0,0,2,16,2,49,45,3.21,3.5,0.63,3
Brandon Campbell,146414,HB,USC,1,9,1,0,0.0,0,0,36,0,1,1,35,77.8,2,1,326,0,1,72.6,65.8,73.3,,73.1,67.5,64.3,,13,0,16,1,10,9,0,0,2,10,0,36,35,3.89,4.0,1.6,8
Darwin Barlow,99482,HB,USC,1,7,3,0,0.0,0,0,24,0,0,3,19,101.8,0,2,326,1,4,20.3,57.9,74.3,,79.3,57.6,57.0,,8,0,1,1,12,7,0,0,1,8,0,24,19,2.71,3.4,0.08,3
Chase Garbers,60356,QB,CAL,1,7,0,1,100.0,19,0,14,0,0,0,2,0.0,1,1,130,0,1,70.6,76.3,75.9,81.2,,,59.2,60.0,19,0,0,0,0,26,5,2,0,5,0,19,2,0.29,2.7,,1
Marcel Dancy,83642,HB,CAL,1,6,2,0,0.0,0,0,36,0,0,2,31,172.2,1,2,130,0,3,70.5,68.4,72.4,,72.5,56.2,68.2,60.0,14,0,0,0,7,10,0,0,1,6,0,36,31,5.17,6.0,0.0,3
Miller Moss,70727,QB,USC,1,2,1,0,0.0,0,0,10,0,0,1,6,600.0,1,1,326,1,0,22.8,39.2,73.4,35.8,,,60.9,60.0,10,0,0,0,0,10,3,1,0,1,0,13,11,5.5,6.5,,1
Nikko Remigio,84150,WR,CAL,1,1,0,0,0.0,0,0,-1,0,3,0,0,0.0,0,0,130,0,0,70.4,77.0,74.7,,,76.7,59.6,59.4,-1,0,43,4,17,7,0,0,4,5,0,-1,0,0.0,-1.0,2.53,1
Erik Krommenhoek,61056,TE,USC,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,326,1,0,61.0,55.8,80.5,,34.4,52.1,60.0,67.8,0,0,9,1,39,36,0,0,2,2,0,0,0,0.0,0.0,0.23,1
Jaxson Dart,146409,QB,USC,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,326,0,0,68.3,73.8,19.5,77.0,,,57.3,60.0,2,2,0,0,0,27,2,1,0,0,0,2,1,1.0,2.0,,0
