player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Israel Abanikanda,122999,HB,PITTSBURGH,1,37,7,7,73.6,237,0,322,0,0,7,101,51.6,9,12,268,0,8,80.4,89.7,79.2,,75.4,53.9,87.5,60.0,80,0,0,0,14,38,0,0,0,37,6,322,101,2.73,8.7,0.0,29
Lew Nichols,97187,HB,C MICHIGAN,1,31,2,1,17.5,17,0,97,0,0,2,57,11.5,2,6,134,0,19,79.3,66.1,78.6,,63.1,57.6,66.4,59.7,17,0,9,1,23,35,0,0,2,32,1,97,57,1.84,3.1,0.39,10
Chase Brown,77787,HB,ILLINOIS,1,31,11,2,26.0,38,0,146,1,0,11,95,96.3,3,8,187,0,2,79.3,67.6,78.3,,78.9,48.1,70.3,59.5,23,0,17,4,24,38,0,0,6,35,0,146,95,3.06,4.7,0.71,28
Brad Roberts,125398,HB,AIR FORCE,1,29,1,1,22.1,30,0,136,0,0,1,58,6.9,2,9,101,0,17,78.9,68.6,79.4,,10.8,,69.9,54.3,30,0,0,0,0,42,0,0,0,29,1,136,58,2.0,4.7,,0
Carson Steele,145632,HB,BALL ST,1,28,6,2,28.2,35,0,124,0,0,6,92,65.7,5,6,117,0,12,78.7,71.6,77.6,,37.6,59.7,74.0,47.8,20,0,1,2,16,33,0,0,2,30,0,124,92,3.29,4.4,0.06,16
Travis Dye,83738,HB,USC,1,28,4,4,49.0,73,0,149,0,0,4,87,40.1,4,10,326,0,17,78.9,78.1,77.3,,81.4,70.3,76.3,59.4,20,0,18,3,22,31,0,0,3,31,1,149,87,3.11,5.3,0.82,11
Ray Davis,101072,HB,VANDERBILT,1,27,8,0,0.0,0,0,105,0,1,8,81,87.1,1,7,333,0,3,78.8,74.1,79.1,56.8,20.0,61.0,78.2,56.1,10,0,22,4,25,35,0,0,5,31,1,105,81,3.0,3.9,0.88,24
Blake Corum,129574,HB,MICHIGAN,1,25,3,2,54.8,68,0,124,0,0,3,95,45.6,2,10,222,0,13,78.0,74.0,0.0,,76.8,53.0,76.2,60.1,50,1,0,0,22,30,0,0,0,25,1,124,95,3.8,5.0,0.0,12
Avery Morrow,128240,HB,COLO STATE,1,24,7,2,23.2,39,0,168,0,0,7,95,110.8,6,6,144,1,9,40.0,69.3,0.0,,77.8,56.9,69.5,,23,1,3,1,6,25,0,0,1,25,0,168,95,3.96,7.0,0.5,15
Jordan Houston,99592,HB,NC STATE,1,24,3,0,0.0,0,0,90,1,0,3,39,18.8,1,4,248,0,4,77.8,68.7,75.9,,77.1,46.2,70.5,59.2,11,0,41,2,13,28,0,0,4,26,0,90,39,1.63,3.8,3.15,19
Samson Evans,84228,HB,E MICHIGAN,1,24,3,0,0.0,0,0,90,0,0,3,51,24.5,1,8,160,0,12,77.8,72.3,78.1,,68.6,58.2,71.0,71.4,12,0,2,2,16,26,0,0,2,26,3,90,51,2.13,3.8,0.13,12
Toa Taua,83722,HB,NEVADA,1,23,9,1,18.8,15,0,80,0,0,9,67,100.8,2,4,239,0,15,77.5,66.3,78.1,,79.3,73.0,64.0,59.1,15,0,40,3,17,30,0,0,3,26,2,80,67,2.91,3.5,2.35,7
Braelon Allen,145159,HB,WISCONSIN,1,23,9,1,24.4,33,0,135,0,1,9,77,139.5,3,7,349,0,14,77.4,76.6,79.4,71.9,79.7,61.4,73.5,60.0,33,0,10,1,16,25,0,0,1,24,0,135,77,3.35,5.9,0.63,9
Xazavian Valladay,57490,HB,ARIZONA ST,1,23,3,2,29.7,33,0,111,0,0,3,46,22.2,5,7,110,0,15,77.5,69.3,78.4,,82.2,69.2,66.6,60.0,18,0,22,4,17,26,0,0,4,27,1,111,46,2.0,4.8,1.29,8
Brian Battie,123274,HB,USF,1,22,6,1,27.5,22,0,80,0,0,6,50,59.3,2,3,327,1,4,37.0,68.2,76.6,,75.4,56.8,69.0,55.7,22,0,1,1,12,33,0,0,2,23,1,80,50,2.27,3.6,0.08,16
Jabari Small,124298,HB,TENNESSEE,1,22,0,2,58.3,74,0,127,0,0,0,57,0.0,2,7,307,0,14,77.3,71.9,75.7,,80.4,56.8,71.6,58.3,49,0,3,1,11,27,0,0,1,23,2,127,57,2.59,5.8,0.27,8
Tucker Gregg,83669,HB,GA STATE,1,22,3,1,29.7,33,0,111,0,0,3,54,33.5,2,7,175,0,3,77.3,70.7,75.1,,35.7,53.8,71.7,60.0,33,0,0,0,14,26,0,0,0,22,2,111,54,2.45,5.0,0.0,19
Chris Rodriguez Jr.,83689,HB,KENTUCKY,1,22,10,2,30.2,38,0,126,0,0,10,121,239.1,4,6,202,1,6,76.7,85.7,76.8,,77.5,57.8,84.6,60.0,20,0,1,1,10,23,0,0,1,23,0,126,121,5.5,5.7,0.1,14
Zach Charbonnet,97630,HB,UCLA,1,22,6,2,47.0,93,0,198,0,0,6,162,200.8,6,7,324,0,11,77.3,76.3,77.2,,79.6,52.9,77.2,59.0,49,0,0,0,18,33,0,0,0,22,1,198,162,7.36,9.0,0.0,11
Jahmyr Gibbs,122474,HB,ALABAMA,1,21,7,3,58.4,90,0,154,0,1,7,54,85.7,6,6,103,0,7,77.1,79.1,76.0,,,71.0,78.0,59.5,37,0,13,3,20,25,0,0,4,24,0,154,54,2.57,7.3,0.65,14
Bijan Robinson,123126,HB,TEXAS,1,21,8,1,14.2,18,0,127,0,0,8,71,117.6,3,7,311,0,6,77.0,84.7,77.0,,77.0,68.8,82.1,,18,0,15,2,13,21,0,0,2,23,2,127,71,3.38,6.0,1.15,15
Jordan Mims,57209,HB,FRESNO ST,1,21,3,0,0.0,0,0,61,0,0,3,44,25.1,0,5,169,0,11,77.0,72.1,77.3,,77.2,69.6,70.5,58.4,7,0,20,4,15,27,0,0,5,25,0,61,44,2.1,2.9,1.33,9
Daba Fofana,144305,FB,NAVY,1,21,9,3,51.6,82,0,159,0,0,9,97,198.0,5,11,237,0,16,77.0,86.0,80.0,,80.1,59.3,81.6,70.0,47,0,0,0,1,46,0,0,0,21,3,159,97,4.62,7.6,0.0,0
Raheim Sanders,146626,HB,ARKANSAS,1,21,4,1,21.1,23,0,109,0,1,4,49,48.6,2,6,111,0,1,76.8,70.0,76.9,,67.6,74.2,66.8,59.6,23,0,26,3,17,23,0,0,4,24,1,109,49,2.33,5.2,1.53,18
Casey Filkins,131759,HB,STANFORD,1,21,2,0,0.0,0,0,62,1,0,2,37,14.7,2,6,300,0,9,78.8,55.8,76.2,,39.8,46.9,59.9,59.0,12,0,11,3,18,24,0,0,5,24,1,62,37,1.76,3.0,0.61,12
MarShawn Lloyd,124247,HB,S CAROLINA,1,21,6,2,56.8,63,0,111,0,0,6,100,124.2,3,7,289,0,12,77.3,76.6,77.4,,49.2,69.9,74.7,67.6,45,0,31,2,17,29,0,0,2,23,1,111,100,4.76,5.3,1.82,8
Percy Agyei-Obese,57255,HB,JAMES MAD,1,21,2,3,43.0,68,0,158,0,0,2,105,47.6,5,10,197,0,2,77.0,74.7,76.1,,67.7,54.3,75.0,59.0,31,0,0,0,16,27,0,0,0,21,2,158,105,5.0,7.5,0.0,19
Charles McClelland,77733,HB,CINCINNATI,1,21,4,5,55.3,99,0,179,0,0,4,105,95.2,7,11,138,0,5,77.0,81.1,76.1,,76.6,54.6,80.8,60.1,35,0,0,0,16,26,0,0,0,21,2,179,105,5.0,8.5,0.0,16
Nathaniel Peat,100586,HB,MISSOURI,1,20,4,4,69.2,81,0,117,1,0,4,41,39.0,4,6,229,0,7,76.7,68.9,77.1,,75.7,38.5,73.0,,28,0,8,1,15,20,0,0,3,21,1,117,41,2.05,5.9,0.53,13
Lincoln Pare,121537,HB,TEXAS ST,1,20,5,0,0.0,0,0,64,1,2,5,39,62.0,0,4,314,0,3,76.7,61.0,76.0,,12.8,48.9,65.0,,9,0,29,2,22,20,0,0,3,22,1,64,39,1.95,3.2,1.32,17
SaRodorick Thompson,77777,HB,TEXAS TECH,1,20,10,2,43.7,38,0,87,0,0,10,34,73.9,5,8,315,0,4,76.8,71.4,77.3,,83.1,57.3,72.6,60.0,19,0,12,3,33,23,0,0,3,23,1,87,34,1.7,4.4,0.36,16
Calvin Tyler Jr.,52133,HB,UTAH ST,1,19,4,2,43.1,47,0,109,0,0,4,68,68.2,4,7,329,0,11,76.5,72.1,76.8,,25.9,58.1,77.0,56.1,26,0,1,2,12,30,0,0,2,21,1,109,68,3.58,5.7,0.08,7
TreVeyon Henderson,145059,HB,OHIO STATE,1,19,6,1,22.0,26,0,118,0,0,6,71,112.1,4,6,260,0,4,76.5,76.3,76.4,,76.4,56.8,75.9,59.6,26,0,-2,1,11,21,0,0,1,20,1,118,71,3.74,6.2,-0.18,15
Kimani Vidal,123727,HB,TROY,1,19,4,1,32.6,29,0,89,0,0,4,66,69.5,3,3,318,0,11,76.2,69.0,77.2,,36.2,59.7,71.5,60.0,29,0,0,1,16,19,0,0,1,20,1,89,66,3.47,4.7,0.0,7
Brenden Brady,83795,HB,UTSA,1,19,4,0,0.0,0,0,82,0,0,4,50,45.8,1,7,331,1,7,34.3,67.6,77.2,,70.5,64.4,67.3,58.4,10,0,51,4,23,26,0,0,4,23,1,82,50,2.63,4.3,2.22,12
Ashton Jeanty,157196,HB,BOISE ST,1,19,5,1,17.4,19,0,109,0,0,5,76,105.3,5,5,120,0,8,76.5,69.5,75.7,,,56.4,68.8,57.2,19,0,0,0,6,24,0,0,0,19,2,109,76,4.0,5.7,0.0,11
Dominic Richardson,122985,HB,OKLA STATE,1,19,3,0,0.0,0,0,67,0,1,3,41,41.1,0,3,262,0,3,76.5,63.6,78.0,,27.1,63.3,66.1,56.8,9,0,24,2,32,30,0,0,2,21,1,67,41,2.16,3.5,0.75,16
Anthony Grant,77701,HB,NEBRASKA,1,19,3,0,0.0,0,0,47,0,1,3,45,37.9,0,2,238,0,9,76.8,66.1,77.7,,70.6,73.2,63.2,58.7,7,0,34,6,22,24,0,0,6,25,0,47,45,2.37,2.5,1.55,10
Kendre Miller,123091,HB,TCU,1,18,5,2,38.6,34,0,88,0,1,5,71,118.3,3,6,305,0,6,76.2,69.3,76.7,,78.4,64.8,70.8,40.8,17,0,5,2,21,20,0,0,2,20,1,88,71,3.94,4.9,0.24,11
Tavion Thomas,77732,HB,UTAH,1,18,7,0,0.0,0,0,91,0,0,7,74,143.9,3,7,328,0,6,76.2,80.1,76.4,,73.2,66.9,78.9,60.0,12,0,16,2,13,20,0,0,2,20,1,91,74,4.11,5.1,1.23,12
Trey Cooley,144150,HB,LOUISVILLE,1,18,4,0,0.0,0,0,77,0,0,4,38,46.9,1,6,210,0,6,76.2,67.5,76.8,,,55.1,67.7,58.7,13,0,0,0,7,21,0,0,0,18,1,77,38,2.11,4.3,0.0,12
Nathaniel Jones,128265,HB,NEW MEXICO,1,17,2,0,0.0,0,0,66,0,1,2,44,40.9,2,3,241,0,7,32.0,57.0,77.9,,57.4,67.1,56.0,57.5,13,0,6,2,10,26,0,0,2,19,0,66,44,2.59,3.9,0.6,9
Antario Brown,145868,HB,N ILLINOIS,1,17,5,1,19.0,16,0,84,0,0,5,59,96.4,2,6,254,0,8,75.8,75.8,76.3,,76.4,60.4,74.2,59.5,16,0,7,1,9,20,0,0,1,18,1,84,59,3.47,4.9,0.78,9
Woody Marks,124179,HB,MISS STATE,1,17,1,0,0.0,0,0,58,1,2,1,39,25.5,0,7,227,0,2,76.1,73.2,75.7,,,64.6,76.7,59.9,7,0,74,10,24,18,0,0,12,27,1,58,39,2.29,3.4,3.08,15
Jalen White,122464,HB,GA SOUTHRN,1,17,4,0,0.0,0,0,70,0,3,4,56,121.4,2,5,174,0,3,75.9,68.7,75.8,,21.5,60.6,74.1,47.2,12,0,18,2,26,18,0,0,2,19,1,70,56,3.29,4.1,0.69,13
George Holani,72154,HB,BOISE ST,1,17,6,2,49.0,77,0,157,0,0,6,108,211.8,4,5,120,0,10,77.0,78.5,76.7,,38.0,67.7,77.8,58.4,59,1,5,1,9,20,0,0,1,18,0,157,108,6.35,9.2,0.56,7
Hassan Hall,77705,HB,GA TECH,1,17,3,0,0.0,0,0,70,0,0,3,50,42.0,2,4,176,0,11,76.6,67.4,0.0,,10.2,67.1,72.5,56.7,13,2,6,4,32,31,0,0,4,21,0,70,50,2.94,4.1,0.19,6
Keyon Mozee,145809,HB,MIAMI OH,1,17,3,0,0.0,0,0,45,0,0,3,32,33.2,0,3,221,0,8,76.5,59.8,74.0,,,59.5,59.9,60.0,7,0,0,0,1,20,0,0,0,17,0,45,32,1.88,2.6,0.0,8
Adrian Martinez,83522,QB,KANSAS ST,1,17,3,2,36.6,34,0,84,0,0,3,27,29.8,3,5,199,0,11,74.6,75.4,76.3,66.9,,87.9,68.8,60.0,19,0,11,1,1,34,9,1,1,17,0,93,28,1.65,5.5,11.0,3
Jeff Sims,122496,QB,GA TECH,1,17,6,2,34.3,34,0,94,0,0,6,60,132.4,4,6,176,0,9,74.5,85.6,77.2,78.0,,,76.3,60.0,19,0,1,1,0,35,5,1,1,17,0,99,60,3.53,5.8,,4
Dillon Johnson,124176,HB,MISS STATE,1,17,6,1,30.0,30,0,100,0,1,6,73,158.2,2,6,227,0,2,75.9,77.4,77.3,,21.6,70.2,77.8,60.0,30,0,49,2,23,18,0,0,2,19,2,100,73,4.29,5.9,2.13,15
Logan Diggs,147475,HB,NOTRE DAME,1,17,3,1,35.5,33,0,93,0,0,3,66,68.5,1,2,258,0,13,75.8,73.8,74.8,,9.2,53.7,75.8,,33,0,0,0,8,17,0,0,0,17,0,93,66,3.88,5.5,0.0,4
Vincent Terrell II,121872,HB,NAVY,1,17,4,0,0.0,0,0,93,0,0,4,40,55.4,2,4,237,0,13,75.8,73.8,77.4,,65.5,56.1,72.8,68.6,12,0,0,0,5,40,0,0,1,17,1,93,40,2.35,5.5,0.0,2
De'Von Achane,124305,HB,TEXAS A&M,1,16,3,1,24.2,15,0,62,1,0,3,44,41.3,1,3,312,0,6,75.7,60.4,77.8,,50.9,50.2,64.7,58.8,15,0,5,4,40,21,0,0,6,20,0,62,44,2.75,3.9,0.13,10
Jamyest Williams,56165,HB,GA STATE,1,16,3,3,58.9,76,0,129,0,0,3,48,52.9,4,5,175,0,4,76.1,74.5,74.3,,,55.5,76.3,,42,0,2,1,18,16,0,0,1,17,1,129,48,3.0,8.1,0.11,12
Malachi Thomas,144107,HB,VA TECH,1,16,1,1,33.7,29,0,86,0,0,1,36,10.7,2,5,337,0,12,75.6,66.0,76.6,,31.1,64.1,72.1,42.7,29,0,14,5,18,19,0,0,5,21,1,86,36,2.25,5.4,0.78,4
Samuel Brown V,162899,HB,RUTGERS,1,16,4,0,0.0,0,0,63,0,1,4,57,104.8,1,4,278,0,6,75.5,75.8,75.0,,29.2,74.7,73.8,57.8,12,0,9,1,8,20,0,0,2,17,0,63,57,3.56,3.9,1.13,10
Brian Snead,83732,HB,ARK STATE,1,16,1,0,0.0,0,0,40,1,0,1,34,12.5,0,1,113,0,2,75.5,58.6,76.2,,83.7,33.4,60.6,59.6,7,0,3,1,12,18,0,0,2,17,0,40,34,2.13,2.5,0.25,14
Ronald Awatt,57461,HB,UTEP,1,16,2,0,0.0,0,0,70,0,0,2,33,25.8,1,4,330,0,4,75.5,65.5,75.3,,65.4,54.3,65.8,,14,0,0,0,13,16,0,0,1,16,0,70,33,2.06,4.4,0.0,12
Tyjae Spears,97195,HB,TULANE,1,16,3,1,30.2,16,0,53,0,0,3,36,37.5,2,3,319,0,6,75.5,64.1,78.5,,82.3,67.6,60.5,60.0,16,0,4,2,20,18,0,0,2,18,0,53,36,2.25,3.3,0.2,10
Sieh Bangura,145886,HB,OHIO,1,16,2,1,31.1,28,0,90,0,0,2,31,22.8,4,7,259,0,11,75.5,76.9,76.9,,79.1,66.4,75.7,60.0,28,0,25,1,14,20,0,0,1,17,3,90,31,1.94,5.6,1.79,4
