player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Cody Schrader,157177,HB,MISSOURI,1,35,8,3,41.0,84,0,205,0,1,8,136,87.4,5,10,229,0,16,80.3,81.4,79.9,,42.2,84.4,78.5,51.0,35,0,116,5,25,43,0,0,5,40,1,205,136,3.89,5.9,4.64,19
Frank Gore Jr.,121457,HB,SO MISS,1,33,15,3,34.2,54,0,158,0,0,15,98,127.3,6,12,296,1,6,48.5,82.8,78.1,,83.5,68.5,79.3,66.6,20,0,12,2,13,43,0,0,2,35,2,158,98,2.97,4.8,0.92,27
Tahj Brooks,123133,HB,TEXAS TECH,1,33,9,0,0.0,0,0,133,0,0,9,69,55.3,3,9,315,0,15,79.8,70.5,76.9,,76.1,55.2,70.6,60.0,11,0,6,1,21,35,0,0,1,34,1,133,69,2.09,4.0,0.29,17
Marcus Carroll,123849,HB,GA STATE,1,32,3,1,19.3,22,0,114,0,0,3,61,16.3,3,6,175,0,2,79.5,56.7,78.1,,0.0,56.5,59.5,58.4,22,0,3,3,27,36,0,0,4,35,0,114,61,1.91,3.6,0.11,30
Omarion Hampton,162750,HB,N CAROLINA,1,31,12,2,20.0,34,0,154,0,3,12,119,147.6,5,8,245,0,4,79.5,73.6,78.4,,30.9,69.1,74.5,65.4,19,0,47,8,39,40,0,0,9,39,1,170,119,3.84,5.5,1.21,26
La'Damian Webb,122423,HB,S ALABAMA,1,28,3,2,50.3,82,0,163,0,2,3,88,49.1,4,7,288,1,6,44.3,66.8,76.9,,76.1,73.7,66.8,39.7,60,1,32,4,19,27,0,0,4,32,1,163,88,3.14,5.8,1.68,21
Jaydn Ott,158325,HB,CAL,1,27,7,2,46.3,74,0,160,0,1,7,103,101.7,4,5,130,2,26,25.4,69.8,77.1,,73.7,68.0,68.2,59.3,52,0,18,3,22,32,0,0,4,30,1,160,103,3.81,5.9,0.82,0
LeQuint Allen,158290,HB,SYRACUSE,1,27,5,0,0.0,0,0,98,0,0,5,65,43.1,1,5,304,0,17,78.0,71.5,80.6,58.9,,60.5,71.4,55.0,11,0,7,3,9,49,1,1,4,29,0,99,66,2.44,3.7,0.78,9
Blake Corum,129574,HB,MICHIGAN,1,26,2,2,51.0,74,0,145,0,0,2,44,13.0,2,6,222,1,16,40.4,67.1,76.8,,74.8,56.5,65.9,60.0,44,0,0,0,4,29,0,0,0,26,2,145,44,1.69,5.6,0.0,10
Marquez Cooper,130489,HB,BALL ST,1,25,3,1,22.6,21,0,93,0,2,3,82,60.7,3,9,117,0,3,78.0,73.1,76.7,,73.5,59.1,75.0,43.1,21,0,18,2,18,33,0,0,4,27,0,93,82,3.28,3.7,1.0,22
Reggie Love III,129418,HB,ILLINOIS,1,24,4,2,37.1,52,0,140,0,0,4,76,52.8,4,6,187,0,6,77.8,71.0,78.0,,72.7,51.9,72.7,60.0,37,0,0,0,20,25,0,0,0,24,2,140,76,3.17,5.8,0.0,18
Rasheen Ali,121717,HB,MARSHALL,1,24,4,2,45.7,74,0,162,0,0,4,106,65.4,2,7,214,2,8,41.5,70.9,76.9,,74.8,58.6,71.0,60.0,55,0,9,3,18,32,0,0,4,27,3,162,106,4.42,6.8,0.5,16
Hahsaun Wilson,145580,HB,CHARLOTTE,1,24,7,4,50.0,99,0,198,0,0,7,100,121.5,5,11,136,0,8,77.8,89.6,75.7,,0.7,53.5,91.3,60.0,34,0,0,0,16,25,0,0,0,24,3,198,100,4.17,8.3,0.0,16
RJ Harvey,99622,HB,UCF,1,24,6,5,79.6,164,0,206,0,0,6,66,68.8,6,9,323,0,15,77.8,82.8,76.8,,38.3,54.8,83.3,58.5,92,0,0,0,11,34,0,0,0,24,3,206,66,2.75,8.6,0.0,8
Corey Kiner,86392,HB,CINCINNATI,1,23,5,1,48.1,62,0,129,0,0,5,60,56.7,2,7,138,0,3,77.5,71.9,78.0,,79.8,55.1,71.1,57.8,62,0,0,0,9,28,0,0,0,23,2,129,60,2.61,5.6,0.0,20
Jalen Buckley,163158,HB,W MICHIGAN,1,23,5,1,44.4,52,0,117,0,1,5,91,95.0,2,5,347,0,10,77.3,70.9,78.2,,76.9,52.7,76.4,60.0,52,0,10,2,28,26,0,0,3,25,2,117,91,3.96,5.1,0.36,12
Dillon Johnson,124176,HB,WASHINGTON,1,23,7,1,26.9,28,0,104,0,1,7,85,118.3,3,7,340,0,16,77.8,75.6,78.4,,27.7,64.3,77.4,66.8,28,1,28,2,24,29,0,0,3,25,1,104,85,3.7,4.5,1.17,7
Rahsul Faison,176482,HB,UTAH ST,1,22,9,3,58.6,106,0,181,0,0,9,143,254.3,3,7,329,0,10,77.5,90.0,0.0,,82.7,58.9,90.8,56.4,46,1,0,1,11,31,0,0,1,23,1,181,143,6.5,8.2,0.0,12
Gavin Sawchuk,158088,HB,OKLAHOMA,1,22,3,3,57.8,78,0,135,0,0,3,103,63.8,3,4,261,0,5,77.5,66.7,76.4,,4.2,51.7,72.7,58.6,30,0,0,0,16,27,0,0,0,22,0,135,103,4.68,6.1,0.0,17
Blake Watson,84363,HB,MEMPHIS,1,22,8,1,18.1,15,0,83,0,2,8,60,90.9,2,7,218,1,3,41.6,70.9,77.7,,78.6,70.9,70.5,60.0,15,0,41,8,42,23,0,0,10,30,2,83,60,2.73,3.8,0.98,19
Bryson Daily,147303,QB,ARMY,1,22,3,1,36.7,29,0,79,0,0,3,45,27.9,1,4,114,0,6,77.0,62.6,75.7,55.2,,,63.0,60.0,29,0,0,0,0,44,0,0,0,22,0,79,45,2.05,3.6,,14
Quinshon Judkins,157128,HB,OLE MISS,1,22,5,1,20.0,15,1,75,0,0,5,67,60.9,1,6,226,0,10,77.5,65.4,76.7,,26.0,61.3,66.9,59.1,15,1,14,3,14,28,0,0,3,25,2,75,67,3.05,3.4,1.0,12
Emani Bailey,122630,HB,TCU,1,21,7,2,34.7,34,0,98,0,0,7,64,101.6,3,7,305,0,4,77.3,75.1,77.7,,79.4,51.0,78.1,59.3,17,0,0,0,24,24,0,0,0,21,1,98,64,3.05,4.7,0.0,17
Marion Lukes,145697,HB,C MICHIGAN,1,21,5,5,55.8,82,0,145,0,0,5,68,81.0,6,10,134,1,8,40.9,68.1,77.6,,29.0,61.2,68.3,68.4,17,0,11,1,21,25,2,1,1,21,1,147,69,3.29,7.0,0.52,12
Jonathon Brooks,144721,HB,TEXAS,1,21,3,1,21.2,22,0,104,0,1,3,66,52.4,1,5,311,0,11,77.0,73.3,75.7,,80.9,72.9,70.7,,22,0,74,3,17,21,0,0,3,24,2,104,66,3.14,5.0,4.35,10
