player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Tahj Brooks,123133,HB,TEXAS TECH,1,27,7,1,21.4,25,0,117,0,4,7,86,120.8,2,5,315,0,14,78.7,71.7,78.0,,66.9,54.6,73.1,60.0,25,0,3,2,34,32,0,0,3,29,0,117,86,3.19,4.3,0.09,13
Devin Neal,144558,HB,KANSAS,1,27,8,0,0.0,0,0,110,0,0,8,68,72.0,3,8,198,0,7,78.7,64.9,78.1,,18.2,55.6,66.6,58.8,11,0,2,1,21,31,0,0,1,28,1,110,68,2.52,4.1,0.1,20
Kyle Monangai,129891,HB,RUTGERS,1,26,4,0,0.0,0,0,84,0,0,4,81,47.9,3,6,278,0,3,78.2,61.9,76.3,,75.8,53.7,62.4,59.0,11,0,0,0,19,31,0,0,0,26,1,84,81,3.12,3.2,0.0,22
Rahsul Faison,176482,HB,UTAH ST,1,26,7,4,54.1,79,0,146,0,0,7,99,102.5,5,8,329,0,18,78.7,79.3,77.0,,63.4,51.1,81.9,,26,0,0,0,25,28,0,0,1,26,1,146,99,3.81,5.6,0.0,8
Micah Bernard,100583,HB,UTAH,1,26,11,1,33.3,62,0,186,0,0,11,142,214.6,5,8,328,2,16,24.0,63.0,76.1,,21.6,27.6,70.6,59.5,62,0,-2,2,10,30,0,0,2,28,0,186,142,5.46,7.2,-0.2,10
Jaydon Blue,157303,HB,TEXAS,1,25,5,1,16.1,20,0,124,2,0,5,89,68.5,1,9,311,0,17,78.2,75.4,77.3,,76.1,31.5,82.3,,20,0,3,1,23,26,0,0,7,26,3,124,89,3.56,5.0,0.13,8
Antario Brown,145868,HB,N ILLINOIS,1,24,7,0,0.0,0,0,73,1,3,7,62,95.7,2,5,254,0,10,78.2,58.6,79.2,,75.9,49.9,60.7,58.5,14,0,22,3,19,30,0,0,4,27,2,73,62,2.58,3.0,1.16,14
Dylan Sampson,163772,HB,TENNESSEE,1,24,5,1,17.4,16,0,92,0,0,5,67,58.2,2,5,307,0,17,77.8,73.0,77.1,,19.7,54.7,77.5,48.2,16,0,0,0,8,29,0,0,0,24,1,92,67,2.79,3.8,0.0,7
Makhi Hughes,158417,HB,TULANE,1,23,7,4,57.8,96,0,166,0,0,7,125,165.4,5,6,319,0,18,77.5,90.0,77.5,,76.7,55.2,86.3,79.3,36,0,0,0,10,32,0,0,0,23,1,166,125,5.43,7.2,0.0,5
Bryson Daily,147303,QB,ARMY,1,23,3,1,24.8,36,0,145,0,0,3,94,53.3,3,11,114,0,4,76.9,87.7,75.9,71.3,,,78.6,60.0,36,0,0,0,0,43,0,0,0,23,3,145,94,4.09,6.3,,14
Nate Noel,122249,HB,MISSOURI,1,22,4,4,65.5,129,0,197,0,0,4,91,66.2,6,6,229,0,5,77.3,72.0,78.7,,74.3,56.5,74.6,59.0,64,0,8,3,28,26,0,0,4,25,0,197,91,4.14,9.0,0.29,17
Jamious Griffin,97189,HB,OREGON ST,1,22,4,1,24.1,33,0,137,0,0,4,74,61.2,6,8,265,0,15,77.3,76.9,76.7,,40.2,56.6,76.0,59.2,33,0,0,0,5,27,0,0,1,22,1,137,74,3.36,6.2,0.0,7
Ja'Quinden Jackson,123119,HB,ARKANSAS,1,22,8,0,0.0,0,0,75,0,0,8,86,142.1,1,7,111,0,8,77.5,73.6,77.6,,4.5,55.2,79.2,57.9,10,0,0,0,11,29,0,0,0,22,2,75,86,3.91,3.4,0.0,14
Wayshawn Parker,184224,HB,WASH STATE,1,21,3,1,27.8,20,0,72,0,0,3,57,37.0,3,4,341,0,3,76.7,66.8,76.7,,79.1,55.1,68.0,59.1,20,0,1,1,25,23,0,0,1,22,0,72,57,2.71,3.4,0.04,17
Kaleb Johnson,156419,HB,IOWA,1,21,10,7,84.0,173,0,206,0,1,10,149,339.3,7,9,192,0,4,77.0,83.1,77.6,,81.9,61.7,80.9,,40,0,-1,2,9,21,0,0,2,23,3,206,149,7.1,9.8,-0.11,17
Avery Morrow,128240,HB,COLO STATE,1,20,1,3,74.5,111,0,149,0,0,1,49,11.1,3,7,144,0,1,76.7,73.7,76.5,,28.9,72.4,72.3,60.0,73,0,20,2,9,23,0,0,2,22,2,149,49,2.45,7.5,2.22,19
Mel Brown,169178,HB,UCONN,1,20,8,3,55.8,82,0,147,0,1,8,114,233.2,4,7,146,0,6,76.7,70.4,0.0,,,79.3,69.6,56.8,46,1,14,2,6,28,0,0,2,22,0,147,114,5.7,7.4,2.33,14
Dante Dowdell,174131,HB,NEBRASKA,1,20,2,0,0.0,0,0,72,0,0,2,51,23.2,1,5,238,0,7,76.7,66.5,75.7,,9.5,62.4,67.5,60.0,14,0,10,2,12,21,0,0,2,22,0,72,51,2.55,3.6,0.83,12
Anthony Hankerson,157691,HB,OREGON ST,1,19,3,0,0.0,0,0,70,0,0,3,53,39.8,2,5,265,0,17,76.5,85.1,76.3,,81.6,66.3,80.6,70.7,15,0,5,2,5,22,0,0,2,21,2,85,53,2.79,4.5,1.0,2
