player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Jaydn Ott,158325,HB,CAL,1,36,13,2,22.9,38,0,166,0,0,13,97,92.2,6,12,130,0,34,80.2,85.8,78.6,,72.8,61.8,84.5,72.0,19,0,22,2,22,39,0,0,2,38,1,166,97,2.69,4.6,1.0,2
Blake Corum,129574,HB,MICHIGAN,1,28,3,0,0.0,0,0,94,0,0,3,51,18.8,2,8,222,1,16,43.4,66.1,77.0,,72.0,62.7,64.6,60.0,14,0,9,1,5,30,0,0,1,29,2,94,51,1.82,3.4,1.8,12
LeQuint Allen,158290,HB,SYRACUSE,1,27,11,1,19.2,23,0,120,0,0,11,85,98.9,3,7,304,0,18,78.8,76.5,78.9,60.0,,65.1,78.2,58.5,23,0,21,8,15,38,0,0,8,35,2,120,85,3.15,4.4,1.4,9
Kimani Vidal,123727,HB,TROY,1,27,5,1,14.3,16,0,112,0,0,5,60,39.7,3,7,318,0,10,78.5,70.5,78.1,,78.0,57.1,71.0,59.4,16,0,8,1,21,31,0,0,2,28,1,112,60,2.22,4.1,0.38,16
Lorenzo Lingard,77779,HB,AKRON,1,26,1,0,0.0,0,0,71,1,1,1,44,11.3,0,4,102,0,1,78.3,55.2,77.7,,41.4,51.2,56.7,60.0,8,0,15,4,26,37,0,0,5,30,1,71,44,1.69,2.7,0.58,25
Damien Martinez,162437,HB,OREGON ST,1,26,11,2,29.3,36,0,123,0,2,11,110,196.4,5,9,265,0,9,78.4,78.8,79.0,,81.0,71.9,77.4,60.0,20,0,44,2,25,28,0,0,2,28,2,123,110,4.23,4.7,1.76,17
Ollie Gordon II,157792,HB,OKLA STATE,1,25,5,1,37.8,62,0,164,0,2,5,62,57.9,3,7,262,0,18,78.2,80.2,79.7,,53.3,72.8,80.4,59.8,62,0,16,5,28,29,0,0,7,30,3,164,62,2.48,6.6,0.57,6
Marquez Cooper,130489,HB,BALL ST,1,25,2,3,42.9,60,0,140,0,0,2,89,28.5,4,7,117,0,8,78.0,70.6,76.7,,76.5,56.0,69.3,58.7,29,0,0,0,6,33,0,0,0,25,1,140,89,3.56,5.6,0.0,17
Bryson Daily,147303,QB,ARMY,1,24,0,0,0.0,0,0,92,0,0,0,42,0.0,2,7,114,0,6,77.7,72.0,76.7,56.6,,,68.3,60.0,14,0,0,0,0,62,0,0,0,24,1,92,42,1.75,3.8,,11
Kye Robichaux,145532,HB,BOSTON COL,1,24,2,0,0.0,0,0,118,0,0,2,65,21.7,3,7,121,0,16,78.0,72.0,76.8,,79.4,58.6,72.0,53.0,12,0,-2,1,12,30,0,0,1,25,0,118,65,2.71,4.9,-0.17,8
Alex Tecza,162587,FB,NAVY,1,24,4,1,20.2,19,0,94,0,0,4,41,26.3,3,4,237,0,8,77.8,64.4,77.7,,20.6,68.3,63.4,65.1,19,0,9,2,9,42,0,0,2,26,1,94,41,1.71,3.9,1.0,3
Tahj Brooks,123133,HB,TEXAS TECH,1,24,8,1,25.3,46,0,182,0,0,8,151,201.3,5,10,315,0,19,78.0,90.4,77.1,,74.2,54.9,91.8,60.0,46,0,-4,1,23,29,0,0,1,25,1,182,151,6.29,7.6,-0.17,5
La'Damian Webb,122423,HB,S ALABAMA,1,24,5,1,29.1,34,0,117,0,0,5,83,66.5,4,7,288,0,11,77.8,80.3,75.2,,43.4,73.1,78.0,,34,0,4,2,7,24,0,0,2,26,1,117,83,3.46,4.9,0.57,13
Cody Schrader,157177,HB,MISSOURI,1,23,4,3,61.5,91,0,148,0,0,4,64,44.5,3,6,229,0,9,77.8,67.7,79.5,,51.7,53.6,71.3,56.2,42,0,0,2,31,30,0,0,2,25,1,148,64,2.78,6.4,0.0,14
Phil Mafah,144123,HB,CLEMSON,1,23,7,0,0.0,0,0,84,0,0,7,56,68.2,0,3,140,0,8,77.5,62.1,76.8,,29.3,56.1,64.3,57.3,9,0,7,2,22,33,0,0,2,25,1,84,56,2.43,3.7,0.32,14
Audric Estime,147476,HB,NOTRE DAME,1,22,3,3,47.8,55,0,115,0,0,3,81,50.2,3,7,258,0,6,77.3,77.1,75.7,,74.2,54.4,76.6,,21,0,0,0,14,22,0,0,0,22,1,115,81,3.68,5.2,0.0,16
Aidan Robbins,98030,HB,BYU,1,22,3,4,46.7,85,0,182,0,0,3,104,64.5,7,7,128,0,3,77.3,69.0,0.0,,16.0,52.0,75.4,58.1,25,1,0,0,18,29,0,0,1,22,0,182,104,4.73,8.3,0.0,19
Frank Gore Jr.,121457,HB,SO MISS,1,22,6,1,33.3,22,0,66,0,2,6,64,86.2,1,3,296,0,9,77.4,78.7,76.4,59.8,80.6,78.2,73.7,60.0,22,0,29,5,9,24,0,0,5,27,0,66,64,2.91,3.0,3.22,13
Kobe Pace,122155,HB,VIRGINIA,1,22,3,2,45.8,33,0,72,0,0,3,43,25.5,3,3,335,0,5,77.5,64.2,77.3,,70.5,76.8,62.2,54.7,18,0,3,1,16,27,0,0,1,23,0,72,43,1.95,3.3,0.19,16
Braelon Allen,145159,HB,WISCONSIN,1,22,0,1,27.4,17,0,62,0,0,0,40,0.0,1,6,349,0,7,77.3,63.0,75.7,,17.1,54.4,67.7,57.6,17,0,0,0,12,26,0,0,0,22,2,62,40,1.82,2.8,0.0,15
TJ Harden,162457,HB,UCLA,1,22,3,2,54.2,77,0,142,0,0,3,57,32.4,3,7,324,0,9,77.3,66.3,76.7,,22.5,61.3,68.0,60.0,58,0,16,2,24,24,0,0,2,24,1,142,57,2.59,6.5,0.67,13
