player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Dylan McDuffie,77703,HB,BUFFALO,1,34,9,2,19.9,33,0,166,0,1,9,119,100.0,4,12,126,0,9,80.1,73.3,76.9,,79.4,56.9,73.2,55.1,18,0,-2,1,18,43,0,0,1,35,2,166,119,3.5,4.9,-0.11,25
Tyler Badie,83714,HB,MISSOURI,1,31,6,3,52.4,133,0,254,0,1,6,129,74.7,6,8,229,0,12,79.6,86.7,79.2,,78.6,78.5,84.5,59.1,73,0,40,8,20,38,0,0,8,39,2,254,129,4.16,8.2,2.0,19
Jordan Mims,57209,HB,FRESNO ST,1,29,8,3,48.4,90,0,186,0,0,8,168,154.5,5,10,169,0,1,78.9,78.7,78.2,,72.1,53.2,79.8,73.5,59,0,2,1,30,30,0,0,1,30,2,186,168,5.79,6.4,0.07,28
TreVeyon Henderson,145059,HB,OHIO STATE,1,28,4,2,59.2,90,0,152,1,0,4,139,68.5,3,5,260,0,3,78.7,62.1,0.0,,77.8,39.6,66.9,60.0,68,1,7,1,22,31,0,0,2,29,1,152,139,4.96,5.4,0.32,25
Keaontay Ingram,77761,HB,USC,1,27,7,3,44.6,91,0,204,0,0,7,134,119.8,6,10,326,0,16,78.7,89.3,76.3,,78.3,65.3,87.9,60.0,45,0,18,2,18,29,0,0,2,29,1,204,134,4.96,7.6,1.0,11
Sean Tucker,123056,HB,SYRACUSE,1,26,5,3,62.3,129,0,207,0,0,5,117,86.5,4,7,304,0,10,78.2,75.3,78.4,,43.7,53.5,77.2,56.9,51,0,0,0,9,37,0,0,0,26,1,207,117,4.5,8.0,0.0,16
Rasheen Ali,121717,HB,MARSHALL,1,26,4,3,48.1,64,0,133,0,2,4,80,63.7,3,10,214,0,7,78.2,71.7,76.1,,67.6,65.8,71.0,60.0,26,0,15,3,20,27,0,0,3,29,2,133,80,3.08,5.1,0.75,18
Blake Watson,84363,HB,DOMINION,1,25,5,2,36.7,40,0,109,0,1,5,75,64.3,3,6,263,0,10,78.0,62.5,76.0,,51.5,59.7,62.9,60.0,21,0,3,3,20,26,0,0,3,28,0,109,75,3.0,4.4,0.15,15
Will Shipley,144138,HB,CLEMSON,1,25,9,2,33.6,43,0,128,0,1,9,87,120.0,4,7,140,0,5,78.1,68.2,0.0,,30.6,63.6,71.1,58.2,22,1,24,4,18,29,0,0,6,29,2,128,87,3.48,5.1,1.33,19
Malachi Thomas,144107,HB,VA TECH,1,25,1,0,0.0,0,0,103,0,0,1,75,12.0,2,5,337,0,9,78.0,72.8,75.8,,25.4,55.2,73.4,59.5,12,0,0,0,8,29,0,0,0,25,0,103,75,3.0,4.1,0.0,16
Tavion Thomas,77732,HB,UTAH,1,24,4,2,26.9,43,0,160,0,0,4,96,66.7,6,10,328,0,10,78.0,82.8,77.2,,,55.4,80.3,60.1,24,0,0,0,7,30,0,0,0,24,4,160,96,4.0,6.7,0.0,14
Tank Bigsby,123974,HB,AUBURN,1,24,7,2,35.2,50,0,142,0,0,7,109,127.2,5,8,115,1,16,37.4,66.5,76.9,,68.5,36.8,69.2,60.0,26,0,6,1,8,24,0,0,1,25,1,142,109,4.54,5.9,0.75,7
