player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Marquez Cooper,130489,HB,S DIEGO ST,1,30,6,2,44.0,48,0,109,0,1,6,84,57.6,3,5,284,0,13,79.1,69.3,77.3,,83.8,71.2,65.8,60.0,31,0,28,4,23,31,0,0,4,34,2,109,84,2.8,3.6,1.22,17
Anthony Hankerson,157691,HB,OREGON ST,1,26,10,2,39.8,45,0,113,0,0,10,100,137.4,2,7,265,1,11,41.9,67.8,78.6,,61.5,59.6,69.9,47.6,25,0,16,2,24,36,0,0,3,28,2,113,100,3.85,4.3,0.67,15
Rahsul Faison,176482,HB,UTAH ST,1,26,10,2,38.5,42,0,109,0,1,10,106,166.1,3,7,329,0,18,78.2,64.6,0.0,,37.4,50.8,71.8,59.7,24,1,-1,1,30,28,0,0,1,27,1,109,106,4.08,4.2,-0.03,8
Cam Skattebo,147787,HB,ARIZONA ST,1,26,8,2,31.7,58,0,183,0,1,8,95,117.4,6,9,110,0,16,78.2,84.9,77.9,,72.9,59.6,85.4,57.3,39,0,19,2,17,31,0,0,2,28,1,183,95,3.65,7.0,1.12,10
Darius Taylor,173422,HB,MINNESOTA,1,25,7,3,52.8,76,0,144,0,2,7,115,138.0,3,9,225,1,5,42.8,73.3,76.4,,73.1,49.4,73.0,73.9,40,0,55,5,10,30,0,0,5,30,0,144,115,4.6,5.8,5.5,20
Avery Morrow,128240,HB,COLO STATE,1,25,6,3,42.9,60,0,140,0,1,6,75,75.0,5,9,144,0,2,78.2,76.3,78.9,,30.0,64.9,78.2,54.4,23,0,20,3,15,29,0,0,3,28,1,140,75,3.0,5.6,1.33,23
Phil Mafah,144123,HB,CLEMSON,1,25,6,2,48.7,75,0,154,0,0,6,67,61.8,4,7,140,0,19,78.0,65.6,77.2,,82.1,53.6,67.0,56.5,59,0,5,1,29,35,0,0,1,26,0,154,67,2.68,6.2,0.17,6
Jordan James,163295,HB,OREGON,1,24,9,5,63.5,106,0,167,0,1,9,111,185.0,6,10,264,0,13,77.8,77.1,76.3,,80.6,55.1,76.1,59.1,41,0,4,1,12,26,0,0,1,25,1,167,111,4.63,7.0,0.33,8
Tre Stewart,160817,HB,JVILLE ST,1,24,9,3,43.4,59,0,136,0,0,9,107,167.2,5,11,196,1,0,37.9,75.9,77.0,,57.6,51.8,77.3,68.2,27,0,0,0,19,40,0,0,1,24,4,136,107,4.46,5.7,0.0,24
Omarion Hampton,162750,HB,N CAROLINA,1,23,1,1,18.9,20,0,106,0,0,1,67,11.2,4,6,245,0,4,77.5,70.0,78.9,,51.5,63.2,70.8,60.0,20,0,16,3,23,24,0,0,4,26,1,106,67,2.91,4.6,0.7,18
