player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Evan Dickens,170066,HB,LIBERTY,1,43,6,2,44.9,120,0,267,0,0,6,186,59.0,4,10,206,0,17,81.3,71.4,78.7,,77.5,59.5,70.3,57.9,95,0,16,1,18,49,0,0,1,44,4,267,186,4.33,6.2,0.89,26
Jadan Baugh,184417,HB,FLORIDA,1,39,13,5,36.4,96,0,264,0,0,13,153,130.8,8,13,163,0,15,81.1,90.0,79.8,,77.7,53.2,86.0,,22,0,0,0,14,41,0,0,0,39,2,264,153,3.92,6.8,0.0,24
Kendrick Raphael,170378,HB,CAL,1,33,5,0,0.0,0,0,111,0,1,5,73,34.9,1,7,130,0,7,79.8,65.7,79.3,,40.1,79.3,61.9,60.0,10,0,53,5,31,35,0,0,5,38,1,111,73,2.21,3.4,1.71,26
Chavon Wright,205258,HB,N ILLINOIS,1,30,16,2,32.4,60,0,185,0,0,16,154,273.8,4,9,254,0,20,79.1,85.3,77.7,,78.9,57.2,84.9,43.7,38,0,0,0,3,45,0,0,0,30,2,185,154,5.13,6.2,0.0,10
Antwan Raymond,190489,HB,RUTGERS,1,29,15,4,39.2,74,0,189,0,2,15,127,240.2,6,9,278,0,5,78.9,79.6,76.6,,32.4,81.0,78.1,60.0,22,0,62,2,12,32,0,0,2,31,1,189,127,4.38,6.5,5.17,24
Emmett Johnson,156473,HB,NEBRASKA,1,29,10,2,43.8,95,0,217,0,2,10,101,134.8,4,10,238,0,19,78.9,82.5,78.3,,58.6,73.2,79.7,60.0,70,0,22,2,16,32,0,0,3,31,1,217,101,3.48,7.5,1.38,10
Ahmad Hardy,190013,HB,MISSOURI,1,27,9,1,33.8,53,0,157,0,0,9,122,150.6,3,8,229,0,9,78.9,85.8,78.6,,,57.2,83.5,53.5,53,0,0,0,5,39,0,0,0,27,1,157,122,4.52,5.8,0.0,18
Ajay Allen,156470,HB,TULSA,1,27,5,2,34.9,45,0,129,0,2,5,52,48.1,3,5,320,0,7,78.5,65.1,78.5,,72.1,66.7,63.6,58.8,23,0,13,1,12,32,0,0,1,28,1,129,52,1.93,4.8,1.08,20
Kewan Lacy,190221,HB,OLE MISS,1,27,4,2,32.2,46,0,143,0,2,4,49,38.9,4,6,226,0,17,78.7,75.5,77.6,,68.7,61.3,75.2,59.4,31,0,15,1,20,30,0,0,1,28,1,143,49,1.81,5.3,0.75,10
Joe Jackson,173106,HB,KANSAS ST,1,26,5,3,42.3,60,0,142,0,0,5,109,77.6,4,7,199,0,18,78.2,63.9,77.0,,77.3,55.8,64.3,55.8,27,0,-1,1,13,32,0,0,1,27,3,142,109,4.19,5.5,-0.08,8
