player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Raleek Brown,158458,HB,ARIZONA ST,1,21,4,0,0.0,0,0,80,0,0,4,33,26.2,2,4,110,1,13,38.1,57.0,78.7,,79.9,57.8,56.8,55.5,14,0,23,3,25,30,0,0,3,24,0,80,33,1.57,3.8,0.92,8
Liam Szarka,197814,QB,AIR FORCE,1,20,1,1,34.5,38,0,110,0,0,1,42,10.5,4,8,101,0,7,75.8,83.6,76.5,87.9,,,66.0,60.0,38,0,0,0,0,42,0,0,0,20,1,110,42,2.1,5.5,,5
Hayden Reed,163213,HB,ARMY,1,19,1,1,32.7,37,0,113,0,0,1,43,10.8,2,4,114,0,9,76.5,68.8,78.0,,76.7,60.9,67.1,66.1,37,0,2,2,9,36,0,0,2,21,1,113,43,2.26,5.9,0.22,4
Jeremiyah Love,171090,HB,NOTRE DAME,1,19,5,2,40.1,63,0,157,0,0,5,96,133.0,5,8,258,0,5,76.7,84.8,74.9,,45.6,55.9,83.1,60.0,46,0,0,0,8,21,0,0,0,19,2,157,96,5.05,8.3,0.0,14
Emmett Johnson,156473,HB,NEBRASKA,1,19,4,0,0.0,0,0,65,0,1,4,40,43.9,1,4,238,0,7,76.5,60.4,78.7,,64.1,58.1,61.1,60.0,14,0,32,5,38,20,0,0,7,24,0,65,40,2.11,3.4,0.84,12
Leshon Williams,129487,HB,KANSAS,1,19,10,1,48.1,62,0,129,0,0,10,117,307.9,2,5,198,0,8,76.7,83.3,76.1,,76.7,72.7,79.7,68.0,62,0,39,1,12,25,0,0,1,20,1,129,117,6.16,6.8,3.25,11
Dontae McMillan,103994,HB,E MICHIGAN,1,19,7,2,32.5,41,0,126,1,1,7,92,184.5,5,6,160,0,1,77.0,71.1,76.7,,79.1,43.4,73.8,73.1,21,0,11,2,17,29,0,0,3,21,0,126,92,4.84,6.6,0.65,18
Dylan Riley,190996,HB,BOISE ST,1,19,5,3,60.8,104,0,171,0,0,5,141,176.7,5,6,120,0,13,76.5,78.4,77.0,,77.1,71.5,76.3,60.0,43,0,84,2,11,21,0,0,2,21,4,171,141,7.42,9.0,7.64,5
Samuel Harris,200065,HB,WYOMING,1,19,0,2,52.4,66,0,126,0,0,0,41,0.0,5,5,351,0,5,76.5,63.7,75.6,,42.8,53.3,65.3,60.0,50,0,0,0,15,22,0,0,0,19,0,126,41,2.16,6.6,0.0,14
Makenzie McGill II,173209,HB,N TEXAS,1,19,3,0,0.0,0,0,101,0,0,3,52,43.2,2,8,251,0,9,76.5,75.2,76.0,,74.7,53.9,74.8,60.0,13,0,0,0,11,20,0,0,0,19,1,101,52,2.74,5.3,0.0,9
Braylon McReynolds,157876,HB,LA MONROE,1,18,5,1,33.9,40,0,118,0,0,5,99,152.8,5,5,209,0,6,76.2,73.5,75.7,,76.8,59.9,71.0,58.7,40,0,0,0,0,20,0,0,0,18,1,118,99,5.5,6.6,,12
Sieh Bangura,145886,HB,OHIO,1,18,4,2,45.5,56,0,123,0,0,4,61,71.3,4,8,259,0,11,76.2,71.9,76.5,,78.1,64.8,70.6,60.0,32,0,5,1,15,20,0,0,1,19,3,123,61,3.39,6.8,0.33,7
Antwan Raymond,190489,HB,RUTGERS,1,18,3,0,0.0,0,0,62,0,0,3,57,52.8,0,5,278,0,2,76.2,66.2,77.0,,86.6,54.4,64.1,60.0,6,0,0,0,16,22,0,0,0,18,2,62,57,3.17,3.4,0.0,16
Kewan Lacy,190221,HB,OLE MISS,1,18,3,0,0.0,0,0,68,0,0,3,36,28.6,2,7,226,0,11,76.5,68.0,77.6,,70.1,61.0,68.1,57.6,12,0,3,3,16,27,0,0,4,21,2,68,36,2.0,3.8,0.19,7
CharMar Brown,174409,HB,MIAMI FL,1,18,3,0,0.0,0,0,80,0,1,3,54,54.5,2,6,220,0,8,76.2,75.8,76.8,,77.6,82.5,68.2,58.9,12,0,53,4,10,26,0,0,4,22,2,80,54,3.0,4.4,5.3,10
Yasin Willis,183381,HB,SYRACUSE,1,18,3,1,34.0,32,0,94,1,0,3,78,72.2,4,5,304,0,10,76.5,66.0,0.0,,13.3,38.3,75.0,60.0,32,1,0,0,18,20,0,0,1,18,0,94,78,4.33,5.2,0.0,7
Waymond Jordan,199407,HB,USC,1,18,8,3,60.5,95,0,157,0,0,8,136,302.2,4,5,326,0,11,76.2,89.6,76.9,,78.4,64.9,90.1,57.7,40,0,25,2,14,25,0,0,2,20,0,157,136,7.56,8.7,1.79,7
Evan Dickens,170066,HB,LIBERTY,1,17,1,1,26.9,18,0,67,0,0,1,34,11.1,1,2,206,0,9,75.8,62.1,76.5,,64.3,66.6,61.2,58.0,18,0,10,1,11,23,0,0,1,18,0,67,34,2.0,3.9,0.91,8
Amari Odom,178686,QB,KENNESAW,1,17,2,1,21.4,21,0,46,0,0,1,20,24.7,5,6,200,3,4,19.8,65.1,77.7,71.3,,,53.7,60.0,21,0,0,0,0,40,52,8,0,9,1,98,49,2.88,5.8,,0
Wayne Knight,156712,HB,JAMES MAD,1,17,2,1,19.1,17,0,89,0,0,2,50,29.4,1,6,197,0,3,77.8,72.8,76.4,,71.3,63.7,72.7,58.8,17,0,27,3,15,25,0,0,3,20,1,89,50,2.94,5.2,1.8,14
Hollywood Smothers,173719,HB,NC STATE,1,17,4,3,90.2,111,0,123,0,5,4,44,105.9,3,4,248,0,10,75.9,68.0,76.8,,23.8,70.4,68.6,58.9,51,0,41,5,25,23,0,0,5,22,1,123,44,2.59,7.2,1.64,7
Rodney Fields Jr.,188722,HB,OKLA STATE,1,17,3,1,31.9,36,0,113,0,2,3,82,104.9,5,6,262,0,5,76.2,70.7,77.6,,66.8,63.9,73.2,59.1,36,0,39,6,37,22,0,0,8,23,0,113,82,4.82,6.6,1.05,11
Justice Haynes,172379,HB,MICHIGAN,1,17,2,2,63.1,94,0,149,0,1,2,125,110.3,4,5,222,0,7,75.9,75.5,76.1,,78.9,67.2,74.3,58.5,75,0,12,3,13,23,0,0,3,20,1,149,125,7.35,8.8,0.92,9
Bryson Washington,174649,HB,BAYLOR,1,17,4,2,50.5,56,0,111,0,0,4,89,104.7,2,6,118,0,8,75.9,65.2,77.7,,40.6,59.6,66.6,,41,0,17,3,24,17,0,0,4,20,0,111,89,5.24,6.5,0.71,9
Fluff Bothwell,190075,HB,MISS STATE,1,17,2,2,37.6,38,0,101,0,0,2,58,35.9,3,4,227,0,11,76.2,75.7,75.6,,69.2,69.1,72.4,75.8,22,0,10,2,16,21,0,0,2,19,0,101,58,3.41,5.9,0.63,6
Qua Ashley,160363,HB,BALL ST,1,16,0,2,42.5,34,0,80,0,0,0,25,0.0,3,4,117,0,3,75.7,65.3,77.2,,58.6,73.2,61.9,59.0,18,0,14,3,12,20,0,0,4,19,1,80,25,1.56,5.0,1.17,13
Eli Sanders,144541,HB,USC,1,16,2,3,54.4,49,0,90,0,0,2,49,34.0,4,6,326,0,8,75.5,62.7,74.1,,78.2,65.2,61.7,54.3,18,0,17,2,7,22,0,0,2,18,0,90,49,3.06,5.6,2.43,6
Adam Randall,156252,HB,CLEMSON,1,16,3,2,41.5,54,0,130,0,0,3,60,48.9,6,6,140,1,8,36.6,63.3,77.3,,27.5,66.3,67.8,47.6,39,0,44,7,44,20,0,0,8,23,0,130,60,3.75,8.1,1.0,8
Kenny Tracy,130531,HB,MIAMI OH,1,16,1,2,39.4,41,0,104,0,2,1,58,49.4,5,7,221,1,1,31.5,68.5,77.5,,64.0,90.6,61.9,59.2,21,0,84,6,11,20,0,0,6,22,0,104,58,3.63,6.5,7.64,15
Duncan Brune,184113,HB,OHIO,1,16,3,2,45.5,40,0,88,0,0,3,59,65.1,2,8,259,0,13,75.5,76.7,75.6,,15.5,65.3,76.7,,20,0,32,1,14,16,0,0,1,17,3,88,59,3.69,5.5,2.29,3
Dylan Carson,173850,FB,AIR FORCE,1,16,1,1,58.7,64,0,109,0,0,1,42,16.4,1,3,101,0,8,75.5,60.4,78.8,,56.8,57.3,62.8,51.0,64,0,0,0,4,40,0,0,0,16,1,109,42,2.63,6.8,0.0,2
DeJuan Williams,183534,HB,MARYLAND,1,15,5,1,24.2,15,0,62,1,0,5,54,105.9,2,3,215,0,3,75.2,70.5,76.8,,47.0,47.0,75.6,60.0,15,0,14,2,17,16,0,0,4,17,0,62,54,3.6,4.1,0.82,12
Coleman Bennett,142986,HB,KENNESAW,1,15,2,0,0.0,0,0,52,0,1,2,44,51.8,1,4,200,0,8,75.5,63.6,75.1,,29.1,72.6,64.5,50.7,10,0,14,2,8,22,0,0,2,17,1,52,44,2.93,3.5,1.75,7
Broc Lowry,173383,QB,W MICHIGAN,1,15,0,0,0.0,0,0,61,0,0,0,35,0.0,0,5,347,1,10,46.2,73.1,77.1,65.6,,,72.4,60.0,9,0,0,0,0,32,11,2,0,13,2,72,37,2.47,4.8,,2
Lincoln Pare,121537,HB,TEXAS ST,1,15,4,0,0.0,0,0,64,0,0,4,26,43.3,0,5,314,0,7,74.8,67.5,73.2,,53.5,58.5,67.7,59.6,9,0,5,1,6,17,0,0,1,16,1,64,26,1.73,4.3,0.83,7
J'Mari Taylor,150482,HB,VIRGINIA,1,15,3,1,17.6,15,0,85,0,2,3,58,107.4,2,4,335,0,5,75.9,72.2,78.3,,85.7,62.2,72.5,59.1,15,0,27,3,21,19,0,0,3,18,0,85,58,3.87,5.7,1.29,10
Sam Leavitt,175465,QB,ARIZONA ST,1,15,3,0,0.0,0,0,22,0,0,2,17,23.6,2,7,110,0,6,73.7,80.8,77.8,67.5,,,82.2,60.0,27,0,0,0,0,45,42,3,0,12,1,64,37,2.47,4.3,,0
TJ Harden,162457,HB,SMU,1,15,1,0,0.0,0,0,56,0,3,1,36,53.3,1,3,287,0,4,75.2,65.2,75.2,,57.4,75.8,62.9,60.0,12,0,31,3,14,16,0,0,3,18,0,56,36,2.4,3.7,2.21,11
Kejon Owens,123640,HB,FIU,1,15,4,1,52.7,39,0,74,0,0,4,67,119.1,2,2,166,0,5,75.2,62.2,75.6,,44.8,52.6,64.2,,39,0,0,0,21,15,0,0,0,15,0,74,67,4.47,4.9,0.0,10
Zylan Perry,156734,HB,LA LAFAYET,1,15,8,2,48.2,53,0,110,0,0,8,55,163.0,3,4,207,0,5,75.2,79.3,75.2,,67.8,58.6,82.8,,30,0,1,3,19,15,0,0,3,18,2,110,55,3.67,7.3,0.05,10
Mike Washington Jr.,145672,HB,ARKANSAS,1,15,2,2,47.1,33,0,70,0,0,2,47,36.9,3,5,111,1,7,28.2,65.0,77.0,,22.8,66.0,67.6,57.5,17,0,14,2,19,22,0,0,2,17,1,70,47,3.13,4.7,0.74,8
Carlos Del Rio-Wilson,146687,QB,MARSHALL,1,14,3,0,0.0,0,0,20,0,0,3,20,35.5,0,5,214,2,6,26.3,54.8,76.9,66.1,,,47.8,60.0,7,0,0,0,0,43,1,1,0,13,1,21,24,1.71,1.5,,2
Nate Sheppard,198337,HB,DUKE,1,14,3,0,0.0,0,0,61,0,1,3,56,94.1,2,3,154,0,3,75.0,65.5,74.9,,15.1,72.9,65.3,60.0,13,0,20,3,13,15,0,0,3,17,0,61,56,4.0,4.4,1.54,10
Gavin Garcia,156916,HB,KENT STATE,1,14,2,0,0.0,0,0,40,0,0,2,41,41.8,0,2,201,0,6,75.2,62.6,73.3,,77.3,55.8,62.2,60.0,7,0,0,0,7,17,0,0,1,14,0,40,41,2.93,2.9,0.0,8
Jay Ducker,130550,HB,TEMPLE,1,14,2,1,55.3,42,0,76,0,0,2,27,25.7,1,4,306,0,3,74.8,74.4,75.8,,73.8,61.1,76.0,57.1,42,0,15,1,17,21,0,0,2,15,1,76,27,1.93,5.4,0.88,11
Kamari Moulton,170168,HB,IOWA,1,14,2,0,0.0,0,0,68,0,0,2,46,38.7,1,2,192,0,4,74.9,68.8,76.3,,16.5,80.4,68.6,57.3,11,0,21,3,10,22,0,0,3,17,1,68,46,3.29,4.9,2.1,10
Darrion Dupree,183656,HB,WISCONSIN,1,14,1,1,32.7,17,0,52,0,0,1,49,21.9,2,3,349,0,4,74.8,66.6,76.0,,55.9,65.8,66.6,58.7,17,0,11,2,18,18,0,0,2,16,0,52,49,3.5,3.7,0.61,10
Devin Spencer,188360,HB,ARK STATE,1,14,2,0,0.0,0,0,61,0,0,2,42,40.0,2,4,113,0,5,74.8,62.6,76.0,,77.4,54.5,64.4,58.8,12,0,5,1,31,17,0,0,3,15,0,61,42,3.0,4.4,0.16,9
Anthony Hankerson,157691,HB,OREGON ST,1,14,0,1,44.7,17,0,38,0,0,0,39,0.0,1,2,265,0,5,74.8,59.4,75.0,,79.6,62.9,58.0,59.5,17,0,13,1,13,16,0,0,2,15,1,38,39,2.79,2.7,1.0,9
Brendon Lewis,131687,QB,MEMPHIS,1,14,4,3,45.1,55,0,80,0,0,1,20,31.3,6,9,218,1,3,41.5,64.5,77.3,46.7,62.2,,81.8,60.0,22,1,0,0,0,32,42,6,0,8,2,122,47,3.36,8.7,,0
Roman Hemby,144891,HB,INDIANA,1,14,0,0,0.0,0,0,65,0,0,0,40,0.0,1,4,190,0,7,74.8,65.1,75.0,,9.7,78.3,63.8,60.0,10,0,37,2,16,15,0,0,2,16,0,65,40,2.86,4.6,2.31,7
Tae Meadows,156865,HB,TROY,1,14,1,1,29.4,20,0,68,0,0,1,45,23.0,1,2,318,0,2,74.8,65.9,76.5,,65.6,56.6,67.7,59.2,20,0,0,0,26,20,0,0,0,14,1,68,45,3.21,4.9,0.0,12
Makhi Frazier,190321,HB,MICH STATE,1,14,3,1,24.6,15,0,61,0,0,3,38,54.3,3,5,223,0,4,75.2,76.8,75.1,,76.5,60.9,74.5,60.0,15,0,2,1,3,17,0,0,1,15,0,61,38,2.71,4.4,0.67,10
LJ Martin,175035,HB,BYU,1,14,3,2,57.4,58,0,101,0,0,3,45,68.9,5,5,128,0,4,75.5,60.9,76.9,,81.1,54.3,60.8,57.5,41,0,0,0,15,23,0,0,0,14,1,101,45,3.21,7.2,0.0,10
Marquis Gillis,151714,HB,DELWARE ST,1,14,1,1,45.3,34,0,75,0,0,1,53,27.0,2,3,152,0,5,74.8,68.3,74.0,,,56.9,67.5,,34,0,0,0,3,14,0,0,0,14,1,75,53,3.79,5.4,0.0,9
Caleb Hawkins,199001,HB,N TEXAS,1,13,8,1,21.2,21,0,99,0,0,8,60,246.2,3,7,251,0,3,74.5,86.0,75.0,,74.3,62.6,87.9,60.0,21,0,14,2,16,14,0,0,2,15,4,99,60,4.62,7.6,0.88,10
Kentrel Bullock,124129,HB,S ALABAMA,1,13,5,0,0.0,0,0,73,0,1,5,44,126.9,2,6,288,0,11,74.5,77.8,74.7,,78.5,70.8,76.0,68.0,11,0,28,3,13,18,0,0,3,16,1,73,44,3.38,5.6,2.15,2
Jamal Roberts,175912,HB,MISSOURI,1,13,6,3,64.5,49,0,76,0,0,6,57,202.4,3,7,229,0,3,74.8,76.0,75.8,,55.2,54.3,77.5,60.0,18,0,0,0,10,18,0,0,0,13,1,76,57,4.38,5.8,0.0,10
Keenan Phillips,199183,HB,S ALABAMA,1,13,0,1,51.9,54,0,104,0,0,0,39,0.0,1,4,288,0,9,74.4,71.3,73.7,,,53.9,72.3,,54,0,0,0,11,13,0,0,0,13,0,104,39,3.0,8.0,0.0,4
Trinidad Chambliss,178723,QB,OLE MISS,1,13,1,2,50.4,57,0,95,0,0,1,76,62.8,4,5,226,0,8,72.7,84.8,77.1,77.0,,,77.2,60.1,41,0,0,0,0,32,18,2,0,11,0,113,91,7.0,8.7,,2
Christian Clark,184505,HB,TEXAS,1,13,3,0,0.0,0,0,62,0,0,3,26,42.9,2,5,311,0,4,74.4,68.9,75.7,,78.3,64.2,65.9,67.6,12,0,16,1,8,16,0,0,1,14,1,62,26,2.0,4.8,2.0,9
OJ Arnold,158336,HB,GA SOUTHRN,1,13,2,1,29.7,22,0,74,0,0,2,52,57.1,1,4,174,1,9,26.6,74.6,75.1,72.6,74.1,67.9,71.1,54.9,22,0,12,1,10,18,0,0,1,14,1,74,52,4.0,5.7,1.2,3
Jordan Gant,159654,HB,AKRON,1,13,9,5,62.1,100,0,161,0,0,9,82,436.7,6,9,102,0,2,74.4,87.5,74.5,,72.2,54.6,86.7,65.6,27,0,0,0,12,15,0,0,0,13,3,161,82,6.31,12.4,0.0,10
Tucker Kilcrease,156863,QB,TROY,1,13,1,0,0.0,0,0,42,0,0,1,21,32.8,2,5,318,1,4,37.7,70.2,76.4,65.4,62.2,,67.6,60.0,13,0,0,0,0,27,22,5,0,8,1,64,32,2.46,4.9,,2
Chavon Wright,205258,HB,N ILLINOIS,1,13,2,0,0.0,0,0,47,0,1,2,46,70.8,1,1,254,0,5,74.8,66.5,76.1,,80.3,59.3,65.2,67.9,11,0,7,2,20,18,0,0,2,15,0,47,46,3.54,3.6,0.35,8
Jo Silver,164549,HB,DELAWARE,1,13,2,1,24.2,16,0,66,0,0,2,19,20.9,2,4,151,0,3,74.4,66.5,74.8,,69.8,68.8,63.5,60.0,16,0,5,1,13,14,0,0,1,14,1,66,19,1.46,5.1,0.38,10
Cameron Dickey,184897,HB,TEXAS TECH,1,13,4,1,35.8,24,0,67,0,1,4,58,139.4,2,4,315,0,6,74.9,77.1,75.2,,64.4,79.0,77.3,49.6,24,0,20,3,11,19,0,0,3,16,2,67,58,4.46,5.2,1.82,7
Mark Gronowski,138303,QB,IOWA,1,13,2,0,0.0,0,0,35,0,0,1,24,19.8,2,8,192,0,4,72.9,85.7,76.2,75.8,,,77.2,60.0,11,0,0,0,0,35,21,2,0,11,3,56,31,2.38,4.3,,3
Marcellous Hawkins,200025,HB,VA TECH,1,13,7,2,51.9,41,0,79,0,2,7,68,313.8,3,3,337,0,3,74.8,72.4,74.0,,73.6,83.3,66.5,59.4,26,0,27,2,6,17,0,0,2,15,0,79,68,5.23,6.1,4.5,10
Miles Davis,122056,HB,UTAH ST,1,13,5,3,60.2,71,0,118,0,1,5,71,182.1,3,4,329,0,4,74.6,83.9,76.9,,15.5,83.8,81.9,55.0,30,0,39,5,19,22,0,0,5,18,1,118,71,5.46,9.1,2.05,9
Jai'Den Thomas,174080,HB,UNLV,1,13,5,3,78.0,92,0,118,1,0,5,73,175.5,3,5,325,0,9,74.5,77.2,74.2,,17.6,48.5,85.1,59.1,32,0,4,3,16,15,0,0,4,16,1,118,73,5.62,9.1,0.25,4
Herschel Turner,191372,HB,NEVADA,1,13,7,2,75.8,47,1,62,0,0,7,55,227.8,2,2,239,0,8,74.4,71.2,75.0,,34.6,56.1,72.4,58.4,30,1,0,0,4,18,0,0,0,13,0,62,55,4.23,4.8,0.0,5
Blake Baker,170448,QB,LA TECH,1,13,0,1,48.5,16,0,33,0,0,0,24,0.0,1,3,208,0,9,73.9,70.8,76.5,74.7,,,58.8,60.0,16,0,0,0,0,38,0,0,0,13,1,33,24,1.85,2.5,,3
Micah Ford,188865,HB,STANFORD,1,13,3,0,0.0,0,0,44,0,0,3,41,67.6,3,5,300,0,6,74.5,66.6,75.5,,29.1,60.1,68.8,60.0,11,0,4,1,13,14,0,0,1,14,1,44,41,3.15,3.4,0.31,6
Bryson Donelson,191080,HB,FRESNO ST,1,13,0,0,0.0,0,0,18,0,0,0,21,0.0,0,2,169,0,7,74.9,73.0,76.0,,,58.7,75.9,60.0,6,0,11,4,16,15,0,0,4,17,1,18,21,1.62,1.4,0.69,6
Ayo Adeyi,145320,HB,JAMES MAD,1,13,3,1,27.6,24,0,87,0,0,3,54,95.9,3,4,197,0,3,74.4,79.6,72.8,,67.5,58.3,74.6,73.7,24,0,0,0,2,14,0,0,0,13,0,87,54,4.15,6.7,0.0,10
Danny O'Neil,184200,QB,WISCONSIN,1,12,0,0,0.0,0,0,41,0,0,0,15,0.0,1,3,349,1,5,72.0,44.8,76.9,40.9,,57.6,58.1,60.0,11,0,0,0,1,29,7,3,0,9,0,48,22,1.83,4.0,0.0,3
Jonah Coleman,158717,HB,WASHINGTON,1,12,5,0,0.0,0,0,59,0,2,5,33,106.9,3,5,340,0,4,74.3,77.3,75.0,,48.8,90.6,71.2,58.0,13,0,104,6,19,18,0,0,6,18,2,59,33,2.75,4.9,5.47,7
Alexander Diggs,160375,HB,KENNESAW,1,12,4,0,0.0,0,0,32,0,0,4,31,73.8,0,3,200,1,7,23.1,49.4,74.6,,15.4,71.6,48.8,57.4,9,0,25,2,17,16,0,0,3,14,1,32,31,2.58,2.7,1.47,5
Khobie Martin,188671,HB,INDIANA,1,12,2,2,44.9,48,0,107,0,0,2,52,72.2,3,6,190,0,8,74.0,87.2,72.5,,,,81.8,60.0,31,0,0,0,0,13,0,0,0,12,2,107,52,4.33,8.9,,4
Lucky Sutton,158807,HB,S DIEGO ST,1,12,2,0,0.0,0,0,61,0,0,2,35,48.6,2,5,284,0,6,74.4,74.0,74.8,,75.1,55.5,72.3,67.4,11,0,0,0,7,18,0,0,0,12,1,61,35,2.92,5.1,0.0,6
Jamal Haynes,143918,HB,GA TECH,1,12,3,2,60.7,65,0,107,0,0,3,39,60.9,4,5,176,0,5,74.2,79.1,76.3,,,69.9,78.8,58.4,47,0,39,4,10,19,0,0,4,16,0,107,39,3.25,8.9,3.9,5
Bryson Barnes,131845,QB,UTAH ST,1,12,3,2,34.6,45,0,80,0,0,3,32,195.9,6,8,329,0,4,72.0,84.2,76.9,73.8,,,78.2,60.3,24,0,0,0,0,33,50,5,0,7,2,130,43,3.58,10.8,,1
Evan Simon,129906,QB,TEMPLE,1,12,2,0,0.0,0,0,30,0,0,2,15,61.2,2,4,306,0,1,71.8,51.8,76.9,42.5,,,67.6,60.0,34,0,0,0,0,30,46,5,0,7,0,76,21,1.75,6.3,,6
Devin Mockobee,145111,HB,PURDUE,1,12,1,0,0.0,0,0,16,0,0,1,18,7.9,0,1,273,0,3,74.3,66.1,76.3,60.4,73.3,71.6,62.8,59.0,6,0,56,7,23,15,0,0,7,19,0,16,18,1.5,1.3,2.43,8
Omiri Wiggins,183950,HB,LA TECH,1,12,1,0,0.0,0,0,49,0,1,1,50,59.5,1,2,208,0,7,74.1,69.3,76.2,,75.5,73.8,64.6,58.8,12,0,7,2,6,18,0,0,2,14,1,49,50,4.17,4.1,1.17,5
Jalen Dupree,191053,HB,COLO STATE,1,12,4,0,0.0,0,0,49,0,1,4,36,115.4,1,1,144,0,6,74.0,60.0,75.0,,76.2,66.0,58.9,56.8,14,0,33,1,12,18,0,0,1,13,0,49,36,3.0,4.1,2.75,4
Kaiden Bennett,147778,QB,DELWARE ST,1,12,3,0,0.0,0,0,14,0,0,1,15,18.5,3,6,152,1,2,71.1,57.9,77.6,48.4,,,65.9,60.2,21,0,0,0,0,50,47,3,0,9,2,61,28,2.33,5.1,,5
Anderson Castle,122234,HB,DUKE,1,12,0,1,71.7,66,0,92,0,0,0,22,0.0,1,5,154,0,4,74.0,69.2,73.6,,75.4,69.3,67.3,60.0,66,0,13,1,9,13,0,0,1,13,3,92,22,1.83,7.7,1.44,8
Matt Jones,146805,HB,SO MISS,1,12,1,0,0.0,0,0,36,0,0,1,23,14.7,1,0,296,0,6,74.0,62.1,75.6,,81.7,61.8,60.4,60.0,13,0,14,1,16,16,0,0,2,13,0,36,23,1.92,3.0,0.88,3
Keyjuan Brown,174695,HB,LOUISVILLE,1,12,3,2,62.7,52,0,83,0,1,3,59,140.5,2,5,210,0,2,74.5,76.5,77.0,,0.0,63.6,81.8,,34,0,35,2,25,13,0,0,2,14,2,83,59,4.92,6.9,1.4,10
Jadan Baugh,184417,HB,FLORIDA,1,12,3,0,0.0,0,0,46,0,4,3,33,128.3,1,2,163,0,4,74.1,67.1,76.1,,26.4,59.6,71.1,59.1,11,0,9,3,19,15,0,0,3,15,1,46,33,2.75,3.8,0.47,8
Viron Ellison Jr.,190723,HB,DELAWARE,1,12,1,1,35.7,20,0,56,0,0,1,30,17.9,1,3,151,0,5,74.1,70.7,74.9,,74.6,74.7,68.1,60.0,20,0,15,2,13,14,0,0,2,14,0,56,30,2.5,4.7,1.15,7
