player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Tyler Mercer,183479,C,N TEXAS,1,0,251,75.0,0,2,71,100.0,100.0,98.6,0,2,0,79,79,73.4,0,0,14,100.0,100.0,100.0,0,0,15,15
Braydon Nelson,190617,G,N TEXAS,1,0,251,47.0,0,5,71,100.0,100.0,96.5,0,5,0,79,79,32.1,0,2,14,100.0,100.0,92.9,2,0,15,15
Johnny Dickson III,157660,G,N TEXAS,1,1,251,82.3,0,1,71,100.0,100.0,99.3,1,1,0,79,79,60.3,0,1,14,100.0,100.0,96.4,1,0,15,15
Leke Asenuga,128251,G,N TEXAS,1,0,251,89.1,0,0,71,100.0,100.0,100.0,0,0,0,79,79,74.4,0,0,14,100.0,100.0,100.0,0,0,15,15
Jett Duncan,121886,C,N TEXAS,1,0,251,73.3,0,1,71,100.0,100.0,99.3,0,1,0,79,79,70.0,0,1,14,100.0,100.0,96.4,1,0,15,15
Brady Wilson,121508,C,UAB,1,0,321,74.0,1,1,64,100.0,100.0,98.4,0,2,0,67,67,74.6,1,0,33,100.0,100.0,98.5,1,0,34,34
Brendan Black,174658,G,IOWA STATE,1,0,193,5.3,0,4,60,100.0,100.0,93.3,0,6,2,63,63,0.0,0,4,27,100.0,100.0,85.2,6,2,28,28
Jarrod Hufford,99440,C,IOWA STATE,1,0,193,67.2,0,2,60,100.0,100.0,98.3,0,2,0,63,63,61.2,0,2,27,100.0,100.0,96.3,2,0,28,28
Jalen Travis,155412,T,IOWA STATE,1,0,193,80.2,0,1,60,100.0,100.0,99.2,0,1,0,63,63,85.1,0,1,27,100.0,100.0,98.1,1,0,28,28
D.J. Jones,138046,T,UAB,1,0,321,45.9,0,6,60,100.0,100.0,93.3,0,7,1,63,63,61.3,0,3,32,100.0,100.0,95.3,3,0,33,33
Cameron Williams,163867,T,TEXAS,1,0,311,55.3,2,2,59,100.0,100.0,94.9,0,5,1,63,63,41.2,2,1,20,100.0,100.0,87.5,4,1,22,22
Jake Majors,123123,C,TEXAS,1,0,311,82.0,0,1,59,100.0,100.0,99.2,0,1,0,63,63,83.2,0,0,20,100.0,100.0,100.0,0,0,22,22
JonDarius Morgan,146917,T,UAB,1,0,321,46.1,2,0,60,100.0,100.0,96.7,0,3,1,63,63,33.3,2,0,32,100.0,100.0,93.7,3,1,33,33
Hayden Conner,144723,G,TEXAS,1,0,311,79.4,0,2,59,100.0,100.0,98.3,0,2,0,63,63,68.2,0,1,20,100.0,100.0,97.5,1,0,22,22
Tyler Miller,122526,T,IOWA STATE,1,0,193,49.1,0,3,60,100.0,100.0,97.5,0,3,0,63,63,38.7,0,3,27,100.0,100.0,94.4,3,0,28,28
Delano Townsend,173351,G,UAB,1,0,321,80.5,0,1,60,100.0,100.0,99.2,0,1,0,63,63,83.6,0,1,32,100.0,100.0,98.4,1,0,33,33
Kelvin Banks Jr.,163839,T,TEXAS,1,0,311,81.7,1,0,59,100.0,100.0,97.5,0,2,1,63,63,82.5,0,0,20,100.0,100.0,100.0,0,0,22,22
Dalton Merryman,176436,T,TEXAS TECH,1,0,315,71.8,1,2,56,100.0,100.0,95.5,0,4,1,60,60,53.3,0,1,18,100.0,100.0,91.7,2,1,18,18
Sheridan Wilson,157336,C,TEXAS TECH,1,0,315,78.6,0,1,56,100.0,100.0,99.1,0,1,0,60,60,68.3,0,1,18,100.0,100.0,97.2,1,0,18,18
