player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Layden Robinson,99057,G,TEXAS A&M,1,0,312,63.0,0,3,57,100.0,100.0,97.4,0,3,0,62,62,53.5,0,2,32,100.0,100.0,96.9,2,0,37,37
Trey Zuhn III,147019,T,TEXAS A&M,1,0,312,54.1,1,7,57,100.0,100.0,93.0,0,8,0,62,62,67.2,1,2,32,100.0,100.0,95.3,3,0,37,37
Bryce Foster,146994,C,TEXAS A&M,1,1,312,48.2,0,1,57,100.0,100.0,99.1,1,1,0,62,62,29.1,0,1,32,100.0,100.0,98.4,1,0,37,37
Joseph Borjon,158713,T,ARIZONA,1,0,109,78.1,0,4,53,100.0,100.0,96.2,0,4,0,57,57,75.0,0,3,24,100.0,100.0,93.7,3,0,26,26
Anthony Belton,143985,T,NC STATE,1,0,248,61.0,0,1,53,100.0,100.0,99.1,1,1,0,57,57,67.2,0,1,24,100.0,100.0,97.9,1,0,27,27
Jonah Savaiinaea,158742,T,ARIZONA,1,0,109,86.3,0,0,53,100.0,100.0,100.0,0,0,0,57,57,87.7,0,0,24,100.0,100.0,100.0,0,0,26,26
Wendell Moe Jr.,158736,G,ARIZONA,1,0,109,89.9,0,0,53,100.0,100.0,100.0,0,0,0,57,57,87.7,0,0,24,100.0,100.0,100.0,0,0,26,26
Dylan McMahon,98044,C,NC STATE,1,0,248,48.2,1,3,53,100.0,100.0,94.3,0,5,1,57,57,55.3,0,3,24,100.0,100.0,93.7,3,0,27,27
Timothy McKay,98249,T,NC STATE,1,0,248,74.0,0,1,53,100.0,100.0,99.1,0,1,0,57,57,73.1,0,1,24,100.0,100.0,97.9,1,0,27,27
Josh Baker,131560,C,ARIZONA,1,0,109,72.3,0,3,53,100.0,100.0,97.2,0,3,0,57,57,65.0,0,2,24,100.0,100.0,95.8,2,0,26,26
Jordan Morgan,98652,T,ARIZONA,1,0,109,88.8,0,1,53,100.0,100.0,99.1,1,1,0,57,57,85.5,0,1,24,100.0,100.0,97.9,1,0,26,26
Derek Bowman,123654,T,USF,1,0,327,58.6,0,2,52,100.0,100.0,98.1,0,2,0,56,56,8.8,0,2,10,100.0,100.0,90.0,2,0,10,10
Addison West,98272,G,W MICHIGAN,1,0,347,84.9,0,0,54,100.0,100.0,100.0,0,0,0,56,56,79.0,0,0,21,100.0,100.0,100.0,0,0,22,22
Donovan Jennings,86861,T,USF,1,0,327,75.6,0,1,52,100.0,100.0,99.0,1,1,0,56,56,84.6,0,0,10,100.0,100.0,100.0,0,0,10,10
