player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Aaron Frost,82350,T,NEVADA,1,0,239,27.9,3,5,66,100.0,100.0,92.4,2,9,1,75,75,44.6,0,1,6,100.0,100.0,91.7,1,0,10,10
Jacob Gardner,128229,T,NEVADA,1,1,239,41.7,1,2,66,100.0,100.0,94.7,1,5,2,75,75,83.5,0,0,6,100.0,100.0,100.0,0,0,10,10
Tyler Orsini,101264,C,NEVADA,1,0,239,73.3,0,2,66,100.0,100.0,98.5,0,2,0,75,75,79.8,0,0,6,100.0,100.0,100.0,0,0,10,10
LaQuinston Sharp,99095,C,MISS STATE,1,0,227,87.0,0,0,71,100.0,100.0,100.0,0,0,0,73,73,83.0,0,0,17,100.0,100.0,100.0,0,0,19,19
Jonah Gambill,121763,T,MEMPHIS,1,0,218,52.2,1,2,64,100.0,100.0,94.5,0,5,2,68,68,42.8,1,1,28,100.0,100.0,89.3,4,2,30,30
Matt Dale,98648,T,MEMPHIS,1,0,218,77.8,0,3,64,100.0,100.0,97.7,0,3,0,68,68,76.2,0,2,28,100.0,100.0,96.4,2,0,30,30
Kameron Jones,81739,G,MISS STATE,1,0,227,81.0,0,0,64,100.0,100.0,100.0,1,0,0,66,66,65.0,0,0,16,100.0,100.0,100.0,0,0,18,18
Kwatrivous Johnson,81742,G,MISS STATE,1,0,227,81.0,0,0,64,100.0,100.0,100.0,0,0,0,66,66,65.0,0,0,16,100.0,100.0,100.0,0,0,18,18
Scott Lashley,40723,T,MISS STATE,1,0,227,61.7,0,1,64,100.0,100.0,97.7,0,2,1,66,66,43.0,0,1,16,100.0,100.0,90.6,2,1,18,18
Charles Cross,98401,T,MISS STATE,1,0,227,78.1,0,2,64,100.0,100.0,98.4,0,2,0,66,66,87.7,0,0,16,100.0,100.0,100.0,0,0,18,18
Gray Davis,59917,G,NEVADA,1,0,239,89.3,0,0,58,100.0,100.0,100.0,0,0,0,64,64,79.9,0,0,5,100.0,100.0,100.0,0,0,8,8
Dalton Cooper,98482,T,TEXAS ST,1,0,314,61.6,2,5,58,100.0,100.0,94.0,0,7,0,63,63,58.9,1,2,17,100.0,100.0,91.2,3,0,19,19
Kyle Hergel,87427,G,TEXAS ST,1,0,314,60.7,0,2,58,100.0,100.0,98.3,0,2,0,63,63,59.3,0,1,17,100.0,100.0,97.1,1,0,19,19
Russell Baker,121957,T,TEXAS ST,1,0,314,34.0,1,4,58,100.0,100.0,95.7,0,5,0,63,63,51.5,1,1,17,100.0,100.0,94.1,2,0,19,19
