player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Daughtry Richardson,156281,T,FAU,1,0,165,51.6,1,3,67,100.0,100.0,97.0,0,4,0,73,73,53.2,0,2,21,100.0,100.0,95.2,2,0,24,24
Vincent Fiacable,144836,C,FAU,1,0,165,85.0,0,1,67,100.0,100.0,99.3,0,1,0,73,73,77.4,0,1,21,100.0,100.0,97.6,1,0,24,24
Okino King,156526,G,FAU,1,0,165,70.6,0,0,67,100.0,100.0,97.0,0,2,2,73,73,63.8,0,0,21,100.0,100.0,95.2,1,1,24,24
Ja'Kavion Nonar,162800,T,FAU,1,0,165,76.3,0,2,67,100.0,100.0,97.0,0,3,1,73,73,83.9,0,0,21,100.0,100.0,100.0,0,0,24,24
Scarlee Jean,160961,G,FAU,1,0,165,56.2,0,4,67,100.0,100.0,97.0,1,4,0,73,73,31.3,0,2,21,100.0,100.0,95.2,2,0,24,24
Trevor Brock,171197,T,BUFFALO,1,0,126,38.8,4,5,60,100.0,100.0,92.5,1,9,0,65,65,23.1,2,4,23,100.0,100.0,87.0,6,0,24,24
Henry Tabansi,171215,T,BUFFALO,1,0,126,56.7,1,1,60,100.0,100.0,96.7,1,3,1,65,65,46.0,1,1,23,100.0,100.0,95.7,2,0,24,24
Tyler Doty,130407,G,BUFFALO,1,0,126,81.4,1,0,60,100.0,100.0,99.2,0,1,0,65,65,69.9,1,0,23,100.0,100.0,97.8,1,0,24,24
Fintan Brose,142242,G,DELAWARE,1,0,151,67.2,0,1,54,100.0,100.0,99.1,0,1,0,62,62,75.1,0,1,26,100.0,100.0,98.1,1,0,28,28
Anwar O'neal,178137,T,DELAWARE,1,0,151,45.1,0,2,54,100.0,100.0,96.3,0,3,1,62,62,69.0,0,2,26,100.0,100.0,96.2,2,0,28,28
Steven Demboski,164536,C,DELAWARE,1,0,151,61.7,0,2,54,100.0,100.0,98.1,0,2,0,62,62,60.8,0,2,26,100.0,100.0,96.2,2,0,28,28
Coleton Price,158567,C,BAYLOR,1,0,118,76.5,0,1,55,100.0,100.0,99.1,0,1,0,60,60,74.4,0,1,34,100.0,100.0,98.5,1,0,36,36
Ryan Lengyel,144516,G,BAYLOR,1,0,118,53.5,1,3,55,100.0,100.0,96.4,0,4,0,60,60,36.3,1,3,34,100.0,100.0,94.1,4,0,36,36
Kaden Sieracki,158571,T,BAYLOR,1,1,118,74.9,0,1,55,100.0,100.0,99.1,1,1,0,60,60,75.9,0,1,34,100.0,100.0,98.5,1,0,36,36
Wendell Moe Jr.,158736,G,TENNESSEE,1,0,307,72.3,0,2,52,100.0,100.0,96.2,0,3,1,59,59,71.2,0,2,20,100.0,100.0,95.0,2,0,22,22
Omar Aigbedion,164383,G,BAYLOR,1,0,118,72.1,0,1,54,100.0,100.0,99.1,0,1,0,58,58,75.7,0,1,34,100.0,100.0,98.5,1,0,36,36
Max Iheanachor,171881,T,ARIZONA ST,1,0,110,77.4,0,1,55,100.0,100.0,99.1,0,1,0,58,58,68.1,0,1,16,100.0,100.0,96.9,1,0,18,18
Makua Pule,176536,G,ARIZONA ST,1,0,110,55.4,1,2,55,100.0,100.0,95.5,0,4,1,58,58,50.6,1,1,16,100.0,100.0,87.5,3,1,18,18
Aliou Bah,157068,G,MARYLAND,1,0,215,90.5,0,0,53,100.0,100.0,100.0,0,0,0,56,56,87.8,0,0,24,100.0,100.0,100.0,0,0,27,27
