player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Colin Lyons,156881,C,AKRON,1,0,102,53.9,1,3,67,100.0,100.0,97.0,0,4,0,72,72,61.5,1,1,31,100.0,100.0,96.8,2,0,34,34
Keylen Davis,163067,G,AKRON,1,0,102,62.2,0,3,67,100.0,100.0,96.3,0,4,1,72,72,66.6,0,3,31,100.0,100.0,95.2,3,0,34,34
Coleton Price,158567,C,BAYLOR,1,0,118,77.6,0,0,63,100.0,100.0,100.0,0,0,0,68,68,77.4,0,0,24,100.0,100.0,100.0,0,0,24,24
Sean Thompkins,174645,T,BAYLOR,1,0,118,3.5,3,2,63,100.0,100.0,96.0,0,5,0,68,68,0.0,3,1,24,100.0,100.0,91.7,4,0,24,24
Kaden Sieracki,158571,T,BAYLOR,1,0,118,36.2,1,5,63,100.0,100.0,95.2,0,6,0,68,68,26.4,0,3,24,100.0,100.0,93.7,3,0,24,24
Ryan Lengyel,144516,G,BAYLOR,1,0,118,48.2,0,2,63,100.0,100.0,98.4,0,2,0,68,68,11.8,0,2,24,100.0,100.0,95.8,2,0,24,24
Alex Atcavage,123591,G,FAU,1,0,165,78.5,0,1,58,100.0,100.0,99.1,0,1,0,66,66,85.7,0,0,16,100.0,100.0,100.0,0,0,19,19
Vincent Fiacable,144836,C,FAU,1,0,165,63.1,0,1,58,100.0,100.0,99.1,0,1,0,66,66,28.7,0,1,16,100.0,100.0,96.9,1,0,19,19
Ja'Kavion Nonar,162800,T,FAU,1,1,165,69.1,0,3,58,100.0,100.0,97.4,1,3,0,66,66,68.3,0,0,16,100.0,100.0,100.0,0,0,19,19
Scarlee Jean,160961,G,FAU,1,0,165,71.3,0,4,57,98.3,98.5,96.5,0,4,0,65,66,49.6,0,3,16,100.0,100.0,90.6,3,0,19,19
Malik Williams,128441,T,NEW MEX ST,1,0,242,79.3,0,1,60,100.0,100.0,97.5,0,2,1,62,62,70.3,0,0,19,100.0,100.0,94.7,1,1,20,20
Santos Valdez,181614,C,NEW MEX ST,1,0,242,86.2,0,0,60,100.0,100.0,100.0,0,0,0,62,62,83.2,0,0,19,100.0,100.0,100.0,0,0,20,20
BJ Tolo,175687,G,NEW MEX ST,1,0,242,89.0,0,0,59,100.0,100.0,100.0,0,0,0,61,61,86.2,0,0,19,100.0,100.0,100.0,0,0,20,20
Nikola Milovac,169998,T,KENNESAW,1,0,200,68.3,0,3,54,100.0,100.0,97.2,0,3,0,56,56,42.1,0,2,10,100.0,100.0,90.0,2,0,11,11
Mateo Guevara,156598,G,MIDDLE TN,1,0,224,85.9,0,0,51,100.0,100.0,100.0,0,0,0,56,56,79.8,0,0,9,100.0,100.0,100.0,0,0,10,10
JaDarious Lee,162946,T,KENNESAW,1,0,200,60.4,0,3,54,100.0,100.0,97.2,0,3,0,56,56,74.7,0,0,10,100.0,100.0,100.0,0,0,11,11
Alex Gale,183962,G,MIDDLE TN,1,1,224,39.6,1,3,51,100.0,100.0,96.1,1,4,0,56,56,0.0,1,2,9,100.0,100.0,83.3,3,0,10,10
Josiah Chenault,177028,C,KENNESAW,1,0,200,76.9,0,2,54,100.0,100.0,98.1,0,2,0,56,56,68.9,0,1,10,100.0,100.0,95.0,1,0,11,11
Joseph Habinowski,130593,T,MIDDLE TN,1,0,224,49.6,0,5,51,100.0,100.0,95.1,0,5,0,56,56,9.1,0,2,9,100.0,100.0,88.9,2,0,10,10
