player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
LaQuinston Sharp,99095,C,MISS STATE,1,0,227,69.1,0,0,65,100.0,100.0,100.0,0,0,0,72,72,65.2,0,0,23,100.0,100.0,100.0,0,0,23,23
Kameron Jones,81739,T,MISS STATE,1,0,227,66.4,0,4,65,100.0,100.0,96.9,0,4,0,72,72,63.1,0,2,23,100.0,100.0,95.7,2,0,23,23
Steven Losoya III,98266,G,MISS STATE,1,0,227,69.7,0,1,65,100.0,100.0,97.7,0,2,1,72,72,44.5,0,1,23,100.0,100.0,93.5,2,1,23,23
Cole Smith,99094,G,MISS STATE,1,0,227,65.3,0,1,65,100.0,100.0,99.2,0,1,0,72,72,68.3,0,1,23,100.0,100.0,97.8,1,0,23,23
Nick Jones,146837,T,MISS STATE,1,0,227,67.6,0,0,63,100.0,100.0,96.8,0,2,2,70,70,62.6,0,0,21,100.0,100.0,90.5,2,2,21,21
Jack Freeman,77435,C,HOUSTON,1,0,182,80.8,0,1,61,100.0,100.0,99.2,0,1,0,64,64,74.9,0,1,33,100.0,100.0,98.5,1,0,35,35
Lance Robinson,121819,T,HOUSTON,1,0,182,84.8,1,0,61,100.0,100.0,97.5,0,2,1,64,64,83.3,1,0,33,100.0,100.0,98.5,1,0,35,35
Cam'Ron Johnson,101018,G,HOUSTON,1,0,182,69.2,0,2,61,100.0,100.0,98.4,0,2,0,64,64,84.7,0,1,33,100.0,100.0,98.5,1,0,35,35
Patrick Paul,101019,T,HOUSTON,1,0,182,89.8,0,1,61,100.0,100.0,99.2,0,1,0,64,64,88.9,0,0,33,100.0,100.0,100.0,0,0,35,35
Tyler Johnson,98481,G,HOUSTON,1,0,182,83.7,0,0,61,100.0,100.0,100.0,1,0,0,64,64,77.5,0,0,33,100.0,100.0,100.0,0,0,35,35
Jack Hasz,145666,C,BUFFALO,1,0,126,79.4,0,0,60,100.0,100.0,100.0,0,0,0,61,61,84.9,0,0,35,100.0,100.0,100.0,0,0,35,35
Gabe Wallace,77535,G,BUFFALO,1,0,126,58.1,1,2,60,100.0,100.0,95.8,0,4,1,61,61,46.6,1,2,35,100.0,100.0,92.9,4,1,35,35
Desmond Bessent,60051,T,BUFFALO,1,0,126,55.0,1,6,60,100.0,100.0,94.2,0,7,0,61,61,45.7,1,5,35,100.0,100.0,91.4,6,0,35,35
Jacob Gardner,128229,T,COLO STATE,1,0,144,60.4,0,5,51,100.0,100.0,95.1,0,5,0,60,60,41.0,0,5,29,100.0,100.0,91.4,5,0,33,33
Isaiah Wright,129909,T,BUFFALO,1,0,126,72.4,0,2,59,100.0,100.0,98.3,1,2,0,60,60,71.7,0,1,35,100.0,100.0,98.6,1,0,35,35
Keegan Hamilton,163323,C,COLO STATE,1,0,144,14.9,0,4,51,100.0,100.0,96.1,0,4,0,60,60,0.0,0,4,29,100.0,100.0,93.1,4,0,33,33
Gray Davis,59917,G,COLO STATE,1,0,144,17.4,0,5,51,100.0,100.0,93.1,1,6,1,60,60,18.8,0,3,29,100.0,100.0,91.4,4,1,33,33
Emmit Bohle,156074,T,ARIZONA ST,1,0,110,68.4,2,0,54,100.0,100.0,96.3,0,3,1,59,59,67.2,0,0,19,100.0,100.0,94.7,1,1,19,19
Ben Scott,98398,C,ARIZONA ST,1,0,110,24.5,0,4,54,100.0,100.0,96.3,0,4,0,59,59,7.8,0,2,19,100.0,100.0,94.7,2,0,19,19
JC Latham,146596,T,ALABAMA,1,1,103,60.0,1,6,55,100.0,100.0,93.6,1,7,0,59,59,60.2,1,3,24,100.0,100.0,91.7,4,0,27,27
Emil Ekiyor Jr.,81540,G,ALABAMA,1,0,103,65.7,0,2,55,100.0,100.0,98.2,0,2,0,59,59,56.6,0,2,24,100.0,100.0,95.8,2,0,27,27
Des Holmes,60017,G,ARIZONA ST,1,0,110,77.8,0,2,54,100.0,100.0,98.1,0,2,0,59,59,58.0,0,2,19,100.0,100.0,94.7,2,0,19,19
Javion Cohen,123911,G,ALABAMA,1,0,103,81.7,0,0,55,100.0,100.0,100.0,0,0,0,59,59,86.7,0,0,24,100.0,100.0,100.0,0,0,27,27
Brayden Rohme,100535,T,CAL,1,0,130,59.2,0,1,53,100.0,100.0,99.1,0,1,0,59,59,77.1,0,0,20,100.0,100.0,100.0,0,0,21,21
Seth McLaughlin,123927,C,ALABAMA,1,0,103,53.6,1,3,55,100.0,100.0,96.4,0,4,0,59,59,58.2,0,1,24,100.0,100.0,97.9,1,0,27,27
Brian Driscoll,100534,C,CAL,1,0,130,68.1,0,2,53,100.0,100.0,98.1,0,2,0,59,59,76.9,0,1,20,100.0,100.0,97.5,1,0,21,21
Chris Martinez,60046,G,ARIZONA ST,1,0,110,63.6,1,1,54,100.0,100.0,98.1,0,2,0,59,59,65.9,0,1,19,100.0,100.0,97.4,1,0,19,19
Isaia Glass,146274,T,ARIZONA ST,1,0,110,35.2,1,3,54,100.0,100.0,94.4,1,5,1,59,59,31.6,0,2,19,100.0,100.0,89.5,3,1,19,19
Tyler Doty,130407,G,BUFFALO,1,0,126,61.6,0,3,57,100.0,100.0,97.4,0,3,0,58,58,52.8,0,3,34,100.0,100.0,95.6,3,0,34,34
Drew Kendall,143829,C,BOSTON COL,1,0,121,75.1,0,1,54,100.0,100.0,97.2,0,2,1,57,57,60.0,0,1,19,100.0,100.0,92.1,2,1,21,21
Michael Jurgens,77345,C,WAKE,1,0,339,68.0,0,2,54,100.0,100.0,98.1,0,2,0,57,57,61.5,0,1,16,100.0,100.0,96.9,1,0,16,16
DeVonte Gordon,98391,T,WAKE,1,0,339,72.5,0,2,54,100.0,100.0,96.3,0,3,1,57,57,71.6,0,1,16,100.0,100.0,90.6,2,1,16,16
Jackson Ness,98451,G,BOSTON COL,1,0,121,54.6,0,3,54,100.0,100.0,97.2,0,3,0,57,57,67.0,0,1,19,100.0,100.0,97.4,1,0,21,21
Ozzy Trapilo,123552,T,BOSTON COL,1,0,121,66.9,1,2,54,100.0,100.0,97.2,0,3,0,57,57,54.4,1,1,19,100.0,100.0,94.7,2,0,21,21
Dwayne Allick,123530,G,BOSTON COL,1,0,121,63.5,0,3,54,100.0,100.0,97.2,0,3,0,57,57,59.8,0,2,19,100.0,100.0,94.7,2,0,21,21
Jack Conley,98524,T,BOSTON COL,1,0,121,75.6,0,2,54,100.0,100.0,98.1,0,2,0,57,57,84.1,0,0,19,100.0,100.0,100.0,0,0,21,21
Tyler Steen,81921,T,ALABAMA,1,0,103,66.5,0,3,53,100.0,100.0,97.2,0,3,0,57,57,69.7,0,1,24,100.0,100.0,97.9,1,0,27,27
Roger Rosengarten,131912,T,WASHINGTON,1,0,340,75.9,0,2,54,100.0,100.0,98.1,0,2,0,57,57,65.0,0,1,20,100.0,100.0,97.5,1,0,22,22
Jaxson Kirkland,60215,G,WASHINGTON,1,0,340,81.4,0,0,54,100.0,100.0,100.0,0,0,0,57,57,86.8,0,0,20,100.0,100.0,100.0,0,0,22,22
Troy Fautanu,100521,T,WASHINGTON,1,0,340,83.3,0,0,54,100.0,100.0,100.0,1,0,0,57,57,84.7,0,0,20,100.0,100.0,100.0,0,0,22,22
Dontae Keys,64290,T,COLO STATE,1,0,144,61.0,0,3,47,100.0,100.0,92.6,1,5,2,56,56,55.9,0,2,27,100.0,100.0,88.9,4,2,31,31
Tyler Falvey,78287,G,MIDDLE TN,1,0,224,24.9,1,6,51,100.0,100.0,93.1,0,7,0,54,54,14.4,0,4,21,100.0,100.0,90.5,4,0,22,22
Loic Ngassam Nya,55442,G,WAKE,1,0,339,75.3,0,1,51,100.0,100.0,99.0,0,1,0,54,54,82.6,0,0,13,100.0,100.0,100.0,0,0,13,13
Blake Miller,156248,T,CLEMSON,1,0,140,64.6,1,0,48,100.0,100.0,99.0,0,1,0,52,52,51.8,1,0,22,100.0,100.0,97.7,1,0,23,23
Walker Parks,122156,G,CLEMSON,1,0,140,36.5,2,0,48,100.0,100.0,97.9,1,2,0,52,52,21.8,1,0,22,100.0,100.0,97.7,1,0,23,23
Javontez Spraggins,124299,G,TENNESSEE,1,0,307,8.0,3,2,47,100.0,100.0,92.6,0,6,1,52,52,15.3,1,2,19,100.0,100.0,86.8,4,1,21,21
Walter Rouse,100564,T,STANFORD,1,0,300,73.5,0,0,48,100.0,100.0,97.9,0,1,1,52,52,51.6,0,0,6,100.0,100.0,83.3,1,1,8,8
Myles Hinton,131761,T,STANFORD,1,0,300,79.1,0,0,48,100.0,100.0,100.0,0,0,0,52,52,79.6,0,0,6,100.0,100.0,100.0,0,0,8,8
Jake Hornibrook,100519,G,STANFORD,1,0,300,81.0,0,0,48,100.0,100.0,100.0,0,0,0,52,52,64.2,0,0,6,100.0,100.0,100.0,0,0,8,8
Cooper Mays,124289,C,TENNESSEE,1,0,307,56.2,0,0,47,100.0,100.0,100.0,0,0,0,52,52,60.1,0,0,19,100.0,100.0,100.0,0,0,21,21
Levi Rogers,131781,G,STANFORD,1,0,300,74.4,0,0,48,100.0,100.0,100.0,1,0,0,52,52,80.2,0,0,6,100.0,100.0,100.0,0,0,8,8
Drake Nugent,97828,C,STANFORD,1,0,300,74.7,0,1,48,100.0,100.0,99.0,0,1,0,52,52,42.9,0,1,6,100.0,100.0,91.7,1,0,8,8
Marcus Tate,144140,G,CLEMSON,1,0,140,54.2,0,0,48,100.0,100.0,97.9,0,1,1,52,52,72.1,0,0,22,100.0,100.0,95.5,1,1,23,23
Will Putnam,99655,C,CLEMSON,1,0,140,73.1,0,0,48,100.0,100.0,100.0,0,0,0,52,52,61.9,0,0,22,100.0,100.0,100.0,0,0,23,23
Darnell Wright,98480,T,TENNESSEE,1,0,307,84.8,0,0,47,100.0,100.0,100.0,0,0,0,52,52,85.1,0,0,19,100.0,100.0,100.0,0,0,21,21
Jerome Carvin,81852,G,TENNESSEE,1,0,307,66.8,0,1,47,100.0,100.0,98.9,0,1,0,52,52,85.4,0,0,19,100.0,100.0,100.0,0,0,21,21
Jordan McFadden,77578,T,CLEMSON,1,0,140,76.2,0,1,48,100.0,100.0,96.9,0,2,1,52,52,72.5,0,1,22,100.0,100.0,93.2,2,1,23,23
Xavier Black,100811,C,DOMINION,1,0,263,60.3,1,1,49,100.0,100.0,98.0,0,2,0,51,51,77.2,0,0,20,100.0,100.0,100.0,0,0,21,21
Gus Hartwig,129814,C,PURDUE,1,0,273,74.3,1,0,47,100.0,100.0,98.9,0,1,0,51,51,83.0,0,0,20,100.0,100.0,100.0,0,0,21,21
