player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Levi Rogers,131781,C,STANFORD,1,0,300,84.4,0,0,58,100.0,100.0,100.0,1,0,0,63,63,83.3,0,0,20,100.0,100.0,100.0,0,0,22,22
Luke Baklenko,176606,T,STANFORD,1,0,300,43.3,0,5,58,100.0,100.0,95.7,0,5,0,63,63,58.3,0,2,20,100.0,100.0,95.0,2,0,22,22
Brock Dieu,146503,G,WASH STATE,1,0,341,35.2,0,4,58,100.0,100.0,94.8,0,5,1,63,63,22.6,0,2,16,100.0,100.0,87.5,3,1,20,20
Connor McLaughlin,131771,T,STANFORD,1,0,300,15.1,2,5,58,100.0,100.0,94.0,1,7,0,63,63,28.4,1,4,20,100.0,100.0,87.5,5,0,22,22
Fa'alili Fa'amoe,131930,T,WASH STATE,1,0,341,72.0,0,3,58,100.0,100.0,95.7,0,4,1,63,63,65.2,0,2,16,100.0,100.0,93.7,2,0,20,20
Konner Gomness,100542,C,WASH STATE,1,0,341,75.6,0,1,58,100.0,100.0,99.1,0,1,0,63,63,65.2,0,0,16,100.0,100.0,100.0,0,0,20,20
Esa Pole,174220,T,WASH STATE,1,0,341,60.1,1,3,58,100.0,100.0,94.8,0,5,1,63,63,30.7,1,3,16,100.0,100.0,81.2,5,1,20,20
Christian Hilborn,146501,G,WASH STATE,1,0,341,84.6,0,1,58,100.0,100.0,99.1,0,1,0,63,63,84.7,0,0,16,100.0,100.0,100.0,0,0,20,20
Jake Maikkula,157269,G,STANFORD,1,0,300,74.2,0,1,58,100.0,100.0,99.1,0,1,0,63,63,68.3,0,0,20,100.0,100.0,100.0,0,0,22,22
Trevor Mayberry,148952,G,STANFORD,1,0,300,54.1,0,4,58,100.0,100.0,96.6,0,4,0,63,63,78.7,0,1,20,100.0,100.0,97.5,1,0,22,22
Kareem Harden,176571,G,COLORADO,1,0,143,40.4,0,0,56,100.0,100.0,96.4,0,2,2,59,59,61.7,0,0,19,100.0,100.0,100.0,0,0,22,22
Savion Washington,130505,T,COLORADO,1,0,143,16.8,1,2,56,100.0,100.0,95.5,0,4,1,59,59,0.0,1,2,19,100.0,100.0,86.8,4,1,22,22
Van Wells,157694,C,COLORADO,1,0,143,56.4,1,1,56,100.0,100.0,96.4,0,3,1,59,59,24.9,1,1,19,100.0,100.0,89.5,3,1,22,22
Jett Duncan,121886,T,N TEXAS,1,0,251,54.1,1,3,52,100.0,100.0,94.2,0,5,1,58,58,44.9,0,2,15,100.0,100.0,86.7,3,1,16,16
Kaci Moreka,91693,T,N TEXAS,1,0,251,51.6,0,6,52,100.0,100.0,94.2,0,6,0,58,58,68.6,0,0,15,100.0,100.0,100.0,0,0,16,16
Ethan Miner,98068,C,N TEXAS,1,0,251,75.9,0,1,52,100.0,100.0,99.0,1,1,0,58,58,81.7,0,0,15,100.0,100.0,100.0,0,0,16,16
Gabe Blair,145323,G,N TEXAS,1,0,251,57.9,1,0,52,100.0,100.0,99.0,0,1,0,58,58,27.6,0,0,15,100.0,100.0,100.0,0,0,16,16
Dustyn Hall,101036,G,E CAROLINA,1,0,156,17.6,0,4,56,100.0,100.0,94.6,0,5,1,57,57,23.0,0,3,25,100.0,100.0,94.0,3,0,26,26
Hampton Ergle,123795,C,E CAROLINA,1,0,156,19.8,1,4,56,100.0,100.0,95.5,0,5,0,57,57,11.0,1,3,25,100.0,100.0,92.0,4,0,26,26
Dontae Lucas,98047,G,S ALABAMA,1,0,288,51.5,0,3,55,100.0,100.0,97.3,0,3,0,57,57,16.9,0,2,13,100.0,100.0,92.3,2,0,14,14
Jordan Davis,146915,T,S ALABAMA,1,0,288,52.8,1,0,55,100.0,100.0,95.5,1,3,2,57,57,77.9,0,0,13,100.0,100.0,100.0,0,0,14,14
Reggie Smith,81828,C,S ALABAMA,1,0,288,65.6,0,1,55,100.0,100.0,99.1,0,1,0,57,57,58.5,0,1,13,100.0,100.0,96.2,1,0,14,14
Reed Buys,124159,G,S ALABAMA,1,0,288,68.5,0,1,55,100.0,100.0,99.1,0,1,0,57,57,25.3,0,1,13,100.0,100.0,96.2,1,0,14,14
Parker Moorer,99422,T,E CAROLINA,1,0,156,63.0,1,0,56,100.0,100.0,99.1,1,1,0,57,57,54.6,0,0,25,100.0,100.0,100.0,0,0,26,26
Zarian McGill,156763,C,LA MONROE,1,0,209,82.9,0,0,52,100.0,100.0,100.0,0,0,0,56,56,75.7,0,0,16,100.0,100.0,100.0,0,0,18,18
Mike Purcell,55143,C,MARYLAND,1,0,215,79.3,0,0,54,100.0,100.0,98.1,0,1,1,56,56,83.5,0,0,19,100.0,100.0,100.0,0,0,21,21
DJ Glaze,129511,T,MARYLAND,1,0,215,86.8,0,1,54,100.0,100.0,99.1,0,1,0,56,56,78.6,0,1,19,100.0,100.0,97.4,1,0,21,21
Stacey Wilkins,99431,T,LA MONROE,1,0,209,59.6,0,3,52,100.0,100.0,97.1,1,3,0,56,56,52.9,0,0,16,100.0,100.0,100.0,0,0,18,18
