player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Grant Stephens,63524,G,WASH STATE,1,0,341,76.4,0,1,67,100.0,100.0,99.3,0,1,0,70,70,67.1,0,1,27,100.0,100.0,98.1,1,0,27,27
Christian Hilborn,146501,G,WASH STATE,1,0,341,5.0,2,9,67,100.0,100.0,90.3,0,12,1,70,70,0.0,1,5,27,100.0,100.0,85.2,7,1,27,27
Quinn McCarthy,100539,G,WASH STATE,1,0,341,75.0,0,1,67,100.0,100.0,97.8,0,2,1,70,70,58.5,0,1,27,100.0,100.0,94.4,2,1,27,27
Konner Gomness,100542,C,WASH STATE,1,0,341,69.3,0,3,67,100.0,100.0,97.8,0,3,0,70,70,71.0,0,1,27,100.0,100.0,98.1,1,0,27,27
Fa'alili Fa'amoe,131930,T,WASH STATE,1,0,341,48.0,2,9,67,100.0,100.0,91.8,0,11,0,70,70,42.1,0,8,27,100.0,100.0,85.2,8,0,27,27
James Faminu,123662,G,TEMPLE,1,0,306,64.8,1,0,63,100.0,100.0,99.2,0,1,0,65,65,78.9,0,0,6,100.0,100.0,100.0,0,0,6,6
Victor Stoffel,98528,T,TEMPLE,1,0,306,64.3,0,3,63,100.0,100.0,97.6,0,3,0,65,65,64.4,0,0,6,100.0,100.0,100.0,0,0,6,6
Isaac Moore,77495,T,TEMPLE,1,0,306,77.0,0,0,63,100.0,100.0,100.0,0,0,0,65,65,80.2,0,0,6,100.0,100.0,100.0,0,0,6,6
Adam Klein,77395,C,TEMPLE,1,0,306,60.2,0,0,63,100.0,100.0,100.0,0,0,0,65,65,59.7,0,0,6,100.0,100.0,100.0,0,0,6,6
Devan Rogers,66122,C,TOLEDO,1,0,316,24.9,0,1,58,100.0,100.0,97.4,0,2,1,60,60,10.6,0,0,19,100.0,100.0,94.7,1,1,20,20
Spencer Rolland,108693,T,N CAROLINA,1,0,245,71.8,0,3,57,100.0,100.0,97.4,0,3,0,60,60,78.9,0,0,7,100.0,100.0,100.0,0,0,7,7
Vinny Sciury,130632,G,TOLEDO,1,0,316,38.2,0,3,58,100.0,100.0,97.4,0,3,0,60,60,47.5,0,1,19,100.0,100.0,97.4,1,0,20,20
