player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Chris Adams,145359,T,MEMPHIS,1,0,218,89.5,0,0,62,100.0,100.0,100.0,0,0,0,66,66,81.7,0,0,18,100.0,100.0,100.0,0,0,21,21
Xavier Hill,124098,G,MEMPHIS,1,0,218,79.4,0,0,62,100.0,100.0,100.0,0,0,0,66,66,58.9,0,0,18,100.0,100.0,100.0,0,0,21,21
Trent Holler,105818,C,MEMPHIS,1,0,218,74.3,0,0,62,100.0,100.0,100.0,0,0,0,66,66,66.5,0,0,18,100.0,100.0,100.0,0,0,21,21
Keydrell Lewis,154704,T,MEMPHIS,1,0,218,72.4,0,1,62,100.0,100.0,99.2,0,1,0,66,66,61.5,0,1,18,100.0,100.0,97.2,1,0,21,21
Jonah Gambill,121763,G,MEMPHIS,1,0,218,89.8,0,0,61,100.0,100.0,100.0,1,0,0,65,65,85.3,0,0,18,100.0,100.0,100.0,0,0,21,21
Devin Kylany,131938,C,WASH STATE,1,0,341,60.8,0,2,60,100.0,100.0,98.3,1,2,0,64,64,72.6,0,1,13,100.0,100.0,96.2,1,0,13,13
Brock Dieu,146503,G,WASH STATE,1,0,341,82.8,0,1,60,100.0,100.0,99.2,1,1,0,64,64,73.5,0,1,13,100.0,100.0,96.2,1,0,13,13
Esa Pole,174220,T,WASH STATE,1,0,341,76.9,0,2,60,100.0,100.0,98.3,0,2,0,64,64,68.4,0,1,13,100.0,100.0,96.2,1,0,13,13
Rodrick Tialavea,131959,G,WASH STATE,1,0,341,72.9,0,1,60,100.0,100.0,97.5,1,2,1,64,64,31.4,0,1,13,100.0,100.0,88.5,2,1,13,13
Austin Blaske,124011,C,N CAROLINA,1,0,245,61.0,1,0,56,100.0,100.0,99.1,0,1,0,63,63,71.3,1,0,26,100.0,100.0,98.1,1,0,28,28
Jordan Seaton,183886,T,COLORADO,1,0,143,77.6,0,3,55,100.0,100.0,97.3,2,3,0,63,63,72.0,0,3,34,100.0,100.0,95.6,3,0,42,42
Hank Zilinskas,171911,C,COLORADO,1,0,143,71.6,1,0,55,100.0,100.0,97.3,0,2,1,63,63,65.0,1,0,34,100.0,100.0,95.6,2,1,42,42
Tyler Brown,98070,G,COLORADO,1,0,143,72.5,0,2,55,100.0,100.0,98.2,0,2,0,63,63,65.7,0,2,34,100.0,100.0,97.1,2,0,42,42
Willie Lampkin,122344,G,N CAROLINA,1,0,245,67.4,2,1,56,100.0,100.0,97.3,0,3,0,63,63,57.6,1,0,26,100.0,100.0,98.1,1,0,28,28
Malik Williams,128441,T,S JOSE ST,1,0,285,35.5,0,2,56,100.0,100.0,98.2,0,2,0,62,62,8.8,0,2,26,100.0,100.0,96.2,2,0,29,29
Peseti Lapuaho,159070,T,S JOSE ST,1,0,285,24.3,0,1,56,100.0,100.0,97.3,0,2,1,62,62,0.0,0,1,26,100.0,100.0,94.2,2,1,29,29
Hudson Mesa,90875,C,S JOSE ST,1,0,285,49.7,0,3,56,100.0,100.0,97.3,1,3,0,62,62,33.1,0,3,26,100.0,100.0,94.2,3,0,29,29
Sione Nomani,188840,G,S JOSE ST,1,1,285,23.4,0,3,56,100.0,100.0,97.3,1,3,0,62,62,12.7,0,3,26,100.0,100.0,94.2,3,0,29,29
Marist Talavou,72200,G,S JOSE ST,1,0,285,81.7,0,1,56,100.0,100.0,99.1,0,1,0,62,62,74.3,0,1,26,100.0,100.0,98.1,1,0,29,29
Richard Pearce,151054,G,NEW MEXICO,1,0,241,82.7,0,0,56,100.0,100.0,100.0,2,0,0,61,61,69.9,0,0,10,100.0,100.0,100.0,0,0,11,11
Baraka Beckett,81883,G,NEW MEXICO,1,0,241,82.4,0,1,56,100.0,100.0,99.1,0,1,0,61,61,82.1,0,0,10,100.0,100.0,100.0,0,0,11,11
