player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jake Kradel,77328,G,PITTSBURGH,1,0,268,77.1,0,3,65,100.0,100.0,97.7,0,3,0,68,68,68.6,0,3,39,100.0,100.0,96.2,3,0,41,41
Marcus Minor,59831,G,PITTSBURGH,1,0,268,85.8,0,1,65,100.0,100.0,99.2,0,1,0,68,68,81.1,0,1,39,100.0,100.0,98.7,1,0,41,41
Owen Drexel,60019,C,PITTSBURGH,1,0,268,68.2,1,1,65,100.0,100.0,96.9,0,3,1,68,68,73.3,0,1,39,100.0,100.0,96.2,2,1,41,41
Carter Warren,60023,T,PITTSBURGH,1,0,268,63.5,0,2,65,100.0,100.0,98.5,1,2,0,68,68,80.6,0,0,39,100.0,100.0,100.0,0,0,41,41
Gabriel Houy,60020,T,PITTSBURGH,1,0,268,64.6,0,2,61,100.0,100.0,96.7,0,3,1,64,64,71.6,0,2,36,100.0,100.0,94.4,3,1,38,38
Juice Scruggs,81800,G,PENN STATE,1,0,266,57.6,0,2,56,100.0,100.0,98.2,0,2,0,59,59,27.4,0,2,19,100.0,100.0,94.7,2,0,22,22
Eric Wilson,108531,G,PENN STATE,1,0,266,46.2,0,3,56,100.0,100.0,95.5,0,4,1,59,59,37.8,0,1,19,100.0,100.0,92.1,2,1,22,22
Mike Miranda,60016,C,PENN STATE,1,0,266,67.9,0,2,56,100.0,100.0,98.2,0,2,0,59,59,61.5,0,1,19,100.0,100.0,97.4,1,0,22,22
Rasheed Walker,81798,T,PENN STATE,1,0,266,48.7,2,0,56,100.0,100.0,96.4,0,3,1,59,59,50.4,0,0,19,100.0,100.0,94.7,1,1,22,22
Jon Gaines II,81879,G,UCLA,1,0,324,50.2,1,3,55,100.0,100.0,96.4,0,4,0,57,57,49.7,0,2,31,100.0,100.0,96.8,2,0,32,32
Duke Clemens,100545,C,UCLA,1,0,324,69.0,1,1,55,100.0,100.0,98.2,0,2,0,57,57,68.9,0,1,31,100.0,100.0,98.4,1,0,32,32
Gene Pryor,75851,T,HAWAII,1,0,180,59.0,0,2,54,100.0,100.0,96.3,0,3,1,57,57,60.2,0,0,35,100.0,100.0,97.1,1,1,38,38
Micah Vanterpool,52075,G,HAWAII,1,0,180,78.8,0,2,54,100.0,100.0,98.1,0,2,0,57,57,73.3,0,2,35,100.0,100.0,97.1,2,0,38,38
