player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Falepule Alo,128376,C,UTAH ST,1,0,329,77.3,1,0,64,100.0,100.0,99.2,0,1,0,65,65,28.8,1,0,5,100.0,100.0,90.0,1,0,5,5
Wyatt Bowles,81896,G,UTAH ST,1,0,329,63.7,0,3,64,100.0,100.0,97.7,0,3,0,65,65,58.2,0,1,5,100.0,100.0,90.0,1,0,5,5
Aloali'i Maui,175947,G,UTAH ST,1,0,329,56.8,0,2,64,100.0,100.0,98.4,0,2,0,65,65,79.4,0,0,5,100.0,100.0,100.0,0,0,5,5
Teague Andersen,163424,T,UTAH ST,1,0,329,81.4,0,0,63,100.0,100.0,100.0,1,0,0,64,64,79.5,0,0,4,100.0,100.0,100.0,0,0,4,4
Jonah Savaiinaea,158742,T,ARIZONA,1,0,109,85.3,0,0,58,100.0,100.0,100.0,0,0,0,61,61,80.7,0,0,28,100.0,100.0,100.0,0,0,30,30
Josh Baker,131560,C,ARIZONA,1,0,109,77.7,1,1,58,100.0,100.0,98.3,0,2,0,61,61,68.7,1,1,28,100.0,100.0,96.4,2,0,30,30
Rhino Tapa'atoutai,171870,T,ARIZONA,1,0,109,41.6,3,4,58,100.0,100.0,94.0,0,7,0,61,61,20.7,3,2,28,100.0,100.0,91.1,5,0,30,30
Josh Kaltenberger,129819,C,MARYLAND,1,0,215,64.9,0,2,57,100.0,100.0,98.2,0,2,0,61,61,75.8,0,0,15,100.0,100.0,100.0,0,0,18,18
Alexander Doost,176507,G,ARIZONA,1,0,109,83.2,0,0,58,100.0,100.0,100.0,0,0,0,61,61,75.8,0,0,28,100.0,100.0,100.0,0,0,30,30
Aliou Bah,157068,G,MARYLAND,1,0,215,73.1,1,1,57,100.0,100.0,98.2,0,2,0,61,61,47.2,1,1,15,100.0,100.0,93.3,2,0,18,18
Wendell Moe Jr.,158736,G,ARIZONA,1,0,109,87.9,1,0,58,100.0,100.0,99.1,0,1,0,61,61,83.6,1,0,28,100.0,100.0,98.2,1,0,30,30
Pichon Wimbley,158371,G,GA SOUTHRN,1,0,174,79.7,0,1,52,100.0,100.0,97.1,0,2,1,58,58,74.4,0,0,24,100.0,100.0,95.8,1,1,27,27
Dominic Boyd,150802,T,GA SOUTHRN,1,0,174,82.7,0,0,52,100.0,100.0,98.1,1,1,1,58,58,73.3,0,0,24,100.0,100.0,95.8,1,1,27,27
Cole Rhett,171386,T,TOLEDO,1,0,316,58.5,0,4,55,100.0,100.0,92.7,0,6,2,58,58,52.6,0,2,27,100.0,100.0,88.9,4,2,27,27
Carter Fouty,156989,G,TOLEDO,1,0,316,84.2,2,0,55,100.0,100.0,98.2,0,2,0,58,58,75.8,2,0,27,100.0,100.0,96.3,2,0,27,27
Jakob James,52540,C,TOLEDO,1,0,316,84.8,0,1,55,100.0,100.0,99.1,0,1,0,58,58,84.4,0,0,27,100.0,100.0,100.0,0,0,27,27
Ethan Spoth,156998,G,TOLEDO,1,0,316,80.9,0,1,55,100.0,100.0,99.1,0,1,0,58,58,75.7,0,1,27,100.0,100.0,98.1,1,0,27,27
Drew Azzopardi,158777,T,WASHINGTON,1,0,340,9.7,0,4,55,100.0,100.0,94.5,0,5,1,57,57,0.0,0,4,22,100.0,100.0,86.4,5,1,22,22
D'Angalo Titialii,143757,C,WASHINGTON,1,0,340,67.1,0,2,55,100.0,100.0,98.2,0,2,0,57,57,61.6,0,1,22,100.0,100.0,97.7,1,0,22,22
Enokk Vimahi,101548,G,WASHINGTON,1,0,340,26.5,1,1,55,100.0,100.0,94.5,0,4,2,57,57,51.6,0,1,22,100.0,100.0,97.7,1,0,22,22
Emery Jones Jr.,157117,T,LSU,1,0,211,44.1,1,8,52,100.0,100.0,91.3,1,9,0,56,56,26.3,1,7,25,100.0,100.0,84.0,8,0,27,27
DJ Chester,172473,C,LSU,1,0,211,58.0,1,4,52,100.0,100.0,95.2,0,5,0,56,56,56.2,1,2,25,100.0,100.0,94.0,3,0,27,27
Miles Frazier,123626,G,LSU,1,0,211,83.7,0,2,52,100.0,100.0,98.1,0,2,0,56,56,81.9,0,1,25,100.0,100.0,98.0,1,0,27,27
Garrett Dellinger,146770,G,LSU,1,0,211,70.6,0,2,52,100.0,100.0,98.1,0,2,0,56,56,53.0,0,2,25,100.0,100.0,96.0,2,0,27,27
Will Campbell,157106,T,LSU,1,0,211,93.0,0,0,52,100.0,100.0,100.0,0,0,0,56,56,90.5,0,0,25,100.0,100.0,100.0,0,0,27,27
