player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Konner Gomness,100542,C,WASH STATE,1,0,341,72.3,0,3,72,100.0,100.0,97.9,0,3,0,77,77,69.9,0,2,21,100.0,100.0,95.2,2,0,22,22
Brock Dieu,146503,G,WASH STATE,1,0,341,48.8,0,2,72,100.0,100.0,95.8,0,4,2,77,77,70.6,0,2,21,100.0,100.0,95.2,2,0,22,22
Christian Hilborn,146501,G,WASH STATE,1,0,341,66.0,0,2,72,100.0,100.0,97.2,0,3,1,77,77,73.0,0,2,21,100.0,100.0,95.2,2,0,22,22
Fa'alili Fa'amoe,131930,T,WASH STATE,1,0,341,44.0,0,4,72,100.0,100.0,97.2,0,4,0,77,77,20.1,0,2,21,100.0,100.0,95.2,2,0,22,22
Pichon Wimbley,158371,G,GA SOUTHRN,1,0,174,58.4,0,3,60,100.0,100.0,97.5,0,3,0,62,62,60.2,0,1,19,100.0,100.0,97.4,1,0,20,20
Chandler Strong,158365,C,GA SOUTHRN,1,0,174,76.2,0,0,60,100.0,100.0,100.0,0,0,0,62,62,83.4,0,0,19,100.0,100.0,100.0,0,0,20,20
Khalil Crowder,78240,G,GA SOUTHRN,1,0,174,62.2,1,1,59,98.3,98.4,98.3,0,2,0,61,62,67.7,0,1,19,100.0,100.0,97.4,1,0,20,20
Mitchell Gildehaus,121764,G,MEMPHIS,1,0,218,46.2,0,2,52,100.0,100.0,98.1,0,2,0,60,60,46.1,0,1,29,100.0,100.0,98.3,1,0,32,32
Xavier Hill,124098,T,MEMPHIS,1,0,218,64.9,2,0,52,100.0,100.0,98.1,0,2,0,60,60,47.2,2,0,29,100.0,100.0,96.6,2,0,32,32
Davion Carter,158004,G,MEMPHIS,1,0,218,86.5,0,1,52,100.0,100.0,99.0,0,1,0,60,60,86.8,0,0,29,100.0,100.0,100.0,0,0,32,32
Terrance McClain,158003,T,MEMPHIS,1,0,218,50.7,2,3,52,100.0,100.0,95.2,1,5,0,60,60,31.1,2,3,29,100.0,100.0,91.4,5,0,32,32
Jacob Likes,101023,C,MEMPHIS,1,0,218,72.0,0,1,52,100.0,100.0,99.0,0,1,0,60,60,60.0,0,1,29,100.0,100.0,98.3,1,0,32,32
Rasheed Miller,122451,T,GA SOUTHRN,1,0,174,41.0,2,6,55,100.0,100.0,92.7,0,8,0,57,57,30.3,2,3,19,100.0,100.0,86.8,5,0,20,20
Gavin Byers,122263,G,BAYLOR,1,0,118,62.8,0,1,53,100.0,100.0,99.1,0,1,0,57,57,62.4,0,0,8,100.0,100.0,100.0,0,0,10,10
Campbell Barrington,147505,T,BAYLOR,1,0,118,78.6,0,0,53,100.0,100.0,100.0,0,0,0,57,57,83.7,0,0,8,100.0,100.0,100.0,0,0,10,10
Coleton Price,158567,C,BAYLOR,1,0,118,72.7,0,2,52,100.0,100.0,96.2,0,3,1,56,56,38.9,0,2,8,100.0,100.0,87.5,2,0,10,10
