player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Marshall Jackson,72689,T,W KENTUCKY,1,0,346,78.6,0,0,56,100.0,100.0,98.2,0,1,1,57,57,47.6,0,0,8,100.0,100.0,87.5,1,1,8,8
Laurence Seymore,143949,G,W KENTUCKY,1,0,346,85.2,0,0,56,100.0,100.0,100.0,0,0,0,57,57,82.5,0,0,8,100.0,100.0,100.0,0,0,8,8
Elijah Williams,188242,C,W KENTUCKY,1,0,346,63.4,0,0,56,100.0,100.0,100.0,0,0,0,57,57,79.9,0,0,8,100.0,100.0,100.0,0,0,8,8
Quincy Jenkins,122299,G,W KENTUCKY,1,0,346,60.5,1,1,56,100.0,100.0,98.2,0,2,0,57,57,30.9,1,0,8,100.0,100.0,93.7,1,0,8,8
Devon Smith,171564,T,W KENTUCKY,1,1,346,54.0,1,3,56,100.0,100.0,96.4,1,4,0,57,57,29.8,1,1,8,100.0,100.0,87.5,2,0,8,8
Judah Kaio,184168,G,HAWAII,1,0,180,0.0,2,1,50,100.0,100.0,93.0,0,5,2,51,51,7.5,0,1,23,100.0,100.0,93.5,2,1,24,24
James Milovale,175703,T,HAWAII,1,0,180,78.7,0,1,50,100.0,100.0,99.0,0,1,0,51,51,76.7,0,1,23,100.0,100.0,97.8,1,0,24,24
Zhen Sotelo,146067,G,HAWAII,1,0,180,64.7,0,0,50,100.0,100.0,100.0,1,0,0,51,51,46.8,0,0,23,100.0,100.0,100.0,0,0,24,24
Ethan Spencer,158188,C,HAWAII,1,0,180,62.0,0,0,49,100.0,100.0,95.9,0,2,2,50,50,48.4,0,0,23,100.0,100.0,91.3,2,2,24,24
Cam Todd,170382,C,SM HOUSTON,1,0,281,65.5,0,1,39,100.0,100.0,96.2,1,2,1,42,42,69.1,0,0,11,100.0,100.0,100.0,0,0,11,11
Luke Eckardt,163282,T,SM HOUSTON,1,0,281,47.4,0,4,39,100.0,100.0,94.9,1,4,0,42,42,38.6,0,2,11,100.0,100.0,90.9,2,0,11,11
Mich'le Joseph,189899,G,SM HOUSTON,1,0,281,63.9,0,2,39,100.0,100.0,97.4,0,2,0,42,42,69.8,0,1,11,100.0,100.0,95.5,1,0,11,11
Rhett Larson,158273,G,SM HOUSTON,1,0,281,35.1,1,3,39,100.0,100.0,94.9,0,4,0,42,42,82.1,0,0,11,100.0,100.0,100.0,0,0,11,11
Kolt Dieterich,175612,T,SM HOUSTON,1,0,281,42.7,1,0,39,100.0,100.0,98.7,0,1,0,42,42,74.1,0,0,11,100.0,100.0,100.0,0,0,11,11
Dean Briski,158172,T,HAWAII,1,0,180,61.3,0,1,36,100.0,100.0,98.6,0,1,0,37,37,58.6,0,1,17,100.0,100.0,97.1,1,0,18,18
Tyler Miller,122526,T,IOWA STATE,1,0,193,50.6,0,2,36,100.0,100.0,94.4,0,3,1,37,37,30.9,0,2,19,100.0,100.0,89.5,3,1,19,19
Dylan Barrett,129912,G,IOWA STATE,1,0,193,50.2,0,0,36,100.0,100.0,97.2,0,1,1,37,37,46.1,0,0,19,100.0,100.0,94.7,1,1,19,19
Jim Bonifas,144544,C,IOWA STATE,1,0,193,61.2,0,0,36,100.0,100.0,100.0,0,0,0,37,37,51.1,0,0,19,100.0,100.0,100.0,0,0,19,19
Brendan Black,174658,G,IOWA STATE,1,0,193,20.9,0,2,36,100.0,100.0,94.4,0,3,1,37,37,3.0,0,2,19,100.0,100.0,89.5,3,1,19,19
James Neal III,157599,T,IOWA STATE,1,0,193,57.7,0,2,36,100.0,100.0,94.4,0,3,1,37,37,38.8,0,2,19,100.0,100.0,89.5,3,1,19,19
Ziron Brown,188857,C,STANFORD,1,1,300,74.2,0,1,32,100.0,100.0,98.4,1,1,0,35,35,60.6,0,1,11,100.0,100.0,95.5,1,0,14,14
Simione Pale,176626,G,STANFORD,1,0,300,58.3,1,0,32,100.0,100.0,98.4,0,1,0,35,35,29.0,1,0,11,100.0,100.0,95.5,1,0,14,14
Niki Prongos,162464,T,STANFORD,1,0,300,57.6,2,0,32,100.0,100.0,96.9,0,2,0,35,35,44.2,1,0,11,100.0,100.0,95.5,1,0,14,14
Malik McGowan,122842,G,UNLV,1,0,325,86.5,0,0,32,100.0,100.0,100.0,0,0,0,35,35,79.3,0,0,6,100.0,100.0,100.0,0,0,6,6
Reid Williams,129405,C,UNLV,1,0,325,83.8,0,0,32,100.0,100.0,100.0,0,0,0,35,35,77.5,0,0,6,100.0,100.0,100.0,0,0,6,6
Edward Fonua,173529,G,FRESNO ST,1,0,169,57.6,1,3,32,100.0,100.0,93.7,0,4,0,32,32,62.5,0,2,12,100.0,100.0,91.7,2,0,12,12
John Pastore,157770,T,KANSAS ST,1,0,199,86.1,0,0,32,100.0,100.0,100.0,0,0,0,32,32,77.2,0,0,2,100.0,100.0,100.0,0,0,2,2
Andrew Leingang,144599,T,KANSAS ST,1,0,199,41.8,0,1,32,100.0,100.0,98.4,0,1,0,32,32,6.8,0,1,2,100.0,100.0,75.0,1,0,2,2
Sam Hecht,144601,C,KANSAS ST,1,0,199,57.5,0,1,32,100.0,100.0,98.4,0,1,0,32,32,6.5,0,1,2,100.0,100.0,75.0,1,0,2,2
Jacob Spomer,163415,C,FRESNO ST,1,0,169,72.5,1,0,32,100.0,100.0,98.4,0,1,0,32,32,56.6,1,0,12,100.0,100.0,95.8,1,0,12,12
Taylor Poitier,99437,G,KANSAS ST,1,0,199,78.6,0,0,32,100.0,100.0,100.0,0,0,0,32,32,75.1,0,0,2,100.0,100.0,100.0,0,0,2,2
Rolan Fullwood,146051,T,FRESNO ST,1,0,169,62.0,0,1,32,100.0,100.0,98.4,0,1,0,32,32,53.9,0,1,12,100.0,100.0,95.8,1,0,12,12
Brayden Walton,198457,T,FRESNO ST,1,0,169,54.0,0,1,32,100.0,100.0,92.2,0,3,2,32,32,38.1,0,1,12,100.0,100.0,87.5,2,1,12,12
Campbell McHarg,147569,G,FRESNO ST,1,0,169,55.0,1,1,32,100.0,100.0,96.9,0,2,0,32,32,46.4,1,1,12,100.0,100.0,91.7,2,0,12,12
Nick Fattig,173636,G,STANFORD,1,0,300,80.2,0,0,25,100.0,100.0,100.0,0,0,0,27,27,83.7,0,0,8,100.0,100.0,100.0,0,0,10,10
Will Thomas,127412,T,UNLV,1,0,325,39.8,0,1,23,100.0,100.0,93.5,0,2,1,25,25,78.2,0,0,4,100.0,100.0,100.0,0,0,4,4
Calvin Clements,173069,T,KANSAS,1,0,198,58.8,0,2,23,100.0,100.0,95.7,0,2,0,24,24,46.4,0,1,6,100.0,100.0,91.7,1,0,6,6
Kobe Baynes,122692,G,KANSAS,1,0,198,84.0,0,0,23,100.0,100.0,100.0,0,0,0,24,24,80.3,0,0,6,100.0,100.0,100.0,0,0,6,6
Bryce Foster,146994,C,KANSAS,1,0,198,75.4,0,1,23,100.0,100.0,97.8,0,1,0,24,24,61.5,0,1,6,100.0,100.0,91.7,1,0,6,6
Kahlil House,188868,T,STANFORD,1,0,300,57.1,0,1,21,100.0,100.0,97.6,0,1,0,24,24,62.2,0,1,8,100.0,100.0,93.7,1,0,11,11
Alani Makihele,128362,G,UNLV,1,0,325,85.1,0,0,22,100.0,100.0,100.0,0,0,0,23,23,76.6,0,0,3,100.0,100.0,100.0,0,0,3,3
James Faminu,123662,T,UNLV,1,1,325,52.3,0,0,20,100.0,100.0,100.0,1,0,0,23,23,78.7,0,0,5,100.0,100.0,100.0,0,0,5,5
Austin Boyd,174066,T,UNLV,1,0,325,47.0,0,3,21,100.0,100.0,92.9,0,3,0,22,22,76.8,0,0,3,100.0,100.0,100.0,0,0,3,3
JB Nelson,164180,G,KANSAS ST,1,0,199,82.8,0,0,20,100.0,100.0,100.0,0,0,0,20,20,75.1,0,0,2,100.0,100.0,100.0,0,0,2,2
Enrique Cruz Jr.,144041,T,KANSAS,1,0,198,80.3,0,0,16,100.0,100.0,100.0,0,0,0,16,16,79.5,0,0,5,100.0,100.0,100.0,0,0,5,5
Landon Sims,146065,HB,HAWAII,1,0,180,83.0,0,0,16,50.0,50.0,100.0,0,0,0,16,32,81.6,0,0,10,55.6,55.6,100.0,0,0,10,18
Amir Herring,174039,G,KANSAS,1,0,198,82.9,0,0,15,100.0,100.0,100.0,0,0,0,16,16,79.4,0,0,5,100.0,100.0,100.0,0,0,5,5
KT Carter,175698,T,HAWAII,1,0,180,30.4,0,1,14,100.0,100.0,96.4,0,1,0,14,14,0.0,0,1,6,100.0,100.0,91.7,1,0,6,6
Terrence Enos Jr.,144020,T,KANSAS ST,1,0,199,67.2,0,1,12,100.0,100.0,95.8,0,1,0,12,12,,0,0,0,,,,0,0,0,0
Donavan Manson,122346,G,UNLV,1,0,325,17.3,0,0,10,100.0,100.0,100.0,0,0,0,12,12,75.8,0,0,3,100.0,100.0,100.0,0,0,3,3
Emeka Ugorji,200326,T,STANFORD,1,0,300,72.2,0,0,11,100.0,100.0,100.0,0,0,0,11,11,58.0,0,0,3,100.0,100.0,100.0,0,0,3,3
Noah Meyers,173445,TE,W KENTUCKY,1,0,346,72.7,0,0,10,25.6,25.0,100.0,0,0,0,10,40,,0,0,0,0.0,0.0,,0,0,0,5
Fisher Anderson,128961,G,STANFORD,1,0,300,81.5,0,0,7,100.0,100.0,100.0,0,0,0,8,8,79.6,0,0,3,100.0,100.0,100.0,0,0,4,4
Tavake Tuikolovatu,173990,G,KANSAS,1,0,198,77.5,0,0,8,100.0,100.0,100.0,0,0,0,8,8,72.0,0,0,1,100.0,100.0,100.0,0,0,1,1
Nolan Gorczyca,145678,T,KANSAS,1,0,198,65.4,0,0,7,100.0,100.0,100.0,0,0,0,8,8,18.6,0,0,1,100.0,100.0,100.0,0,0,1,1
Marvis Parrish,199564,HB,W KENTUCKY,1,0,346,15.3,1,0,7,21.9,21.9,92.9,0,1,0,7,32,14.2,1,0,2,40.0,40.0,75.0,1,0,2,5
Gabe Burkle,157578,TE,IOWA STATE,1,0,193,47.5,0,1,7,20.0,19.4,92.9,0,1,0,7,36,72.6,0,0,1,5.6,5.6,100.0,0,0,1,18
Nick Elksnis,146698,TE,UNLV,1,0,325,72.3,0,0,5,33.3,37.5,100.0,0,0,0,6,16,,0,0,0,0.0,0.0,,0,0,0,3
Jai'Den Thomas,174080,HB,UNLV,1,0,325,57.3,0,1,4,23.5,30.0,87.5,0,1,0,6,20,70.0,0,0,1,25.0,25.0,100.0,0,0,1,4
Var'keyes Gumms,145319,TE,UNLV,1,0,325,73.5,0,0,5,35.7,40.0,100.0,0,0,0,6,15,,0,0,0,0.0,0.0,,0,0,0,3
Alton McCaskill,144253,HB,SM HOUSTON,1,0,281,58.9,0,0,5,35.7,35.7,100.0,0,0,0,5,14,76.3,0,0,2,33.3,33.3,100.0,0,0,2,6
Austin Smith,146318,TE,SM HOUSTON,1,0,281,69.4,0,0,4,14.8,17.2,100.0,0,0,0,5,29,,0,0,0,0.0,0.0,,0,0,0,9
Sedrick Irvin,176618,HB,STANFORD,1,0,300,23.6,0,1,5,33.3,33.3,90.0,0,1,0,5,15,22.9,0,0,3,75.0,75.0,100.0,0,0,3,4
Daniel Hishaw Jr.,122562,HB,KANSAS,1,0,198,25.4,0,0,4,23.5,23.5,100.0,0,0,0,4,17,13.5,0,0,2,40.0,40.0,100.0,0,0,2,5
Carson Bruhn,191163,TE,KANSAS,1,0,198,70.7,0,0,4,40.0,40.0,100.0,0,0,0,4,10,69.5,0,0,1,100.0,100.0,100.0,0,0,1,1
Sam Roush,157270,TE,STANFORD,1,0,300,70.0,0,0,4,16.0,14.3,100.0,0,0,0,4,28,,0,0,0,0.0,0.0,,0,0,0,12
Elijah Green,122836,HB,SM HOUSTON,1,0,281,22.2,0,0,4,16.0,14.3,75.0,0,1,1,4,28,74.7,0,0,2,40.0,40.0,100.0,0,0,2,5
Will Anciaux,173090,TE,KANSAS ST,1,0,199,70.0,0,0,4,50.0,50.0,100.0,0,0,0,4,8,,0,0,0,,,,0,0,0,0
Will Swanson,122620,TE,KANSAS ST,1,0,199,68.9,0,0,3,37.5,37.5,100.0,0,0,0,3,8,,0,0,0,,,,0,0,0,0
Benjamin Brahmer,174660,TE,IOWA STATE,1,0,193,72.5,0,0,3,10.0,9.7,100.0,0,0,0,3,31,,0,0,0,0.0,0.0,,0,0,0,17
