player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Kaci Moreka,91693,T,N TEXAS,1,0,251,25.7,1,4,57,100.0,100.0,95.6,0,5,0,60,60,32.1,0,2,15,100.0,100.0,93.3,2,0,16,16
Brock Dieu,146503,G,WASH STATE,1,0,341,63.0,0,1,59,100.0,100.0,99.2,0,1,0,60,60,27.7,0,1,19,100.0,100.0,97.4,1,0,19,19
Jett Duncan,121886,T,N TEXAS,1,0,251,32.6,1,6,57,100.0,100.0,93.9,0,7,0,60,60,0.0,1,4,15,100.0,100.0,83.3,5,0,16,16
Ethan Miner,98068,C,N TEXAS,1,0,251,75.2,0,2,57,100.0,100.0,98.2,0,2,0,60,60,73.7,0,1,15,100.0,100.0,96.7,1,0,16,16
Febechi Nwaiwu,145324,G,N TEXAS,1,0,251,66.7,0,0,57,100.0,100.0,100.0,0,0,0,60,60,61.2,0,0,15,100.0,100.0,100.0,0,0,16,16
Gabe Blair,145323,G,N TEXAS,1,0,251,69.3,0,1,57,100.0,100.0,99.1,0,1,0,60,60,36.2,0,1,15,100.0,100.0,96.7,1,0,16,16
Fa'alili Fa'amoe,131930,T,WASH STATE,1,0,341,76.1,0,2,59,100.0,100.0,98.3,0,2,0,60,60,78.8,0,1,19,100.0,100.0,97.4,1,0,19,19
Christian Hilborn,146501,G,WASH STATE,1,0,341,69.3,1,1,59,100.0,100.0,98.3,0,2,0,60,60,60.4,0,1,19,100.0,100.0,97.4,1,0,19,19
Esa Pole,174220,T,WASH STATE,1,0,341,65.3,0,3,58,100.0,100.0,97.4,0,3,0,59,59,54.0,0,2,19,100.0,100.0,94.7,2,0,19,19
Stacey Wilkins,99431,T,LA MONROE,1,0,209,28.9,1,3,54,100.0,100.0,94.4,3,5,1,58,58,52.9,0,1,18,100.0,100.0,91.7,2,1,19,19
Zarian McGill,156763,C,LA MONROE,1,0,209,70.1,1,2,54,100.0,100.0,97.2,0,3,0,58,58,65.0,1,0,18,100.0,100.0,97.2,1,0,19,19
Tellek Lockette,163512,G,LA MONROE,1,0,209,75.3,1,2,54,100.0,100.0,95.4,0,4,1,58,58,69.4,0,1,18,100.0,100.0,91.7,2,1,19,19
Elijah Fisher,127950,G,LA MONROE,1,0,209,85.7,0,1,54,100.0,100.0,99.1,0,1,0,58,58,85.0,0,0,18,100.0,100.0,100.0,0,0,19,19
Keydrell Lewis,154704,T,LA MONROE,1,1,209,64.9,0,3,54,100.0,100.0,95.4,1,4,1,58,58,79.8,0,1,18,100.0,100.0,97.2,1,0,19,19
