player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jarrod Hufford,99440,T,IOWA STATE,1,1,193,42.5,1,1,60,100.0,100.0,96.7,2,3,1,65,65,54.9,1,1,18,100.0,100.0,94.4,2,0,19,19
Colin Newell,59753,C,IOWA STATE,1,0,193,41.7,1,2,60,100.0,100.0,97.5,0,3,0,65,65,8.0,1,2,18,100.0,100.0,91.7,3,0,19,19
Derek Schweiger,59750,T,IOWA STATE,1,0,193,56.2,0,2,60,100.0,100.0,96.7,0,3,1,65,65,85.8,0,0,18,100.0,100.0,100.0,0,0,19,19
Darrell Simmons Jr.,99441,G,IOWA STATE,1,0,193,51.2,0,1,60,100.0,100.0,99.2,0,1,0,65,65,58.9,0,1,18,100.0,100.0,97.2,1,0,19,19
Trevor Downing,77472,G,IOWA STATE,1,0,193,77.5,0,1,60,100.0,100.0,99.2,0,1,0,65,65,51.3,0,1,18,100.0,100.0,97.2,1,0,19,19
Luke Wattenberg,41024,C,WASHINGTON,1,0,340,70.1,0,2,61,100.0,100.0,98.4,0,2,0,61,61,64.8,0,1,25,100.0,100.0,98.0,1,0,25,25
Jaxson Kirkland,60215,T,WASHINGTON,1,0,340,86.6,1,0,61,100.0,100.0,99.2,0,1,0,61,61,78.6,1,0,25,100.0,100.0,98.0,1,0,25,25
Ulumoo Ale,81926,G,WASHINGTON,1,0,340,76.1,0,1,61,100.0,100.0,99.2,0,1,0,61,61,75.2,0,0,25,100.0,100.0,100.0,0,0,25,25
Henry Bainivalu,60214,G,WASHINGTON,1,0,340,72.9,0,1,61,100.0,100.0,97.5,0,2,1,61,61,53.9,0,1,25,100.0,100.0,94.0,2,1,25,25
Victor Curne,81930,T,WASHINGTON,1,0,340,79.4,0,0,61,100.0,100.0,100.0,0,0,0,61,61,83.2,0,0,25,100.0,100.0,100.0,0,0,25,25
Adam Korutz,44467,G,COLO STATE,1,0,144,65.4,0,4,58,100.0,100.0,96.6,0,4,0,59,59,66.7,0,1,17,100.0,100.0,97.1,1,0,17,17
Lance Robinson,121819,T,MIDDLE TN,1,0,224,64.1,1,3,54,100.0,100.0,96.3,0,4,0,59,59,67.0,1,0,14,100.0,100.0,96.4,1,0,14,14
Olusegun Oluwatimi,98581,C,VIRGINIA,1,0,335,59.5,1,1,56,100.0,100.0,96.4,0,3,1,59,59,41.4,1,1,32,100.0,100.0,93.7,3,1,33,33
Jordan Palmer,121816,C,MIDDLE TN,1,0,224,64.5,0,3,54,100.0,100.0,97.2,0,3,0,59,59,63.4,0,2,14,100.0,100.0,92.9,2,0,14,14
Mike Ciaffoni,98056,G,COLO STATE,1,0,144,43.1,1,0,58,100.0,100.0,97.4,0,2,1,59,59,41.0,0,0,17,100.0,100.0,94.1,1,1,17,17
Robert Haskins,77575,T,VIRGINIA,1,0,335,38.9,2,2,56,100.0,100.0,92.9,0,6,2,59,59,26.3,1,2,32,100.0,100.0,89.1,5,2,33,33
Barry Wesley,52018,T,COLO STATE,1,0,144,70.2,0,2,58,100.0,100.0,96.6,0,3,1,59,59,54.7,0,1,17,100.0,100.0,91.2,2,1,17,17
Cam Reddy,77340,C,COLO STATE,1,0,144,71.8,1,1,58,100.0,100.0,98.3,0,2,0,59,59,73.9,0,0,17,100.0,100.0,100.0,0,0,17,17
Ryan Nelson,62778,G,VIRGINIA,1,0,335,90.0,0,0,56,100.0,100.0,100.0,0,0,0,59,59,87.6,0,0,32,100.0,100.0,100.0,0,0,33,33
Steven Losoya III,98266,T,MIDDLE TN,1,1,224,82.2,0,1,54,100.0,100.0,99.1,1,1,0,59,59,67.2,0,1,14,100.0,100.0,96.4,1,0,14,14
Justin Dedich,83018,G,USC,1,0,326,82.5,0,2,51,100.0,100.0,98.0,0,2,0,58,58,70.3,0,2,16,100.0,100.0,93.7,2,0,20,20
