player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Trent Ramsey,158327,G,APP STATE,1,0,108,38.7,2,6,63,100.0,100.0,93.7,0,8,0,66,66,16.3,2,6,25,100.0,100.0,84.0,8,0,26,26
Will Flowers,138993,C,APP STATE,1,0,108,57.3,0,1,63,100.0,100.0,99.2,0,1,0,66,66,65.0,0,1,25,100.0,100.0,98.0,1,0,26,26
Cayden Sweatt,175006,G,APP STATE,1,0,108,66.0,0,1,63,100.0,100.0,97.6,0,2,1,66,66,81.1,0,0,25,100.0,100.0,100.0,0,0,26,26
James Milovale,175703,T,HAWAII,1,0,180,49.8,0,3,55,100.0,100.0,95.5,0,4,1,60,60,83.0,0,0,12,100.0,100.0,100.0,0,0,13,13
Judah Kaio,184168,G,HAWAII,1,0,180,77.2,0,0,55,100.0,100.0,100.0,0,0,0,60,60,80.9,0,0,12,100.0,100.0,100.0,0,0,13,13
Dean Briski,158172,T,HAWAII,1,0,180,45.3,0,4,55,100.0,100.0,94.5,1,5,1,60,60,12.4,0,1,12,100.0,100.0,87.5,2,1,13,13
Zhen Sotelo,146067,G,HAWAII,1,0,180,70.5,0,0,55,100.0,100.0,100.0,1,0,0,60,60,27.9,0,0,12,100.0,100.0,100.0,0,0,13,13
Kuao Peihopa,146489,G,HAWAII,1,0,180,88.1,0,0,55,100.0,100.0,100.0,1,0,0,60,60,82.9,0,0,12,100.0,100.0,100.0,0,0,13,13
Jacob Otts,142971,T,MIDDLE TN,1,0,224,28.0,1,4,56,100.0,100.0,93.7,0,6,1,59,59,4.7,0,4,21,100.0,100.0,85.7,5,1,22,22
Marcus Miller,128363,C,MIDDLE TN,1,0,224,18.0,0,5,56,100.0,100.0,95.5,0,5,0,59,59,34.5,0,2,21,100.0,100.0,95.2,2,0,22,22
