player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
BJ Williams,170127,G,PITTSBURGH,1,0,268,69.5,0,1,61,100.0,100.0,97.5,0,2,1,67,67,48.8,0,1,19,100.0,100.0,92.1,2,1,21,21
Ryan Baer,156362,T,PITTSBURGH,1,0,268,60.4,0,4,61,100.0,100.0,96.7,0,4,0,67,67,54.9,0,3,19,100.0,100.0,92.1,3,0,21,21
Lyndon Cooper,143987,C,PITTSBURGH,1,0,268,66.2,1,1,61,100.0,100.0,98.4,1,2,0,67,67,63.2,0,1,19,100.0,100.0,97.4,1,0,21,21
Terrence Enos Jr.,144020,T,PITTSBURGH,1,0,268,24.7,0,4,61,100.0,100.0,93.4,2,6,2,67,67,16.2,0,2,19,100.0,100.0,84.2,4,2,21,21
Ryan Linthicum,144122,C,CLEMSON,1,0,140,65.0,0,2,62,100.0,100.0,96.8,0,3,1,63,63,59.0,0,2,34,100.0,100.0,94.1,3,1,34,34
Blake Miller,156248,T,CLEMSON,1,0,140,66.4,0,4,62,100.0,100.0,96.8,0,4,0,63,63,53.3,0,4,34,100.0,100.0,94.1,4,0,34,34
Tristan Leigh,144121,T,CLEMSON,1,1,140,53.0,1,4,62,100.0,100.0,94.4,1,6,1,63,63,43.9,1,2,34,100.0,100.0,92.6,4,1,34,34
Marcus Tate,144140,G,CLEMSON,1,0,140,61.1,1,3,62,100.0,100.0,96.8,0,4,0,63,63,60.9,1,3,34,100.0,100.0,94.1,4,0,34,34
Ka'ena Decambra,146066,T,HAWAII,1,0,180,54.5,0,2,60,100.0,100.0,98.3,0,2,0,62,62,64.2,0,2,34,100.0,100.0,97.1,2,0,35,35
Kuao Peihopa,146489,G,HAWAII,1,0,180,78.1,0,1,60,100.0,100.0,99.2,0,1,0,62,62,71.3,0,1,34,100.0,100.0,98.5,1,0,35,35
Chris Adams,145359,T,MEMPHIS,1,0,218,73.6,1,1,58,100.0,100.0,98.3,0,2,0,61,61,55.4,1,1,26,100.0,100.0,96.2,2,0,28,28
Trent Holler,105818,C,MEMPHIS,1,0,218,77.3,0,1,58,100.0,100.0,97.4,0,2,1,61,61,66.3,0,1,26,100.0,100.0,94.2,2,1,28,28
Jonah Gambill,121763,G,MEMPHIS,1,0,218,70.7,0,2,58,100.0,100.0,98.3,0,2,0,61,61,51.9,0,2,26,100.0,100.0,96.2,2,0,28,28
Xavier Hill,124098,G,MEMPHIS,1,0,218,90.2,0,1,58,100.0,100.0,99.1,0,1,0,61,61,84.8,0,1,26,100.0,100.0,98.1,1,0,28,28
Federico Maranges,100771,C,FAU,1,0,165,66.6,0,2,50,100.0,100.0,98.0,0,2,0,53,53,84.4,0,0,22,100.0,100.0,100.0,0,0,24,24
Jordan Church,169904,G,FAU,1,0,165,81.9,1,1,50,100.0,100.0,98.0,1,2,0,53,53,74.7,1,1,22,100.0,100.0,95.5,2,0,24,24
Mack Indestad,157468,T,E MICHIGAN,1,0,160,43.4,2,1,48,100.0,100.0,94.8,0,4,1,53,53,5.7,1,1,12,100.0,100.0,83.3,3,1,14,14
Mickey Rewolinski,130473,G,E MICHIGAN,1,0,160,82.2,0,2,48,100.0,100.0,97.9,0,2,0,53,53,73.5,0,1,12,100.0,100.0,95.8,1,0,14,14
Broderick Roman,100253,C,E MICHIGAN,1,0,160,59.8,0,2,48,100.0,100.0,97.9,0,2,0,53,53,71.9,0,1,12,100.0,100.0,95.8,1,0,14,14
Jez Janvier,145758,G,E MICHIGAN,1,0,160,67.0,1,0,48,100.0,100.0,99.0,0,1,0,53,53,58.3,1,0,12,100.0,100.0,95.8,1,0,14,14
Alec Johnson,156693,C,GA STATE,1,0,175,50.4,0,0,48,100.0,100.0,100.0,0,0,0,52,52,61.4,0,0,14,100.0,100.0,100.0,0,0,16,16
Ben Chukwuma,123850,T,GA STATE,1,0,175,38.6,0,6,48,100.0,100.0,93.7,1,6,0,52,52,43.9,0,2,14,100.0,100.0,92.9,2,0,16,16
Joshua Blanchard,101032,T,AKRON,1,0,102,64.6,1,1,47,100.0,100.0,97.9,0,2,0,51,51,58.6,0,1,22,100.0,100.0,97.7,1,0,23,23
Emmanuel Pregnon,128427,G,USC,1,0,326,70.6,1,1,50,100.0,100.0,98.0,0,2,0,51,51,66.3,0,1,19,100.0,100.0,97.4,1,0,19,19
Jack Tanner,190749,T,TULSA,1,0,320,53.6,1,3,46,100.0,100.0,93.5,0,5,1,51,51,24.4,1,3,15,100.0,100.0,80.0,5,1,17,17
Jonah Monheim,86461,C,USC,1,0,326,78.0,0,1,50,100.0,100.0,99.0,0,1,0,51,51,82.6,0,0,19,100.0,100.0,100.0,0,0,19,19
Elijah Paige,174221,T,USC,1,0,326,81.4,0,2,50,100.0,100.0,98.0,0,2,0,51,51,74.0,0,1,19,100.0,100.0,97.4,1,0,19,19
Alani Noa,176640,G,USC,1,0,326,76.2,0,1,50,100.0,100.0,99.0,0,1,0,51,51,66.3,0,1,19,100.0,100.0,97.4,1,0,19,19
Kasen Carpenter,173292,C,TULSA,1,0,320,39.4,0,2,46,100.0,100.0,97.8,0,2,0,51,51,29.4,0,0,15,100.0,100.0,100.0,0,0,17,17
Mason Murphy,74236,T,USC,1,0,326,70.0,1,2,50,100.0,100.0,97.0,0,3,0,51,51,53.0,1,2,19,100.0,100.0,92.1,3,0,19,19
Alex Atcavage,123591,T,FAU,1,0,165,46.1,0,6,48,100.0,100.0,91.7,0,7,1,50,50,52.0,0,5,22,100.0,100.0,84.1,6,1,23,23
Tyhler Williams,156886,C,AKRON,1,0,102,29.2,0,1,46,100.0,100.0,98.9,0,1,0,50,50,56.2,0,0,21,100.0,100.0,100.0,0,0,22,22
Ty Buchanan,146417,T,TEXAS TECH,1,0,315,65.8,0,2,46,100.0,100.0,97.8,0,2,0,49,49,84.5,0,0,6,100.0,100.0,100.0,0,0,6,6
Joshua Black,97843,G,GA STATE,1,0,175,45.0,0,2,46,100.0,100.0,97.8,0,2,0,49,49,24.9,0,2,13,100.0,100.0,92.3,2,0,14,14
Sterling Porcher,156590,G,TEXAS TECH,1,0,315,79.4,0,0,46,100.0,100.0,97.8,0,1,1,49,49,33.5,0,0,6,100.0,100.0,83.3,1,1,6,6
Davion Carter,158004,G,TEXAS TECH,1,0,315,85.4,0,1,46,100.0,100.0,98.9,0,1,0,49,49,80.9,0,0,6,100.0,100.0,100.0,0,0,6,6
CJ James Jr.,151192,C,UTSA,1,0,331,86.3,0,0,43,100.0,100.0,100.0,0,0,0,49,49,80.2,0,0,8,100.0,100.0,100.0,0,0,10,10
Caleb Rogers,123157,T,TEXAS TECH,1,0,315,71.9,0,3,46,100.0,100.0,96.7,0,3,0,49,49,82.0,0,0,6,100.0,100.0,100.0,0,0,6,6
Delvin Morris,176273,G,AKRON,1,0,102,42.5,0,0,45,100.0,100.0,100.0,1,0,0,49,49,19.2,0,0,22,100.0,100.0,100.0,0,0,23,23
Jaylen Garth,123115,T,UTSA,1,0,331,80.7,1,0,43,100.0,100.0,98.8,0,1,0,49,49,60.3,1,0,8,100.0,100.0,93.7,1,0,10,10
Judah Kaio,184168,G,HAWAII,1,0,180,48.1,1,1,47,100.0,100.0,97.9,0,2,0,49,49,45.2,1,1,29,100.0,100.0,96.6,2,0,30,30
Sheridan Wilson,157336,C,TEXAS TECH,1,0,315,83.2,0,1,46,100.0,100.0,98.9,0,1,0,49,49,79.1,0,0,6,100.0,100.0,100.0,0,0,6,6
Ben Rios,158827,G,UTSA,1,0,331,81.3,0,0,43,100.0,100.0,100.0,0,0,0,49,49,69.4,0,0,8,100.0,100.0,100.0,0,0,10,10
