player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
James Brockermeyer,125681,C,TCU,1,0,305,85.4,0,0,55,100.0,100.0,100.0,0,0,0,58,58,81.0,0,0,13,100.0,100.0,100.0,0,0,13,13
Coltin Deery,162790,G,TCU,1,0,305,72.7,1,1,55,100.0,100.0,98.2,0,2,0,58,58,62.3,1,0,13,100.0,100.0,96.2,1,0,13,13
Ka'ena Decambra,146066,T,HAWAII,1,0,180,61.1,0,4,53,100.0,100.0,96.2,1,4,0,57,57,60.2,0,3,16,100.0,100.0,90.6,3,0,18,18
Zhen Sotelo,146067,G,HAWAII,1,0,180,69.8,0,1,53,100.0,100.0,99.1,1,1,0,57,57,36.1,0,1,16,100.0,100.0,96.9,1,0,18,18
Markell Samuel,122253,T,APP STATE,1,0,108,47.4,0,2,54,100.0,100.0,96.3,0,3,1,56,56,9.6,0,1,17,100.0,100.0,97.1,1,0,17,17
Thomas Shrader,122417,T,APP STATE,1,0,108,65.7,0,4,54,100.0,100.0,96.3,0,4,0,56,56,43.7,0,3,17,100.0,100.0,91.2,3,0,17,17
Tyler Brown,98070,G,COLORADO,1,0,143,69.6,0,2,51,100.0,100.0,98.0,0,2,0,56,56,62.2,0,2,25,100.0,100.0,96.0,2,0,29,29
Phillip Houston,162943,T,COLORADO,1,0,143,54.7,0,6,51,100.0,100.0,94.1,3,6,0,56,56,51.1,0,4,25,100.0,100.0,92.0,4,0,29,29
Jack Hollifield,144079,C,APP STATE,1,0,108,76.8,0,1,54,100.0,100.0,99.1,0,1,0,56,56,82.4,0,0,17,100.0,100.0,100.0,0,0,17,17
Kahlil Benson,129434,G,COLORADO,1,0,143,85.5,0,1,51,100.0,100.0,99.0,0,1,0,56,56,87.4,0,0,25,100.0,100.0,100.0,0,0,29,29
Hank Zilinskas,171911,C,COLORADO,1,1,143,77.3,0,1,51,100.0,100.0,99.0,1,1,0,56,56,79.7,0,0,25,100.0,100.0,100.0,0,0,29,29
Jordan Seaton,183886,T,COLORADO,1,0,143,83.6,0,1,51,100.0,100.0,99.0,0,1,0,56,56,81.8,0,1,25,100.0,100.0,98.0,1,0,29,29
Griffin Scroggs,157060,G,APP STATE,1,0,108,81.5,0,1,54,100.0,100.0,99.1,0,1,0,56,56,85.1,0,0,17,100.0,100.0,100.0,0,0,17,17
Brennan Smith,149139,G,UTEP,1,0,330,85.7,0,1,53,100.0,100.0,99.1,0,1,0,55,55,80.8,0,1,21,100.0,100.0,97.6,1,0,23,23
Ivan Escobar,147467,C,UTEP,1,0,330,86.0,0,0,53,100.0,100.0,100.0,0,0,0,55,55,83.9,0,0,21,100.0,100.0,100.0,0,0,23,23
Isaiah Wright,164040,T,UTEP,1,0,330,64.8,1,0,53,100.0,100.0,97.2,1,2,1,55,55,68.5,0,0,21,100.0,100.0,95.2,1,1,23,23
Luka Matamoros,188319,T,UTEP,1,0,330,35.3,2,5,53,100.0,100.0,91.5,0,8,1,55,55,17.7,1,4,21,100.0,100.0,83.3,6,1,23,23
McKenzie Agnello,160062,C,NEW MEXICO,1,0,241,69.9,0,1,47,100.0,100.0,98.9,0,1,0,54,54,78.7,0,0,5,100.0,100.0,100.0,0,0,7,7
Wallace Unamba,169929,T,NEW MEXICO,1,0,241,52.6,0,1,47,100.0,100.0,98.9,0,1,0,54,54,79.0,0,0,5,100.0,100.0,100.0,0,0,7,7
Baraka Beckett,81883,G,NEW MEXICO,1,0,241,87.8,0,0,47,100.0,100.0,100.0,0,0,0,54,54,80.1,0,0,5,100.0,100.0,100.0,0,0,7,7
Richard Pearce,151054,G,NEW MEXICO,1,0,241,37.7,0,1,47,100.0,100.0,98.9,3,1,0,54,54,0.0,0,1,5,100.0,100.0,90.0,1,0,7,7
EJ Ndoma-Ogar,99433,G,ARK STATE,1,0,113,67.1,0,1,48,100.0,100.0,99.0,1,1,0,52,52,62.1,0,1,19,100.0,100.0,97.4,1,0,22,22
Matt Gulbin,144191,G,WAKE,1,0,339,36.5,0,4,47,100.0,100.0,95.7,0,4,0,51,51,26.0,0,3,20,100.0,100.0,92.5,3,0,21,21
Luke Petitbon,123396,C,WAKE,1,0,339,84.3,0,0,47,100.0,100.0,100.0,0,0,0,51,51,82.8,0,0,20,100.0,100.0,100.0,0,0,21,21
LaJuan Owens,169986,T,NEW MEXICO,1,0,241,75.5,0,0,44,100.0,100.0,100.0,0,0,0,51,51,66.3,0,0,5,100.0,100.0,100.0,0,0,7,7
Tyhler Williams,156886,C,AKRON,1,0,102,39.0,0,2,48,100.0,100.0,97.9,1,2,0,51,51,25.9,0,2,17,100.0,100.0,94.1,2,0,19,19
Marlon Martinez,124102,G,MISS STATE,1,0,227,37.5,1,3,47,100.0,100.0,95.7,0,4,0,50,50,60.5,0,1,14,100.0,100.0,96.4,1,0,15,15
Mitchell Mayes,122151,G,CHARLOTTE,1,0,136,88.3,0,0,45,100.0,100.0,100.0,0,0,0,50,50,84.1,0,0,14,100.0,100.0,100.0,0,0,15,15
Jacob Gardner,128229,C,COLO STATE,1,0,144,80.5,0,0,48,100.0,100.0,100.0,0,0,0,50,50,78.3,0,0,25,100.0,100.0,100.0,0,0,25,25
Jonny King,122188,C,CHARLOTTE,1,0,136,85.8,0,0,45,100.0,100.0,100.0,0,0,0,50,50,81.4,0,0,14,100.0,100.0,100.0,0,0,15,15
Aaron Karas,163326,T,COLO STATE,1,0,144,41.8,0,9,48,100.0,100.0,90.6,0,9,0,50,50,21.0,0,8,25,100.0,100.0,84.0,8,0,25,25
Albert Reese IV,146848,T,MISS STATE,1,0,227,59.8,1,2,47,100.0,100.0,96.8,0,3,0,50,50,66.7,0,2,14,100.0,100.0,92.9,2,0,15,15
Kendall Stanley,157982,T,CHARLOTTE,1,0,136,84.1,0,1,45,100.0,100.0,98.9,1,1,0,50,50,77.7,0,1,14,100.0,100.0,96.4,1,0,15,15
Ethan Miner,98068,C,MISS STATE,1,0,227,61.9,0,4,47,100.0,100.0,95.7,0,4,0,50,50,51.9,0,2,14,100.0,100.0,92.9,2,0,15,15
Drew Moss,150351,G,COLO STATE,1,0,144,67.9,0,1,48,100.0,100.0,96.9,0,2,1,50,50,56.1,0,1,25,100.0,100.0,94.0,2,1,25,25
Saveyon Henderson,152603,T,COLO STATE,1,0,144,70.4,0,2,48,100.0,100.0,97.9,0,2,0,50,50,69.2,0,2,25,100.0,100.0,96.0,2,0,25,25
Jacoby Jackson,144756,G,MISS STATE,1,0,227,65.5,0,2,47,100.0,100.0,97.9,0,2,0,50,50,77.1,0,1,14,100.0,100.0,96.4,1,0,15,15
DeVonte Gordon,98391,T,WAKE,1,0,339,48.2,0,2,45,100.0,100.0,97.8,0,2,0,49,49,64.0,0,2,20,100.0,100.0,95.0,2,0,21,21
Jordan Spasojevic-Moko,147012,G,CHARLOTTE,1,0,136,80.4,0,2,44,100.0,100.0,97.7,0,2,0,49,49,63.7,0,2,13,100.0,100.0,92.3,2,0,14,14
Lyndon Cooper,143987,C,PITTSBURGH,1,0,268,66.9,1,2,44,100.0,100.0,94.3,0,4,1,48,48,73.0,0,1,16,100.0,100.0,96.9,1,0,16,16
Ryan Baer,156362,T,PITTSBURGH,1,0,268,25.5,0,7,44,100.0,100.0,89.8,1,8,1,48,48,29.0,0,3,16,100.0,100.0,90.6,3,0,16,16
Josh Baker,131560,C,ARIZONA,1,0,109,75.4,0,0,45,100.0,100.0,100.0,0,0,0,48,48,54.9,0,0,15,100.0,100.0,100.0,0,0,16,16
Carson Lee,86142,G,E MICHIGAN,1,0,160,81.0,0,0,46,100.0,100.0,100.0,0,0,0,48,48,81.5,0,0,15,100.0,100.0,100.0,0,0,15,15
Miles Frazier,123626,G,LSU,1,0,211,65.7,0,3,42,100.0,100.0,96.4,0,3,0,48,48,28.6,0,2,9,100.0,100.0,88.9,2,0,11,11
