player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Matt Dale,98648,T,MEMPHIS,1,0,218,49.6,4,4,66,100.0,100.0,92.4,1,9,1,70,70,61.5,0,0,9,100.0,100.0,100.0,0,0,10,10
Dylan Parham,60953,G,MEMPHIS,1,0,218,53.5,0,2,66,100.0,100.0,98.5,0,2,0,70,70,68.9,0,1,9,100.0,100.0,94.4,1,0,10,10
Jonah Gambill,121763,T,MEMPHIS,1,0,218,57.6,2,1,66,100.0,100.0,97.7,0,3,0,70,70,60.0,0,0,9,100.0,100.0,100.0,0,0,10,10
Evan Fields,77417,G,MEMPHIS,1,0,218,51.4,3,0,66,100.0,100.0,96.2,0,4,1,70,70,36.6,1,0,9,100.0,100.0,94.4,1,0,10,10
Ryan Nelson,62778,G,VIRGINIA,1,0,335,84.3,0,0,65,100.0,100.0,100.0,0,0,0,69,69,87.0,0,0,23,100.0,100.0,100.0,0,0,25,25
Cole Spencer,60236,T,W KENTUCKY,1,0,346,77.4,1,0,65,100.0,100.0,97.7,1,2,1,69,69,52.7,1,0,17,100.0,100.0,91.2,2,1,18,18
Chris Glaser,62780,G,VIRGINIA,1,0,335,67.8,0,0,65,100.0,100.0,96.9,0,2,2,69,69,36.8,0,0,23,100.0,100.0,91.3,2,2,25,25
Boe Wilson,41394,G,W KENTUCKY,1,0,346,83.3,0,0,65,100.0,100.0,100.0,0,0,0,69,69,84.6,0,0,17,100.0,100.0,100.0,0,0,18,18
Quantavious Leslie,123456,G,W KENTUCKY,1,0,346,68.7,1,1,65,100.0,100.0,98.5,0,2,0,69,69,26.0,1,1,17,100.0,100.0,94.1,2,0,18,18
Ryan Swoboda,77576,T,VIRGINIA,1,0,335,67.1,1,3,65,100.0,100.0,96.9,0,4,0,69,69,55.1,0,3,23,100.0,100.0,93.5,3,0,25,25
Robert Haskins,77575,T,VIRGINIA,1,0,335,68.1,0,3,65,100.0,100.0,96.2,1,4,1,69,69,55.0,0,2,23,100.0,100.0,91.3,3,1,25,25
Rusty Staats,81941,C,W KENTUCKY,1,0,346,72.5,0,1,65,100.0,100.0,99.2,0,1,0,69,69,56.2,0,0,17,100.0,100.0,100.0,0,0,18,18
Olusegun Oluwatimi,98581,C,VIRGINIA,1,0,335,80.4,0,1,64,100.0,100.0,99.2,0,1,0,67,67,78.2,0,0,22,100.0,100.0,100.0,0,0,24,24
Mason Brooks,81938,T,W KENTUCKY,1,0,346,53.9,0,1,63,100.0,100.0,99.2,0,1,0,67,67,78.7,0,0,17,100.0,100.0,100.0,0,0,18,18
Darrian Dalcourt,99061,C,ALABAMA,1,0,103,86.0,0,0,56,100.0,100.0,100.0,0,0,0,58,58,83.1,0,0,23,100.0,100.0,100.0,0,0,23,23
Chris Owens,40732,T,ALABAMA,1,0,103,49.2,0,6,56,100.0,100.0,92.9,0,7,1,58,58,34.0,0,4,23,100.0,100.0,87.0,5,1,23,23
Emil Ekiyor Jr.,81540,G,ALABAMA,1,0,103,64.5,1,3,56,100.0,100.0,96.4,0,4,0,58,58,51.6,1,2,23,100.0,100.0,93.5,3,0,23,23
Javion Cohen,123911,G,ALABAMA,1,0,103,69.7,0,3,56,100.0,100.0,97.3,0,3,0,58,58,72.0,0,1,23,100.0,100.0,97.8,1,0,23,23
Evan Neal,99063,T,ALABAMA,1,0,103,73.7,0,0,56,100.0,100.0,100.0,0,0,0,58,58,56.2,0,0,23,100.0,100.0,100.0,0,0,23,23
Brett Neilon,55555,C,USC,1,0,326,72.2,0,2,55,100.0,100.0,98.2,0,2,0,57,57,77.2,0,0,22,100.0,100.0,100.0,0,0,23,23
Will Ulmer,41256,T,MARSHALL,1,0,214,73.2,0,0,51,100.0,100.0,98.0,0,1,1,57,57,84.7,0,0,23,100.0,100.0,100.0,0,0,24,24
Alex Mollette,40437,C,MARSHALL,1,0,214,79.2,0,0,51,100.0,100.0,100.0,0,0,0,57,57,69.7,0,0,23,100.0,100.0,100.0,0,0,24,24
Courtland Ford,131826,T,USC,1,0,326,70.9,2,2,54,100.0,100.0,96.3,0,4,0,56,56,64.7,1,2,21,100.0,100.0,92.9,3,0,22,22
Juice Scruggs,81800,G,PENN STATE,1,0,266,70.7,0,2,53,100.0,100.0,98.1,0,2,0,55,55,59.1,0,2,27,100.0,100.0,96.3,2,0,29,29
Caedan Wallace,98427,T,PENN STATE,1,0,266,73.2,1,2,53,100.0,100.0,97.2,0,3,0,55,55,69.4,1,2,27,100.0,100.0,94.4,3,0,29,29
Rasheed Walker,81798,T,PENN STATE,1,0,266,66.3,0,1,53,100.0,100.0,99.1,0,1,0,55,55,52.8,0,1,27,100.0,100.0,98.1,1,0,29,29
Mike Miranda,60016,C,PENN STATE,1,0,266,44.0,1,1,53,100.0,100.0,98.1,1,2,0,55,55,61.6,0,0,27,100.0,100.0,100.0,0,0,29,29
Drake Nugent,97828,C,STANFORD,1,0,300,73.0,0,2,51,100.0,100.0,96.1,0,3,1,54,54,83.5,0,0,26,100.0,100.0,100.0,0,0,27,27
Walter Rouse,100564,T,STANFORD,1,0,300,74.4,0,0,51,100.0,100.0,98.0,0,1,1,54,54,71.7,0,0,26,100.0,100.0,100.0,0,0,27,27
Nick Weber,59684,C,FAU,1,0,165,49.7,1,2,49,100.0,100.0,90.8,0,6,3,53,53,57.1,0,1,21,100.0,100.0,88.1,3,2,23,23
Desmond Noel,41776,G,FAU,1,0,165,66.7,0,0,49,100.0,100.0,95.9,0,2,2,53,53,52.5,0,0,21,100.0,100.0,95.2,1,1,23,23
Marquice Robinson,81639,T,FAU,1,0,165,35.9,2,4,49,100.0,100.0,93.9,0,6,0,53,53,13.7,2,1,21,100.0,100.0,92.9,3,0,23,23
Kamaar Bell,99073,G,FAU,1,0,165,48.9,0,1,49,100.0,100.0,94.9,0,3,2,53,53,36.2,0,0,21,100.0,100.0,90.5,2,2,23,23
Chaz Neal,77325,T,FAU,1,0,165,10.1,0,9,49,100.0,100.0,88.8,0,10,1,53,53,6.4,0,8,21,100.0,100.0,76.2,9,1,23,23
Jake Fuzak,44882,T,BUFFALO,1,0,126,63.6,1,0,48,100.0,100.0,96.9,1,2,1,52,52,38.8,0,0,11,100.0,100.0,90.9,1,1,13,13
Troy Rainey,129901,G,RUTGERS,1,0,278,27.3,0,3,48,100.0,100.0,92.7,0,5,2,52,52,5.8,0,3,20,100.0,100.0,82.5,5,2,22,22
Eric Wilson,108531,G,PENN STATE,1,0,266,65.7,0,0,50,100.0,100.0,100.0,0,0,0,52,52,80.7,0,0,26,100.0,100.0,100.0,0,0,28,28
Bence Polgar,98083,C,BUFFALO,1,0,126,69.1,0,0,48,100.0,100.0,100.0,0,0,0,52,52,81.1,0,0,11,100.0,100.0,100.0,0,0,13,13
Dre Doiron,130405,T,BUFFALO,1,0,126,20.8,2,3,48,100.0,100.0,92.7,0,6,1,52,52,50.7,0,2,11,100.0,100.0,90.9,2,0,13,13
Myles Hinton,131761,T,STANFORD,1,0,300,26.1,1,1,49,100.0,100.0,93.9,1,4,2,52,52,21.3,1,0,25,100.0,100.0,94.0,2,1,26,26
Jack Klenk,45097,G,BUFFALO,1,0,126,56.6,1,0,48,100.0,100.0,99.0,0,1,0,52,52,72.9,0,0,11,100.0,100.0,100.0,0,0,13,13
Nick Krimin,41825,C,RUTGERS,1,0,278,53.3,0,1,48,100.0,100.0,99.0,0,1,0,52,52,61.0,0,0,20,100.0,100.0,100.0,0,0,22,22
Cedrice Paillant,129895,G,RUTGERS,1,0,278,29.8,0,5,48,100.0,100.0,94.8,1,5,0,52,52,27.7,0,4,20,100.0,100.0,90.0,4,0,22,22
Hollin Pierce,129899,T,RUTGERS,1,0,278,60.7,1,3,48,100.0,100.0,95.8,1,4,0,52,52,64.5,0,2,20,100.0,100.0,95.0,2,0,22,22
Nick Brahms,58514,C,AUBURN,1,1,115,45.3,1,3,51,100.0,100.0,96.1,1,4,0,51,51,37.8,1,2,26,100.0,100.0,94.2,3,0,26,26
Brandon Council,41433,G,AUBURN,1,0,115,38.3,0,4,51,100.0,100.0,94.1,0,5,1,51,51,26.4,0,4,26,100.0,100.0,88.5,5,1,26,26
Julian Hernandez,98570,C,VANDERBILT,1,0,333,37.8,0,3,49,100.0,100.0,96.9,0,3,0,51,51,21.3,0,3,25,100.0,100.0,94.0,3,0,26,26
Bradley Ashmore,124344,T,VANDERBILT,1,0,333,63.2,0,1,49,100.0,100.0,96.9,0,2,1,51,51,58.4,0,1,25,100.0,100.0,98.0,1,0,26,26
Liam Jimmons,44413,G,USC,1,0,326,70.1,0,2,50,100.0,100.0,98.0,0,2,0,51,51,69.1,0,1,19,100.0,100.0,97.4,1,0,19,19
Brodarious Hamm,58518,T,AUBURN,1,0,115,75.1,1,2,51,100.0,100.0,97.1,0,3,0,51,51,76.2,0,0,26,100.0,100.0,100.0,0,0,26,26
Tyler Steen,81921,T,VANDERBILT,1,0,333,56.0,0,4,49,100.0,100.0,95.9,0,4,0,51,51,35.0,0,4,25,100.0,100.0,92.0,4,0,26,26
Austin Troxell,58516,T,AUBURN,1,0,115,59.7,0,2,51,100.0,100.0,98.0,0,2,0,51,51,42.6,0,2,26,100.0,100.0,96.2,2,0,26,26
Parker Moorer,99422,T,W VIRGINIA,1,0,343,73.0,0,3,47,100.0,100.0,96.8,0,3,0,50,50,73.7,0,2,27,100.0,100.0,96.3,2,0,28,28
Ivory Scott,98699,G,ARK STATE,1,0,113,61.6,0,0,48,100.0,100.0,100.0,0,0,0,50,50,51.8,0,0,11,100.0,100.0,100.0,0,0,11,11
Andrew Vorhees,60818,G,USC,1,0,326,73.9,1,1,48,100.0,100.0,97.9,0,2,0,50,50,56.6,1,1,17,100.0,100.0,94.1,2,0,18,18
Paiton Fears,98700,T,ARIZONA,1,0,109,70.2,0,1,45,100.0,100.0,98.9,0,1,0,50,50,75.4,0,1,12,100.0,100.0,95.8,1,0,14,14
Josh McCauley,40870,C,ARIZONA,1,1,109,76.2,0,1,45,100.0,100.0,98.9,1,1,0,50,50,71.8,0,0,12,100.0,100.0,100.0,0,0,14,14
Ethan Miner,98068,G,ARK STATE,1,0,113,53.8,1,1,48,100.0,100.0,93.7,0,4,2,50,50,45.6,1,1,11,100.0,100.0,90.9,2,0,11,11
Zach Frazier,123419,C,W VIRGINIA,1,0,343,75.8,2,1,47,100.0,100.0,96.8,1,3,0,50,50,69.1,2,1,27,100.0,100.0,94.4,3,0,28,28
Wyatt Luebke,56526,T,ARK STATE,1,0,113,55.8,1,2,48,100.0,100.0,94.8,0,4,1,50,50,54.3,0,1,11,100.0,100.0,95.5,1,0,11,11
Jacob Still,41563,C,ARK STATE,1,0,113,69.3,0,0,48,100.0,100.0,100.0,0,0,0,50,50,69.4,0,0,11,100.0,100.0,100.0,0,0,11,11
Donovan Laie,81553,G,ARIZONA,1,0,109,85.1,1,0,45,100.0,100.0,98.9,0,1,0,50,50,73.0,1,0,12,100.0,100.0,95.8,1,0,14,14
Jordan Morgan,98652,T,ARIZONA,1,0,109,59.7,1,1,45,100.0,100.0,93.3,0,4,2,50,50,39.7,0,0,12,100.0,100.0,83.3,2,2,14,14
Andre Harris Jr.,58501,T,ARK STATE,1,0,113,80.7,0,0,48,100.0,100.0,97.9,0,1,1,50,50,84.2,0,0,11,100.0,100.0,100.0,0,0,11,11
Branson Bragg,98251,G,STANFORD,1,0,300,83.6,0,0,46,100.0,100.0,100.0,0,0,0,49,49,85.3,0,0,23,100.0,100.0,100.0,0,0,24,24
Ben Cox,124348,G,VANDERBILT,1,0,333,27.1,1,2,47,100.0,100.0,94.7,0,4,1,49,49,21.6,1,2,24,100.0,100.0,89.6,4,1,25,25
Jonah Monheim,86461,T,USC,1,0,326,54.5,1,2,48,100.0,100.0,94.8,0,4,1,49,49,77.9,0,1,16,100.0,100.0,96.9,1,0,16,16
Mason Lunsford,98422,G,MARYLAND,1,0,215,42.4,0,3,46,100.0,100.0,96.7,0,3,0,48,48,23.1,0,3,11,100.0,100.0,86.4,3,0,12,12
Johari Branch,63466,G,MARYLAND,1,0,215,65.1,0,2,46,100.0,100.0,97.8,0,2,0,48,48,84.2,0,0,11,100.0,100.0,100.0,0,0,12,12
Brandon Yates,99423,T,W VIRGINIA,1,0,343,73.9,1,1,45,100.0,100.0,95.6,0,3,1,48,48,80.4,0,1,26,100.0,100.0,94.2,2,1,27,27
Lance Robinson,121819,T,MIDDLE TN,1,0,224,32.4,0,3,46,100.0,100.0,96.7,0,3,0,48,48,47.5,0,1,13,100.0,100.0,96.2,1,0,13,13
Netori Johnson,59702,G,MIDDLE TN,1,0,224,67.8,0,1,46,100.0,100.0,98.9,0,1,0,48,48,30.9,0,1,13,100.0,100.0,96.2,1,0,13,13
Aric Harris,144880,C,MARYLAND,1,0,215,42.1,0,0,46,100.0,100.0,100.0,0,0,0,48,48,36.8,0,0,11,100.0,100.0,100.0,0,0,12,12
Dalton Cooper,98482,T,TEXAS ST,1,0,314,81.2,0,0,38,100.0,100.0,100.0,0,0,0,47,47,83.0,0,0,7,100.0,100.0,100.0,0,0,10,10
Brian Greene,60220,C,WASH STATE,1,0,341,51.8,0,2,47,100.0,100.0,97.9,0,2,0,47,47,31.2,0,2,19,100.0,100.0,94.7,2,0,19,19
Abraham Lucas,60218,T,WASH STATE,1,0,341,85.5,0,1,47,100.0,100.0,98.9,0,1,0,47,47,78.8,0,1,19,100.0,100.0,97.4,1,0,19,19
Eric Douglas,60061,C,S CAROLINA,1,0,289,63.1,0,3,44,100.0,100.0,96.6,0,3,0,47,47,56.9,0,3,21,100.0,100.0,92.9,3,0,23,23
Marquis Hayes,60000,G,OKLAHOMA,1,0,261,88.8,0,0,45,100.0,100.0,100.0,0,0,0,47,47,84.3,0,0,16,100.0,100.0,100.0,0,0,16,16
Charles Fletcher,59938,C,TEXAS ST,1,0,314,73.4,0,1,38,100.0,100.0,98.7,0,1,0,47,47,51.8,0,0,7,100.0,100.0,100.0,0,0,10,10
Makai Hart,123314,T,UTSA,1,0,331,74.1,0,1,43,100.0,100.0,98.8,0,1,0,47,47,74.8,0,1,9,100.0,100.0,94.4,1,0,11,11
Liam Ryan,41618,T,WASH STATE,1,0,341,69.3,0,0,47,100.0,100.0,100.0,0,0,0,47,47,86.9,0,0,19,100.0,100.0,100.0,0,0,19,19
Liam Dobson,59823,T,TEXAS ST,1,0,314,74.4,0,1,38,100.0,100.0,98.7,1,1,0,47,47,51.0,0,1,7,100.0,100.0,92.9,1,0,10,10
Andrew Raym,122940,C,OKLAHOMA,1,0,261,76.7,0,1,45,100.0,100.0,98.9,0,1,0,47,47,81.9,0,0,16,100.0,100.0,100.0,0,0,16,16
Russell Baker,121957,T,TEXAS ST,1,0,314,74.2,0,2,38,100.0,100.0,94.7,0,3,1,47,47,74.2,0,0,7,100.0,100.0,85.7,1,1,10,10
Jovaughn Gwyn,81839,G,S CAROLINA,1,0,289,75.4,0,1,44,100.0,100.0,98.9,0,1,0,47,47,63.5,0,1,21,100.0,100.0,97.6,1,0,23,23
Spencer Burford,81920,T,UTSA,1,0,331,62.1,0,1,43,100.0,100.0,98.8,0,1,0,47,47,61.5,0,1,9,100.0,100.0,94.4,1,0,11,11
Ahofitu Maka,100803,C,UTSA,1,0,331,77.7,0,0,43,100.0,100.0,100.0,0,0,0,47,47,69.1,0,0,9,100.0,100.0,100.0,0,0,11,11
Josh Burger,51610,G,TEXAS TECH,1,0,315,40.2,0,2,45,100.0,100.0,97.8,0,2,0,47,47,67.9,0,1,20,100.0,100.0,97.5,1,0,21,21
Brandon Rolfe,100802,G,UTSA,1,0,331,76.4,0,0,43,100.0,100.0,100.0,1,0,0,47,47,82.6,0,0,9,100.0,100.0,100.0,0,0,11,11
Jarrett Kingston,81933,G,WASH STATE,1,0,341,84.1,0,1,47,100.0,100.0,98.9,0,1,0,47,47,76.7,0,1,19,100.0,100.0,97.4,1,0,19,19
Kyle Hergel,87427,G,TEXAS ST,1,0,314,88.7,0,0,38,100.0,100.0,100.0,0,0,0,47,47,82.9,0,0,7,100.0,100.0,100.0,0,0,10,10
James Gmiter,76932,G,W VIRGINIA,1,0,343,60.9,0,1,43,100.0,100.0,98.8,0,1,0,46,46,58.9,0,0,25,100.0,100.0,100.0,0,0,26,26
Sincere Haynesworth,97644,C,TULANE,1,0,319,70.2,0,1,42,100.0,100.0,98.8,0,1,0,46,46,63.5,0,1,13,100.0,100.0,96.2,1,0,14,14
Aries Davis,78324,G,LA MONROE,1,0,209,34.4,0,2,42,100.0,100.0,97.6,0,2,0,46,46,31.4,0,2,14,100.0,100.0,92.9,2,0,16,16
Barrett Miller,100562,G,STANFORD,1,0,300,83.8,0,0,43,100.0,100.0,100.0,0,0,0,46,46,78.7,0,0,21,100.0,100.0,100.0,0,0,22,22
Jakari Robinson,55084,C,MEMPHIS,1,0,218,51.5,0,3,43,100.0,100.0,96.5,0,3,0,46,46,78.1,0,0,6,100.0,100.0,100.0,0,0,7,7
Rashad Green,123217,T,TULANE,1,0,319,49.0,1,2,42,100.0,100.0,94.0,0,4,1,46,46,40.9,1,1,13,100.0,100.0,92.3,2,0,14,14
Corey Dublin,60142,G,TULANE,1,0,319,69.3,0,2,42,100.0,100.0,97.6,1,2,0,46,46,60.4,0,1,13,100.0,100.0,96.2,1,0,14,14
Caleb Thomas,98077,G,TULANE,1,0,319,71.4,0,2,42,100.0,100.0,97.6,1,2,0,46,46,40.6,0,2,13,100.0,100.0,92.3,2,0,14,14
Keydrell Lewis,154704,T,LA MONROE,1,0,209,16.1,1,1,42,100.0,100.0,97.6,0,2,0,46,46,19.8,1,1,14,100.0,100.0,92.9,2,0,16,16
Gabe Wallace,77535,G,BUFFALO,1,0,126,77.8,0,1,43,100.0,100.0,98.8,0,1,0,46,46,52.3,0,1,10,100.0,100.0,95.0,1,0,11,11
Peyton Dunn,147180,G,LA MONROE,1,0,209,45.4,0,1,42,100.0,100.0,98.8,1,1,0,46,46,31.4,0,1,14,100.0,100.0,96.4,1,0,16,16
Joey Claybrook,60141,T,TULANE,1,0,319,33.8,2,0,42,100.0,100.0,90.5,0,5,3,46,46,0.0,1,0,13,100.0,100.0,73.1,4,3,14,14
Wesley French,29608,T,W MICHIGAN,1,0,347,14.9,0,6,44,100.0,100.0,90.9,0,7,1,45,45,0.0,0,5,18,100.0,100.0,80.6,6,1,18,18
Keiondre Jones,99072,G,AUBURN,1,0,115,72.9,0,2,45,100.0,100.0,97.8,0,2,0,45,45,62.3,0,2,22,100.0,100.0,95.5,2,0,22,22
Dylan Deatherage,60242,G,W MICHIGAN,1,0,347,83.1,0,0,44,100.0,100.0,100.0,0,0,0,45,45,78.2,0,0,18,100.0,100.0,100.0,0,0,18,18
Weston Wright,77494,G,TEXAS TECH,1,0,315,46.2,1,3,43,100.0,100.0,95.3,0,4,0,45,45,22.3,1,3,20,100.0,100.0,90.0,4,0,21,21
Marcus McKethan,60811,G,N CAROLINA,1,0,245,85.7,0,1,40,100.0,100.0,98.7,0,1,0,45,45,79.4,0,1,19,100.0,100.0,97.4,1,0,23,23
Mark Brooks,41609,T,W MICHIGAN,1,0,347,48.2,1,2,44,100.0,100.0,94.3,0,4,1,45,45,27.3,1,1,18,100.0,100.0,88.9,3,1,18,18
Adam Gregoire,40748,G,KENT STATE,1,0,201,73.9,1,0,39,100.0,100.0,98.7,1,1,0,44,44,81.9,0,0,9,100.0,100.0,100.0,0,0,9,9
Austin Deculus,59821,T,LSU,1,0,211,66.7,0,2,43,100.0,100.0,97.7,0,2,0,44,44,65.1,0,1,18,100.0,100.0,97.2,1,0,19,19
David Redding,59849,G,MIAMI OH,1,0,221,61.7,1,0,43,100.0,100.0,98.8,0,1,0,44,44,61.9,0,0,15,100.0,100.0,100.0,0,0,16,16
Michael Jurgens,77345,C,WAKE,1,0,339,65.7,0,0,39,100.0,100.0,97.4,0,1,1,44,44,67.4,0,0,19,100.0,100.0,94.7,1,1,22,22
DeVonte Gordon,98391,T,WAKE,1,0,339,64.5,0,2,39,100.0,100.0,94.9,1,3,1,44,44,57.7,0,1,19,100.0,100.0,92.1,2,1,22,22
Sean Maginn,55446,G,WAKE,1,0,339,37.8,0,1,39,100.0,100.0,98.7,0,1,0,44,44,17.3,0,1,19,100.0,100.0,97.4,1,0,22,22
Chasen Hines,81531,G,LSU,1,0,211,61.5,0,1,43,100.0,100.0,96.5,0,2,1,44,44,44.3,0,1,18,100.0,100.0,97.2,1,0,19,19
Zach Tom,55443,T,WAKE,1,0,339,78.1,0,1,39,100.0,100.0,98.7,0,1,0,44,44,76.5,0,0,19,100.0,100.0,100.0,0,0,22,22
Nathan Monnin,60930,G,KENT STATE,1,0,201,22.8,0,2,39,100.0,100.0,97.4,0,2,0,44,44,33.3,0,1,9,100.0,100.0,94.4,1,0,9,9
Tyrese Robinson,59998,T,OKLAHOMA,1,0,261,64.6,1,0,42,100.0,100.0,98.8,0,1,0,44,44,84.2,0,0,15,100.0,100.0,100.0,0,0,15,15
Rusty Feth,53571,C,MIAMI OH,1,0,221,43.3,0,0,43,100.0,100.0,97.7,0,1,1,44,44,61.9,0,0,15,100.0,100.0,93.3,1,1,16,16
Zach Whaley,77504,T,KENT STATE,1,2,201,75.1,0,0,39,100.0,100.0,100.0,2,0,0,44,44,82.0,0,0,9,100.0,100.0,100.0,0,0,9,9
Sam Vaughan,74188,T,MIAMI OH,1,0,221,0.0,0,4,43,100.0,100.0,95.3,1,4,0,44,44,12.4,0,3,15,100.0,100.0,90.0,3,0,16,16
Loic Ngassam Nya,55442,G,WAKE,1,0,339,71.1,1,0,39,100.0,100.0,96.2,0,2,1,44,44,60.6,1,0,19,100.0,100.0,92.1,2,1,22,22
Caleb Shaffer,98380,G,MIAMI OH,1,0,221,68.2,0,2,43,100.0,100.0,97.7,0,2,0,44,44,43.9,0,2,15,100.0,100.0,93.3,2,0,16,16
Bill Kuduk,59777,T,KENT STATE,1,0,201,66.7,0,0,39,100.0,100.0,100.0,0,0,0,44,44,73.6,0,0,9,100.0,100.0,100.0,0,0,9,9
Liam Shanahan,108697,C,LSU,1,0,211,81.2,0,1,43,100.0,100.0,98.8,0,1,0,44,44,82.2,0,0,18,100.0,100.0,100.0,0,0,19,19
Sam Allan,59782,C,KENT STATE,1,0,201,60.7,1,0,39,100.0,100.0,98.7,1,1,0,44,44,23.2,1,0,9,100.0,100.0,94.4,1,0,9,9
Ed Ingram,59819,G,LSU,1,0,211,78.6,0,2,43,100.0,100.0,97.7,0,2,0,44,44,68.2,0,2,18,100.0,100.0,94.4,2,0,19,19
Andrew Vastardis,41627,C,MICHIGAN,1,0,222,82.0,1,0,40,100.0,100.0,98.7,0,1,0,43,43,82.7,0,0,16,100.0,100.0,100.0,0,0,18,18
Luke Tenuta,77367,T,VA TECH,1,0,337,77.7,0,2,40,100.0,100.0,97.5,0,2,0,43,43,63.5,0,2,13,100.0,100.0,92.3,2,0,14,14
Reid Holskey,130520,T,MIAMI OH,1,0,221,15.8,1,0,42,100.0,100.0,96.4,0,2,1,43,43,49.5,0,0,15,100.0,100.0,100.0,0,0,16,16
Andrew Stueber,59856,T,MICHIGAN,1,0,222,67.2,0,0,40,100.0,100.0,100.0,0,0,0,43,43,52.7,0,0,16,100.0,100.0,100.0,0,0,18,18
Lecitus Smith,61069,G,VA TECH,1,1,337,78.6,0,2,40,100.0,100.0,97.5,1,2,0,43,43,65.5,0,2,13,100.0,100.0,92.3,2,0,14,14
Spencer Anderson,81719,T,MARYLAND,1,0,215,48.2,0,2,41,100.0,100.0,95.1,0,3,1,43,43,54.4,0,1,9,100.0,100.0,94.4,1,0,10,10
Brock Hoffman,54535,C,VA TECH,1,0,337,75.5,0,1,40,100.0,100.0,98.7,1,1,0,43,43,82.4,0,0,13,100.0,100.0,100.0,0,0,14,14
Ryan Hayes,84003,T,MICHIGAN,1,0,222,79.0,0,1,40,100.0,100.0,96.2,0,2,1,43,43,72.2,0,0,16,100.0,100.0,93.7,1,1,18,18
Aaron Frost,82350,T,NEVADA,1,0,239,68.4,0,0,39,100.0,100.0,100.0,0,0,0,43,43,56.7,0,0,8,100.0,100.0,100.0,0,0,9,9
Anton Harrison,122929,T,OKLAHOMA,1,0,261,75.5,0,1,41,100.0,100.0,96.3,0,2,1,43,43,72.6,0,1,15,100.0,100.0,90.0,2,1,15,15
