player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
BJ Williams,170127,G,PITTSBURGH,1,0,268,63.3,1,0,63,100.0,100.0,97.6,0,2,1,68,68,41.4,1,0,28,100.0,100.0,94.6,2,1,32,32
Jackson Brown,158312,T,PITTSBURGH,1,0,268,17.4,1,2,63,100.0,100.0,92.9,1,6,3,68,68,21.8,1,0,28,100.0,100.0,91.1,3,2,32,32
Ryan Baer,156362,T,PITTSBURGH,1,0,268,45.4,2,2,63,100.0,100.0,92.1,0,7,3,68,68,37.3,2,2,28,100.0,100.0,89.3,5,1,32,32
Alan Herron,181445,T,MARYLAND,1,0,215,42.7,3,2,60,100.0,100.0,95.8,0,5,0,65,65,40.0,3,2,32,100.0,100.0,92.2,5,0,35,35
Aliou Bah,157068,G,MARYLAND,1,0,215,52.5,1,3,60,100.0,100.0,96.7,0,4,0,65,65,47.2,0,3,32,100.0,100.0,95.3,3,0,35,35
Keylen Davis,163067,G,AKRON,1,0,102,75.4,0,0,58,100.0,100.0,100.0,0,0,0,61,61,62.5,0,0,29,100.0,100.0,100.0,0,0,30,30
Josh Carlin,72075,G,UCLA,1,0,324,67.3,1,0,58,100.0,100.0,95.7,0,3,2,60,60,50.2,1,0,24,100.0,100.0,89.6,3,2,25,25
Sam Yoon,162471,C,UCLA,1,0,324,49.8,0,4,58,100.0,100.0,96.6,0,4,0,60,60,30.7,0,2,24,100.0,100.0,95.8,2,0,25,25
Spencer Holstege,101600,G,UCLA,1,0,324,60.8,0,4,58,100.0,100.0,94.8,0,5,1,60,60,31.7,0,4,24,100.0,100.0,87.5,5,1,25,25
Garrett DiGiorgio,146395,T,UCLA,1,0,324,72.1,0,4,58,100.0,100.0,94.8,0,5,1,60,60,62.5,0,2,24,100.0,100.0,91.7,3,1,25,25
Tyhler Williams,156886,C,AKRON,1,0,102,38.3,0,2,56,100.0,100.0,98.2,0,2,0,59,59,20.7,0,1,29,100.0,100.0,98.3,1,0,30,30
DJ Chester,172473,C,LSU,1,0,211,46.2,0,3,57,100.0,100.0,95.6,0,4,1,58,58,72.6,0,3,34,100.0,100.0,95.6,3,0,34,34
Emery Jones Jr.,157117,T,LSU,1,0,211,79.9,0,2,57,100.0,100.0,98.2,0,2,0,58,58,82.7,0,2,34,100.0,100.0,97.1,2,0,34,34
Paul Mubenga,172488,G,LSU,1,0,211,33.3,1,6,57,100.0,100.0,92.1,0,8,1,58,58,26.6,1,4,34,100.0,100.0,89.7,6,1,34,34
Delvin Morris,176273,G,AKRON,1,0,102,31.3,1,4,55,100.0,100.0,93.6,0,6,1,58,58,14.2,1,4,28,100.0,100.0,87.5,6,1,29,29
Will Campbell,157106,T,LSU,1,0,211,75.7,0,2,57,100.0,100.0,96.5,0,3,1,58,58,81.2,0,2,34,100.0,100.0,97.1,2,0,34,34
Cory Godinet,174093,G,UTSA,1,0,331,39.0,0,0,52,100.0,100.0,98.1,0,1,1,57,57,0.0,0,0,10,100.0,100.0,90.0,1,1,12,12
Ben Rios,158827,G,UTSA,1,0,331,86.9,0,0,52,100.0,100.0,100.0,0,0,0,57,57,71.4,0,0,10,100.0,100.0,100.0,0,0,12,12
CJ James Jr.,151192,C,UTSA,1,0,331,79.7,0,1,52,100.0,100.0,99.0,1,1,0,57,57,81.0,0,0,10,100.0,100.0,100.0,0,0,12,12
Trevor Timmons,145577,T,GA STATE,1,0,175,28.2,2,4,52,100.0,100.0,94.2,0,6,0,56,56,18.5,1,2,16,100.0,100.0,90.6,3,0,19,19
Joshua Blanchard,101032,T,AKRON,1,0,102,76.4,0,1,53,100.0,100.0,99.1,0,1,0,56,56,77.8,0,1,28,100.0,100.0,98.2,1,0,29,29
Alec Johnson,156693,C,GA STATE,1,0,175,72.5,0,1,52,100.0,100.0,99.0,0,1,0,56,56,83.2,0,0,16,100.0,100.0,100.0,0,0,19,19
