player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Nate Hale,174865,T,S JOSE ST,1,0,285,67.3,1,1,60,100.0,100.0,98.3,0,2,0,65,65,51.7,1,1,23,100.0,100.0,95.7,2,0,27,27
Joseph Harbert,157842,C,S JOSE ST,1,0,285,73.8,0,2,60,100.0,100.0,98.3,0,2,0,65,65,58.6,0,2,23,100.0,100.0,95.7,2,0,27,27
Aleric Watson,156654,T,ARK STATE,1,0,113,82.8,0,2,60,100.0,100.0,95.0,0,4,2,64,64,74.0,0,2,23,100.0,100.0,91.3,3,1,25,25
Tristian Smith,163472,G,ARK STATE,1,0,113,88.5,0,1,60,100.0,100.0,99.2,0,1,0,64,64,80.2,0,1,23,100.0,100.0,97.8,1,0,25,25
Riley McGehee,188347,T,ARK STATE,1,0,113,89.5,0,1,60,100.0,100.0,97.5,0,2,1,64,64,84.0,0,1,23,100.0,100.0,97.8,1,0,25,25
Peseti Lapuaho,159070,T,S JOSE ST,1,0,285,53.7,0,1,57,100.0,100.0,99.1,0,1,0,62,62,53.3,0,0,22,100.0,100.0,100.0,0,0,26,26
Wil Saxton,156838,G,ARK STATE,1,0,113,81.5,0,0,56,100.0,100.0,98.2,0,1,1,60,60,72.5,0,0,21,100.0,100.0,95.2,1,1,23,23
Sione Nomani,188840,G,S JOSE ST,1,1,285,47.9,0,1,52,100.0,100.0,99.0,1,1,0,57,57,39.2,0,0,20,100.0,100.0,100.0,0,0,24,24
Mason Myers,172201,C,ARK STATE,1,0,113,84.7,0,0,52,100.0,100.0,100.0,0,0,0,56,56,76.7,0,0,19,100.0,100.0,100.0,0,0,21,21
Jordan Church,169904,G,LOUISVILLE,1,0,210,31.9,0,1,53,100.0,100.0,99.1,0,1,0,55,55,17.5,0,0,12,100.0,100.0,100.0,0,0,13,13
Deondre Buford,124053,T,CINCINNATI,1,0,138,21.4,1,6,49,100.0,100.0,92.9,1,7,0,55,55,40.4,0,4,24,100.0,100.0,91.7,4,0,24,24
Rasheed Miller,122451,G,LOUISVILLE,1,0,210,68.5,0,2,53,100.0,100.0,98.1,0,2,0,55,55,71.7,0,2,12,100.0,100.0,91.7,2,0,13,13
Armando Nieves,198928,T,NEW MEX ST,1,0,242,53.7,0,1,51,100.0,100.0,95.1,0,3,2,55,55,62.0,0,1,19,100.0,100.0,97.4,1,0,21,21
Gavin Gerhardt,123561,C,CINCINNATI,1,0,138,35.1,1,1,49,100.0,100.0,98.0,0,2,0,55,55,25.8,1,0,24,100.0,100.0,97.9,1,0,24,24
Joe Cotton,164827,T,CINCINNATI,1,0,138,27.6,1,5,49,100.0,100.0,93.9,0,6,0,55,55,17.1,1,4,24,100.0,100.0,89.6,5,0,24,24
Lance Robinson,121819,G,LOUISVILLE,1,0,210,54.4,0,0,53,100.0,100.0,100.0,1,0,0,55,55,24.8,0,0,12,100.0,100.0,100.0,0,0,13,13
Santos Valdez,181614,C,NEW MEX ST,1,0,242,66.8,0,0,51,100.0,100.0,98.0,0,1,1,55,55,66.6,0,0,19,100.0,100.0,100.0,0,0,21,21
