player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Connor McLaughlin,131771,T,STANFORD,1,0,300,75.2,0,1,59,100.0,100.0,99.2,0,1,0,68,68,68.9,0,1,26,100.0,100.0,98.1,1,0,29,29
Trevor Mayberry,148952,G,STANFORD,1,0,300,38.8,0,5,59,100.0,100.0,95.8,0,5,0,68,68,80.6,0,1,26,100.0,100.0,98.1,1,0,29,29
Fisher Anderson,128961,T,STANFORD,1,0,300,67.3,0,1,59,100.0,100.0,97.5,0,2,1,68,68,79.7,0,0,26,100.0,100.0,100.0,0,0,29,29
Levi Rogers,131781,C,STANFORD,1,0,300,81.4,0,0,59,100.0,100.0,100.0,0,0,0,68,68,74.0,0,0,26,100.0,100.0,100.0,0,0,29,29
Simione Pale,176626,G,STANFORD,1,0,300,52.5,0,4,59,100.0,100.0,94.9,0,5,1,68,68,41.2,0,4,26,100.0,100.0,88.5,5,1,29,29
Chandler Strong,158365,C,GA SOUTHRN,1,0,174,72.7,0,1,62,100.0,100.0,99.2,0,1,0,65,65,56.7,0,1,14,100.0,100.0,96.4,1,0,15,15
Khalil Crowder,78240,G,GA SOUTHRN,1,0,174,75.1,0,0,62,100.0,100.0,100.0,0,0,0,65,65,52.8,0,0,14,100.0,100.0,100.0,0,0,15,15
Pichon Wimbley,158371,G,GA SOUTHRN,1,0,174,83.0,0,1,60,100.0,100.0,97.5,0,2,1,63,63,66.6,0,1,14,100.0,100.0,89.3,2,1,15,15
Austin Collins,122700,G,LOUISVILLE,1,0,210,81.6,0,1,57,100.0,100.0,99.1,0,1,0,62,62,69.7,0,1,19,100.0,100.0,97.4,1,0,22,22
Willie Tyler,99413,T,LOUISVILLE,1,0,210,76.0,0,2,57,100.0,100.0,98.2,0,2,0,62,62,79.6,0,2,19,100.0,100.0,94.7,2,0,22,22
