player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Daughtry Richardson,156281,T,FAU,1,0,165,60.0,0,1,65,100.0,100.0,96.2,0,3,2,68,68,49.5,0,0,21,100.0,100.0,95.2,1,1,22,22
Scarlee Jean,160961,G,FAU,1,0,165,83.0,0,1,65,100.0,100.0,99.2,0,1,0,68,68,69.7,0,1,21,100.0,100.0,97.6,1,0,22,22
Vincent Fiacable,144836,C,FAU,1,0,165,81.0,0,1,65,100.0,100.0,99.2,0,1,0,68,68,83.5,0,0,21,100.0,100.0,100.0,0,0,22,22
Mauricio Hinds,183406,T,FAU,1,0,165,72.4,0,2,65,100.0,100.0,98.5,0,2,0,68,68,52.7,0,1,21,100.0,100.0,97.6,1,0,22,22
Ja'Kavion Nonar,162800,T,FAU,1,0,165,76.6,1,2,65,100.0,100.0,97.7,1,3,0,68,68,67.4,1,1,21,100.0,100.0,95.2,2,0,22,22
Michael Entwistle,148902,G,UMASS,1,0,216,48.7,1,1,57,98.3,98.3,98.2,0,2,0,59,60,68.8,1,0,30,100.0,100.0,98.3,1,0,31,31
Brock Taylor,191121,G,UMASS,1,0,216,26.2,0,4,57,98.3,98.3,94.7,0,5,1,59,60,21.1,0,4,30,100.0,100.0,90.0,5,1,31,31
Benjamin Roy Jr.,146391,C,UMASS,1,1,216,62.1,0,1,57,98.3,98.3,97.4,1,2,1,59,60,72.8,0,0,30,100.0,100.0,96.7,1,1,31,31
Ryan Mosesso,147426,T,UMASS,1,0,216,55.8,0,5,57,98.3,98.3,95.6,0,5,0,59,60,50.6,0,4,30,100.0,100.0,93.3,4,0,31,31
Denell Nix Jr.,204613,T,APP STATE,1,0,108,65.0,3,2,53,100.0,100.0,95.3,0,5,0,58,58,63.4,1,1,16,100.0,100.0,93.7,2,0,18,18
Trevor Goosby,176177,T,TEXAS,1,1,311,79.4,0,1,54,100.0,100.0,99.1,1,1,0,58,58,79.4,0,0,25,100.0,100.0,100.0,0,0,26,26
Will Flowers,138993,C,APP STATE,1,0,108,84.8,0,0,53,100.0,100.0,100.0,0,0,0,58,58,82.2,0,0,16,100.0,100.0,100.0,0,0,18,18
Griffin Scroggs,157060,G,APP STATE,1,0,108,65.2,0,3,53,100.0,100.0,97.2,0,3,0,58,58,55.4,0,2,16,100.0,100.0,93.7,2,0,18,18
Chris Adams,145359,T,MEMPHIS,1,0,218,78.0,0,0,53,100.0,100.0,98.1,0,1,1,58,58,89.0,0,0,25,100.0,100.0,100.0,0,0,27,27
Shamarr Jackson,171069,T,APP STATE,1,0,108,53.5,0,4,53,100.0,100.0,96.2,0,4,0,58,58,49.3,0,2,16,100.0,100.0,93.7,2,0,18,18
Parker Mitchell,159177,G,MEMPHIS,1,0,218,80.9,0,0,53,100.0,100.0,100.0,0,0,0,58,58,86.6,0,0,25,100.0,100.0,100.0,0,0,27,27
Cayden Sweatt,175006,G,APP STATE,1,0,108,80.0,1,1,53,100.0,100.0,98.1,0,2,0,58,58,76.3,1,0,16,100.0,100.0,96.9,1,0,18,18
Brandon Baker,184502,T,TEXAS,1,0,311,80.2,0,1,54,100.0,100.0,99.1,0,1,0,58,58,74.5,0,1,25,100.0,100.0,98.0,1,0,26,26
Yakiri Walker,147380,C,MEMPHIS,1,0,218,86.9,1,0,53,100.0,100.0,99.1,0,1,0,58,58,84.1,1,0,25,100.0,100.0,98.0,1,0,27,27
Malachi Breland,169934,G,MEMPHIS,1,0,218,89.6,0,0,53,100.0,100.0,100.0,0,0,0,58,58,86.6,0,0,25,100.0,100.0,100.0,0,0,27,27
Travis Burke,147952,T,MEMPHIS,1,0,218,80.2,0,1,53,100.0,100.0,97.2,1,2,1,58,58,86.4,0,1,25,100.0,100.0,98.0,1,0,27,27
Connor Robertson,163858,C,TEXAS,1,0,311,86.2,0,0,54,100.0,100.0,100.0,0,0,0,58,58,84.4,0,0,25,100.0,100.0,100.0,0,0,26,26
Ryan Baer,156362,T,PITTSBURGH,1,0,268,68.4,0,3,50,100.0,100.0,97.0,0,3,0,57,57,66.8,0,2,23,100.0,100.0,95.7,2,0,25,25
Kendall Stanley,157982,T,PITTSBURGH,1,0,268,47.7,1,1,50,100.0,100.0,98.0,0,2,0,57,57,36.3,1,1,23,100.0,100.0,95.7,2,0,25,25
Ryan Carretta,175412,G,PITTSBURGH,1,0,268,76.7,0,1,50,100.0,100.0,99.0,0,1,0,57,57,80.3,0,1,23,100.0,100.0,97.8,1,0,25,25
Max Iheanachor,171881,T,ARIZONA ST,1,0,110,67.4,2,0,53,100.0,100.0,98.1,0,2,0,57,57,59.7,2,0,18,100.0,100.0,94.4,2,0,18,18
Makua Pule,176536,C,ARIZONA ST,1,0,110,78.5,0,1,53,100.0,100.0,99.1,0,1,0,57,57,64.3,0,1,18,100.0,100.0,97.2,1,0,18,18
Lyndon Cooper,143987,C,PITTSBURGH,1,0,268,79.0,0,1,50,100.0,100.0,99.0,0,1,0,57,57,70.2,0,1,23,100.0,100.0,97.8,1,0,25,25
Joseph Habinowski,130593,T,MIDDLE TN,1,0,224,69.2,1,2,54,100.0,100.0,95.4,0,4,1,56,56,80.0,0,0,6,100.0,100.0,100.0,0,0,6,6
Otto Janse Van Rensburg,198847,G,MIDDLE TN,1,0,224,77.0,0,2,54,100.0,100.0,98.1,0,2,0,56,56,20.4,0,2,6,100.0,100.0,83.3,2,0,6,6
Jacob Otts,142971,T,MIDDLE TN,1,0,224,85.7,0,1,54,100.0,100.0,99.1,0,1,0,56,56,82.0,0,0,6,100.0,100.0,100.0,0,0,6,6
BJ Williams,170127,G,PITTSBURGH,1,0,268,88.9,0,0,49,100.0,100.0,100.0,0,0,0,56,56,86.6,0,0,23,100.0,100.0,100.0,0,0,25,25
Mateo Guevara,156598,G,MIDDLE TN,1,0,224,68.0,0,0,53,100.0,100.0,100.0,0,0,0,55,55,77.2,0,0,5,100.0,100.0,100.0,0,0,5,5
Albert Reese IV,146848,T,MISS STATE,1,0,227,62.2,0,2,52,100.0,100.0,96.2,0,3,1,54,54,52.1,0,2,18,100.0,100.0,94.4,2,0,18,18
Jacoby Jackson,144756,G,MISS STATE,1,0,227,73.0,0,1,52,100.0,100.0,99.0,0,1,0,54,54,76.2,0,1,18,100.0,100.0,97.2,1,0,18,18
Jayden Williams,146815,T,OLE MISS,1,0,226,71.8,0,2,49,100.0,100.0,98.0,0,2,0,54,54,56.0,0,1,11,100.0,100.0,95.5,1,0,15,15
Canon Boone,146846,C,MISS STATE,1,0,227,81.1,0,1,52,100.0,100.0,99.0,1,1,0,54,54,81.9,0,0,18,100.0,100.0,100.0,0,0,18,18
Diego Pounds,143976,T,OLE MISS,1,0,226,56.8,1,1,49,100.0,100.0,98.0,0,2,0,54,54,28.3,1,0,11,100.0,100.0,95.5,1,0,15,15
Ellis Adams,104742,G,MIDDLE TN,1,0,224,80.2,0,1,52,100.0,100.0,99.0,0,1,0,54,54,26.2,0,1,5,100.0,100.0,90.0,1,0,5,5
Logan Taylor,151098,G,BOSTON COL,1,0,121,26.2,0,6,53,100.0,100.0,94.3,0,6,0,54,54,23.0,0,4,25,100.0,100.0,92.0,4,0,26,26
Jude Bowry,156223,T,BOSTON COL,1,0,121,45.7,0,4,53,100.0,100.0,96.2,1,4,0,54,54,53.9,0,3,25,100.0,100.0,94.0,3,0,26,26
Michael Crounse,175333,C,BOSTON COL,1,0,121,36.3,0,1,53,100.0,100.0,99.1,0,1,0,54,54,34.7,0,0,25,100.0,100.0,100.0,0,0,26,26
Patrick Kutas,163635,G,OLE MISS,1,0,226,88.1,0,0,49,100.0,100.0,100.0,0,0,0,54,54,84.6,0,0,11,100.0,100.0,100.0,0,0,15,15
Jayvin Q. James,173357,T,MISS STATE,1,0,227,43.4,2,1,52,100.0,100.0,97.1,0,3,0,54,54,49.1,1,1,18,100.0,100.0,94.4,2,0,18,18
Delano Townsend,173351,G,OLE MISS,1,0,226,84.2,0,0,49,100.0,100.0,100.0,0,0,0,54,54,75.2,0,0,11,100.0,100.0,100.0,0,0,15,15
Brycen Sanders,172527,C,OLE MISS,1,0,226,58.1,0,0,49,100.0,100.0,100.0,0,0,0,54,54,40.6,0,0,11,100.0,100.0,100.0,0,0,15,15
Connor McLaughlin,131771,T,USF,1,0,327,85.7,0,1,49,100.0,100.0,99.0,0,1,0,53,53,85.3,0,0,17,100.0,100.0,100.0,0,0,18,18
Johnny Dickson III,157660,G,N TEXAS,1,0,251,40.4,0,2,53,100.0,100.0,98.1,0,2,0,53,53,24.9,0,1,14,100.0,100.0,96.4,1,0,14,14
Braydon Nelson,190617,T,N TEXAS,1,0,251,38.6,1,2,53,100.0,100.0,97.2,0,3,0,53,53,31.4,1,1,14,100.0,100.0,92.9,2,0,14,14
Cole Best,144473,C,USF,1,0,327,72.4,0,2,49,100.0,100.0,98.0,1,2,0,53,53,64.5,0,0,17,100.0,100.0,100.0,0,0,18,18
Derek Bowman,123654,T,USF,1,0,327,77.6,0,1,49,100.0,100.0,99.0,0,1,0,53,53,57.9,0,1,17,100.0,100.0,97.1,1,0,18,18
