player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Robert Holmes,55110,T,ARK STATE,1,0,113,47.3,1,8,74,100.0,100.0,92.6,0,10,1,79,79,65.4,0,2,24,100.0,100.0,91.7,3,1,26,26
Ivory Scott,98699,G,ARK STATE,1,0,113,77.6,1,0,74,100.0,100.0,99.3,1,1,0,79,79,56.8,1,0,24,100.0,100.0,97.9,1,0,26,26
Ernesto Ramirez,102825,G,ARK STATE,1,0,113,53.3,1,6,74,100.0,100.0,95.3,0,7,0,79,79,31.0,0,3,24,100.0,100.0,93.7,3,0,26,26
Ethan Miner,98068,G,ARK STATE,1,0,113,82.3,0,1,74,100.0,100.0,99.3,0,1,0,79,79,70.9,0,1,24,100.0,100.0,97.9,1,0,26,26
Andre Harris Jr.,58501,T,ARK STATE,1,0,113,93.0,0,0,74,100.0,98.7,100.0,0,0,0,78,79,89.5,0,0,24,100.0,100.0,100.0,0,0,26,26
Kohl Levao,75850,C,HAWAII,1,0,180,65.6,1,2,62,100.0,100.0,96.0,0,4,1,66,66,53.5,1,1,32,100.0,100.0,93.7,3,1,32,32
Ilm Manning,75852,T,HAWAII,1,1,180,78.0,0,3,62,100.0,100.0,97.6,1,3,0,66,66,81.6,0,1,32,100.0,100.0,98.4,1,0,32,32
Gene Pryor,75851,T,HAWAII,1,0,180,72.6,0,4,62,100.0,100.0,95.2,0,5,1,66,66,65.4,0,3,32,100.0,100.0,92.2,4,1,32,32
Jacob Brammer,59944,T,N TEXAS,1,0,251,66.2,0,3,60,100.0,100.0,97.5,0,3,0,65,65,31.5,0,2,15,100.0,100.0,93.3,2,0,15,15
Daizion Carroll,81769,G,N TEXAS,1,1,251,31.1,0,2,60,100.0,100.0,98.3,1,2,0,65,65,16.1,0,1,15,100.0,100.0,96.7,1,0,15,15
Cole Brown,81768,T,N TEXAS,1,0,251,33.7,2,5,60,100.0,100.0,94.2,0,7,0,65,65,0.0,2,2,15,100.0,100.0,86.7,4,0,15,15
Manase Mose,59950,C,N TEXAS,1,0,251,19.2,0,2,60,100.0,100.0,98.3,0,2,0,65,65,38.3,0,0,15,100.0,100.0,100.0,0,0,15,15
Micah Vanterpool,52075,G,HAWAII,1,0,180,72.7,0,2,57,100.0,100.0,98.2,1,2,0,61,61,72.5,0,1,27,100.0,100.0,98.1,1,0,27,27
Paris Johnson Jr.,129749,G,OHIO STATE,1,0,260,45.8,1,4,59,100.0,100.0,95.8,0,5,0,60,60,25.5,1,4,33,100.0,100.0,92.4,5,0,34,34
Thayer Munford Jr.,59994,G,OHIO STATE,1,0,260,63.0,0,2,59,100.0,100.0,96.6,1,3,1,60,60,58.1,0,0,33,100.0,100.0,97.0,1,1,34,34
