player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Tony Georges,130291,C,AKRON,1,0,102,45.9,0,3,53,100.0,100.0,97.2,0,3,0,58,58,56.4,0,1,25,100.0,100.0,98.0,1,0,26,26
Nate Williams,130322,T,AKRON,1,0,102,79.8,0,1,53,100.0,100.0,99.1,0,1,0,58,58,75.7,0,0,25,100.0,100.0,100.0,0,0,26,26
Anthony Whigan,101555,G,AKRON,1,0,102,73.4,0,0,53,100.0,100.0,98.1,1,1,1,58,58,64.7,0,0,25,100.0,100.0,96.0,1,1,26,26
Desmond Bessent,60051,T,BUFFALO,1,1,126,57.4,0,2,48,100.0,100.0,97.9,1,2,0,55,55,72.0,0,1,16,100.0,100.0,96.9,1,0,16,16
Gabe Wallace,77535,G,BUFFALO,1,0,126,69.5,1,0,48,100.0,100.0,99.0,0,1,0,55,55,83.7,0,0,16,100.0,100.0,100.0,0,0,16,16
Jack Hasz,145666,C,BUFFALO,1,0,126,85.4,0,0,48,100.0,100.0,100.0,0,0,0,55,55,81.6,0,0,16,100.0,100.0,100.0,0,0,16,16
Isaiah Wright,129909,T,BUFFALO,1,0,126,74.3,0,0,48,100.0,100.0,100.0,0,0,0,55,55,85.9,0,0,16,100.0,100.0,100.0,0,0,16,16
Tyler Doty,130407,G,BUFFALO,1,0,126,64.8,1,2,45,100.0,100.0,96.7,0,3,0,52,52,83.7,0,0,16,100.0,100.0,100.0,0,0,16,16
Ka'Marii Landers,156885,T,AKRON,1,0,102,57.0,0,3,36,100.0,100.0,95.8,0,3,0,38,38,71.4,0,2,14,100.0,100.0,92.9,2,0,14,14
Brian Kilbane,130370,G,AKRON,1,0,102,74.7,0,0,28,100.0,100.0,96.4,0,1,1,32,32,83.1,0,0,14,100.0,100.0,100.0,0,0,15,15
Alex Robarge,100250,G,AKRON,1,0,102,78.4,0,1,25,100.0,100.0,98.0,0,1,0,26,26,82.6,0,0,11,100.0,100.0,100.0,0,0,11,11
Ronan Chambers,130283,T,AKRON,1,0,102,56.6,0,1,17,100.0,100.0,97.1,0,1,0,20,20,40.1,0,1,11,100.0,100.0,95.5,1,0,12,12
Mike Washington Jr.,145672,HB,BUFFALO,1,0,126,21.9,1,2,13,32.5,35.6,80.8,0,4,1,16,45,77.9,0,0,4,28.6,28.6,100.0,0,0,4,14
Clyde Price,99493,HB,AKRON,1,0,102,48.5,1,2,15,29.4,28.6,90.0,0,3,0,16,56,54.6,0,2,8,34.8,33.3,87.5,2,0,8,24
Trevor Borland,130400,TE,BUFFALO,1,0,126,64.8,1,0,8,26.7,30.3,93.7,0,1,0,10,33,,0,0,0,0.0,0.0,,0,0,0,12
Tristian Brank,130281,TE,AKRON,1,0,102,40.0,0,0,4,12.9,14.7,100.0,0,0,0,5,34,,0,0,0,0.0,0.0,,0,0,0,18
Tajay Ahmed,97622,HB,BUFFALO,1,0,126,53.2,0,1,2,40.0,57.1,75.0,0,1,0,4,7,70.2,0,0,1,100.0,100.0,100.0,0,0,1,1
T.J. Banks,77923,TE,AKRON,1,0,102,69.7,0,0,3,13.6,16.7,100.0,0,0,0,4,24,,0,0,0,0.0,0.0,,0,0,0,8
Nick Hartnett,78319,G,BUFFALO,1,0,126,74.1,0,0,3,100.0,100.0,100.0,0,0,0,3,3,,0,0,0,,,,0,0,0,0
Robbie Mangas,109406,TE,BUFFALO,1,0,126,28.4,0,0,2,16.7,21.4,50.0,0,1,1,3,14,,0,0,0,0.0,0.0,,0,0,0,1
Mark-Anthony Scott Jr.,157945,HB,BUFFALO,1,0,126,31.9,0,0,2,50.0,50.0,100.0,0,0,0,2,4,20.6,0,0,1,100.0,100.0,100.0,0,0,1,1
Ray Embry,143589,TE,BUFFALO,1,0,126,69.8,0,0,0,0.0,9.1,,0,0,0,1,11,,0,0,0,0.0,0.0,,0,0,0,3
Blake Hester,130295,HB,AKRON,1,0,102,21.2,0,0,1,50.0,50.0,100.0,0,0,0,1,2,21.2,0,0,1,50.0,50.0,100.0,0,0,1,2
