player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Konner Gomness,100542,C,WASH STATE,1,0,341,67.8,0,2,65,100.0,100.0,98.5,0,2,0,66,66,41.1,0,2,22,100.0,100.0,95.5,2,0,23,23
Jarrett Kingston,81933,T,WASH STATE,1,0,341,84.3,0,3,65,100.0,100.0,97.7,0,3,0,66,66,84.1,0,1,22,100.0,100.0,97.7,1,0,23,23
Christian Hilborn,146501,G,WASH STATE,1,0,341,48.8,0,5,65,100.0,100.0,94.6,0,6,1,66,66,56.0,0,1,22,100.0,100.0,93.2,2,1,23,23
Caleb Kelly,59709,T,GA SOUTHRN,1,0,174,80.2,0,0,63,100.0,100.0,100.0,0,0,0,65,65,81.7,0,0,13,100.0,100.0,100.0,0,0,13,13
Brian Miller,56358,T,GA SOUTHRN,1,0,174,47.1,2,2,63,100.0,100.0,96.8,0,4,0,65,65,0.0,2,1,13,100.0,100.0,88.5,3,0,13,13
Pichon Wimbley,158371,G,GA SOUTHRN,1,0,174,61.0,0,4,63,100.0,100.0,96.8,0,4,0,65,65,44.9,0,2,13,100.0,100.0,92.3,2,0,13,13
Logan Langemeier,108708,C,GA SOUTHRN,1,0,174,64.1,2,1,63,100.0,100.0,97.6,0,3,0,65,65,56.8,0,1,13,100.0,100.0,96.2,1,0,13,13
Khalil Crowder,78240,G,GA SOUTHRN,1,0,174,37.5,0,3,63,100.0,100.0,97.6,0,3,0,65,65,71.9,0,1,13,100.0,100.0,96.2,1,0,13,13
Fa'alili Fa'amoe,131930,T,WASH STATE,1,0,341,71.7,0,1,61,100.0,100.0,99.2,1,1,0,62,62,63.6,0,1,21,100.0,100.0,97.6,1,0,22,22
JC Latham,146596,T,ALABAMA,1,0,103,85.1,0,0,57,100.0,100.0,100.0,0,0,0,61,61,83.3,0,0,37,100.0,100.0,100.0,0,0,41,41
Seth McLaughlin,123927,C,ALABAMA,1,0,103,71.9,0,3,57,100.0,100.0,97.4,0,3,0,61,61,69.3,0,3,37,100.0,100.0,95.9,3,0,41,41
Tyler Steen,81921,T,ALABAMA,1,0,103,63.3,1,1,57,100.0,100.0,96.5,0,3,1,61,61,54.3,1,1,37,100.0,100.0,94.6,3,1,41,41
Gus Hartwig,129814,C,PURDUE,1,0,273,70.2,0,2,56,100.0,100.0,98.2,0,2,0,58,58,67.7,0,0,9,100.0,100.0,100.0,0,0,10,10
Eric Miller,52938,T,PURDUE,1,0,273,56.3,0,4,56,100.0,100.0,96.4,0,4,0,58,58,81.5,0,0,9,100.0,100.0,100.0,0,0,10,10
Javion Cohen,123911,G,ALABAMA,1,0,103,69.0,1,0,54,100.0,100.0,99.1,0,1,0,57,57,61.2,1,0,35,100.0,100.0,98.6,1,0,38,38
Sioape Vatikani,158334,G,CAL,1,0,130,34.8,0,4,54,100.0,100.0,96.3,0,4,0,57,57,21.8,0,3,20,100.0,100.0,92.5,3,0,22,22
Jordan Palmer,121816,C,MIDDLE TN,1,1,224,39.5,0,1,53,100.0,100.0,99.1,1,1,0,57,57,41.2,0,0,15,100.0,100.0,100.0,0,0,16,16
Mahamane Moussa,145114,T,PURDUE,1,0,273,60.2,0,0,55,98.2,98.3,100.0,0,0,0,57,58,84.0,0,0,9,100.0,100.0,100.0,0,0,10,10
Brian Driscoll,100534,C,CAL,1,0,130,67.3,0,2,54,100.0,100.0,98.1,0,2,0,57,57,52.0,0,1,20,100.0,100.0,97.5,1,0,22,22
Ben Coleman,100518,T,CAL,1,0,130,87.6,0,1,54,100.0,100.0,99.1,0,1,0,57,57,82.5,0,1,20,100.0,100.0,97.5,1,0,22,22
Matthew Cindric,81604,C,CAL,1,0,130,59.6,0,3,54,100.0,100.0,97.2,0,3,0,57,57,53.5,0,3,20,100.0,100.0,92.5,3,0,22,22
T.J. Session,102316,T,CAL,1,0,130,66.3,1,1,54,100.0,100.0,98.1,0,2,0,57,57,61.6,1,1,20,100.0,100.0,95.0,2,0,22,22
Jacqui Graham,145304,T,MIDDLE TN,1,1,224,40.9,1,2,53,100.0,100.0,97.2,1,3,0,57,57,29.5,0,2,15,100.0,100.0,93.3,2,0,16,16
James McNorton,131946,T,S JOSE ST,1,0,285,54.3,0,4,54,100.0,100.0,88.9,1,8,4,56,56,40.4,0,2,20,100.0,100.0,80.0,5,3,21,21
Fernando Carmona,146185,T,S JOSE ST,1,0,285,85.8,0,0,54,100.0,100.0,100.0,0,0,0,56,56,75.6,0,0,20,100.0,100.0,100.0,0,0,21,21
Tyler Ostrom,81818,G,S JOSE ST,1,0,285,63.0,0,1,54,100.0,100.0,99.1,0,1,0,56,56,30.4,0,1,20,100.0,100.0,97.5,1,0,21,21
Anthony Pardue,81819,C,S JOSE ST,1,0,285,55.6,1,2,54,100.0,100.0,97.2,0,3,0,56,56,51.3,0,0,20,100.0,100.0,100.0,0,0,21,21
Ronan Chambers,130283,T,AKRON,1,0,102,63.4,0,2,51,100.0,100.0,92.2,0,5,3,54,54,62.6,0,2,35,100.0,100.0,91.4,4,2,37,37
Tanner Morris,102305,C,JAMES MAD,1,0,197,47.7,1,2,53,100.0,100.0,97.2,0,3,0,54,54,23.4,1,2,24,100.0,100.0,93.7,3,0,24,24
John Campbell Jr.,77383,T,MIAMI FL,1,0,220,66.1,0,2,50,100.0,100.0,96.0,0,3,1,54,54,46.4,0,2,18,100.0,100.0,94.4,2,0,20,20
DJ Scaife Jr.,77378,T,MIAMI FL,1,0,220,72.3,0,0,50,100.0,100.0,100.0,0,0,0,54,54,86.0,0,0,18,100.0,100.0,100.0,0,0,20,20
Jalen Rivers,122221,G,MIAMI FL,1,0,220,40.7,1,3,50,100.0,100.0,96.0,0,4,0,54,54,52.2,1,1,18,100.0,100.0,94.4,2,0,20,20
Cole Potts,138463,G,JAMES MAD,1,0,197,68.5,0,1,53,100.0,100.0,99.1,0,1,0,54,54,72.6,0,0,24,100.0,100.0,100.0,0,0,24,24
Sataoa Laumea,100525,T,UTAH,1,0,328,68.2,0,2,48,100.0,100.0,97.9,0,2,0,54,54,58.5,0,1,18,100.0,100.0,97.2,1,0,20,20
Jonathan Denis,131708,C,MIAMI FL,1,0,220,62.4,0,1,50,100.0,100.0,99.0,1,1,0,54,54,83.2,0,0,18,100.0,100.0,100.0,0,0,20,20
Jaren Kump,131859,G,UTAH,1,0,328,63.7,1,1,48,100.0,100.0,97.9,0,2,0,54,54,50.0,1,1,18,100.0,100.0,94.4,2,0,20,20
Keaton Bills,100524,G,UTAH,1,0,328,67.5,0,1,48,100.0,100.0,99.0,0,1,0,54,54,38.5,0,1,18,100.0,100.0,97.2,1,0,20,20
Braeden Daniels,81891,T,UTAH,1,0,328,75.4,0,0,48,100.0,100.0,100.0,1,0,0,54,54,55.5,0,0,18,100.0,100.0,100.0,0,0,20,20
Nate Williams,130322,T,AKRON,1,0,102,76.5,0,1,51,100.0,100.0,99.0,0,1,0,54,54,72.3,0,1,35,100.0,100.0,98.6,1,0,37,37
Tyler Stephens,138468,G,JAMES MAD,1,0,197,54.3,1,3,53,100.0,100.0,96.2,0,4,0,54,54,40.4,1,3,24,100.0,100.0,91.7,4,0,24,24
Tyshawn Wyatt,138471,T,JAMES MAD,1,0,197,42.6,1,5,53,100.0,100.0,94.3,1,6,0,54,54,46.0,0,3,24,100.0,100.0,93.7,3,0,24,24
Paul Maile,82512,C,UTAH,1,0,328,58.9,0,3,48,100.0,100.0,96.9,0,3,0,54,54,41.5,0,2,18,100.0,100.0,94.4,2,0,20,20
Ed Montilus,77353,G,N CAROLINA,1,0,245,66.9,1,1,51,100.0,100.0,96.1,0,3,1,53,53,52.2,1,1,15,100.0,100.0,93.3,2,0,16,16
Jonathan Adorno,122818,G,N CAROLINA,1,0,245,63.1,0,3,51,100.0,100.0,97.1,0,3,0,53,53,61.2,0,0,15,100.0,100.0,100.0,0,0,16,16
Dillan Gibbons,59981,G,FLORIDA ST,1,0,167,57.7,0,3,49,100.0,100.0,96.9,0,3,0,53,53,38.4,0,3,25,100.0,100.0,94.0,3,0,27,27
Spencer Rolland,108693,T,N CAROLINA,1,0,245,78.2,0,1,51,100.0,100.0,99.0,0,1,0,53,53,77.4,0,0,15,100.0,100.0,100.0,0,0,16,16
Corey Gaynor,59844,C,N CAROLINA,1,1,245,62.7,0,1,51,100.0,100.0,97.1,1,2,1,53,53,61.4,0,0,15,100.0,100.0,93.3,1,1,16,16
Robert Scott Jr.,122415,T,FLORIDA ST,1,0,167,65.5,1,0,49,100.0,100.0,96.9,0,2,1,53,53,50.6,1,0,25,100.0,100.0,94.0,2,1,27,27
Jazston Turnetine,124260,T,FLORIDA ST,1,0,167,58.3,0,3,49,100.0,100.0,96.9,0,3,0,53,53,51.8,0,2,25,100.0,100.0,96.0,2,0,27,27
Asim Richards,99674,T,N CAROLINA,1,0,245,72.8,0,0,51,100.0,100.0,100.0,0,0,0,53,53,85.9,0,0,15,100.0,100.0,100.0,0,0,16,16
Maurice Smith,99650,C,FLORIDA ST,1,0,167,77.4,0,1,49,100.0,100.0,99.0,0,1,0,53,53,83.9,0,0,25,100.0,100.0,100.0,0,0,27,27
Andrew Vorhees,60818,G,USC,1,0,326,71.4,0,3,48,100.0,100.0,96.9,0,3,0,52,52,85.9,0,0,14,100.0,100.0,100.0,0,0,17,17
Robert Haskins,77575,T,USC,1,0,326,57.5,0,3,48,100.0,100.0,96.9,0,3,0,52,52,50.8,0,2,14,100.0,100.0,92.9,2,0,17,17
Wes Dorsey,98513,T,W KENTUCKY,1,0,346,63.8,0,0,52,100.0,100.0,100.0,0,0,0,52,52,83.8,0,0,12,100.0,100.0,100.0,0,0,12,12
Brett Neilon,55555,C,USC,1,0,326,59.8,0,4,48,100.0,100.0,95.8,0,4,0,52,52,56.4,0,1,14,100.0,100.0,96.4,1,0,17,17
Jonah Monheim,86461,T,USC,1,0,326,75.9,0,3,48,100.0,100.0,96.9,0,3,0,52,52,67.9,0,2,14,100.0,100.0,92.9,2,0,17,17
Vincent Murphy,99046,G,W KENTUCKY,1,0,346,87.0,0,0,52,100.0,100.0,100.0,0,0,0,52,52,83.6,0,0,12,100.0,100.0,100.0,0,0,12,12
