player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Chandler Strong,158365,C,GA SOUTHRN,1,0,174,30.1,0,2,56,100.0,100.0,96.4,1,3,1,61,61,49.9,0,1,12,100.0,100.0,95.8,1,0,14,14
Dominic Boyd,150802,T,GA SOUTHRN,1,0,174,51.7,1,3,56,100.0,100.0,94.6,1,5,1,61,61,48.3,0,0,12,100.0,100.0,91.7,1,1,14,14
Bryson Broadway,137997,T,GA SOUTHRN,1,0,174,79.1,0,0,56,100.0,100.0,98.2,0,1,1,61,61,83.5,0,0,12,100.0,100.0,100.0,0,0,14,14
Pichon Wimbley,158371,G,GA SOUTHRN,1,0,174,82.1,0,2,56,100.0,100.0,98.2,0,2,0,61,61,63.2,0,2,12,100.0,100.0,91.7,2,0,14,14
Caleb Cook,147118,G,GA SOUTHRN,1,0,174,36.3,2,3,56,100.0,100.0,95.5,0,5,0,61,61,16.2,1,1,12,100.0,100.0,91.7,2,0,14,14
Jordan Davis,146915,T,S ALABAMA,1,0,288,89.9,0,1,54,100.0,100.0,99.1,0,1,0,59,59,76.0,0,1,8,100.0,100.0,93.7,1,0,10,10
Reed Buys,124159,G,S ALABAMA,1,0,288,57.1,2,1,54,100.0,100.0,97.2,0,3,0,59,59,6.3,2,0,8,100.0,100.0,87.5,2,0,10,10
Malachi Carney,157867,T,S ALABAMA,1,0,288,69.5,0,3,54,100.0,100.0,97.2,0,3,0,59,59,54.4,0,0,8,100.0,100.0,100.0,0,0,10,10
Malachi Preciado,162892,C,S ALABAMA,1,1,288,37.7,1,2,54,100.0,100.0,95.4,2,4,1,59,59,51.5,0,1,8,100.0,100.0,93.7,1,0,10,10
Kenton Jerido,157859,G,S ALABAMA,1,0,288,81.9,0,0,54,100.0,100.0,100.0,0,0,0,59,59,50.6,0,0,8,100.0,100.0,100.0,0,0,10,10
BJ Williams,170127,G,PITTSBURGH,1,0,268,63.7,1,1,56,100.0,100.0,96.4,0,3,1,57,57,40.8,0,0,8,100.0,100.0,87.5,1,1,8,8
Ryan Baer,156362,T,PITTSBURGH,1,0,268,69.6,1,1,56,100.0,100.0,98.2,0,2,0,57,57,69.5,1,0,8,100.0,100.0,93.7,1,0,8,8
