player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Okino King,156526,G,FAU,1,0,165,65.3,1,0,58,100.0,100.0,99.1,0,1,0,60,60,67.3,0,0,19,100.0,100.0,100.0,0,0,20,20
Scarlee Jean,160961,G,FAU,1,0,165,79.9,0,2,58,100.0,100.0,98.3,0,2,0,60,60,74.3,0,1,19,100.0,100.0,97.4,1,0,20,20
Vincent Fiacable,144836,C,FAU,1,0,165,67.9,1,2,58,100.0,100.0,97.4,1,3,0,60,60,76.4,0,1,19,100.0,100.0,97.4,1,0,20,20
Ja'Kavion Nonar,162800,T,FAU,1,0,165,81.9,0,1,58,100.0,100.0,99.1,0,1,0,60,60,69.9,0,1,19,100.0,100.0,97.4,1,0,20,20
Alex Atcavage,123591,G,FAU,1,0,165,83.9,0,2,58,100.0,100.0,98.3,0,2,0,60,60,78.5,0,1,19,100.0,100.0,97.4,1,0,20,20
James Carrington III,145687,C,BUFFALO,1,0,126,54.2,0,3,58,100.0,100.0,95.7,0,4,1,59,59,48.0,0,2,35,100.0,100.0,94.3,3,1,36,36
Bastian Swinney,146294,C,CAL,1,0,130,65.2,0,4,59,100.0,100.0,94.9,0,5,1,59,59,60.9,0,3,24,100.0,100.0,89.6,4,1,24,24
Tyler Doty,130407,G,BUFFALO,1,0,126,73.7,1,0,58,100.0,100.0,99.1,0,1,0,59,59,65.4,1,0,35,100.0,100.0,98.6,1,0,36,36
Trevor Brock,171197,T,BUFFALO,1,0,126,75.3,0,2,58,100.0,100.0,98.3,0,2,0,59,59,72.3,0,2,35,100.0,100.0,97.1,2,0,36,36
Henry Tabansi,171215,T,BUFFALO,1,0,126,70.8,1,1,58,100.0,100.0,96.6,0,3,1,59,59,61.1,1,1,35,100.0,100.0,94.3,3,1,36,36
Tyrone Davis,188142,T,BUFFALO,1,0,126,20.8,4,5,58,100.0,100.0,90.5,0,10,1,59,59,0.0,3,5,35,100.0,100.0,85.7,9,1,36,36
Hayes Creel,160187,T,SO MISS,1,0,296,63.6,0,2,53,100.0,100.0,98.1,1,2,0,58,58,77.1,0,1,19,100.0,100.0,97.4,1,0,21,21
Nick Morrow,174222,T,CAL,1,0,130,70.1,1,3,58,98.3,98.3,96.6,0,4,0,58,59,66.4,1,1,24,100.0,100.0,95.8,2,0,24,24
Braden Miller,158392,T,CAL,1,0,130,70.6,1,3,58,98.3,98.3,96.6,0,4,0,58,59,58.0,1,3,24,100.0,100.0,91.7,4,0,24,24
Broderick Roman,100253,C,SO MISS,1,0,296,78.6,0,1,53,100.0,100.0,99.1,0,1,0,58,58,68.4,0,0,19,100.0,100.0,100.0,0,0,21,21
Tyson Ruffins,175727,C,CAL,1,0,130,90.0,0,0,58,98.3,98.3,100.0,0,0,0,58,59,86.8,0,0,24,100.0,100.0,100.0,0,0,24,24
Cooper Frazier,139071,G,SO MISS,1,0,296,69.7,0,2,52,100.0,100.0,98.1,0,2,0,57,57,51.5,0,1,19,100.0,100.0,97.4,1,0,21,21
Kobe Branham,184380,G,ARKANSAS,1,0,111,63.6,0,1,53,100.0,100.0,99.1,0,1,0,57,57,50.5,0,0,19,100.0,100.0,100.0,0,0,22,22
Fernando Carmona,146185,G,ARKANSAS,1,0,111,60.2,1,2,53,100.0,100.0,97.2,1,3,0,57,57,27.6,1,2,19,100.0,100.0,92.1,3,0,22,22
Aitor Urionabarrenechea,173499,C,COLO STATE,1,0,144,81.1,0,1,50,100.0,100.0,99.0,0,1,0,57,57,76.3,0,1,13,100.0,100.0,96.2,1,0,17,17
Jeremiah McCrimmon,176576,T,GA STATE,1,0,175,51.7,0,2,53,100.0,100.0,98.1,0,2,0,57,57,57.2,0,1,24,100.0,100.0,97.9,1,0,26,26
Caden Kitler,158445,C,ARKANSAS,1,0,111,80.8,0,0,53,100.0,100.0,100.0,0,0,0,57,57,77.2,0,0,19,100.0,100.0,100.0,0,0,22,22
Corey Robinson II,144567,T,ARKANSAS,1,0,111,68.6,1,2,53,100.0,100.0,97.2,0,3,0,57,57,71.5,1,0,19,100.0,100.0,97.4,1,0,22,22
Aaron Karas,163326,T,COLO STATE,1,0,144,58.5,0,2,50,100.0,100.0,98.0,0,2,0,57,57,38.2,0,1,13,100.0,100.0,96.2,1,0,17,17
Mason Cook,123852,T,GA STATE,1,0,175,26.0,0,5,53,100.0,100.0,95.3,0,5,0,57,57,10.0,0,3,24,100.0,100.0,93.7,3,0,26,26
Christian Martin,173491,T,COLO STATE,1,0,144,54.5,0,2,50,100.0,100.0,98.0,1,2,0,57,57,29.9,0,2,13,100.0,100.0,92.3,2,0,17,17
Liam Wortmann,198310,G,COLO STATE,1,0,144,63.4,0,1,50,100.0,100.0,99.0,0,1,0,57,57,55.0,0,1,13,100.0,100.0,96.2,1,0,17,17
Tyhler Williams,156886,G,GA STATE,1,0,175,71.3,0,1,53,100.0,100.0,99.1,0,1,0,57,57,70.4,0,1,24,100.0,100.0,97.9,1,0,26,26
