player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Caleb Rogers,123157,T,TEXAS TECH,1,0,315,25.5,0,6,69,100.0,100.0,88.4,0,11,5,70,70,14.8,0,5,35,100.0,100.0,81.4,9,4,35,35
Dennis Wilburn,157314,C,TEXAS TECH,1,0,315,78.1,0,3,69,100.0,100.0,97.8,0,3,0,70,70,80.8,0,1,35,100.0,100.0,98.6,1,0,35,35
Monroe Mills,122977,T,TEXAS TECH,1,0,315,50.8,1,7,69,100.0,100.0,94.2,1,8,0,70,70,32.1,1,6,35,100.0,100.0,90.0,7,0,35,35
John Bock II,156549,G,FIU,1,0,166,30.8,2,4,65,100.0,100.0,95.4,0,6,0,68,68,21.0,0,4,18,100.0,100.0,88.9,4,0,20,20
Shamar Hobdy-Lee,98421,T,FIU,1,0,166,26.2,0,3,65,100.0,100.0,97.7,1,3,0,68,68,31.1,0,2,18,100.0,100.0,94.4,2,0,20,20
Charlie Schmidt,81772,C,NWESTERN,1,0,256,63.1,0,1,61,100.0,100.0,99.2,0,1,0,67,67,53.7,0,0,23,100.0,100.0,100.0,0,0,28,28
Peter Skoronski,129737,T,NWESTERN,1,0,256,92.0,0,0,61,100.0,100.0,100.0,0,0,0,67,67,90.3,0,0,23,100.0,100.0,100.0,0,0,28,28
Josh Priebe,129733,G,NWESTERN,1,0,256,76.1,0,1,61,100.0,100.0,97.5,0,2,1,67,67,62.2,0,1,23,100.0,100.0,93.5,2,1,28,28
Ethan Wiederkehr,59969,G,NWESTERN,1,0,256,47.6,2,2,61,100.0,100.0,96.7,0,4,0,67,67,37.0,1,2,23,100.0,100.0,93.5,3,0,28,28
Jacob Peace,78371,G,FIU,1,0,166,23.4,0,5,62,100.0,100.0,92.7,1,7,2,65,65,0.0,0,5,17,100.0,100.0,73.5,7,2,19,19
Marcellus Johnson,77529,T,E MICHIGAN,1,0,160,79.6,0,2,58,100.0,100.0,96.6,0,3,1,64,64,78.2,0,2,20,100.0,100.0,95.0,2,0,24,24
Alex Howie,77527,G,E MICHIGAN,1,0,160,67.5,1,1,58,100.0,100.0,96.6,0,3,1,64,64,59.7,1,1,20,100.0,100.0,90.0,3,1,24,24
Brian Dooley,77531,T,E MICHIGAN,1,0,160,77.8,1,1,58,100.0,100.0,98.3,1,2,0,64,64,81.3,0,1,20,100.0,100.0,97.5,1,0,24,24
Landon Peterson,99457,G,TEXAS TECH,1,0,315,49.5,1,4,63,100.0,100.0,96.0,0,5,0,64,64,26.9,1,4,32,100.0,100.0,92.2,5,0,32,32
Sidy Sow,59675,G,E MICHIGAN,1,0,160,61.1,0,1,58,100.0,100.0,99.1,0,1,0,64,64,30.5,0,1,20,100.0,100.0,97.5,1,0,24,24
