player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Alex Atcavage,123591,G,FAU,1,0,165,67.7,1,3,68,100.0,100.0,97.1,0,4,0,70,70,30.0,1,3,18,100.0,100.0,88.9,4,0,19,19
Vincent Fiacable,144836,C,FAU,1,0,165,80.1,0,0,68,100.0,100.0,100.0,0,0,0,70,70,64.5,0,0,18,100.0,100.0,100.0,0,0,19,19
Scarlee Jean,160961,G,FAU,1,0,165,86.0,0,1,68,100.0,100.0,99.3,0,1,0,70,70,84.7,0,0,18,100.0,100.0,100.0,0,0,19,19
Daughtry Richardson,156281,T,FAU,1,0,165,60.4,1,1,68,100.0,100.0,95.6,0,4,2,70,70,31.6,0,1,18,100.0,100.0,86.1,3,2,19,19
Ja'Kavion Nonar,162800,T,FAU,1,0,165,69.3,2,0,66,100.0,100.0,98.5,0,2,0,68,68,49.6,2,0,17,100.0,100.0,94.1,2,0,18,18
Kaden Sieracki,158571,T,BAYLOR,1,0,118,58.1,0,3,52,100.0,100.0,97.1,0,3,0,59,59,47.4,0,3,22,100.0,100.0,93.2,3,0,25,25
Ryan Lengyel,144516,G,BAYLOR,1,0,118,38.1,0,1,52,100.0,100.0,97.1,0,2,1,59,59,20.7,0,1,22,100.0,100.0,93.2,2,1,25,25
Omar Aigbedion,164383,G,BAYLOR,1,0,118,44.9,1,0,52,100.0,100.0,99.0,1,1,0,59,59,15.7,1,0,22,100.0,100.0,97.7,1,0,25,25
Sidney Fugar,148284,T,BAYLOR,1,0,118,57.2,0,2,52,100.0,100.0,96.2,1,3,1,59,59,49.3,0,1,22,100.0,100.0,93.2,2,1,25,25
Jason Steele,173457,G,BOISE ST,1,0,120,61.9,1,2,57,100.0,100.0,97.4,0,3,0,58,58,62.5,0,2,29,100.0,100.0,96.6,2,0,29,29
Richard Pearce,151054,G,NEW MEXICO,1,0,241,54.0,2,1,52,100.0,100.0,97.1,0,3,0,58,58,46.9,1,1,9,100.0,100.0,88.9,2,0,11,11
Daylon Metoyer,190992,T,BOISE ST,1,0,120,30.2,0,6,57,100.0,100.0,93.0,0,7,1,58,58,33.2,0,3,29,100.0,100.0,91.4,4,1,29,29
Kaden Robnett,175106,C,NEW MEXICO,1,0,241,52.5,1,0,52,100.0,100.0,99.0,0,1,0,58,58,69.1,0,0,9,100.0,100.0,100.0,0,0,11,11
James Milovale,175703,T,HAWAII,1,0,180,66.9,0,1,54,100.0,100.0,99.1,0,1,0,57,57,73.3,0,0,25,100.0,100.0,100.0,0,0,28,28
Ethan Spencer,158188,C,HAWAII,1,0,180,57.3,0,2,54,100.0,100.0,96.3,0,3,1,57,57,35.0,0,2,25,100.0,100.0,92.0,3,1,28,28
Zhen Sotelo,146067,G,HAWAII,1,0,180,85.0,0,0,54,100.0,100.0,100.0,0,0,0,57,57,86.8,0,0,25,100.0,100.0,100.0,0,0,28,28
