player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Joe Michalski,99426,G,OKLA STATE,1,0,262,52.5,0,4,67,100.0,100.0,97.0,0,4,0,74,74,17.2,0,4,19,100.0,100.0,89.5,4,0,21,21
Taylor Miterko,99428,G,OKLA STATE,1,1,262,23.2,1,3,67,100.0,100.0,97.0,1,4,0,74,74,13.5,1,2,19,100.0,100.0,92.1,3,0,21,21
Jake Springfield,99425,T,OKLA STATE,1,1,262,74.9,1,2,67,100.0,100.0,97.8,1,3,0,74,74,69.9,0,2,19,100.0,100.0,94.7,2,0,21,21
Kameron Jones,81739,T,MISS STATE,1,0,227,29.7,0,5,64,100.0,100.0,93.0,1,7,2,68,68,18.5,0,3,26,100.0,100.0,86.5,5,2,29,29
Steven Losoya III,98266,G,MISS STATE,1,0,227,44.7,0,2,64,100.0,100.0,98.4,0,2,0,68,68,72.5,0,1,26,100.0,100.0,98.1,1,0,29,29
Nick Jones,146837,T,MISS STATE,1,0,227,72.7,2,0,64,100.0,100.0,98.4,0,2,0,68,68,55.7,2,0,26,100.0,100.0,96.2,2,0,29,29
Levi Rogers,131781,G,STANFORD,1,0,300,21.5,2,5,65,100.0,100.0,94.6,1,7,0,68,68,20.2,1,1,18,100.0,100.0,94.4,2,0,18,18
Drake Nugent,97828,C,STANFORD,1,0,300,85.6,0,0,65,100.0,100.0,100.0,1,0,0,68,68,82.1,0,0,18,100.0,100.0,100.0,0,0,18,18
Walter Rouse,100564,T,STANFORD,1,0,300,43.3,1,1,65,100.0,100.0,96.9,0,3,1,68,68,30.6,1,0,18,100.0,100.0,91.7,2,1,18,18
Jake Hornibrook,100519,G,STANFORD,1,0,300,52.2,0,2,65,100.0,100.0,98.5,0,2,0,68,68,47.9,0,0,18,100.0,100.0,100.0,0,0,18,18
Myles Hinton,131761,T,STANFORD,1,0,300,72.0,0,0,65,100.0,100.0,100.0,0,0,0,68,68,60.3,0,0,18,100.0,100.0,100.0,0,0,18,18
Cole Smith,99094,G,MISS STATE,1,0,227,53.3,1,3,64,100.0,100.0,96.9,0,4,0,68,68,47.5,1,1,26,100.0,100.0,96.2,2,0,29,29
Caleb Etienne,144643,T,OKLA STATE,1,0,262,79.9,1,1,61,100.0,100.0,98.4,0,2,0,68,68,61.6,1,1,18,100.0,100.0,94.4,2,0,20,20
Roger Rosengarten,131912,T,WASHINGTON,1,0,340,71.0,0,1,53,100.0,100.0,99.1,0,1,0,57,57,67.5,0,1,18,100.0,100.0,97.2,1,0,19,19
Jaxson Kirkland,60215,G,WASHINGTON,1,0,340,89.0,0,0,53,100.0,100.0,100.0,0,0,0,57,57,85.7,0,0,18,100.0,100.0,100.0,0,0,19,19
Troy Fautanu,100521,T,WASHINGTON,1,0,340,75.1,0,2,53,100.0,100.0,98.1,2,2,0,57,57,68.5,0,2,18,100.0,100.0,94.4,2,0,19,19
Landon Peterson,99457,G,TEXAS TECH,1,0,315,80.3,0,0,55,100.0,100.0,100.0,0,0,0,55,55,82.2,0,0,8,100.0,100.0,100.0,0,0,8,8
Matt Keeler,144743,T,TEXAS TECH,1,0,315,67.2,0,4,55,100.0,100.0,96.4,0,4,0,55,55,47.9,0,1,8,100.0,100.0,93.7,1,0,8,8
Max Banes,77433,G,AKRON,1,0,102,76.6,0,1,54,100.0,100.0,97.2,0,2,1,55,55,80.7,0,1,24,100.0,100.0,97.9,1,0,24,24
Weston Wright,77494,G,TEXAS TECH,1,0,315,82.0,0,1,55,100.0,100.0,99.1,0,1,0,55,55,66.9,0,0,8,100.0,100.0,100.0,0,0,8,8
Nate Williams,130322,T,AKRON,1,0,102,73.5,0,1,54,100.0,100.0,99.1,0,1,0,55,55,65.9,0,1,24,100.0,100.0,97.9,1,0,24,24
Dennis Wilburn,157314,C,TEXAS TECH,1,0,315,75.3,0,1,55,100.0,100.0,99.1,0,1,0,55,55,45.8,0,1,8,100.0,100.0,93.7,1,0,8,8
Anthony Whigan,101555,G,AKRON,1,0,102,21.9,0,3,54,100.0,100.0,95.4,1,4,1,55,55,16.2,0,2,24,100.0,100.0,91.7,3,1,24,24
Caleb Rogers,123157,T,TEXAS TECH,1,0,315,83.5,0,3,55,100.0,100.0,97.3,0,3,0,55,55,85.1,0,0,8,100.0,100.0,100.0,0,0,8,8
Jonny King,122188,G,CHARLOTTE,1,0,136,71.0,0,3,52,100.0,100.0,97.1,0,3,0,54,54,58.1,0,2,19,100.0,100.0,94.7,2,0,20,20
Vinny Sciury,130632,G,TOLEDO,1,0,316,69.2,0,1,53,100.0,100.0,99.1,0,1,0,54,54,54.0,0,1,16,100.0,100.0,96.9,1,0,16,16
Matt Rosso,81812,T,CHARLOTTE,1,0,136,61.4,0,4,52,100.0,100.0,96.2,0,4,0,54,54,73.4,0,2,19,100.0,100.0,94.7,2,0,20,20
Kendall Major,100243,G,TOLEDO,1,0,316,39.2,0,5,53,100.0,100.0,95.3,0,5,0,54,54,25.9,0,4,16,100.0,100.0,87.5,4,0,16,16
Devan Rogers,66122,C,TOLEDO,1,0,316,56.5,0,1,53,100.0,100.0,99.1,0,1,0,54,54,41.8,0,1,16,100.0,100.0,96.9,1,0,16,16
Tony Georges,130291,C,AKRON,1,0,102,59.0,0,2,53,100.0,100.0,96.2,0,3,1,54,54,78.5,0,1,24,100.0,100.0,97.9,1,0,24,24
Nick Rosi,77511,T,TOLEDO,1,0,316,59.1,0,4,53,100.0,100.0,96.2,0,4,0,54,54,70.7,0,1,16,100.0,100.0,96.9,1,0,16,16
Jaxon Hughes,98504,T,CHARLOTTE,1,0,136,33.6,0,5,52,100.0,100.0,91.3,0,7,2,54,54,17.8,0,2,19,100.0,100.0,84.2,4,2,20,20
Joshua Mote,59803,C,LA TECH,1,0,208,43.5,1,2,48,100.0,100.0,96.9,0,3,0,54,54,44.0,1,1,19,100.0,100.0,94.7,2,0,21,21
Ashton Gist,122182,C,CHARLOTTE,1,0,136,77.6,0,0,52,100.0,100.0,100.0,0,0,0,54,54,65.3,0,0,19,100.0,100.0,100.0,0,0,20,20
Matthew Wykoff,147018,C,TEXAS A&M,1,0,312,30.0,1,3,48,100.0,100.0,95.8,0,4,0,53,53,21.0,0,2,20,100.0,100.0,95.0,2,0,23,23
Jackson Ness,98451,G,BOSTON COL,1,0,121,77.6,0,1,50,100.0,100.0,99.0,0,1,0,53,53,80.6,0,0,11,100.0,100.0,100.0,0,0,11,11
Rusty Feth,53571,C,MIAMI OH,1,0,221,42.0,0,1,52,100.0,100.0,99.0,0,1,0,53,53,34.8,0,1,25,100.0,100.0,98.0,1,0,25,25
Kam Dewberry,158645,G,TEXAS A&M,1,0,312,46.4,1,4,48,100.0,100.0,94.8,0,5,0,53,53,27.5,1,3,20,100.0,100.0,90.0,4,0,23,23
Isaac Moore,77495,T,TEMPLE,1,0,306,36.0,0,5,49,100.0,100.0,94.9,0,5,0,53,53,21.9,0,2,7,100.0,100.0,85.7,2,0,8,8
Reuben Fatheree II,146992,T,TEXAS A&M,1,0,312,76.1,0,0,48,100.0,100.0,100.0,0,0,0,53,53,82.3,0,0,20,100.0,100.0,100.0,0,0,23,23
Dwayne Allick,123530,G,BOSTON COL,1,0,121,86.7,0,0,50,100.0,100.0,100.0,0,0,0,53,53,83.3,0,0,11,100.0,100.0,100.0,0,0,11,11
Ozzy Trapilo,123552,T,BOSTON COL,1,0,121,56.6,0,3,50,100.0,100.0,95.0,1,4,1,53,53,77.3,0,1,11,100.0,100.0,95.5,1,0,11,11
Richard Rodriguez,144397,C,TEMPLE,1,0,306,63.2,0,1,49,100.0,100.0,99.0,0,1,0,53,53,45.6,0,0,7,100.0,100.0,100.0,0,0,8,8
Dakota White,122688,T,LA TECH,1,0,208,21.7,0,5,48,100.0,100.0,94.8,0,5,0,53,53,36.3,0,4,19,100.0,100.0,89.5,4,0,21,21
Bert Hale,122675,G,LA TECH,1,0,208,68.5,0,0,47,100.0,100.0,100.0,1,0,0,53,53,71.3,0,0,19,100.0,100.0,100.0,0,0,21,21
