player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
LaQuinston Sharp,99095,C,MISS STATE,1,0,227,87.2,0,0,64,100.0,100.0,100.0,0,0,0,70,70,77.6,0,0,5,100.0,100.0,100.0,0,0,5,5
Charles Cross,98401,T,MISS STATE,1,0,227,67.3,0,2,64,100.0,100.0,98.4,1,2,0,70,70,63.9,0,1,5,100.0,100.0,90.0,1,0,5,5
Kameron Jones,81739,G,MISS STATE,1,0,227,85.8,0,1,64,100.0,100.0,99.2,1,1,0,70,70,58.9,0,1,5,100.0,100.0,90.0,1,0,5,5
Cole Smith,99094,G,MISS STATE,1,0,227,77.8,0,2,64,100.0,100.0,98.4,1,2,0,70,70,18.5,0,2,5,100.0,100.0,80.0,2,0,5,5
Javion Cohen,123911,G,ALABAMA,1,0,103,63.9,0,3,62,100.0,100.0,97.6,0,3,0,65,65,69.0,0,2,35,100.0,100.0,97.1,2,0,37,37
Evan Neal,99063,T,ALABAMA,1,0,103,83.5,1,0,62,100.0,100.0,97.6,0,2,1,65,65,77.6,1,0,35,100.0,100.0,95.7,2,1,37,37
Emil Ekiyor Jr.,81540,G,ALABAMA,1,0,103,90.4,0,0,61,100.0,100.0,100.0,0,0,0,64,64,89.2,0,0,35,100.0,100.0,100.0,0,0,37,37
Rusty Feth,53571,C,MIAMI OH,1,0,221,51.7,0,2,56,100.0,100.0,98.2,0,2,0,62,62,80.6,0,0,11,100.0,100.0,100.0,0,0,14,14
David Redding,59849,G,MIAMI OH,1,0,221,68.5,0,1,56,100.0,100.0,99.1,0,1,0,62,62,45.9,0,1,11,100.0,100.0,95.5,1,0,14,14
Sam Vaughan,74188,T,MIAMI OH,1,0,221,23.5,0,7,56,100.0,100.0,93.7,0,7,0,62,62,0.0,0,3,11,100.0,100.0,86.4,3,0,14,14
Reid Holskey,130520,T,MIAMI OH,1,0,221,60.3,1,2,56,100.0,100.0,97.3,0,3,0,62,62,62.8,0,0,11,100.0,100.0,100.0,0,0,14,14
Caleb Shaffer,98380,G,MIAMI OH,1,0,221,52.9,0,0,54,100.0,100.0,100.0,1,0,0,60,60,22.2,0,0,11,100.0,100.0,100.0,0,0,14,14
Ryan Swoboda,77576,T,VIRGINIA,1,0,335,56.1,0,3,54,100.0,100.0,97.2,0,3,0,58,58,38.9,0,3,32,100.0,100.0,95.3,3,0,34,34
Olusegun Oluwatimi,98581,C,VIRGINIA,1,0,335,77.5,0,2,54,100.0,100.0,98.1,0,2,0,58,58,69.6,0,2,32,100.0,100.0,96.9,2,0,34,34
Chris Glaser,62780,G,VIRGINIA,1,0,335,58.8,0,1,54,100.0,100.0,99.1,0,1,0,58,58,57.8,0,0,32,100.0,100.0,100.0,0,0,34,34
Ryan Nelson,62778,G,VIRGINIA,1,0,335,75.4,0,1,54,100.0,100.0,99.1,0,1,0,58,58,77.6,0,1,32,100.0,100.0,98.4,1,0,34,34
Brady Scott,59689,G,FLORIDA ST,1,0,167,87.9,0,0,50,100.0,100.0,100.0,0,0,0,57,57,85.2,0,0,21,100.0,100.0,100.0,0,0,22,22
