player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Mark Goode,123450,T,W KENTUCKY,1,0,346,80.2,0,1,63,100.0,100.0,97.6,0,2,1,66,66,62.0,0,1,17,100.0,100.0,91.2,2,1,18,18
Rusty Staats,81941,C,W KENTUCKY,1,0,346,65.9,1,3,63,100.0,100.0,95.2,0,5,1,66,66,61.5,0,3,17,100.0,100.0,91.2,3,0,18,18
Quantavious Leslie,123456,G,W KENTUCKY,1,0,346,85.7,0,1,63,100.0,100.0,99.2,0,1,0,66,66,78.0,0,1,17,100.0,100.0,97.1,1,0,18,18
Gunner Britton,81937,T,W KENTUCKY,1,0,346,71.0,0,0,63,100.0,100.0,96.8,0,2,2,66,66,46.6,0,0,17,100.0,100.0,88.2,2,2,18,18
Vincent Murphy,99046,G,W KENTUCKY,1,0,346,61.9,0,2,63,100.0,100.0,98.4,0,2,0,66,66,45.7,0,1,17,100.0,100.0,97.1,1,0,18,18
Joseph Boggs,77524,T,BALL ST,1,0,117,36.4,1,1,59,100.0,100.0,98.3,0,2,0,64,64,50.3,0,1,21,100.0,100.0,97.6,1,0,23,23
Brackston Alford,121752,G,MEMPHIS,1,0,218,80.6,0,0,59,100.0,100.0,100.0,0,0,0,64,64,72.1,0,0,27,100.0,100.0,100.0,0,0,28,28
Mak Pounders,144276,T,MEMPHIS,1,0,218,33.8,0,2,59,100.0,100.0,96.6,1,3,1,64,64,21.3,0,2,27,100.0,100.0,92.6,3,1,28,28
Jordan Palmer,121816,C,MIDDLE TN,1,0,224,21.3,0,3,59,100.0,100.0,97.5,0,3,0,64,64,29.7,0,1,24,100.0,100.0,97.9,1,0,26,26
Sterling Porcher,156590,T,MIDDLE TN,1,0,224,29.8,2,1,59,100.0,100.0,97.5,0,3,0,64,64,25.0,1,0,24,100.0,100.0,97.9,1,0,26,26
Seth Schmidt,98469,T,BALL ST,1,0,117,54.1,1,2,59,100.0,100.0,97.5,0,3,0,64,64,32.3,0,2,21,100.0,100.0,95.2,2,0,23,23
Damon Kaylor,101573,G,BALL ST,1,0,117,51.7,1,0,59,100.0,100.0,99.2,0,1,0,64,64,17.2,1,0,21,100.0,100.0,97.6,1,0,23,23
Davion Carter,158004,G,MEMPHIS,1,0,218,88.7,0,0,59,100.0,100.0,100.0,0,0,0,64,64,86.4,0,0,27,100.0,100.0,100.0,0,0,28,28
Jacqui Graham,145304,T,MIDDLE TN,1,0,224,63.5,0,1,59,100.0,100.0,97.5,0,2,1,64,64,50.8,0,1,24,100.0,100.0,93.7,2,1,26,26
Jacob Likes,101023,C,MEMPHIS,1,0,218,61.9,1,0,59,100.0,100.0,97.5,0,2,1,64,64,65.9,1,0,27,100.0,100.0,98.1,1,0,28,28
Tyler Falvey,78287,G,MIDDLE TN,1,0,224,65.4,0,1,59,100.0,100.0,99.2,0,1,0,64,64,71.2,0,1,24,100.0,100.0,97.9,1,0,26,26
Ethan Crowe,130330,C,BALL ST,1,0,117,78.7,1,0,59,100.0,100.0,99.2,1,1,0,64,64,72.2,1,0,21,100.0,100.0,97.6,1,0,23,23
Matt Dale,98648,T,MEMPHIS,1,0,218,79.9,0,3,59,100.0,100.0,97.5,0,3,0,64,64,81.5,0,1,27,100.0,100.0,98.1,1,0,28,28
Weston Wright,77494,G,TEXAS TECH,1,0,315,68.8,0,1,58,100.0,100.0,97.4,0,2,1,61,61,46.2,0,1,17,100.0,100.0,91.2,2,1,18,18
Troy Fautanu,100521,T,WASHINGTON,1,0,340,44.6,0,4,53,100.0,100.0,96.2,1,4,0,61,61,66.5,0,1,16,100.0,100.0,96.9,1,0,19,19
Dennis Wilburn,157314,C,TEXAS TECH,1,0,315,69.6,0,1,58,100.0,100.0,99.1,1,1,0,61,61,81.7,0,0,17,100.0,100.0,100.0,0,0,18,18
Roger Rosengarten,131912,T,WASHINGTON,1,0,340,60.8,0,5,53,100.0,100.0,95.3,2,5,0,61,61,50.0,0,2,16,100.0,100.0,93.7,2,0,19,19
Monroe Mills,122977,T,TEXAS TECH,1,0,315,63.6,0,3,58,100.0,100.0,97.4,0,3,0,61,61,82.5,0,0,17,100.0,100.0,100.0,0,0,18,18
Caleb Rogers,123157,T,TEXAS TECH,1,1,315,39.1,0,5,58,100.0,100.0,88.8,1,9,4,61,61,12.2,0,4,17,100.0,100.0,76.5,6,2,18,18
