player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jake Springfield,99425,T,OKLA STATE,1,0,262,75.4,0,3,81,100.0,100.0,98.1,0,3,0,82,82,66.3,0,2,23,100.0,100.0,95.7,2,0,23,23
Preston Wilson,99429,C,OKLA STATE,1,0,262,58.3,0,3,81,100.0,100.0,95.7,0,5,2,82,82,39.8,0,2,23,100.0,100.0,95.7,2,0,23,23
Taylor Miterko,99428,G,OKLA STATE,1,0,262,7.0,0,8,81,100.0,100.0,91.4,0,11,3,82,82,0.0,0,7,23,100.0,100.0,76.1,9,2,23,23
Caleb Etienne,144643,T,OKLA STATE,1,0,262,62.1,0,3,81,100.0,100.0,98.1,0,3,0,82,82,53.0,0,1,23,100.0,100.0,97.8,1,0,23,23
Joe Michalski,99426,G,OKLA STATE,1,0,262,65.3,0,4,81,100.0,100.0,97.5,0,4,0,82,82,54.1,0,2,23,100.0,100.0,95.7,2,0,23,23
Rusty Staats,81941,C,W KENTUCKY,1,0,346,85.4,0,0,63,100.0,100.0,100.0,0,0,0,64,64,82.8,0,0,18,100.0,100.0,100.0,0,0,19,19
Wes Dorsey,98513,T,W KENTUCKY,1,0,346,54.5,0,2,63,100.0,100.0,96.8,0,3,1,64,64,52.2,0,1,18,100.0,100.0,91.7,2,1,19,19
Gunner Britton,81937,T,W KENTUCKY,1,0,346,67.3,2,1,63,100.0,100.0,97.6,0,3,0,64,64,31.5,2,1,18,100.0,100.0,91.7,3,0,19,19
Vincent Murphy,99046,G,W KENTUCKY,1,0,346,85.0,0,1,63,100.0,100.0,99.2,0,1,0,64,64,86.1,0,0,18,100.0,100.0,100.0,0,0,19,19
Quantavious Leslie,123456,G,W KENTUCKY,1,1,346,57.7,0,2,63,100.0,100.0,98.4,1,2,0,64,64,66.9,0,1,18,100.0,100.0,97.2,1,0,19,19
Branson Hickman,121928,C,SMU,1,0,287,79.9,0,1,59,100.0,100.0,99.2,0,1,0,60,60,70.3,0,1,25,100.0,100.0,98.0,1,0,25,25
Owen Condon,81994,T,SMU,1,0,287,61.8,0,4,59,100.0,100.0,94.9,0,5,1,60,60,43.8,0,3,25,100.0,100.0,90.0,4,1,25,25
Javontez Spraggins,124299,G,TENNESSEE,1,1,307,35.1,0,1,52,100.0,100.0,97.1,2,2,1,58,58,29.0,0,1,18,100.0,100.0,91.7,2,1,21,21
Darnell Wright,98480,T,TENNESSEE,1,0,307,78.2,1,0,52,100.0,100.0,99.0,1,1,0,58,58,84.3,0,0,18,100.0,100.0,100.0,0,0,21,21
Jerome Carvin,81852,G,TENNESSEE,1,0,307,60.9,0,1,52,100.0,100.0,99.0,0,1,0,58,58,41.2,0,1,18,100.0,100.0,97.2,1,0,21,21
Cooper Mays,124289,C,TENNESSEE,1,0,307,81.6,0,0,52,100.0,100.0,100.0,0,0,0,58,58,82.6,0,0,18,100.0,100.0,100.0,0,0,21,21
Marcus Bryant,121917,T,SMU,1,0,287,70.2,0,3,56,100.0,100.0,93.7,1,5,2,57,57,66.0,0,2,25,100.0,100.0,88.0,4,2,25,25
Keylan Rutledge,156597,G,MIDDLE TN,1,0,224,87.0,0,0,55,100.0,100.0,100.0,0,0,0,57,57,81.9,0,0,7,100.0,100.0,100.0,0,0,8,8
Jaylon Thomas,77421,G,SMU,1,0,287,83.5,0,2,56,100.0,100.0,98.2,0,2,0,57,57,75.3,0,2,25,100.0,100.0,96.0,2,0,25,25
