player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Savion Washington,130505,T,SYRACUSE,1,0,304,71.6,0,2,70,100.0,100.0,98.6,0,2,0,74,74,66.5,0,2,37,100.0,100.0,97.3,2,0,39,39
Mark Petry,123053,G,SYRACUSE,1,0,304,70.2,0,2,70,100.0,100.0,98.6,0,2,0,74,74,56.7,0,2,37,100.0,100.0,97.3,2,0,39,39
Jakob Bradford,144039,G,SYRACUSE,1,0,304,67.4,0,3,70,100.0,100.0,97.9,0,3,0,74,74,56.7,0,3,37,100.0,100.0,95.9,3,0,39,39
Braydon Nelson,190617,G,N TEXAS,1,0,251,59.2,0,2,61,100.0,100.0,98.4,0,2,0,66,66,46.3,0,1,17,100.0,100.0,97.1,1,0,18,18
Jett Duncan,121886,C,N TEXAS,1,0,251,0.0,1,1,61,100.0,100.0,96.7,0,3,1,66,66,19.3,1,0,17,100.0,100.0,91.2,2,1,18,18
Tyler Mercer,183479,C,N TEXAS,1,0,251,70.8,0,0,61,100.0,100.0,100.0,0,0,0,66,66,66.8,0,0,17,100.0,100.0,100.0,0,0,18,18
Johnny Dickson III,157660,G,N TEXAS,1,0,251,77.0,0,1,61,100.0,100.0,99.2,0,1,0,66,66,54.6,0,1,17,100.0,100.0,97.1,1,0,18,18
Landon Peterson,99457,T,N TEXAS,1,0,251,62.9,0,1,61,100.0,100.0,99.2,0,1,0,66,66,40.6,0,1,17,100.0,100.0,97.1,1,0,18,18
Kwabena Asamoah,156503,G,RUTGERS,1,0,278,49.5,0,4,56,100.0,100.0,96.4,0,4,0,59,59,60.5,0,2,29,100.0,100.0,96.6,2,0,30,30
Hollin Pierce,129899,T,RUTGERS,1,0,278,87.4,0,2,56,100.0,100.0,98.2,0,2,0,59,59,81.7,0,2,29,100.0,100.0,96.6,2,0,30,30
Peseti Lapuaho,159070,T,S JOSE ST,1,0,285,32.4,0,3,53,100.0,100.0,97.2,0,3,0,59,59,14.5,0,3,29,100.0,100.0,94.8,3,0,31,31
Tyler Needham,145131,T,RUTGERS,1,0,278,54.3,1,5,56,100.0,100.0,92.9,0,7,1,59,59,42.3,1,3,29,100.0,100.0,89.7,5,1,30,30
Gus Zilinskas,145132,C,RUTGERS,1,0,278,74.7,0,2,56,100.0,100.0,98.2,0,2,0,59,59,67.4,0,1,29,100.0,100.0,98.3,1,0,30,30
Malik Williams,128441,T,S JOSE ST,1,0,285,48.6,1,2,53,100.0,100.0,97.2,0,3,0,59,59,33.1,1,2,29,100.0,100.0,94.8,3,0,31,31
Kamar Missouri,129890,T,UTSA,1,0,331,44.4,0,1,54,100.0,100.0,97.2,0,2,1,58,58,20.6,0,1,21,100.0,100.0,92.9,2,1,22,22
Jaylen Garth,123115,T,UTSA,1,0,331,57.9,1,1,54,100.0,100.0,96.3,0,3,1,58,58,37.0,1,1,21,100.0,100.0,90.5,3,1,22,22
CJ James Jr.,151192,C,UTSA,1,0,331,62.7,0,2,54,100.0,100.0,98.1,0,2,0,58,58,67.2,0,1,21,100.0,100.0,97.6,1,0,22,22
Ben Rios,158827,G,UTSA,1,0,331,56.7,0,1,54,100.0,100.0,99.1,0,1,0,58,58,41.4,0,1,21,100.0,100.0,97.6,1,0,22,22
Rey Burnett,102277,T,TULSA,1,0,320,25.7,1,1,54,100.0,100.0,92.6,1,5,3,57,57,51.3,1,1,23,100.0,100.0,91.3,3,1,24,24
Kasen Carpenter,173292,C,TULSA,1,0,320,68.0,0,2,54,100.0,100.0,98.1,0,2,0,57,57,49.3,0,2,23,100.0,100.0,95.7,2,0,24,24
Ender Aguilar,131638,G,TULSA,1,0,320,20.5,0,3,54,100.0,100.0,95.4,0,4,1,57,57,0.0,0,3,23,100.0,100.0,89.1,4,1,24,24
Walter Young Bear,133127,G,TULSA,1,0,320,79.9,1,0,54,100.0,100.0,99.1,0,1,0,57,57,86.4,0,0,23,100.0,100.0,100.0,0,0,24,24
Tyler Chen,173000,G,S JOSE ST,1,0,285,69.8,0,1,51,100.0,100.0,99.0,0,1,0,56,56,55.5,0,1,28,100.0,100.0,98.2,1,0,29,29
Will Campbell,157106,T,LSU,1,0,211,51.1,0,5,53,100.0,100.0,95.3,0,5,0,55,55,43.9,0,2,16,100.0,100.0,93.7,2,0,18,18
DJ Chester,172473,C,LSU,1,0,211,57.1,1,1,53,100.0,100.0,98.1,0,2,0,55,55,29.1,0,0,16,100.0,100.0,100.0,0,0,18,18
Miles Frazier,123626,G,LSU,1,0,211,81.5,0,1,53,100.0,100.0,99.1,0,1,0,55,55,68.7,0,1,16,100.0,100.0,96.9,1,0,18,18
Marist Talavou,72200,G,S JOSE ST,1,0,285,78.0,0,1,50,100.0,100.0,99.0,0,1,0,55,55,73.9,0,1,26,100.0,100.0,98.1,1,0,28,28
Emery Jones Jr.,157117,T,LSU,1,0,211,60.7,0,2,53,100.0,100.0,96.2,0,3,1,55,55,66.8,0,1,16,100.0,100.0,96.9,1,0,18,18
Noah Josey,126259,G,VIRGINIA,1,0,335,82.7,0,0,52,100.0,100.0,100.0,0,0,0,54,54,78.6,0,0,25,100.0,100.0,100.0,0,0,27,27
Da'Metrius Weatherspoon,154759,T,SYRACUSE,1,0,304,46.3,0,4,51,100.0,100.0,96.1,0,4,0,54,54,26.5,0,4,25,100.0,100.0,92.0,4,0,26,26
Blake Steen,156390,T,VIRGINIA,1,1,335,65.6,0,3,52,100.0,100.0,97.1,1,3,0,54,54,61.5,0,3,25,100.0,100.0,94.0,3,0,27,27
Brian Parker II,162699,T,DUKE,1,0,154,61.4,1,0,50,100.0,100.0,99.0,0,1,0,53,53,48.6,1,0,16,100.0,100.0,96.9,1,0,17,17
Joshua Anderson,157479,T,E MICHIGAN,1,0,160,60.3,3,0,50,100.0,100.0,97.0,0,3,0,53,53,37.6,3,0,16,100.0,100.0,90.6,3,0,16,16
Caleb Krings,138412,G,DUKE,1,0,154,41.4,0,2,50,100.0,100.0,98.0,0,2,0,53,53,25.4,0,1,16,100.0,100.0,96.9,1,0,17,17
Heath Ozaeta,173715,G,OKLAHOMA,1,0,261,56.7,0,0,50,100.0,100.0,98.0,0,1,1,53,53,37.5,0,0,15,100.0,100.0,93.3,1,1,15,15
Joe Michalski,99426,C,OKLA STATE,1,0,262,72.1,0,0,46,100.0,100.0,97.8,0,1,1,53,53,53.8,0,0,13,100.0,100.0,92.3,1,1,15,15
Jake Springfield,99425,T,OKLA STATE,1,0,262,79.2,0,2,46,100.0,100.0,97.8,0,2,0,53,53,80.8,0,1,13,100.0,100.0,96.2,1,0,15,15
Bruno Fina,131791,T,DUKE,1,0,154,4.7,1,4,50,100.0,100.0,95.0,0,5,0,53,53,0.0,1,3,16,100.0,100.0,87.5,4,0,17,17
Mickey Rewolinski,130473,G,E MICHIGAN,1,0,160,92.7,0,0,50,100.0,100.0,100.0,0,0,0,53,53,88.5,0,0,16,100.0,100.0,100.0,0,0,16,16
Ethan Spoth,156998,G,TOLEDO,1,0,316,78.0,0,0,50,100.0,100.0,100.0,0,0,0,53,53,81.6,0,0,13,100.0,100.0,100.0,0,0,14,14
