player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Blake Miller,156248,T,CLEMSON,1,0,140,51.3,1,3,62,100.0,100.0,96.8,0,4,0,66,66,28.5,1,3,31,100.0,100.0,93.5,4,0,33,33
Ryan Linthicum,144122,C,CLEMSON,1,0,140,84.4,1,0,62,100.0,100.0,99.2,0,1,0,66,66,84.6,0,0,31,100.0,100.0,100.0,0,0,33,33
Collin Sadler,156251,G,CLEMSON,1,0,140,42.0,0,5,61,100.0,100.0,95.9,0,5,0,65,65,36.2,0,3,30,100.0,100.0,95.0,3,0,32,32
Tristan Leigh,144121,T,CLEMSON,1,0,140,62.2,0,3,59,100.0,100.0,97.5,1,3,0,63,63,60.2,0,2,30,100.0,100.0,96.7,2,0,32,32
Ethan Spencer,158188,C,HAWAII,1,0,180,86.8,0,0,58,100.0,100.0,100.0,0,0,0,61,61,82.6,0,0,20,100.0,100.0,100.0,0,0,21,21
James Milovale,175703,T,HAWAII,1,0,180,59.5,1,1,58,100.0,100.0,96.6,0,3,1,61,61,71.7,0,0,20,100.0,100.0,100.0,0,0,21,21
Boogie Henderson,188396,T,HAWAII,1,0,180,29.2,0,4,58,100.0,100.0,94.8,0,5,1,61,61,17.6,0,3,20,100.0,100.0,92.5,3,0,21,21
Zhen Sotelo,146067,G,HAWAII,1,0,180,70.7,0,1,58,100.0,100.0,99.1,0,1,0,61,61,77.5,0,0,20,100.0,100.0,100.0,0,0,21,21
James Williams,199468,G,UTEP,1,0,330,80.2,0,1,55,100.0,100.0,99.1,0,1,0,60,60,38.0,0,1,6,100.0,100.0,91.7,1,0,7,7
Joseph Immediato,145493,G,UTEP,1,0,330,88.7,0,0,55,100.0,100.0,100.0,0,0,0,60,60,81.0,0,0,6,100.0,100.0,100.0,0,0,7,7
Ivan Escobar,147467,C,UTEP,1,0,330,62.8,0,2,55,100.0,100.0,98.2,0,2,0,60,60,40.3,0,0,6,100.0,100.0,100.0,0,0,7,7
Mark Robinson,106373,T,UTEP,1,0,330,38.3,0,4,54,98.2,98.3,96.3,1,4,0,59,60,51.4,0,0,6,100.0,100.0,100.0,0,0,7,7
Mo Clipper Jr.,157618,G,CHARLOTTE,1,0,136,47.4,1,2,50,100.0,100.0,95.0,0,4,1,58,58,26.0,1,2,18,100.0,100.0,91.7,3,0,20,20
Dallas Shirley,198253,C,CHARLOTTE,1,0,136,38.4,0,2,50,100.0,100.0,98.0,0,2,0,57,57,46.7,0,0,18,100.0,100.0,100.0,0,0,20,20
Adam Lepkowski,145455,C,UAB,1,0,321,76.7,0,1,57,100.0,100.0,99.1,0,1,0,57,57,77.4,0,0,22,100.0,100.0,100.0,0,0,22,22
Jeremiah McCrimmon,176576,T,GA STATE,1,0,175,40.3,0,3,51,100.0,100.0,97.1,0,3,0,56,56,14.1,0,3,21,100.0,100.0,92.9,3,0,21,21
Broderick Roman,100253,C,SO MISS,1,0,296,83.0,0,1,53,100.0,100.0,99.1,0,1,0,56,56,63.1,0,1,7,100.0,100.0,92.9,1,0,7,7
