player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Dylan Fairchild,146716,G,GEORGIA,1,0,173,87.3,0,1,58,100.0,100.0,99.1,0,1,0,65,65,81.5,0,1,24,100.0,100.0,97.9,1,0,26,26
Jared Wilson,146717,C,GEORGIA,1,1,173,75.3,0,0,58,100.0,100.0,100.0,1,0,0,65,65,84.7,0,0,24,100.0,100.0,100.0,0,0,26,26
"Earnest Greene, III",157074,T,GEORGIA,1,0,173,80.4,0,2,58,100.0,100.0,98.3,0,2,0,65,65,75.2,0,2,24,100.0,100.0,95.8,2,0,26,26
Micah Morris,146718,G,GEORGIA,1,0,173,68.5,1,1,57,100.0,100.0,98.2,0,2,0,64,64,66.2,0,1,24,100.0,100.0,97.9,1,0,26,26
Kamar Missouri,129890,T,UTSA,1,0,331,86.3,0,2,57,100.0,100.0,98.2,0,2,0,59,59,78.8,0,2,20,100.0,100.0,95.0,2,0,22,22
CJ James Jr.,151192,C,UTSA,1,0,331,86.4,0,0,57,100.0,100.0,100.0,0,0,0,59,59,83.4,0,0,20,100.0,100.0,100.0,0,0,22,22
Kaden Sieracki,158571,T,BAYLOR,1,0,118,72.8,1,2,55,100.0,100.0,97.3,0,3,0,58,58,64.1,1,1,22,100.0,100.0,95.5,2,0,22,22
Ryan Lengyel,144516,G,BAYLOR,1,0,118,84.0,0,1,55,100.0,100.0,99.1,0,1,0,58,58,85.2,0,0,22,100.0,100.0,100.0,0,0,22,22
Omar Aigbedion,164383,G,BAYLOR,1,0,118,84.0,0,0,55,100.0,100.0,100.0,1,0,0,58,58,78.2,0,0,22,100.0,100.0,100.0,0,0,22,22
Xavier Truss,99082,T,GEORGIA,1,0,173,68.9,0,3,51,100.0,100.0,97.1,0,3,0,58,58,64.6,0,3,22,100.0,100.0,93.2,3,0,24,24
Coleton Price,158567,C,BAYLOR,1,0,118,82.3,0,0,55,100.0,100.0,100.0,0,0,0,58,58,83.1,0,0,22,100.0,100.0,100.0,0,0,22,22
Mark Petry,123053,G,SYRACUSE,1,0,304,49.6,0,1,54,100.0,100.0,95.4,1,3,2,56,56,44.6,0,0,18,100.0,100.0,94.4,1,1,18,18
Jakob Bradford,144039,G,SYRACUSE,1,0,304,84.8,0,0,54,100.0,100.0,100.0,0,0,0,56,56,85.0,0,0,18,100.0,100.0,100.0,0,0,18,18
Isaac Bunyun,129501,G,MARYLAND,1,0,215,12.2,1,1,49,100.0,100.0,95.9,0,3,1,56,56,0.2,1,1,19,100.0,100.0,89.5,3,1,22,22
Aliou Bah,157068,G,MARYLAND,1,0,215,28.0,0,0,49,100.0,100.0,98.0,1,1,1,55,55,19.9,0,0,19,100.0,100.0,94.7,1,1,21,21
Preston Wilson,99429,G,OKLA STATE,1,0,262,72.0,0,2,50,100.0,100.0,98.0,0,2,0,55,55,22.2,0,2,6,100.0,100.0,83.3,2,0,6,6
Isaia Glass,146274,T,OKLA STATE,1,0,262,60.5,0,4,50,100.0,100.0,96.0,0,4,0,55,55,41.9,0,1,6,100.0,100.0,91.7,1,0,6,6
Dalton Cooper,98482,T,OKLA STATE,1,0,262,83.5,0,1,50,100.0,100.0,99.0,0,1,0,55,55,84.7,0,0,6,100.0,100.0,100.0,0,0,6,6
Joe Michalski,99426,C,OKLA STATE,1,0,262,86.1,0,0,50,100.0,100.0,100.0,0,0,0,55,55,79.2,0,0,6,100.0,100.0,100.0,0,0,6,6
Andre Roye Jr.,156451,T,MARYLAND,1,0,215,31.5,1,3,47,100.0,100.0,95.7,0,4,0,54,54,28.2,1,3,18,100.0,100.0,88.9,4,0,21,21
Vashon Bailey,130425,T,C MICHIGAN,1,0,134,59.8,1,1,50,100.0,100.0,96.0,0,3,1,54,54,61.4,1,1,18,100.0,100.0,94.4,2,0,19,19
Brady Ploucha,158599,G,C MICHIGAN,1,0,134,52.8,1,2,50,100.0,100.0,97.0,0,3,0,54,54,65.6,1,0,18,100.0,100.0,97.2,1,0,19,19
Dominic Serapiglia III,141881,C,C MICHIGAN,1,0,134,82.8,0,0,50,100.0,100.0,100.0,0,0,0,54,54,75.5,0,0,18,100.0,100.0,100.0,0,0,19,19
Davis Heinzen,145705,G,C MICHIGAN,1,0,134,88.7,0,0,50,100.0,100.0,100.0,0,0,0,54,54,84.9,0,0,18,100.0,100.0,100.0,0,0,19,19
Martin Koivisto,158592,G,C MICHIGAN,1,0,134,22.8,1,3,50,100.0,100.0,94.0,0,5,1,54,54,0.0,1,3,18,100.0,100.0,83.3,5,1,19,19
Cole Birmingham,99427,G,OKLA STATE,1,0,262,75.2,0,0,48,100.0,100.0,100.0,1,0,0,53,53,35.3,0,0,6,100.0,100.0,100.0,0,0,6,6
Braylen Nelson,146050,T,FRESNO ST,1,0,169,58.5,0,3,50,100.0,100.0,97.0,0,3,0,53,53,38.0,0,3,19,100.0,100.0,92.1,3,0,21,21
Esa Pole,174220,T,WASH STATE,1,0,341,87.3,0,0,51,100.0,100.0,100.0,0,0,0,53,53,85.0,0,0,23,100.0,100.0,100.0,0,0,25,25
Osmar Velez,101266,G,FRESNO ST,1,0,169,64.3,0,0,50,100.0,100.0,100.0,0,0,0,53,53,69.5,0,0,19,100.0,100.0,100.0,0,0,21,21
Brock Dieu,146503,G,WASH STATE,1,0,341,78.7,0,1,51,100.0,100.0,99.0,0,1,0,53,53,71.2,0,1,23,100.0,100.0,97.8,1,0,25,25
Devin Kylany,131938,C,WASH STATE,1,0,341,58.3,0,4,51,100.0,100.0,96.1,0,4,0,53,53,36.2,0,4,23,100.0,100.0,91.3,4,0,25,25
Francis Mauigoa,170088,T,MIAMI FL,1,0,220,66.2,0,3,48,100.0,100.0,96.9,0,3,0,52,52,53.9,0,3,25,100.0,100.0,94.0,3,0,28,28
Zach Carpenter,101539,C,MIAMI FL,1,0,220,55.2,0,4,48,100.0,100.0,91.7,0,6,2,52,52,39.8,0,3,25,100.0,100.0,86.0,5,2,28,28
Markel Bell,183226,T,MIAMI FL,1,0,220,72.9,0,2,48,100.0,100.0,97.9,1,2,0,52,52,66.8,0,1,25,100.0,100.0,98.0,1,0,28,28
Matthew McCoy,162736,G,MIAMI FL,1,0,220,67.8,1,2,48,100.0,100.0,96.9,0,3,0,52,52,74.5,0,2,25,100.0,100.0,96.0,2,0,28,28
