player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Bakyne Coly,174953,T,PURDUE,1,0,273,30.7,0,4,58,100.0,100.0,96.6,0,4,0,60,60,28.4,0,1,7,100.0,100.0,92.9,1,0,9,9
Luke Petitbon,123396,C,FLORIDA ST,1,0,167,85.1,0,1,56,100.0,100.0,99.1,0,1,0,60,60,79.1,0,1,27,100.0,100.0,98.1,1,0,28,28
Ethan Trent,174973,G,PURDUE,1,0,273,65.6,0,0,58,100.0,100.0,100.0,0,0,0,60,60,16.7,0,0,7,100.0,100.0,100.0,0,0,9,9
Richie Leonard IV,124386,G,FLORIDA ST,1,0,167,35.6,0,6,56,100.0,100.0,94.6,0,6,0,60,60,18.8,0,4,27,100.0,100.0,92.6,4,0,28,28
Bradyn Joiner,172454,C,PURDUE,1,0,273,72.2,0,3,58,100.0,100.0,97.4,0,3,0,60,60,47.9,0,1,7,100.0,100.0,92.9,1,0,9,9
Adrian Medley,98550,G,FLORIDA ST,1,0,167,19.2,2,6,56,100.0,100.0,91.1,0,9,1,60,60,20.2,1,4,27,100.0,100.0,87.0,6,1,28,28
Gunnar Hansen,146959,T,FLORIDA ST,1,0,167,9.4,0,4,56,100.0,100.0,96.4,0,4,0,60,60,66.4,0,1,27,100.0,100.0,98.1,1,0,28,28
Joey Tanona,156975,T,PURDUE,1,0,273,83.8,0,0,58,100.0,100.0,100.0,0,0,0,60,60,73.3,0,0,7,100.0,100.0,100.0,0,0,9,9
Ryan Carretta,175412,C,PITTSBURGH,1,0,268,59.0,0,2,54,100.0,100.0,98.1,0,2,0,59,59,48.9,0,1,23,100.0,100.0,97.8,1,0,26,26
James Neal III,157599,T,IOWA STATE,1,0,193,66.3,1,3,52,100.0,100.0,96.2,1,4,0,58,58,82.9,0,0,14,100.0,100.0,100.0,0,0,16,16
Brendan Black,174658,G,IOWA STATE,1,0,193,61.5,0,0,52,100.0,100.0,98.1,0,1,1,58,58,20.5,0,0,14,100.0,100.0,92.9,1,1,16,16
Tyler Miller,122526,T,IOWA STATE,1,0,193,71.6,0,1,52,100.0,100.0,99.0,0,1,0,58,58,86.2,0,0,14,100.0,100.0,100.0,0,0,16,16
Jim Bonifas,144544,C,IOWA STATE,1,0,193,71.8,0,0,52,100.0,100.0,100.0,0,0,0,58,58,42.3,0,0,14,100.0,100.0,100.0,0,0,16,16
TJ Ferguson,146597,G,SYRACUSE,1,0,304,80.6,1,0,54,100.0,100.0,99.1,0,1,0,57,57,73.7,1,0,29,100.0,100.0,98.3,1,0,30,30
Da'Metrius Weatherspoon,154759,T,SYRACUSE,1,0,304,59.8,0,2,54,100.0,100.0,96.3,0,3,1,57,57,60.5,0,2,29,100.0,100.0,93.1,3,1,30,30
Austin Collins,122700,C,SYRACUSE,1,0,304,86.5,0,0,54,100.0,100.0,100.0,0,0,0,57,57,84.5,0,0,29,100.0,100.0,100.0,0,0,30,30
Ryan Baer,156362,T,PITTSBURGH,1,0,268,52.0,0,4,50,100.0,100.0,94.0,1,5,1,55,55,51.8,0,2,22,100.0,100.0,90.9,3,1,25,25
Maximus McCree,156455,T,WASHINGTON,1,0,340,6.5,1,6,51,100.0,100.0,93.1,1,7,0,54,54,38.9,1,1,16,100.0,100.0,93.7,2,0,17,17
Rasheed Miller,122451,G,LOUISVILLE,1,0,210,43.5,0,2,53,100.0,100.0,96.2,0,3,1,54,54,65.7,0,1,13,100.0,100.0,96.2,1,0,13,13
BJ Williams,170127,G,PITTSBURGH,1,0,268,83.8,0,0,49,100.0,100.0,100.0,0,0,0,54,54,79.9,0,0,22,100.0,100.0,100.0,0,0,25,25
Lance Robinson,121819,G,LOUISVILLE,1,0,210,79.4,1,0,53,100.0,100.0,99.1,0,1,0,54,54,83.1,0,0,13,100.0,100.0,100.0,0,0,13,13
Pete Nygra,145875,C,LOUISVILLE,1,0,210,82.8,0,1,53,100.0,100.0,99.1,0,1,0,54,54,80.9,0,0,13,100.0,100.0,100.0,0,0,13,13
Drew Azzopardi,158777,T,WASHINGTON,1,0,340,74.9,0,1,51,100.0,100.0,99.0,0,1,0,54,54,57.9,0,1,16,100.0,100.0,96.9,1,0,17,17
Geirean Hatchett,131898,G,WASHINGTON,1,0,340,35.1,0,2,51,100.0,100.0,96.1,0,3,1,54,54,27.6,0,2,16,100.0,100.0,87.5,3,1,17,17
Landen Hatchett,171924,C,WASHINGTON,1,0,340,86.1,0,0,51,100.0,100.0,100.0,0,0,0,54,54,82.6,0,0,16,100.0,100.0,100.0,0,0,17,17
Kage Casey,157197,T,BOISE ST,1,0,120,80.7,0,1,48,100.0,100.0,96.9,0,2,1,53,53,76.4,0,0,19,100.0,100.0,94.7,1,1,22,22
Jason Steele,173457,G,BOISE ST,1,0,120,56.1,0,3,48,100.0,100.0,96.9,0,3,0,53,53,51.9,0,1,19,100.0,100.0,97.4,1,0,22,22
Daylon Metoyer,190992,T,BOISE ST,1,0,120,49.9,1,2,48,100.0,100.0,96.9,0,3,0,53,53,66.2,1,1,19,100.0,100.0,94.7,2,0,22,22
Tristan Bounds,144927,T,ARIZONA,1,0,109,80.4,0,0,50,100.0,100.0,100.0,0,0,0,53,53,78.7,0,0,14,100.0,100.0,100.0,0,0,16,16
Zach Holmes,146342,C,BOISE ST,1,0,120,16.2,0,2,48,100.0,100.0,97.9,1,2,0,53,53,21.4,0,1,19,100.0,100.0,97.4,1,0,22,22
Alexander Doost,176507,G,ARIZONA,1,0,109,89.2,0,0,50,100.0,100.0,100.0,0,0,0,53,53,84.5,0,0,14,100.0,100.0,100.0,0,0,16,16
Caden Barnett,150690,G,WYOMING,1,1,351,79.2,0,0,48,100.0,100.0,100.0,1,0,0,52,52,74.2,0,0,26,100.0,100.0,100.0,0,0,29,29
Michael Hershey,188250,C,MARYLAND,1,0,215,62.9,0,1,51,100.0,100.0,99.0,0,1,0,52,52,68.7,0,1,19,100.0,100.0,97.4,1,0,19,19
Jack Walsh,150706,C,WYOMING,1,0,351,62.8,0,3,48,100.0,100.0,96.9,0,3,0,52,52,50.1,0,3,26,100.0,100.0,94.2,3,0,29,29
Aliou Bah,157068,G,MARYLAND,1,0,215,60.8,0,0,51,100.0,100.0,100.0,0,0,0,52,52,47.3,0,0,19,100.0,100.0,100.0,0,0,19,19
