player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Bryce Thoman,125342,C,TEMPLE,1,0,306,59.5,1,3,68,100.0,100.0,97.1,0,4,0,71,71,64.6,0,1,32,100.0,100.0,98.4,1,0,32,32
Luke Watson,173286,T,TEMPLE,1,0,306,53.9,2,9,68,100.0,100.0,91.9,0,11,0,71,71,45.0,2,5,32,100.0,100.0,89.1,7,0,32,32
Wisdom Quarshie,98198,G,TEMPLE,1,0,306,71.1,0,4,68,100.0,100.0,97.1,0,4,0,71,71,69.6,0,2,32,100.0,100.0,96.9,2,0,32,32
Victor Stoffel,98528,T,TEMPLE,1,0,306,82.6,2,0,68,100.0,100.0,97.1,0,3,1,71,71,77.5,2,0,32,100.0,100.0,93.7,3,1,32,32
Richard Rodriguez,144397,C,TEMPLE,1,0,306,69.1,0,3,67,100.0,100.0,97.8,0,3,0,70,70,64.3,0,1,32,100.0,100.0,98.4,1,0,32,32
Ethan Driskell,98530,T,MARSHALL,1,0,214,65.5,0,3,66,100.0,100.0,97.7,1,3,0,67,67,55.9,0,1,11,100.0,100.0,95.5,1,0,12,12
Trent Holler,105818,G,MARSHALL,1,0,214,86.4,0,1,66,100.0,100.0,99.2,0,1,0,67,67,83.0,0,0,11,100.0,100.0,100.0,0,0,12,12
Logan Osburn,53851,C,MARSHALL,1,1,214,80.1,0,0,66,100.0,100.0,98.5,1,1,1,67,67,80.4,0,0,11,100.0,100.0,100.0,0,0,12,12
Wilson Kelly,121810,C,MIDDLE TN,1,0,224,69.5,0,0,61,100.0,100.0,100.0,0,0,0,65,65,68.3,0,0,10,100.0,100.0,100.0,0,0,10,10
Keylan Rutledge,156597,G,MIDDLE TN,1,0,224,64.6,0,2,61,100.0,100.0,96.7,0,3,1,65,65,22.1,0,2,10,100.0,100.0,90.0,2,0,10,10
Dalton Tucker,81717,G,MARSHALL,1,0,214,90.5,0,0,64,100.0,100.0,100.0,0,0,0,65,65,83.5,0,0,11,100.0,100.0,100.0,0,0,12,12
Ed Montilus,77353,G,N CAROLINA,1,0,245,47.2,0,5,58,100.0,100.0,95.7,0,5,0,61,61,60.9,0,1,22,100.0,100.0,97.7,1,0,22,22
Spencer Rolland,108693,T,N CAROLINA,1,0,245,73.7,0,1,58,100.0,100.0,99.1,0,1,0,61,61,73.7,0,1,22,100.0,100.0,97.7,1,0,22,22
Leif Fautanu,101261,C,ARIZONA ST,1,0,110,87.3,0,0,58,100.0,100.0,100.0,0,0,0,61,61,84.2,0,0,25,100.0,100.0,100.0,0,0,26,26
Diego Pounds,143976,T,N CAROLINA,1,0,245,68.6,0,2,58,100.0,100.0,98.3,0,2,0,61,61,74.4,0,1,22,100.0,100.0,97.7,1,0,22,22
Bram Walden,146538,T,ARIZONA ST,1,0,110,78.5,0,0,58,100.0,100.0,100.0,0,0,0,61,61,67.3,0,0,25,100.0,100.0,100.0,0,0,26,26
Joey Ramos,77474,T,ARIZONA ST,1,0,110,45.7,0,2,58,100.0,100.0,94.8,0,4,2,61,61,13.7,0,2,25,100.0,100.0,88.0,4,2,26,26
Max Iheanachor,171881,T,ARIZONA ST,1,0,110,55.4,0,6,58,100.0,100.0,94.8,0,6,0,61,61,43.6,0,3,25,100.0,100.0,94.0,3,0,26,26
Corey Gaynor,59844,C,N CAROLINA,1,0,245,77.9,0,0,58,100.0,100.0,98.3,0,1,1,61,61,67.3,0,0,22,100.0,100.0,95.5,1,1,22,22
Saveyon Henderson,152603,T,COLO STATE,1,0,144,30.2,0,5,57,100.0,100.0,93.9,0,6,1,59,59,60.7,0,1,16,100.0,100.0,96.9,1,0,18,18
Willie Lampkin,122344,G,N CAROLINA,1,0,245,83.7,0,1,56,100.0,100.0,99.1,0,1,0,59,59,77.2,0,1,20,100.0,100.0,97.5,1,0,20,20
Jacob Gardner,128229,C,COLO STATE,1,1,144,69.6,0,2,57,100.0,100.0,98.2,1,2,0,59,59,64.3,0,1,16,100.0,100.0,96.9,1,0,18,18
Drew Moss,150351,T,COLO STATE,1,1,144,63.1,0,2,57,100.0,100.0,98.2,1,2,0,59,59,74.8,0,1,16,100.0,100.0,96.9,1,0,18,18
Oliver Jervis,78404,G,COLO STATE,1,0,144,61.6,0,2,57,100.0,100.0,98.2,0,2,0,59,59,44.5,0,1,16,100.0,100.0,96.9,1,0,18,18
Andrew Cannon,128226,G,COLO STATE,1,0,144,73.2,0,1,57,100.0,100.0,99.1,0,1,0,59,59,44.6,0,1,16,100.0,100.0,96.9,1,0,18,18
Derek Bowman,123654,T,USF,1,0,327,44.0,0,4,52,100.0,100.0,92.3,0,6,2,58,58,60.5,0,2,25,100.0,100.0,92.0,3,1,29,29
Zane Herring,122402,G,USF,1,0,327,70.7,0,2,52,100.0,100.0,98.1,0,2,0,58,58,58.6,0,2,25,100.0,100.0,96.0,2,0,29,29
R.J. Perry,124292,T,USF,1,1,327,44.0,0,4,52,100.0,100.0,94.2,1,5,1,58,58,18.2,0,4,25,100.0,100.0,88.0,5,1,29,29
Mike Lofton,123751,C,USF,1,0,327,45.5,0,3,52,100.0,100.0,97.1,3,3,0,58,58,33.7,0,2,25,100.0,100.0,96.0,2,0,29,29
Lloyd Willis,122426,T,MARSHALL,1,0,214,48.5,0,2,58,100.0,100.0,94.8,0,4,2,58,58,34.4,0,1,11,100.0,100.0,86.4,2,1,11,11
Sean Na'a,171884,G,ARIZONA ST,1,0,110,53.7,0,2,53,100.0,100.0,96.2,0,3,1,56,56,33.9,0,2,23,100.0,100.0,95.7,2,0,24,24
Dominic Serapiglia III,141881,C,C MICHIGAN,1,0,134,53.7,1,4,53,100.0,100.0,95.3,1,5,0,56,56,81.6,0,0,15,100.0,100.0,100.0,0,0,15,15
Brayden Swartout,145732,T,C MICHIGAN,1,0,134,63.8,0,4,53,100.0,100.0,96.2,0,4,0,56,56,62.5,0,2,15,100.0,100.0,93.3,2,0,15,15
