player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Luc Bequette,25776,DI,CAL,1,1,1,,0,0,130,0,0,60.0,30.0,75.8,60.5,26.2,40.8,1,0,0,0,,20.0,1,0,0,0.0,0,1,0,0,0,0,58,58,2,43,0,13,0,0,29,29,0,3,3,0,0,2,0,0,0,
Cameron Goode,38410,ED,CAL,1,0,0,0.0,0,0,130,0,0,71.0,69.4,82.6,61.4,66.5,79.7,2,2,0,0,,0.0,0,0,0,39.6,0,0,0,3,0,10,74,66,0,0,65,1,0,8,33,31,5,2,5,0,1,4,0,0,0,
Josh Drayden,38498,CB,CAL,1,3,0,75.0,0,0,130,0,0,69.0,72.0,77.9,66.9,72.8,64.4,0,0,0,0,9,12.5,1,0,0,83.3,3,0,0,17,15,43,81,0,0,0,0,0,2,81,2,36,47,2,4,0,4,0,0,18,16,6.0
Branden Smith,55582,CB,CAL,1,0,0,,0,0,130,0,0,64.1,64.6,70.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,6,6,8,0,0,0,0,0,0,8,0,2,2,0,0,0,0,0,0,0,0,
Elijah Hicks,55584,S,CAL,1,1,0,66.7,0,1,130,0,0,66.1,72.1,78.6,59.4,81.0,70.3,0,0,0,0,16,11.1,1,0,0,120.8,2,0,0,18,0,46,84,1,0,0,1,0,48,83,1,37,17,2,7,0,3,0,1,17,20,8.5
Greg Johnson,55734,CB,USC,1,0,0,100.0,0,0,326,0,0,58.6,59.4,78.1,59.1,60.5,27.2,0,1,0,0,17,50.0,1,0,0,118.8,1,0,0,14,6,12,49,12,0,0,12,0,2,37,11,26,15,1,1,0,1,1,0,17,22,17.0
Nick Figueroa,56335,ED,USC,1,1,0,,0,0,326,0,0,60.5,58.8,77.8,53.5,62.4,71.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,4,49,49,0,0,24,25,0,0,20,25,0,0,0,0,0,1,0,0,0,
Jacob Lichtenstein,56912,DI,USC,1,1,0,,0,0,326,0,0,,70.8,75.8,61.7,72.6,73.9,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,50,50,4,24,0,22,0,0,24,26,0,1,1,0,0,2,0,0,0,
Marqez Bimage,58184,ED,CAL,1,3,1,100.0,0,0,130,0,0,64.8,63.3,81.5,63.9,58.4,52.4,0,3,0,0,-1,20.0,2,0,0,79.2,1,0,0,2,0,8,70,63,0,6,54,3,0,7,30,32,5,2,5,0,1,3,0,-1,0,-1.0
Juliano Falaniko,58234,ED,USC,1,0,0,,0,0,326,0,0,60.4,63.0,70.8,70.6,56.9,75.7,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,2,4,4,0,0,4,0,0,0,1,1,0,1,1,0,0,2,0,0,0,
