player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Troy Brown,55050,LB,OLE MISS,1,2,0,100.0,0,0,226,0,0,65.5,81.0,0.0,66.6,91.5,72.8,1,2,0,0,2,10.0,1,0,1,79.2,1,0,0,59,0,30,62,0,0,0,0,0,1,62,3,29,2,4,7,1,1,3,0,2,0,2.0
Jabari Taylor,55075,ED,CINCINNATI,1,1,1,,0,0,138,0,0,,86.1,78.9,75.8,84.4,76.2,0,9,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,71,71,1,9,46,15,0,0,46,25,0,2,2,0,0,9,0,0,0,
Wilson Huber,55090,LB,CINCINNATI,1,1,0,75.0,0,0,138,0,0,53.8,61.8,77.6,68.0,68.2,82.2,1,1,0,0,6,0.0,0,0,0,117.7,3,0,0,48,0,39,71,20,0,0,20,0,0,51,11,21,3,6,7,0,4,2,1,13,14,4.3
Jordan Swann,55103,CB,JAMES MAD,1,0,0,33.3,0,0,197,0,0,68.3,68.5,75.6,,62.9,78.2,0,0,0,0,6,0.0,0,0,0,42.4,1,0,0,2,42,25,44,0,0,0,0,0,0,44,0,19,0,1,3,0,3,0,0,6,0,6.0
Ian Swenson,55104,LB,UCONN,1,2,0,100.0,0,0,146,0,0,58.7,63.1,73.7,64.5,67.7,84.3,0,1,0,0,22,0.0,0,0,0,118.8,4,0,0,31,0,28,47,3,0,0,3,0,0,44,5,14,12,3,4,1,4,1,0,56,42,14.0
Caleb Thomas,55105,DI,LA MONROE,1,1,0,,0,0,209,0,0,,71.1,77.6,62.8,72.1,49.0,0,1,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,0,45,45,14,31,0,0,0,0,27,18,0,3,2,0,0,2,0,0,0,
Dorian Hall,55168,S,FIU,1,0,0,50.0,0,0,166,0,0,92.6,91.1,0.0,,60.0,,0,0,0,1,27,,0,0,1,56.3,1,0,0,0,0,5,6,0,0,0,0,0,3,6,0,1,3,0,0,0,2,0,0,27,29,27.0
Chris Bacon,55196,S,BOWL GREEN,1,3,0,75.0,0,0,122,0,0,66.9,63.6,78.5,,50.7,52.8,0,0,0,0,9,20.0,1,0,0,117.7,3,0,0,15,1,52,58,0,0,0,0,0,22,58,0,6,20,1,1,0,4,0,1,13,4,4.3
Jaylon Jones,55197,CB,GA STATE,1,1,0,100.0,0,0,175,0,0,68.6,68.8,74.0,,62.7,53.1,0,0,0,0,0,33.3,1,0,0,79.2,1,0,0,4,23,11,28,0,0,0,0,0,1,28,0,17,0,0,1,0,1,0,0,0,2,0.0
Zachary Ford,55353,S,TOLEDO,1,0,0,50.0,0,0,316,0,0,67.5,70.6,77.9,,71.7,80.4,0,0,0,0,5,0.0,0,0,0,56.3,1,0,0,7,1,17,36,0,0,0,0,0,0,36,0,19,28,1,5,0,2,0,0,5,3,5.0
Nate Givhan,55355,ED,TOLEDO,1,0,0,,0,0,316,0,0,65.8,63.0,78.6,55.7,60.6,34.2,1,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,38,38,0,0,34,4,0,0,21,17,0,1,1,1,0,1,0,0,0,
Anthony Montalvo,55417,DI,UCF,1,0,1,,0,0,323,0,0,,56.5,75.6,57.8,56.4,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,35,35,3,25,0,7,0,0,21,14,0,1,1,0,0,0,0,0,0,
Troy Simon,55427,S,TOLEDO,1,0,0,,0,0,316,0,0,,44.6,64.7,,51.4,20.7,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Mike Allen,55430,ED,W KENTUCKY,1,1,0,,0,0,346,0,0,60.0,61.4,75.8,64.7,55.4,73.0,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,1,4,16,2,0,0,12,11,0,0,0,0,0,2,0,0,0,
Tyler Williams,55432,DI,WAKE,1,0,0,,0,0,339,0,0,,71.3,75.3,69.1,67.0,74.4,1,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,46,46,0,30,1,15,0,0,25,21,0,2,2,0,0,3,0,0,0,
DJ Taylor,55438,LB,BOWL GREEN,1,2,0,83.3,0,0,122,0,0,35.9,37.8,71.9,58.2,63.1,82.5,0,0,0,0,21,0.0,0,0,0,150.7,5,0,0,24,0,25,29,0,0,0,0,0,0,29,2,2,5,0,3,0,6,0,1,64,37,12.8
Chase Monroe,55439,LB,CHARLOTTE,1,1,0,,0,1,136,1,0,66.6,70.7,75.6,59.7,68.8,29.4,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,29,0,11,33,2,0,0,2,0,0,31,1,21,2,2,3,1,0,0,0,0,0,
Malik Hausman,55567,CB,HAWAII,1,0,0,100.0,0,0,180,0,0,71.7,38.0,77.2,,24.8,52.3,0,0,0,0,11,33.3,1,0,0,112.5,1,0,0,8,2,9,38,2,0,0,2,0,0,36,0,29,26,1,2,0,1,0,0,11,14,11.0
Azizi Hearn,55569,CB,UCLA,1,0,0,50.0,0,0,324,0,0,57.8,56.1,76.3,60.0,51.8,77.0,0,0,0,0,9,0.0,0,0,0,62.5,1,0,0,12,13,29,49,3,0,0,3,0,1,46,1,19,20,0,2,0,2,0,0,9,10,9.0
Timarcus Davis,55574,CB,ARIZONA ST,1,2,0,44.4,0,0,110,0,0,48.3,50.0,0.0,,69.1,63.4,0,0,0,1,19,12.5,1,0,1,17.6,4,0,0,9,47,25,57,0,0,0,0,0,0,57,0,32,1,0,5,0,9,0,0,39,15,9.8
Wylan Free,55596,S,GA SOUTHRN,1,4,0,100.0,0,0,174,0,0,65.6,73.0,77.8,60.0,80.3,85.4,0,0,0,0,25,0.0,0,0,0,149.3,6,0,0,13,0,33,61,2,0,0,2,0,1,59,0,28,45,3,6,0,6,0,1,62,17,10.3
Wesley McCormick,55609,CB,W VIRGINIA,1,1,0,25.0,0,0,343,0,0,65.7,67.6,76.5,,70.1,73.5,0,0,0,0,28,0.0,0,0,0,95.8,1,0,0,1,48,35,50,0,0,0,0,0,1,50,0,15,0,0,0,0,4,0,1,28,0,28.0
Cedrick Dort Jr.,55614,CB,WISCONSIN,1,0,0,100.0,0,0,349,0,0,49.4,56.0,78.0,,69.0,78.5,0,0,0,0,13,0.0,0,0,0,152.1,3,0,0,4,1,17,48,0,0,0,0,0,0,48,0,31,43,1,2,0,3,0,2,33,19,11.0
Anthony Johnson,55628,CB,VIRGINIA,1,0,0,40.0,1,0,335,0,0,71.6,68.2,0.0,,62.3,60.5,0,0,0,0,14,14.3,1,1,2,52.1,2,0,0,9,63,47,74,1,0,0,1,0,0,73,0,27,1,2,6,0,5,0,0,20,0,10.0
Tre Shaw,55648,CB,W KENTUCKY,1,0,0,,0,0,346,0,0,63.8,68.3,72.6,,69.6,73.5,0,0,0,0,,,0,0,0,0.0,0,0,0,0,14,7,15,0,0,0,0,0,0,15,0,8,1,0,0,0,0,0,0,0,0,
Tariq Drake,55668,S,OHIO,1,2,0,,0,0,259,0,0,83.9,84.4,78.4,,78.3,64.6,0,0,0,0,,22.2,2,0,0,0.0,0,0,0,4,0,43,77,1,0,0,1,0,60,76,0,34,12,1,5,0,0,0,0,0,0,
Justin Broiles,55678,S,OKLAHOMA,1,0,0,80.0,0,0,261,0,0,43.1,46.8,75.6,61.9,53.4,57.6,0,0,0,0,25,18.2,2,0,1,118.8,4,0,0,21,0,21,51,0,0,0,0,0,24,51,1,29,6,2,9,0,5,0,0,68,15,17.0
Kordell Rodgers,55713,CB,TEXAS ST,1,0,0,0.0,0,0,314,0,0,72.9,76.2,76.3,81.3,61.0,,0,0,0,1,,,0,0,0,0.0,0,0,0,7,27,34,44,0,0,0,0,0,1,44,1,9,9,0,0,0,2,0,0,0,0,
Andre Grayson,55735,CB,UTAH ST,1,0,0,,0,0,329,0,0,70.8,71.8,73.0,,60.0,74.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,2,8,12,0,0,0,0,0,0,12,0,4,10,1,1,0,0,0,0,0,0,
Keyon Blankenbaker,55749,CB,TEXAS TECH,1,0,0,100.0,0,0,315,0,0,64.0,64.5,68.7,,,75.1,0,0,0,0,10,0.0,0,0,0,108.3,1,0,0,1,0,3,3,0,0,0,0,0,0,3,0,0,2,0,1,0,1,0,0,10,-1,10.0
Jordyn Riley,55767,S,LA MONROE,1,0,0,66.7,0,0,209,0,0,49.1,49.6,71.6,59.1,60.4,75.1,0,0,0,0,14,0.0,0,0,0,85.4,2,0,0,8,0,10,19,0,0,0,0,0,1,19,3,6,9,0,1,0,3,0,0,20,10,10.0
Steven Jones Jr.,55785,CB,APP STATE,1,1,0,60.0,0,0,108,0,0,67.6,70.0,79.1,,73.2,28.9,0,0,0,0,12,33.3,2,2,0,67.9,3,0,0,1,74,39,78,3,0,0,3,0,0,75,0,39,0,1,3,0,5,0,0,19,7,6.3
Jarques McClellion,55795,S,FLORIDA ST,1,1,0,,0,0,167,0,0,50.7,52.8,74.0,,59.9,79.6,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,3,0,13,22,1,0,0,1,0,16,21,0,9,2,0,1,0,0,0,0,0,0,
Korey Hernandez,55796,CB,E MICHIGAN,1,0,0,,0,0,160,0,0,60.0,60.4,63.5,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Jahmin Muse,55830,S,BUFFALO,1,1,0,,0,1,126,0,0,66.9,66.1,76.2,59.2,63.1,39.4,0,0,0,0,,28.6,2,0,0,0.0,0,0,0,16,0,24,50,0,0,0,0,0,19,50,1,25,15,3,4,1,0,0,0,0,0,
Isaiah Lewis,55854,S,COLORADO,1,1,0,100.0,0,0,143,0,0,55.5,54.1,74.6,,54.4,67.1,0,0,0,0,22,12.5,1,0,0,118.8,1,0,0,3,0,12,21,0,0,0,0,0,16,21,0,9,2,0,6,0,1,0,0,22,5,22.0
Blake Bogan,55868,S,E MICHIGAN,1,1,0,100.0,0,0,160,0,0,31.3,33.2,69.9,,60.0,75.3,0,0,0,0,9,0.0,0,0,0,104.2,1,0,0,2,0,2,5,0,0,0,0,0,2,5,0,3,1,0,0,0,1,0,0,9,3,9.0
Cyrus Fagan,55895,S,NC STATE,1,0,0,,0,0,248,0,0,66.6,67.8,74.6,,65.8,78.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,0,16,30,0,0,0,0,0,16,30,0,14,4,1,2,0,0,0,0,0,0,
Latavious Brini,55915,S,ARKANSAS,1,2,0,,0,0,111,0,0,65.4,65.5,74.7,,62.6,58.5,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,13,2,11,22,2,0,0,2,0,4,20,0,11,1,2,2,0,0,0,0,0,0,
Ameer Speed,55918,CB,MICH STATE,1,0,0,,0,0,223,0,0,67.4,59.1,80.2,,43.1,34.4,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,2,44,20,57,10,0,0,10,0,1,47,0,37,0,0,2,0,0,0,0,0,0,
Bennett Williams,55954,CB,OREGON,1,1,0,83.3,0,0,264,0,0,71.0,71.9,80.1,60.0,70.2,49.3,0,0,0,0,15,30.0,3,1,0,118.1,10,0,0,6,3,59,77,1,0,0,1,0,5,76,1,17,62,3,6,0,12,0,1,68,70,6.8
Bryant Fitzgerald,55961,S,INDIANA,1,1,0,33.3,0,0,190,0,0,65.8,67.5,77.8,,67.9,81.5,0,0,0,0,26,0.0,0,0,0,48.6,2,0,0,23,0,33,54,5,0,0,5,0,23,49,0,21,3,1,4,0,6,0,0,27,27,13.5
Camron Harrell,55965,CB,SO MISS,1,0,0,,0,0,296,0,0,60.0,59.1,77.6,52.2,62.1,21.8,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,5,7,20,38,5,0,0,5,0,0,33,4,14,21,0,0,0,0,1,0,0,0,
Datrone Young,55969,CB,DUKE,1,0,0,66.7,1,0,154,0,0,44.1,50.6,76.5,,69.8,80.7,0,0,0,0,19,0.0,0,0,1,145.8,2,0,0,6,43,22,53,2,0,0,2,0,0,51,0,31,2,3,5,0,3,0,1,35,1,17.5
Gervarrius Owens,55987,S,HOUSTON,1,0,0,,0,0,182,0,0,51.9,48.7,70.2,,54.8,22.5,0,0,0,0,,100.0,2,0,0,0.0,0,0,0,5,0,5,9,0,0,0,0,0,3,9,0,4,1,0,0,0,0,0,0,0,0,
Tyrell Ajian,55995,S,KENTUCKY,1,0,0,,0,0,202,0,0,62.9,67.1,73.4,,67.0,78.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,3,11,0,0,0,0,0,6,11,0,8,4,0,2,0,0,0,0,0,0,
Bralen Trahan,56012,S,LA LAFAYET,1,4,0,100.0,0,0,207,1,0,68.6,64.0,75.7,59.7,55.4,35.0,0,0,0,0,8,30.8,4,0,0,91.7,2,0,0,34,0,31,63,0,0,0,0,0,21,63,1,31,8,1,5,0,2,0,0,12,0,6.0
Kenny Bennett,56032,S,GA TECH,1,0,0,,0,0,176,0,0,61.3,61.9,69.4,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,
Xavier Cullens,56044,LB,MEMPHIS,1,2,0,50.0,0,0,218,1,0,80.1,79.7,76.7,53.5,77.2,53.3,0,0,1,1,11,20.0,2,0,0,27.1,1,0,0,58,0,38,78,14,0,1,13,0,1,64,13,27,5,4,6,2,2,0,0,11,12,11.0
Derrick Smith,56050,LB,W KENTUCKY,1,0,0,100.0,0,0,346,0,0,63.0,49.5,72.8,55.9,42.1,22.4,0,0,0,0,3,66.7,2,0,0,79.2,1,0,0,21,0,11,25,0,0,0,0,0,0,25,2,12,4,1,1,0,1,0,0,3,6,3.0
Jaylen Kelly-Powell,56057,S,AKRON,1,0,0,100.0,0,0,102,0,0,43.0,49.3,76.0,58.8,67.5,54.7,0,0,0,0,22,0.0,0,0,0,158.3,1,0,0,8,0,17,33,1,0,0,1,0,11,32,1,15,13,0,2,0,1,0,1,22,0,22.0
Hunter Reynolds,56060,S,UTAH ST,1,2,0,100.0,0,0,329,0,0,64.5,63.5,79.3,59.7,60.9,54.8,0,0,0,0,29,20.0,2,0,0,118.8,1,0,0,18,3,37,75,4,0,0,4,0,48,71,1,37,2,2,6,0,1,0,0,29,11,29.0
Cameron Ruiz,56131,CB,TEMPLE,1,0,0,0.0,0,0,306,0,0,63.9,73.1,74.5,81.4,63.6,72.5,1,1,0,0,,0.0,0,0,0,39.6,0,0,0,2,0,9,15,0,0,0,0,0,0,15,0,6,13,0,1,0,1,2,0,0,0,
