player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Colby Reeder,30285,LB,IOWA STATE,1,2,0,,0,0,193,0,0,65.3,66.0,74.8,56.2,65.6,79.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,22,0,10,39,6,0,0,6,0,0,33,4,25,11,2,2,0,0,0,0,0,0,
Kyle Pugh,35900,LB,N ILLINOIS,1,2,0,50.0,0,0,254,0,0,65.1,65.3,72.7,54.8,64.9,80.9,0,1,0,0,11,0.0,0,0,0,66.7,1,0,0,34,0,15,35,0,0,0,0,0,0,35,3,17,1,2,4,1,2,1,0,11,0,11.0
Jordan Carmouche,39951,LB,ARK STATE,1,2,0,100.0,0,0,113,0,0,59.1,67.9,79.1,76.5,68.0,58.1,0,0,0,0,2,16.7,1,0,0,79.2,1,1,0,57,0,33,62,5,0,0,5,0,0,57,2,27,0,3,3,1,1,1,0,2,5,2.0
Monte McGary,42477,CB,KANSAS,1,0,0,,0,0,198,0,0,60.0,60.3,63.5,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Bricen Garner,42520,S,W MICHIGAN,1,2,0,50.0,0,0,347,0,0,86.6,84.8,79.0,,71.4,86.8,0,0,0,1,9,0.0,0,0,0,16.7,4,0,0,21,0,41,74,0,0,0,0,0,42,74,0,33,11,3,8,1,8,0,0,15,6,3.8
Brandon Bouyer-Randle,42637,LB,UCONN,1,1,0,66.7,0,0,146,0,0,50.6,69.0,74.1,71.4,77.7,82.1,0,0,0,0,6,0.0,0,0,0,70.1,2,0,0,34,0,19,44,9,0,0,9,0,0,35,6,19,1,4,6,1,3,0,0,9,16,4.5
Clifford Chattman,42657,S,UTSA,1,2,0,50.0,0,0,331,0,0,63.8,64.0,81.4,,61.8,81.7,0,0,0,0,27,0.0,0,0,1,70.8,2,0,0,7,0,60,72,0,0,0,0,0,46,72,0,12,19,1,2,1,4,0,0,26,7,13.0
Anthony Watts,42807,DI,MARSHALL,1,0,0,100.0,0,0,214,0,0,49.3,48.2,75.1,54.1,66.9,69.7,0,0,0,0,49,0.0,0,0,0,118.8,1,0,0,1,0,3,25,24,4,16,4,0,0,1,17,5,0,1,1,1,1,0,0,49,32,49.0
Justin Clark,43185,CB,WISCONSIN,1,0,0,100.0,0,0,349,0,0,46.2,45.8,74.7,,55.1,77.7,0,0,0,0,15,0.0,0,0,1,108.3,2,0,0,7,19,14,30,3,0,0,3,0,0,27,0,16,1,2,3,0,2,0,0,20,3,10.0
Jaydon Grant,43354,S,OREGON ST,1,3,0,,0,0,265,0,0,63.4,68.6,77.6,59.5,77.1,85.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,28,51,0,0,0,0,0,32,51,1,22,12,2,5,0,0,0,0,0,0,
Jon-Michael Terry,43635,LB,TULSA,1,2,0,66.7,0,0,320,0,0,47.5,60.8,78.5,61.1,70.6,81.4,0,1,0,0,16,0.0,0,0,0,75.7,4,1,0,39,0,15,59,16,0,0,16,0,0,43,17,27,4,4,3,0,6,2,0,26,15,6.5
Tyrone Hopper,43714,ED,MISSOURI,1,0,0,,0,0,229,0,0,,54.7,72.5,56.4,57.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,10,9,0,1,4,4,0,1,6,4,1,0,0,0,0,0,0,0,0,
Sione Tupou,44093,LB,TEXAS ST,1,1,0,33.3,0,0,314,1,0,47.6,58.0,75.1,55.7,67.5,27.4,0,1,0,0,46,42.9,3,0,0,81.9,1,0,0,62,0,17,63,1,0,0,1,0,0,62,6,40,0,2,3,0,3,1,0,46,45,46.0
Semisi Fakasiieiki,44340,LB,PURDUE,1,2,0,100.0,0,0,273,0,0,54.1,61.6,74.2,,72.3,67.0,0,0,0,0,-1,14.3,1,0,0,79.2,1,0,0,30,0,19,31,0,0,0,0,0,0,31,0,12,1,2,4,0,1,0,0,-1,2,-1.0
Antwaine Richardson,49364,S,KENT STATE,1,2,0,50.0,0,0,201,0,0,56.1,56.9,77.9,,59.7,81.6,0,0,0,0,71,0.0,0,0,0,135.4,2,0,0,10,0,40,67,1,0,0,1,0,16,66,0,27,40,0,2,0,4,0,1,87,33,43.5
