player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,0,0,100.0,0,0,214,0,0,64.5,55.2,74.2,,60.0,,0,0,0,0,9,,0,0,0,97.9,2,0,0,1,1,8,11,3,0,0,3,0,0,8,0,3,6,0,0,0,2,0,0,15,19,7.5
Malik Vann,52555,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,58.9,75.2,64.1,51.1,,1,2,0,0,,,0,0,0,0.0,0,0,0,1,0,0,36,35,0,1,7,27,0,1,23,13,0,0,0,0,0,3,0,0,0,
Tyler Bentley,52790,DI,PITTSBURGH,1,2,0,,0,0,268,0,0,,67.6,73.8,58.2,68.1,75.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,25,25,0,24,1,0,0,0,7,18,0,2,3,0,0,0,0,0,0,
Xavier Peters,52819,ED,FAU,1,0,0,,0,0,165,1,0,,53.5,73.7,56.7,54.5,73.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,16,16,0,1,11,4,0,0,6,10,0,2,2,0,0,0,0,0,0,
Zaid Hamdan,52925,DI,TULSA,1,0,0,,0,0,320,0,0,,48.2,72.7,61.0,43.8,23.1,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,19,19,0,13,0,6,0,0,12,7,0,0,0,0,0,1,0,0,0,
Cole Pearce,52970,LB,BALL ST,1,0,0,66.7,0,0,117,0,0,56.5,58.4,76.5,66.2,57.8,54.9,2,1,0,0,9,20.0,2,0,0,77.1,2,0,0,64,0,37,70,2,0,0,2,0,0,68,5,28,4,7,8,1,3,3,0,14,17,7.0
DeShawn Pace,53549,S,CINCINNATI,1,2,0,62.5,0,0,138,0,0,71.8,73.7,78.9,69.6,70.1,82.9,1,0,0,0,20,0.0,0,1,0,72.4,5,0,0,18,0,40,71,8,0,0,8,0,2,63,6,25,43,2,6,2,8,1,0,35,31,7.0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,59.6,75.0,60.0,58.7,70.8,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,0,2,10,19,0,0,20,11,0,1,1,0,0,2,0,0,0,
Jaheim Thomas,54193,LB,ARKANSAS,1,2,0,,0,0,111,0,0,45.0,51.7,77.3,58.9,60.0,29.5,0,0,0,0,,33.3,2,0,0,0.0,0,0,0,36,0,13,47,3,0,0,3,0,0,44,1,33,8,1,2,0,0,0,0,0,0,
Jordan Strachan,55198,ED,S CAROLINA,1,0,0,,1,0,289,0,0,,46.1,0.0,62.3,46.8,28.5,0,2,0,0,,50.0,2,0,1,0.0,0,0,0,0,0,0,38,38,0,0,38,0,0,0,16,22,0,2,2,0,0,2,0,0,0,
