player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,1,0,50.0,0,0,289,0,0,88.6,81.3,77.4,,53.3,55.9,0,0,0,2,5,20.0,2,0,0,56.3,2,0,0,18,0,36,62,0,0,0,0,0,32,62,0,26,12,2,7,0,4,0,1,9,9,4.5
Mark Williams,21922,CB,LA MONROE,1,0,0,100.0,0,0,209,0,0,63.1,63.0,77.1,58.7,60.0,49.3,0,0,0,0,11,22.2,2,0,0,91.0,6,0,0,1,59,52,60,0,0,0,0,0,0,60,1,7,0,3,7,1,6,0,0,35,12,5.8
Devin Taylor,22317,CB,BOWL GREEN,1,0,0,50.0,0,0,122,0,0,56.9,53.5,0.0,,58.5,79.6,0,0,0,0,23,0.0,0,1,2,80.2,2,0,0,2,51,27,54,1,0,0,1,0,0,53,0,27,0,0,4,0,4,0,0,35,2,17.5
Cortez Davis,22974,CB,HAWAII,1,1,0,36.4,0,0,180,0,0,61.8,62.1,77.2,54.6,65.3,79.2,0,0,0,0,10,0.0,0,2,0,44.9,4,0,0,10,65,51,77,2,0,0,2,0,0,75,2,24,0,1,3,0,11,0,0,28,16,7.0
Reggie Stubblefield,23441,S,KANSAS ST,1,1,0,100.0,0,0,199,0,0,72.5,78.4,76.3,84.4,64.8,81.6,0,1,0,0,6,0.0,0,0,0,87.5,3,1,0,6,1,28,41,1,0,0,1,0,0,40,5,8,33,2,2,0,3,2,0,15,22,5.0
Darion Dunn,23963,CB,TEXAS,1,0,0,100.0,0,0,311,0,0,71.5,72.0,71.7,,60.0,73.5,0,0,0,0,3,0.0,0,0,0,79.2,1,0,0,2,12,10,14,0,0,0,0,0,0,14,0,4,0,0,1,0,1,0,0,3,5,3.0
Darren Evans,24171,CB,LSU,1,0,0,66.7,0,0,211,0,0,58.6,59.4,75.0,,62.1,76.0,0,0,0,0,18,0.0,0,0,0,138.9,2,0,0,4,27,23,36,1,0,0,1,0,0,35,0,13,4,0,2,0,3,0,1,30,2,15.0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,1,0,80.0,0,0,160,0,0,54.9,59.3,76.6,,71.3,82.9,0,0,0,0,19,0.0,0,0,0,105.0,4,0,0,21,0,29,43,0,0,0,0,0,9,43,0,14,13,0,5,0,5,0,0,46,18,11.5
Luc Bequette,25776,DI,CAL,1,0,1,,0,0,130,0,0,58.4,62.8,76.1,64.1,63.3,69.7,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,2,50,49,3,43,0,3,0,1,36,12,0,0,1,0,0,2,0,0,0,
Jeremiah Moon,26453,LB,FLORIDA,1,1,0,0.0,0,0,163,0,0,51.6,57.4,80.4,58.3,63.6,78.5,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,17,0,16,59,42,0,0,42,0,0,17,19,24,0,3,3,1,2,1,0,0,0,
