player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mason White,43872,S,OREGON ST,1,0,0,,0,0,265,0,0,46.2,42.9,74.7,56.7,48.6,78.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,16,2,12,28,0,0,0,0,0,8,28,2,14,2,0,2,0,0,0,0,0,0,
James Camden,53418,LB,W MICHIGAN,1,2,0,100.0,0,0,347,0,0,65.5,64.1,75.0,57.0,60.9,77.9,0,0,0,0,9,0.0,0,0,0,104.2,1,0,0,34,0,18,38,1,0,0,1,0,0,37,3,17,3,1,1,0,1,0,0,9,3,9.0
Malik Denkins,55516,ED,C MICHIGAN,1,1,0,,0,0,134,0,0,,62.2,74.1,60.0,61.8,75.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,18,18,0,0,13,5,0,0,1,17,0,2,2,0,0,0,0,0,0,
Shaun Myers,62235,LB,COLORADO,1,3,0,0.0,0,0,143,0,0,80.5,80.1,76.1,57.1,70.8,79.9,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,33,1,8,35,1,0,0,1,0,0,34,2,25,0,0,2,0,1,0,0,0,0,
Ben Florentine,70644,DI,WYOMING,1,2,0,,0,0,351,0,0,,74.2,77.9,68.4,72.0,74.6,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,59,59,8,43,0,8,0,0,28,31,0,2,1,0,0,2,0,0,0,
Korey Foreman,70831,ED,FRESNO ST,1,0,0,,0,0,169,0,0,60.0,73.0,76.4,68.9,66.8,76.3,0,1,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,1,24,24,0,0,23,1,0,0,16,7,0,2,1,0,0,3,0,0,0,
Calvin Pitcher,70877,LB,UAB,1,2,0,,0,0,321,0,0,64.3,65.8,69.2,56.7,65.0,75.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,11,0,5,12,0,0,0,0,0,0,12,2,5,1,0,0,0,0,0,0,0,0,
Tate Romney,70946,LB,ARIZONA ST,1,0,0,,0,0,110,0,0,62.5,54.5,72.2,,48.7,73.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,11,0,6,12,0,0,0,0,0,0,12,0,6,1,0,1,0,0,0,0,0,0,
Domani Jackson,71370,CB,ALABAMA,1,1,0,,0,0,103,0,0,68.3,68.6,75.6,58.9,65.9,77.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,31,23,40,1,0,0,1,0,1,39,1,16,0,0,0,0,0,0,0,0,0,
DJ Harvey,72089,CB,USC,1,1,0,50.0,0,0,326,0,0,53.1,53.3,73.4,,60.0,77.0,0,0,0,0,20,0.0,0,0,0,85.4,2,0,0,0,22,19,22,0,0,0,0,0,0,22,0,3,0,0,1,0,4,0,0,40,1,20.0
Jadon Pearson,72538,LB,FRESNO ST,1,0,0,100.0,0,0,169,0,0,51.6,53.1,74.9,,60.0,,0,0,0,0,14,,0,0,0,118.8,1,0,0,29,0,17,32,1,0,0,1,0,0,31,0,15,2,0,0,0,1,0,0,14,18,14.0
Trent Whalen,73609,LB,ARKANSAS,1,0,0,100.0,0,0,111,0,0,52.1,48.7,64.6,,,76.2,0,0,0,0,21,0.0,0,0,0,118.8,1,0,0,1,0,2,2,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,21,5,21.0
Justin Sinclair,74258,S,HAWAII,1,0,0,,0,0,180,0,0,,60.0,67.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,3,2,0,0,0,0,0,0,0,0,
Jaymar Mundy,75041,CB,OHIO,1,0,0,,1,0,259,0,0,65.5,58.6,0.0,,61.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,17,9,17,0,0,0,0,0,0,17,0,8,0,0,0,0,0,0,0,0,0,
Aneesh Vyas,75285,DI,WYOMING,1,1,0,,0,0,351,0,0,,61.2,76.4,55.7,63.4,73.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,45,45,11,31,0,3,0,0,22,23,0,1,4,0,0,0,0,0,0,
Bam Booker,76122,ED,BOWL GREEN,1,0,0,,0,0,122,0,0,,57.3,76.1,58.3,56.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,39,39,4,18,15,2,0,0,21,18,0,0,0,0,0,0,0,0,0,
