player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mason White,43872,S,OREGON ST,1,1,0,0.0,0,0,265,0,0,65.1,67.8,76.7,59.0,70.5,79.5,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,7,1,11,33,0,0,0,0,0,7,33,1,21,18,1,2,0,1,0,0,0,0,
James Camden,53418,LB,W MICHIGAN,1,3,0,100.0,0,0,347,0,0,84.7,78.0,74.4,61.9,65.2,54.4,0,4,0,0,16,20.0,2,0,0,118.8,2,0,0,46,0,15,50,2,0,0,2,0,0,48,8,27,2,4,5,0,2,4,0,25,16,12.5
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,,0,0,134,0,0,,65.4,70.6,64.9,60.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,4,2,0,0,0,0,0,0,0,0,0,
Mister Williams,70521,LB,S DIEGO ST,1,9,0,,0,0,284,0,0,65.4,73.4,75.7,59.4,74.7,59.0,0,0,0,0,,12.5,2,0,0,0.0,0,0,0,57,0,21,61,0,0,0,0,0,0,61,1,39,4,3,5,1,0,0,0,0,0,
Ben Florentine,70644,DI,WYOMING,1,1,0,,0,0,351,0,0,60.0,74.9,77.4,65.9,74.7,73.8,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,59,59,4,41,3,11,0,0,24,34,0,2,2,1,0,1,0,0,0,
Korey Foreman,70831,ED,FRESNO ST,1,0,0,,0,0,169,0,0,,67.4,76.2,63.1,66.0,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,0,0,23,0,0,0,12,11,0,0,1,0,0,0,0,0,0,
Calvin Pitcher,70877,LB,UAB,1,2,0,,0,0,321,0,0,60.9,68.0,73.2,56.5,72.1,78.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,23,0,8,25,0,0,0,0,0,0,25,2,15,2,1,2,0,0,0,0,0,0,
Tate Romney,70946,LB,ARIZONA ST,1,1,0,,0,0,110,0,0,64.2,67.7,72.6,60.0,64.5,75.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,5,12,4,0,0,4,0,0,8,1,6,0,0,1,0,0,0,0,0,0,
Domani Jackson,71370,CB,ALABAMA,1,0,0,100.0,0,0,103,0,0,62.7,66.4,72.8,,71.7,81.1,0,0,0,0,7,0.0,0,0,0,95.8,1,0,0,2,20,15,22,0,0,0,0,0,0,22,0,7,0,1,5,0,1,0,0,7,0,7.0
Keanu Tanuvasa,71398,DI,BYU,1,0,0,,0,0,128,0,0,,71.0,75.6,68.2,66.6,72.4,1,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,28,28,20,6,0,2,0,0,16,12,0,2,1,0,0,4,0,0,0,
