player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Zaid Hamdan,52925,DI,KENT STATE,1,0,0,,0,0,201,0,0,,65.6,75.5,56.3,67.3,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,37,37,2,32,0,3,0,0,12,25,0,1,1,0,0,0,0,0,0,
Eric Phillips,53572,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,56.3,76.6,55.5,58.6,29.8,0,4,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,29,29,0,0,26,3,0,0,15,14,0,1,1,1,0,4,0,0,0,
Iesa Jarmon,53981,CB,AKRON,1,0,0,,0,0,102,0,0,,61.8,67.8,,61.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,4,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,
Cheikhsaliou Fall,54240,ED,CAL,1,0,0,,0,0,130,0,0,,42.8,72.8,47.6,54.5,24.8,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,10,10,0,1,6,3,0,0,6,4,0,0,0,0,0,1,0,0,0,
Alex Howard,62494,LB,DUKE,1,0,0,50.0,0,0,154,1,0,80.5,87.2,76.2,74.3,75.3,82.5,0,1,0,0,3,0.0,0,0,0,56.3,1,2,0,43,0,27,54,2,0,0,2,0,0,52,7,20,9,5,6,2,2,3,0,3,6,3.0
Barry Brown,62724,LB,COAST CAR,1,2,0,100.0,0,0,141,0,0,51.6,44.5,74.4,59.1,47.5,49.2,0,0,0,0,12,20.0,1,0,0,104.2,2,0,0,23,0,5,24,1,0,0,1,0,0,23,1,18,0,0,2,0,2,0,0,18,21,9.0
Kam Butler,63872,ED,VIRGINIA,1,2,0,,0,0,335,0,0,63.2,76.7,76.9,69.4,67.7,77.2,0,3,0,0,,20.0,1,0,0,0.0,0,1,0,0,0,1,37,37,0,0,36,1,0,0,21,15,0,3,2,0,0,4,0,0,0,
Josh Minkins,66051,S,CINCINNATI,1,1,0,0.0,0,0,138,0,0,78.3,77.7,76.1,,71.1,80.8,0,0,0,1,,0.0,0,0,0,0.0,0,0,0,21,0,21,40,0,0,0,0,0,14,40,0,19,5,2,3,0,1,0,0,0,0,
Ty Hamilton,66298,DI,OHIO STATE,1,1,0,,0,0,260,0,0,,60.2,75.1,55.8,62.1,73.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,34,34,2,31,0,1,0,0,16,18,0,0,2,0,0,0,0,0,0,
Ben Florentine,70644,DI,WYOMING,1,2,0,,0,0,351,0,0,,66.0,75.3,53.4,76.5,35.0,1,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,41,41,3,36,0,2,0,0,28,13,0,0,0,0,0,1,0,0,0,
Tuasivi Nomura,70879,LB,FRESNO ST,1,0,0,100.0,0,0,169,0,0,67.6,67.0,78.4,56.5,64.0,59.7,0,0,0,0,26,13.3,2,0,0,135.6,9,0,0,72,0,57,89,5,0,0,5,0,2,84,4,28,10,6,13,1,9,0,1,69,20,7.7
Keanu Tanuvasa,71398,DI,UTAH,1,1,1,,0,0,328,0,0,62.0,62.3,76.2,57.5,60.3,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,59,59,1,56,0,2,0,0,46,13,0,0,0,0,0,0,0,0,0,
Akili Arnold,71406,S,USC,1,1,0,0.0,0,0,326,0,0,75.7,68.3,79.4,59.1,60.1,53.7,0,0,0,0,,25.0,2,1,0,39.6,0,0,0,18,0,14,49,3,0,0,3,0,14,46,1,34,14,2,5,0,1,0,0,0,0,
Easton Mascarenas-Arnold,71410,LB,USC,1,1,0,100.0,0,0,326,0,0,73.9,68.1,76.1,68.9,57.2,60.3,0,0,0,0,5,18.2,2,0,0,81.3,2,1,0,54,0,14,58,0,0,0,0,0,0,58,3,41,4,6,8,0,2,1,0,7,8,3.5
Sheldon Newton,71957,DI,BOISE ST,1,1,0,,0,0,120,0,0,,72.8,74.4,76.1,64.0,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,28,28,0,28,0,0,0,0,14,14,0,3,2,0,0,1,0,0,0,
DJ Harvey,72089,CB,S JOSE ST,1,0,0,20.0,0,0,285,0,0,74.4,71.3,77.5,,50.1,38.7,0,0,0,1,8,33.3,1,0,0,0.0,1,0,0,5,52,47,74,0,0,0,0,0,0,74,0,27,16,0,2,0,5,0,0,8,3,8.0
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,0,100.0,0,0,340,0,0,62.4,64.1,77.0,,65.7,79.6,0,0,0,0,14,0.0,0,0,0,118.8,1,0,0,19,2,34,55,5,0,0,5,0,17,50,0,21,12,0,2,0,1,0,0,14,0,14.0
Raider Damuni,72338,S,BYU,1,0,0,,0,0,128,0,0,63.6,64.6,73.5,,61.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,6,16,1,0,0,1,0,10,15,0,10,1,0,0,0,0,0,0,0,0,
Zahran Manley,72425,CB,STANFORD,1,0,0,50.0,0,0,300,0,0,47.6,48.6,75.7,,61.5,76.2,0,0,0,0,67,0.0,0,1,0,135.4,3,0,0,4,43,38,48,0,0,0,0,0,0,48,0,10,1,0,2,0,6,0,1,91,46,30.3
Noa Pola-Gates,72535,CB,NEW MEXICO,1,1,0,33.3,0,0,241,0,0,61.3,60.4,0.0,,67.0,68.4,0,0,0,0,5,14.3,1,1,2,81.9,1,0,0,9,65,44,76,2,0,0,2,0,0,74,0,32,0,2,5,0,3,0,1,5,1,5.0
Henry Ikahihifo,73151,ED,NEVADA,1,0,0,,0,0,239,0,0,49.4,48.2,0.0,57.5,62.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,4,31,30,0,0,30,0,0,1,16,11,1,0,0,0,0,0,0,0,0,
Marco Notarainni,73389,LB,BOISE ST,1,3,0,,0,0,120,0,0,72.4,83.2,73.0,53.2,84.3,79.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,18,0,3,19,0,0,0,0,0,0,19,5,11,1,1,1,0,0,0,0,0,0,
Gio De Leon,73658,LB,BUFFALO,1,0,0,,0,0,126,0,0,,61.7,71.4,,60.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
Taariq Al-Uqdah,74119,LB,WASH STATE,1,1,0,66.7,0,0,341,0,0,65.8,63.8,78.4,60.5,56.8,41.8,0,3,0,0,11,33.3,3,0,0,79.9,2,0,0,61,0,46,77,6,0,0,6,0,0,71,14,17,10,1,5,0,3,3,0,16,6,8.0
Justin Sinclair,74258,S,HAWAII,1,0,0,100.0,0,0,180,0,0,43.0,50.3,71.4,,64.1,78.3,0,0,0,0,26,0.0,0,0,0,118.8,1,0,0,3,0,6,8,0,0,0,0,0,3,8,0,2,2,0,2,0,1,0,0,26,12,26.0
Treven Ma'ae,74498,DI,BAYLOR,1,0,1,,0,0,118,0,0,,64.6,77.1,60.2,65.7,73.8,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,55,55,9,42,2,2,0,0,34,21,0,1,3,1,0,3,0,0,0,
Silas Walters,75263,S,MIAMI OH,1,1,0,50.0,0,0,221,0,0,73.7,66.4,78.1,,43.8,36.5,0,0,0,0,11,33.3,2,1,0,66.7,1,0,0,11,0,32,56,0,0,0,0,0,10,56,0,24,34,1,3,0,2,0,0,11,4,11.0
